model,beta,data_source,question_index,slot_id,main_overlap_slot_id,source_sha256,old_f1,new_f1,delta_f1,answer_changed,score_changed,old_missing_final,new_missing_final,extraction_source,reason,score_version
gpt,10,phantom_seed2,13,whois:gpt:beta10:phantom_seed2:13:R1,ae4fc72948c535e8a54afbf5,7e26bde576063d8eb62e9f582b93659e5efe8e8664e16255e68d28f8b42fb2b2,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed2,14,whois:gpt:beta10:phantom_seed2:14:R1,faf40c9dc4a54d836e4149b1,80cba31965577a747a3e9816bbb5d943c8d487fd508a82758a39f3763991426a,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed2,15,whois:gpt:beta10:phantom_seed2:15:R1,35501532828890588d58a148,42248764149a343b5fd1de904cc00e7f85aed1d48f312377f31c8b7917c5c166,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed2,16,whois:gpt:beta10:phantom_seed2:16:R1,50b903a4eee7fdcac8ed9d9a,dc6d5a9679198118819bce95a107accb1d448345d651d5622e36f4c38ebcd9b3,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed2,17,whois:gpt:beta10:phantom_seed2:17:R1,85eb8a04dbbbbd73f637d308,206490fb4089738c3f422348fce164d85441a14607a96571165c9ff4f982e4b3,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed2,18,whois:gpt:beta10:phantom_seed2:18:R1,0924b6f1ff4866a9fbaed651,1d33be86fac09b84b3473fc3dba6964d7eda86136b505808e23ddd03c66d3e97,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed2,19,whois:gpt:beta10:phantom_seed2:19:R1,3f93adcb14404d3680f70634,21a1cfb5e34d142062356aa1d38f914a83c8cce4a32a5e1aa84e74d7d5beb540,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,0,whois:gpt:beta10:phantom_seed3:0:R1,7fb9fad015813758384f41be,27158047b7dfca2d9641d7472a866e0a461f7266de70d58813cc1dd1a67bc38b,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,1,whois:gpt:beta10:phantom_seed3:1:R1,ad33119f2e6c515eafd72a77,856fb497084560ad3c4ce62b1768227cb719bf5420b8d3e360fd8d890e3036a5,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,2,whois:gpt:beta10:phantom_seed3:2:R1,6a2eed70301151db3e67f506,755be9f919e2006b3ffbdbbed4120bee03b796c5e12491c790418bc3609704fd,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,3,whois:gpt:beta10:phantom_seed3:3:R1,70aa199c89c5f79ef8ee8e99,3d6ad543811ee9451aa4576a87ea5b50cc3bba1e9f88e091cecba0172e32beb8,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,4,whois:gpt:beta10:phantom_seed3:4:R1,b328a0392b0ed70fb577def6,da321dee90b3d72b0b7f7f5de2a8b682e6d45f166b11ed52c836898b05b5c11a,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,5,whois:gpt:beta10:phantom_seed3:5:R1,6d31a77ff601f52530f5f6d4,a8383c7f6c0330bd2c2a920422c2a7e1e886fb909bc90deee8d4a6c234b38407,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,6,whois:gpt:beta10:phantom_seed3:6:R1,883453939e495bcfbecd848f,f60d6ea90c20cab9cb83c66be64488e5d71d842dc205460b8d8ad4208a5fda5a,0.4,0.4,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,7,whois:gpt:beta10:phantom_seed3:7:R1,315c63c3db140472a3c74f60,c1462d7f393073137dbf2f5769eb8a693a38a24e20d7ba4931032d1fb6746c8a,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,8,whois:gpt:beta10:phantom_seed3:8:R1,98a3492a0e27b1be6528ef28,ffb989eb3eb3852a1ee3e3ee55c7876c3b879dd296a20c2b311da446fae20050,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,9,whois:gpt:beta10:phantom_seed3:9:R1,e9d721ea2880dbd75f0767f3,b408cc4d82b9f502f201acccc24ac666fd34823e9a8030eed9e17c642caa1093,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,10,whois:gpt:beta10:phantom_seed3:10:R1,a718bc0ddf6fb43f56428560,794af40883cfa3bac0fe4c1be62035dbceecdab291222d2fd45687c00b93c499,0.23529411764705882,0.23529411764705882,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,11,whois:gpt:beta10:phantom_seed3:11:R1,1e279a47d1e30ae8f04c6b93,ccb8ebf6e5311290df174d6b44f0ff404c8e538b5286e0a263bef490cb94a20f,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,12,whois:gpt:beta10:phantom_seed3:12:R1,5079bf496721d1ec8a08dfca,be3c32665b4b55ac8f198598a1770e61181d9be2839ca2b6e61960dc8503f5ab,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,13,whois:gpt:beta10:phantom_seed3:13:R1,123652e882244a02b6e3124e,ed2c331aa2e697bd5410561bd740389b09b22c559c581b5f2a79210bb7838096,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,14,whois:gpt:beta10:phantom_seed3:14:R1,f6ac518e768f3c33b108b823,286e993f1b812d7b879eec2fa3d6eca22351b7acfd8ad799b02c542f90157339,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,15,whois:gpt:beta10:phantom_seed3:15:R1,5c9b538d72069b8be9ffeb50,1cf5ea1beadfc6c7c3cf5179b7fe8064e20b5e215079d928cc80ee339dd1db99,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,16,whois:gpt:beta10:phantom_seed3:16:R1,385a78e883f98739954d2221,15b8eff15b78f4bbe9ebc1b2df25a05657b51949be59bdf8257700f437cdf690,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,17,whois:gpt:beta10:phantom_seed3:17:R1,da140f2439e2acf3135998af,f4812f9acae32413ed4eac236cbd9cc4cd4b832879822a11476f85db053694f8,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,10,phantom_seed3,18,whois:gpt:beta10:phantom_seed3:18:R1,9ba7216d3fece265955388df,c209a087c5105ea296de7d142868d5b7642764dd841385ba7aead3501818907f,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,0,whois:gpt:beta15:phantom_seed2:0:R1,,11461c8bb722b36529f73d59636cd99ae44cc560c5628651222f3bace200ff56,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,1,whois:gpt:beta15:phantom_seed2:1:R1,,a61e426cd86dfafd48a189c1df43edf80ae1f115dce0251104787cb0d759ac52,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,2,whois:gpt:beta15:phantom_seed2:2:R1,,50d49a39c1ca9f8948b7e57f110a1940bd61fc64836037c7d8d19583e3132084,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,3,whois:gpt:beta15:phantom_seed2:3:R1,,4dcc17e85832c55f9d33bc7838a218c92260b86088bd3c11010ae3fdc6150d8e,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,4,whois:gpt:beta15:phantom_seed2:4:R1,,b13ace41c5fa9c53ec4f1ba6d7e78badb559d38fbdfb2194396b49575273cb19,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,5,whois:gpt:beta15:phantom_seed2:5:R1,,a1c12826728af0b4af1dc4474985868b7ab538a5c308d1e4f6978532a83bc4a0,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,6,whois:gpt:beta15:phantom_seed2:6:R1,,25988f008794a913138e80a47edc1682cd6a0ac6bd21d17f14da40163c1fda09,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,7,whois:gpt:beta15:phantom_seed2:7:R1,,4a24da13f0101c82b3ab6f645480937143b64786f46e58ca52c1e93688e17818,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,8,whois:gpt:beta15:phantom_seed2:8:R1,,0b6c355d76f862dd6f2914d9ae2be7987789b0644b249d273de095d16c7dc6e4,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,9,whois:gpt:beta15:phantom_seed2:9:R1,,2e32643156da29b3f423668facadab1b54b1dde40ee7ec789e5857f684e042bd,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,10,whois:gpt:beta15:phantom_seed2:10:R1,,e0633348a70ae42fad7e6756791bc74a9daf0d482dffec66b2d892bf33b0059a,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,11,whois:gpt:beta15:phantom_seed2:11:R1,,4f16f83d82cf1305bf50d97b4de60e1cbc02fe2611689fb3352da5314e8cff96,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,12,whois:gpt:beta15:phantom_seed2:12:R1,,845db7d8a758f4470de9c542de8db9d0801d497c80e9a08cd3f90119e1c7170d,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,13,whois:gpt:beta15:phantom_seed2:13:R1,,f89c3a3f93ab34c8bd1e3120b15470e19ff0aaab015c9e571f7eb7f86c38df41,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,14,whois:gpt:beta15:phantom_seed2:14:R1,,1541e16445585e6324c9c0a93f092bc47b62efd264151240628f523257d3e644,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,15,whois:gpt:beta15:phantom_seed2:15:R1,,b1381b942abb01be3efcad9bb1afb1efb8fb33850361049ac8a345b328f3fcd7,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,16,whois:gpt:beta15:phantom_seed2:16:R1,,14a8ac6b2073bee89b18a24a1449582612f39e4dfe49d25859559d01a41c9925,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,17,whois:gpt:beta15:phantom_seed2:17:R1,,b36d0fac54b2fd49403c574b55d6606b79c1caef9e51130fbd249e7a088c19f8,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,18,whois:gpt:beta15:phantom_seed2:18:R1,,b49b04abfe69c8586275b8c48e74f104160a6b0cf2f2df557e7d8f148c82ce10,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed2,19,whois:gpt:beta15:phantom_seed2:19:R1,,b84bb55ad9e050a939c2728050304fe6af0a1763b4c25278837794cc5f786c01,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,0,whois:gpt:beta15:phantom_seed3:0:R1,,553e407081b28f332175aefcd4336a84518d40171012e97e50fbb6dbec74edcc,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,1,whois:gpt:beta15:phantom_seed3:1:R1,,18b319a0c2fc59012d2f5ffac74ff31418f2d34b18583ad6f91d1c19d6fc135e,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,2,whois:gpt:beta15:phantom_seed3:2:R1,,5802ea96231da611b442517c63fc6741c72b274d04b8031efbe8c2f5dabc9049,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,3,whois:gpt:beta15:phantom_seed3:3:R1,,e011f0f049122a85865e6883ed4197a077aef16d94b2eeab37174994f939223d,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,4,whois:gpt:beta15:phantom_seed3:4:R1,,28527f77eaaf1e672d8ee1415225b21c4125913a245b8c34d8569ea61a9fb70e,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,5,whois:gpt:beta15:phantom_seed3:5:R1,,db2ce2445104696854c6451cb07a04c69aa714bf81b3ec452ed2795011b1526d,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,6,whois:gpt:beta15:phantom_seed3:6:R1,,6894f121b2dcb67ed880877beade6599b613c740099126f30d6b3ec4d94eec3b,0.4,0.4,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,7,whois:gpt:beta15:phantom_seed3:7:R1,,a514f1c17b224113f69bde0e235f2066c48956bda3cd45f67cee64bac05448ba,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,8,whois:gpt:beta15:phantom_seed3:8:R1,,1c4d5bcd505f2cc314b10715844571659ccbf5cdcc652866a4dc5eadb2d6c632,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,9,whois:gpt:beta15:phantom_seed3:9:R1,,94b80c27f40ee23753f8ad2480758f43bd5bdca82cdde2d457de604e053448b1,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,10,whois:gpt:beta15:phantom_seed3:10:R1,,4846065785babf2a8f71d5fb807e7e8107d982df796f3f71b91e028d65f0fc3a,0.23529411764705882,0.23529411764705882,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,11,whois:gpt:beta15:phantom_seed3:11:R1,,0ff3844af67d4c561c81983e2a1d947d83da88ec8dc9e3b3699b5217a61114f2,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,12,whois:gpt:beta15:phantom_seed3:12:R1,,687779413177d16831faae662971a5b68abb1439df08689c712bbc447eb006cd,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,13,whois:gpt:beta15:phantom_seed3:13:R1,,64dfc07b1b6e4178811cbb17ae195cb575c937ca8dd15986d9f2849a659990b2,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,14,whois:gpt:beta15:phantom_seed3:14:R1,,7d01ac6b643e1ef118c8eda4fe09c2812cf7e95d84980adf3cf2ac1240a29826,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,15,whois:gpt:beta15:phantom_seed3:15:R1,,c180ffcadadc744f30d70d10d426d45da3ccba03766f659581f957b89dc69324,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,16,whois:gpt:beta15:phantom_seed3:16:R1,,f8bb3a1b828997deeeb2c59d8cd5c84543575abf3f89d47d0198031cc29640e0,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,17,whois:gpt:beta15:phantom_seed3:17:R1,,b077955244ddb9e259a63d3768def126afc5e9df318537b6fd9181f211af6a21,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,15,phantom_seed3,18,whois:gpt:beta15:phantom_seed3:18:R1,,f29172290fd015f677467718fc2f9dd4501fecbab163d5e4b0c48f872758830d,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,20,phantom_seed2,0,whois:gpt:beta20:phantom_seed2:0:R1,,02e6e270e6782209389aa9e16377bd848e1f334a7b21563a95de9f74b0c853fb,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,20,phantom_seed2,1,whois:gpt:beta20:phantom_seed2:1:R1,,afe8a307bfcf3822ac15aaf16215a98a5ce14c7542688830042951c040c59c4e,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,20,phantom_seed2,2,whois:gpt:beta20:phantom_seed2:2:R1,,4c848e7a81059127c29f94da89891405d2ef4b0cdd12b0b513b50e3459f19743,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,20,phantom_seed2,3,whois:gpt:beta20:phantom_seed2:3:R1,,402b1e182f06fe9531e62ca9959e8c0de0d657d2f9173abee2d1ec573fcbe2d0,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,20,phantom_seed2,4,whois:gpt:beta20:phantom_seed2:4:R1,,69600c99f213cdea983f816122d074e8946078ad1856fb3beab8396dbccdb04e,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,20,phantom_seed2,5,whois:gpt:beta20:phantom_seed2:5:R1,,24b652f8bd2ed8bf7f67e9d8efb2569973b3acacdb9ef89d4ce8688be9cf0024,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,20,phantom_seed2,6,whois:gpt:beta20:phantom_seed2:6:R1,,a93f73a8d5c74c44c6d872772ace5f0f22e9a2069655c74a83df0be5d26689e0,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
gpt,20,phantom_seed2,7,whois:gpt:beta20:phantom_seed2:7:R1,,162d4af38f3e4344a3f0b6eec6980d1365dde71ffa3f0d2c692b36a377773e23,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
