scientific_slot_id,source_scientific_slot_id,study_group,scenario,regime,strategy,reported_agents,effort,cohort,item,repeat,derivation,metrics,historical_logical_id
slot_6823bb075d6e2ce64193448335703bf20e5d8063b92c87f09cb5389f3a3f90e0,slot_6823bb075d6e2ce64193448335703bf20e5d8063b92c87f09cb5389f3a3f90e0,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:paramnet:higgs:steps,0,historical_frozen_417,"{""Gap"": 86.92524310976683, ""Gap0"": 86.92524310976683, ""RawPerf"": 0.709686353621915}",b5c8c744e239340be7ea806e3e6e00e91df3e068a533aac4a4eafd44b6d87351
slot_b2e369183142a033219fdadf028de78f52fcfce2f22ead3274373aa7b91532cd,slot_b2e369183142a033219fdadf028de78f52fcfce2f22ead3274373aa7b91532cd,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:nasbench101:B,0,historical_frozen_417,"{""Gap"": 95.71597051057523, ""Gap0"": 95.71597051057523, ""RawPerf"": 0.938034196694692}",66d3f8be404a8fabde68fe0f573ba64735df43a6fc5636d616d5ecba081e143d
slot_8dfb4618ad0ffc5c00be305e09b6fb0b64db997ecd6626c201d1384d572cf5bd,slot_8dfb4618ad0ffc5c00be305e09b6fb0b64db997ecd6626c201d1384d572cf5bd,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed2/q17,0,historical_frozen_417,"{""F1"": 0.0}",462339bfc67139e60da8aa610c7f2f86b0d402791f97012f65a1f717ebec9350
slot_dbcf4a29c016b5f186593ccc45a34d87c6ffc0963c927bff3565a1e83d582fa5,slot_dbcf4a29c016b5f186593ccc45a34d87c6ffc0963c927bff3565a1e83d582fa5,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed2/q8,0,historical_frozen_417,"{""F1"": 0.6666666666666666}",74b05bea871122233698119abc5eca30d287e595e94ef0a84fa328c2f23b8cc6
slot_ba0595d9bc077e90b9e81912f872f57664fdd200e2f7070fb3816f2e3f77bd1e,slot_ba0595d9bc077e90b9e81912f872f57664fdd200e2f7070fb3816f2e3f77bd1e,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed2/q10,0,historical_frozen_417,"{""F1"": 0.0}",e2f1d849446b83d47f88077ae040118b17469502260fc313dae5295c8de9dd66
slot_4e825c9f2de96604aec67bfbaba76322d0076cd8f1d0a0d3af4a966851a53d6e,slot_4e825c9f2de96604aec67bfbaba76322d0076cd8f1d0a0d3af4a966851a53d6e,thinking_historical_reference,evidence_audit,cost_free,single,1,max,historical,contract-nli/index12,0,historical_frozen_417,"{""EA"": 0.0, ""LA"": 0.0}",1fcd3fb4c60bc6283250836a8f95c7ff64e18138039ed0fdb92c9761e04a001e
slot_c8a9f1c72a066eca8a9951668b1819540829ab3add071216c1a3416774988065,slot_c8a9f1c72a066eca8a9951668b1819540829ab3add071216c1a3416774988065,thinking_historical_reference,evidence_audit,cost_free,single,1,max,historical,contract-nli/index12,1,historical_frozen_417,"{""EA"": 1.0, ""LA"": 1.0}",2956b090654417ad2e36e0d9f7dc387d41bfe966b3d627bbc7daf44d027e18f3
slot_9458b193f685d2f70b9351a59801d911d0f0b32047aad5b763b23f66f78d69b2,slot_9458b193f685d2f70b9351a59801d911d0f0b32047aad5b763b23f66f78d69b2,thinking_historical_reference,evidence_audit,cost_free,single,1,max,historical,contract-nli/index12,2,historical_frozen_417,"{""EA"": 0.0, ""LA"": 0.0}",9acb5eed7bee9514a01df3cc29977d2b49691d3d57067eb725ff1f5b4e64fe73
slot_c907b77b84407fd576703d934e54149cd299cde0d84180bc91ee9a943c1accb5,slot_c907b77b84407fd576703d934e54149cd299cde0d84180bc91ee9a943c1accb5,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed2/q29,0,historical_frozen_417,"{""F1"": 0.0}",f06c51e8ae2c6c43e160dc9f2fcde294d94c23d661a4f7a3de4bff1042752c2f
slot_795cf6123083cc67c0b71c9a08e494c0e419703ea8cc91eaaac7ed9cc5270fca,slot_795cf6123083cc67c0b71c9a08e494c0e419703ea8cc91eaaac7ed9cc5270fca,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed2/q27,0,historical_frozen_417,"{""F1"": 0.0}",7912f822a6a4bd3178bffb0761066f2c46f13336604fd9a0469185782f0c71dc
slot_9751add719d33648956830d59a1d645f57e49f2d10ef6c42cacb7de308cca530,slot_9751add719d33648956830d59a1d645f57e49f2d10ef6c42cacb7de308cca530,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed2/q4,0,historical_frozen_417,"{""F1"": 1.0}",a38be8aad0f2b8b56e23eedbdc5d52da15cfceced3d6370e9fe03c3292413fe1
slot_47c929f21329aeecd2816bdd1a118d6e15a010eeb2df23bc75c1e9ae633e91ba,slot_47c929f21329aeecd2816bdd1a118d6e15a010eeb2df23bc75c1e9ae633e91ba,thinking_historical_reference,evidence_audit,cost_free,single,1,max,historical,contract-nli/index5,0,historical_frozen_417,"{""EA"": 1.0, ""LA"": 0.9411764705882353}",33f2b69205600ebb6c02393ed1b76b51eb01e3b441ae5f20909f0029a5534d0a
slot_5d964edd7fc78120cfb7d27d8a8a1b1ac518757ad9b93e913058b15d71aa94ef,slot_5d964edd7fc78120cfb7d27d8a8a1b1ac518757ad9b93e913058b15d71aa94ef,thinking_historical_reference,evidence_audit,cost_free,single,1,max,historical,contract-nli/index5,1,historical_frozen_417,"{""EA"": 1.0, ""LA"": 0.9411764705882353}",2c936188b0a987708fc519778e851ce46426fe653161c9aee7f4ea839ef503f8
slot_3254bb99590c48b63652ab616a4a41329007f2bb73b44b83a03b59a3fe9c29e7,slot_3254bb99590c48b63652ab616a4a41329007f2bb73b44b83a03b59a3fe9c29e7,thinking_historical_reference,evidence_audit,cost_free,single,1,max,historical,contract-nli/index5,2,historical_frozen_417,"{""EA"": 1.0, ""LA"": 0.9411764705882353}",c7a770e492c1e27bbde2c0d0dcf9fea14737e37ba709df6f1d009e59c503b16c
slot_859010fb8d46b2106dd474c9b2c92e70cfa76644b33e8d5162e0d9189230eabd,slot_859010fb8d46b2106dd474c9b2c92e70cfa76644b33e8d5162e0d9189230eabd,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed3/q36,0,historical_frozen_417,"{""F1"": 0.18181818181818182}",aebdcb6d769c8be1d4bd6812c339b3d5367feac31ebdf422a32b4990e89313f3
slot_64432281361650538fdf6a1f823fe78153c7fb167df5ec091d5bad2fb611d540,slot_64432281361650538fdf6a1f823fe78153c7fb167df5ec091d5bad2fb611d540,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q25,0,historical_frozen_417,"{""F1"": 1.0}",2eb76d70e2f30e726ccd7399a87b7f752bfc0bca0512b6d41280ad734259b97b
slot_1e0fa7e6b24ba95d040800ac5a8f6ddf7fb0160c06b9699112f6673c08fced27,slot_1e0fa7e6b24ba95d040800ac5a8f6ddf7fb0160c06b9699112f6673c08fced27,thinking_historical_reference,evidence_audit,cost_moderate,single,1,max,historical,contract-nli/index4,0,historical_frozen_417,"{""EA"": 0.9411764705882353, ""LA"": 1.0}",3fbf44029e97e44a6a544a2a92472a4695a7437cb31057441eb905e27ed2bc4b
slot_783f0b4065172f69b3daa05cded933d2dfff67fa4dd51f1833e51d9a48644beb,slot_783f0b4065172f69b3daa05cded933d2dfff67fa4dd51f1833e51d9a48644beb,thinking_historical_reference,evidence_audit,cost_moderate,single,1,max,historical,contract-nli/index4,1,historical_frozen_417,"{""EA"": 0.8235294117647058, ""LA"": 1.0}",022d58425223ffd33293d5a25b8c350d51f8305f53d28d7a379587aef06e6720
slot_16fd068126a0ce9cf591eabdc72f5208d40c867420622889d72ff26e566f1c19,slot_16fd068126a0ce9cf591eabdc72f5208d40c867420622889d72ff26e566f1c19,thinking_historical_reference,evidence_audit,cost_moderate,single,1,max,historical,contract-nli/index4,2,historical_frozen_417,"{""EA"": 0.0, ""LA"": 0.0}",b163c757cb2f5c6b7a21725527b922851beea275b1d4fbfe187abb766242a482
slot_2428d20a3ddf7efcf5a1d03f60b1d0485d0a5ed5e98039a6cb496301c50979de,slot_2428d20a3ddf7efcf5a1d03f60b1d0485d0a5ed5e98039a6cb496301c50979de,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed2/q15,0,historical_frozen_417,"{""F1"": 0.0}",70e3cad0fac4f2f8c45d527408f21af395b13afc0ce14dabd4f370715f0e790f
slot_9f70d9e239a17ec8bfa95b341cd7cb3b10d33412fb5b4d1b60c17ffc1b865226,slot_9f70d9e239a17ec8bfa95b341cd7cb3b10d33412fb5b4d1b60c17ffc1b865226,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q6,0,historical_frozen_417,"{""F1"": 0.75}",1b009f448020f73fbe4f772071561a42c38eceb2e12d1f828acf677966809951
slot_cc4974baa3eac0ae6d9d02d18cdcbd5c703f056da68ed0e71d668c5499a6e11e,slot_cc4974baa3eac0ae6d9d02d18cdcbd5c703f056da68ed0e71d668c5499a6e11e,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q18,0,historical_frozen_417,"{""F1"": 0.0}",33a580b56aae4e6e5011a309feac1e96bfec502fa52915e70ab22edc41e5f04d
slot_42e5ead39b3fa134f8e7b8a68825e570dc4e8e043da5c361a2009f91c95dca03,slot_42e5ead39b3fa134f8e7b8a68825e570dc4e8e043da5c361a2009f91c95dca03,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q32,0,historical_frozen_417,"{""F1"": 1.0}",62c733c19bd8591e55498f0d86d5d7873af5e9bbad9cd959cbd3deb9197f56a2
slot_1f55b0c2acad6f5372ee7b5136fcfcaa6da0f9ea035d724bbe3e9f8e1cc01e4e,slot_1f55b0c2acad6f5372ee7b5136fcfcaa6da0f9ea035d724bbe3e9f8e1cc01e4e,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed3/q12,0,historical_frozen_417,"{""F1"": 0.0}",f383356a0b127dec9b573192925cd07330e48036131928a2ecfb8aa6af5ea1f6
slot_b5d419c7e55ae0274549e7a7c3ffe37335cf8b5aa3b2ec3e4b050745d5a40009,slot_b5d419c7e55ae0274549e7a7c3ffe37335cf8b5aa3b2ec3e4b050745d5a40009,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed2/q22,0,historical_frozen_417,"{""F1"": 1.0}",afc1b59c0da03b10ec0a797f82ad367149f7dfb06669be454987844c13ff8638
slot_e0ac73cf980a1ebf305df018ec7b84ca0918c1227409f46e3afb019a76de07b3,slot_e0ac73cf980a1ebf305df018ec7b84ca0918c1227409f46e3afb019a76de07b3,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q9,0,historical_frozen_417,"{""F1"": 1.0}",c5e68f01b27b58b50da5003eb032d35793fd1b5b2329a0c74ebdb4216a151d3f
slot_22a52f2a759ed9777dbb337000753ffadebb9b24444c9277d0f689b00c8bb42e,slot_22a52f2a759ed9777dbb337000753ffadebb9b24444c9277d0f689b00c8bb42e,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed2/q28,0,historical_frozen_417,"{""F1"": 0.0}",f3a4f536fca1e04ab20b387666d6f2e53ad5dfdc149163638341cd842e2d773a
slot_92007569cfea28fe98d64161ad2a87205872897ac85f96668243ba97114e7074,slot_92007569cfea28fe98d64161ad2a87205872897ac85f96668243ba97114e7074,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed3/q18,0,historical_frozen_417,"{""F1"": 0.0}",82fb8f98a1b0f6dce7a7f7fa26d947ee54d119a65c9d5a6873c751571be8935b
slot_a25ecfdea897f6dae10f9d3a03e907e878debc7caf2d6ff6a351cf31bddd4ca4,slot_a25ecfdea897f6dae10f9d3a03e907e878debc7caf2d6ff6a351cf31bddd4ca4,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed2/q9,0,historical_frozen_417,"{""F1"": 1.0}",8e7e68161a4a1f83ac45c1d71cecd5a193d047200cc7d229834022ee06b6da8b
slot_547503d3e099e517b0cffc04453536dfbcfe82402baa33091422afea13002208,slot_547503d3e099e517b0cffc04453536dfbcfe82402baa33091422afea13002208,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q5,0,historical_frozen_417,"{""F1"": 1.0}",b7304c810183a86da49ea5d156a36c3049069c50c983408944d20bbb7d77d533
slot_3552224eb395775145e5cf885b1b11ec448656364829e1219b9cd8179cdca265,slot_3552224eb395775145e5cf885b1b11ec448656364829e1219b9cd8179cdca265,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:nasbench201:imagenet16-120,0,historical_frozen_417,"{""Gap"": 85.56257846823077, ""Gap0"": 85.56257846823077, ""RawPerf"": 0.4493888889567057}",f819a9046771f7eabea1c4b07a19b776fdb34fc88d1e2f9b10e32c27c456d055
slot_675bc03c59c19d8330bf599877797ee0cda0fb58458242897a931b787bbbef17,slot_675bc03c59c19d8330bf599877797ee0cda0fb58458242897a931b787bbbef17,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q29,0,historical_frozen_417,"{""F1"": 1.0}",dcfa25a1b81244f89d53e6cdded33862979aa25fad68408772d3a6a1f21c89f4
slot_cfcc6e87fc1f2478201e91b317c9f06e899d400f02889687fff544befc9c76b7,slot_cfcc6e87fc1f2478201e91b317c9f06e899d400f02889687fff544befc9c76b7,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q7,0,historical_frozen_417,"{""F1"": 0.8571428571428571}",145c222dd21fc93fcde43aa0c3e6496d08c5dfe6c491d88f1de026559a0feb17
slot_9452079eb11a90020b79e9f51f5a023ada8fca5ca04f6ddf69ed1047bbbcad9e,slot_9452079eb11a90020b79e9f51f5a023ada8fca5ca04f6ddf69ed1047bbbcad9e,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed2/q13,0,historical_frozen_417,"{""F1"": 0.0}",b4d66e4930064af71f159a8222797751f5f73d6f04f57c9c4a7d6d27497a1109
slot_9d04a9b30b1454fbd422df21612bf4e9e0025fa0d7763ea9994e96d82ad658cc,slot_9d04a9b30b1454fbd422df21612bf4e9e0025fa0d7763ea9994e96d82ad658cc,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed2/q6,0,historical_frozen_417,"{""F1"": 1.0}",d234d5d139ec1681ea9bb4dbfd93c0f00fa36dcc0bc6659f16912e45f797ad83
slot_29e5e4c6772c7fdbb5880149ad09c863cf29847f0eec9d8f1d14f233aa1ed7ea,slot_29e5e4c6772c7fdbb5880149ad09c863cf29847f0eec9d8f1d14f233aa1ed7ea,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed2/q18,0,historical_frozen_417,"{""F1"": 0.0}",744f6b3d2cd7c725fb2a51cd76c4cee4206063893f5574a36abc3eec7bbfa003
slot_eac48cbbe3e64d1507a7130003ac08b11437ecbaec70a7f59982dfc0ac8941f8,slot_eac48cbbe3e64d1507a7130003ac08b11437ecbaec70a7f59982dfc0ac8941f8,thinking_historical_reference,evidence_audit,cost_free,single,1,max,historical,contract-nli/index10,0,historical_frozen_417,"{""EA"": 0.0, ""LA"": 0.0}",3e7a9f3a3bc105f15f80aa92c366712c0ce34119d5260fb3b94912a18bbd6ad0
slot_5a1c973deb4b451d32850d4508a905bcb361d62bdb72152f2ec1845caccd84a2,slot_5a1c973deb4b451d32850d4508a905bcb361d62bdb72152f2ec1845caccd84a2,thinking_historical_reference,evidence_audit,cost_free,single,1,max,historical,contract-nli/index10,1,historical_frozen_417,"{""EA"": 0.8823529411764706, ""LA"": 1.0}",15744e2c39caf1e2377d0003e14bc5d2473b99ccf9b67aafe7c457cbc41417d8
slot_7af5a8616051e5fd4a1c234bdf6514c227f2542a10f58ceaa8d92fae29dad843,slot_7af5a8616051e5fd4a1c234bdf6514c227f2542a10f58ceaa8d92fae29dad843,thinking_historical_reference,evidence_audit,cost_free,single,1,max,historical,contract-nli/index10,2,historical_frozen_417,"{""EA"": 0.9411764705882353, ""LA"": 0.9411764705882353}",d826f457548f9407087be0227c410052a41b6e5e84d21698b1595befcb2aa9ea
slot_b2eec0249fe032e6e246068033c9347b6283f054a234c8bfaea3632304166b76,slot_b2eec0249fe032e6e246068033c9347b6283f054a234c8bfaea3632304166b76,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q32,0,historical_frozen_417,"{""F1"": 0.0}",54d9b1bfdde7fdaa5e7ae66d9090ef3d881c87f7c87d1d2bfd2ea7880d9d65c1
slot_39f467bc895a0d47379f4ca3bfac0a3a47ca51884c38fa7f1bd8b530eb8fb795,slot_39f467bc895a0d47379f4ca3bfac0a3a47ca51884c38fa7f1bd8b530eb8fb795,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q27,0,historical_frozen_417,"{""F1"": 0.0}",f58c00f21fdd19c0a71a3707572058f011d566a92bb1c2d8855d1df92d271884
slot_d1182b700328e58b31f648f1baddc027c0dddbd97d28f339a1354d2d96bf0954,slot_d1182b700328e58b31f648f1baddc027c0dddbd97d28f339a1354d2d96bf0954,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed2/q17,0,historical_frozen_417,"{""F1"": 0.0}",5c37786362bba04eda61bfb75386999028fa495665239f93b738b6396041215f
slot_6d52e79743217b397881d188bcf3c07562b9b67ba3b5b835628640de2c38f329,slot_6d52e79743217b397881d188bcf3c07562b9b67ba3b5b835628640de2c38f329,thinking_historical_reference,evidence_audit,cost_free,single,1,max,historical,contract-nli/index0,0,historical_frozen_417,"{""EA"": 0.6470588235294118, ""LA"": 1.0}",ce921c0e210aaf3bf0e28b4f6ed75f5c9750f9c06c7303fd23e7d0cbe36f6948
slot_adba65c8b2c87f8e5e87ed345c8e20ff00a501ce7f491f2f3219717da5357246,slot_adba65c8b2c87f8e5e87ed345c8e20ff00a501ce7f491f2f3219717da5357246,thinking_historical_reference,evidence_audit,cost_free,single,1,max,historical,contract-nli/index0,1,historical_frozen_417,"{""EA"": 0.7647058823529411, ""LA"": 0.8823529411764706}",f1d11e183b6f1ca1f8c778f487ce387d7709850887f1a1f76a93d31b1479ab4f
slot_f8a07f71495013babd0a726c23bf141ee1a5289f099fec6f388b90d4917cfe74,slot_f8a07f71495013babd0a726c23bf141ee1a5289f099fec6f388b90d4917cfe74,thinking_historical_reference,evidence_audit,cost_free,single,1,max,historical,contract-nli/index0,2,historical_frozen_417,"{""EA"": 0.8823529411764706, ""LA"": 0.9411764705882353}",4f65b686dad0b519d4085c0fcf725c36ceccc38b56b2c4ab24536680730dec49
slot_288eae6b05504a2001ecdbdff4f46241bb7da348bbefe06f4d0ea9f05f8bfa46,slot_288eae6b05504a2001ecdbdff4f46241bb7da348bbefe06f4d0ea9f05f8bfa46,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q11,0,historical_frozen_417,"{""F1"": 1.0}",01e6d242f8259f3ad35cb31e973f97715ad877f0e68dceb50feac091cffcdaa3
slot_bca2b3a847af0f4ae1e5287edb690c0b65e2be918c170f75db3aa1692e30e6f5,slot_bca2b3a847af0f4ae1e5287edb690c0b65e2be918c170f75db3aa1692e30e6f5,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed2/q30,0,historical_frozen_417,"{""F1"": 0.25}",bdb16e61ebcded599cd0c592993973fb8adc834b6cc783e5152259fbca958e1f
slot_f412db59eb90aa464981fb2bb7edea767c2e8e168ac4d2a1bfb554ee035689c8,slot_f412db59eb90aa464981fb2bb7edea767c2e8e168ac4d2a1bfb554ee035689c8,thinking_historical_reference,evidence_audit,cost_tight,single,1,max,historical,contract-nli/index11,0,historical_frozen_417,"{""EA"": 0.5294117647058824, ""LA"": 0.8823529411764706}",d1c6e126c5cb2b2917cb5f8b74349e06a0d2342346f64946e8c5a7ebd5d14d0b
slot_2834e6327cf9ca7e01ec03a510b0105a56acea99f95a97d1f98e56785813bd82,slot_2834e6327cf9ca7e01ec03a510b0105a56acea99f95a97d1f98e56785813bd82,thinking_historical_reference,evidence_audit,cost_tight,single,1,max,historical,contract-nli/index11,1,historical_frozen_417,"{""EA"": 0.47058823529411764, ""LA"": 0.8823529411764706}",75f32d98133356f6bd8a1ac4d56ede73118bd352486f48e39770782d221d5f7b
slot_42ad0ece1ecf56ad3a767edcd495ba4ad0721920e3ab77027461160e173b74df,slot_42ad0ece1ecf56ad3a767edcd495ba4ad0721920e3ab77027461160e173b74df,thinking_historical_reference,evidence_audit,cost_tight,single,1,max,historical,contract-nli/index11,2,historical_frozen_417,"{""EA"": 0.6470588235294118, ""LA"": 0.8823529411764706}",b8d2d94c4e6e55e33b3e032d10a087e8bb3ba8baeb25b4653ffad59c6f882263
slot_29bbc3f0334f1a5f35bd82c5fbc62e51d33e9be74f0baf6cc95ff15b4136adce,slot_29bbc3f0334f1a5f35bd82c5fbc62e51d33e9be74f0baf6cc95ff15b4136adce,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q17,0,historical_frozen_417,"{""F1"": 0.0}",318f3595fa3726f028530032363c700fc5845c168e92110b5b767e12dd773811
slot_9bc5b9d73e6f8a9d76230ea67773b77b904601726a7c0c1000b7e3dec0c4cddb,slot_9bc5b9d73e6f8a9d76230ea67773b77b904601726a7c0c1000b7e3dec0c4cddb,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed3/q17,0,historical_frozen_417,"{""F1"": 0.0}",2649db6bbde51c12babc686b61ae7ea452f0ef123e0c45f8304b391f9f75467f
slot_c9b78ed2c8b9a6465528a7dc9e6fc6f9c9cf5241b45bc74e51643387fc7a8263,slot_c9b78ed2c8b9a6465528a7dc9e6fc6f9c9cf5241b45bc74e51643387fc7a8263,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q7,0,historical_frozen_417,"{""F1"": 1.0}",6f7563a46a1d413c49ef3b8e5b3e28076bae8f2173b8368ef570fd1b119cfa8d
slot_f47f5c2ee27db72c208c9b2f428c0498a7469df933af1d9c2abbafd7038ffcaa,slot_f47f5c2ee27db72c208c9b2f428c0498a7469df933af1d9c2abbafd7038ffcaa,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed3/q6,0,historical_frozen_417,"{""F1"": 0.4}",e101283addc5354ee712f78ec85f33eb9a071396714d750e850ba92464f30edd
slot_cbb349f29f2f06cc5d3785842a5461c2a5917ba4d2245d11852f98d8ed9a74d3,slot_cbb349f29f2f06cc5d3785842a5461c2a5917ba4d2245d11852f98d8ed9a74d3,thinking_historical_reference,evidence_audit,cost_moderate,single,1,max,historical,contract-nli/index12,0,historical_frozen_417,"{""EA"": 0.8823529411764706, ""LA"": 0.8823529411764706}",3d23e9be05d21cf12f5cd2343f9a573e454f81422b8bce8495925a56a37e3ca6
slot_589b4330375179af51f64546366f6fcac3516a500b52d9926d8419ce7014e4f3,slot_589b4330375179af51f64546366f6fcac3516a500b52d9926d8419ce7014e4f3,thinking_historical_reference,evidence_audit,cost_moderate,single,1,max,historical,contract-nli/index12,1,historical_frozen_417,"{""EA"": 0.8235294117647058, ""LA"": 0.8823529411764706}",c0f4f860eff41b634c642610e9843ea2ab2f2fea609a3664626ce77cb18ca00c
slot_22710b5bf6ac59f6fc257880cda67c216e80992f6e3e6088b4e3780bcbacbe0e,slot_22710b5bf6ac59f6fc257880cda67c216e80992f6e3e6088b4e3780bcbacbe0e,thinking_historical_reference,evidence_audit,cost_moderate,single,1,max,historical,contract-nli/index12,2,historical_frozen_417,"{""EA"": 0.0, ""LA"": 0.0}",4f03a06c88ccbfc176f4a4dd2838bc1fdd216968085e7d4003c863bff0bacb30
slot_16afaccaf385e0b681f3f7360642f3296ae2a048bc55d08ca0973a5af48e96b5,slot_16afaccaf385e0b681f3f7360642f3296ae2a048bc55d08ca0973a5af48e96b5,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q11,0,historical_frozen_417,"{""F1"": 0.5}",877122a41aae7df40f5f41ce62fd53c1fa21b7b42b6eb27997f9c959a9b9a26e
slot_243df3d863b36d4fb9cb4ed2658fd1a0ca4b1498cdc07a8890ed4ae44d20a18f,slot_243df3d863b36d4fb9cb4ed2658fd1a0ca4b1498cdc07a8890ed4ae44d20a18f,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed2/q7,0,historical_frozen_417,"{""F1"": 0.0}",fd45a8cffafd3882ed02c764c504b19d9675de6bf5302551dcabe4cdb9d95ac9
slot_f17e9da1dbfe512d19571f4e86f249c3996319d0bf8e94a585056dd70d0a1473,slot_f17e9da1dbfe512d19571f4e86f249c3996319d0bf8e94a585056dd70d0a1473,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed2/q27,0,historical_frozen_417,"{""F1"": 0.0}",9f0fe27c846f40814bb9ea85db22a64135623b4b905aaf421916d13ee56aa142
slot_636e3257d5785f202b81a6e6842866f12b6d7e6bc626bce735c1bb8f93ba2127,slot_636e3257d5785f202b81a6e6842866f12b6d7e6bc626bce735c1bb8f93ba2127,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed3/q20,0,historical_frozen_417,"{""F1"": 0.4}",b7800645270e6629c5c84ebbf5de1e6ed39a9e368781762260241882ed213ceb
slot_68f8868e56269f3276ca119b8c45fb8a3d15d3fb92dac036698fbf78348a71a0,slot_68f8868e56269f3276ca119b8c45fb8a3d15d3fb92dac036698fbf78348a71a0,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed2/q15,0,historical_frozen_417,"{""F1"": 0.0}",965813589cf9b4615d495c1ef03efe04ccdc1a0d55368a300981369e545542d9
slot_6980b67df16dd02980b18435bfcabe4a9cbe32cd1485aee0713853dad4454492,slot_6980b67df16dd02980b18435bfcabe4a9cbe32cd1485aee0713853dad4454492,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed2/q35,0,historical_frozen_417,"{""F1"": 0.0}",7b79cabbb0ef0558d015f212ae76aff060cefd39da5086c69e9acf72f2517f40
slot_d4217fcd10000ddd1f514f83c1b9868be922109e0b65f01a173698688a6d757f,slot_d4217fcd10000ddd1f514f83c1b9868be922109e0b65f01a173698688a6d757f,thinking_historical_reference,restricted_search,cost_tight,single,1,max,historical,phantom_seed2/q13,0,historical_frozen_417,"{""F1"": 0.0}",6b09ef6afaf1ea5896c7a154243b7c801ab9a72452419cb6d37a275c5a61746b
slot_e7c8a8a084dcf2e4152fbaf30b3b9721bd2de994b0afa7a962ea308c0b2aee7b,slot_e7c8a8a084dcf2e4152fbaf30b3b9721bd2de994b0afa7a962ea308c0b2aee7b,thinking_historical_reference,restricted_search,cost_moderate,single,1,max,historical,phantom_seed3/q29,0,historical_frozen_417,"{""F1"": 1.0}",0b903ca0c11623d93dc0e420dee77a11406d791fa51af3d8a7fde29010984b6a
slot_4896e0063ba812c3bcbca6ad516ac1cad48c68bbb12839f9d349e8eb74348811,slot_4896e0063ba812c3bcbca6ad516ac1cad48c68bbb12839f9d349e8eb74348811,thinking_historical_reference,restricted_search,cost_free,single,1,max,historical,phantom_seed3/q27,0,historical_frozen_417,"{""F1"": 1.0}",e35f6c00fb6f2fb6338b8776fb90439f03186df0b553d19a3aff61d47c82daf9
