scientific_slot_id,execution_complete,n,agent_ids,metrics,logical_additive_cost
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 2, 3, 6]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 738255.0, ""output_tokens"": 268406.0, ""reasoning_tokens"": 264187.0, ""total_tokens"": 1006661.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 2, 3, 7]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 634664.0, ""output_tokens"": 244534.0, ""reasoning_tokens"": 240538.0, ""total_tokens"": 879198.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 2, 4, 5]","{""EA_MI"": 0.7647058823529411, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 584110.0, ""output_tokens"": 242841.0, ""reasoning_tokens"": 238728.0, ""total_tokens"": 826951.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 2, 4, 6]","{""EA_MI"": 0.75, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 679903.0, ""output_tokens"": 270181.0, ""reasoning_tokens"": 265903.0, ""total_tokens"": 950084.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 2, 4, 7]","{""EA_MI"": 0.75, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 576312.0, ""output_tokens"": 246309.0, ""reasoning_tokens"": 242254.0, ""total_tokens"": 822621.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 2, 5, 6]","{""EA_MI"": 0.7205882352941176, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 670490.0, ""output_tokens"": 271980.0, ""reasoning_tokens"": 267234.0, ""total_tokens"": 942470.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 2, 5, 7]","{""EA_MI"": 0.7205882352941176, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8235294117647058, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 566899.0, ""output_tokens"": 248108.0, ""reasoning_tokens"": 243585.0, ""total_tokens"": 815007.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 2, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 662692.0, ""output_tokens"": 275448.0, ""reasoning_tokens"": 270760.0, ""total_tokens"": 938140.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 3, 4, 5]","{""EA_MI"": 0.7352941176470589, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 556767.0, ""output_tokens"": 231469.0, ""reasoning_tokens"": 227479.0, ""total_tokens"": 788236.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 3, 4, 6]","{""EA_MI"": 0.7205882352941176, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 0.7794117647058822, ""LA_MV"": 0.7647058823529411}","{""cached_input_tokens"": null, ""input_tokens"": 652560.0, ""output_tokens"": 258809.0, ""reasoning_tokens"": 254654.0, ""total_tokens"": 911369.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 3, 4, 7]","{""EA_MI"": 0.7205882352941176, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 548969.0, ""output_tokens"": 234937.0, ""reasoning_tokens"": 231005.0, ""total_tokens"": 783906.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 3, 5, 6]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 643147.0, ""output_tokens"": 260608.0, ""reasoning_tokens"": 255985.0, ""total_tokens"": 903755.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 3, 5, 7]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 539556.0, ""output_tokens"": 236736.0, ""reasoning_tokens"": 232336.0, ""total_tokens"": 776292.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 3, 6, 7]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 635349.0, ""output_tokens"": 264076.0, ""reasoning_tokens"": 259511.0, ""total_tokens"": 899425.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 4, 5, 6]","{""EA_MI"": 0.75, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 584795.0, ""output_tokens"": 262383.0, ""reasoning_tokens"": 257701.0, ""total_tokens"": 847178.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 4, 5, 7]","{""EA_MI"": 0.75, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 481204.0, ""output_tokens"": 238511.0, ""reasoning_tokens"": 234052.0, ""total_tokens"": 719715.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 4, 6, 7]","{""EA_MI"": 0.7352941176470589, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 576997.0, ""output_tokens"": 265851.0, ""reasoning_tokens"": 261227.0, ""total_tokens"": 842848.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[1, 5, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 567584.0, ""output_tokens"": 267650.0, ""reasoning_tokens"": 262558.0, ""total_tokens"": 835234.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[2, 3, 4, 5]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 667434.0, ""output_tokens"": 227737.0, ""reasoning_tokens"": 224020.0, ""total_tokens"": 895171.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[2, 3, 4, 6]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.6470588235294118, ""LA_MI"": 0.7794117647058822, ""LA_MV"": 0.7647058823529411}","{""cached_input_tokens"": null, ""input_tokens"": 763227.0, ""output_tokens"": 255077.0, ""reasoning_tokens"": 251195.0, ""total_tokens"": 1018304.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[2, 3, 4, 7]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 659636.0, ""output_tokens"": 231205.0, ""reasoning_tokens"": 227546.0, ""total_tokens"": 890841.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[2, 3, 5, 6]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 753814.0, ""output_tokens"": 256876.0, ""reasoning_tokens"": 252526.0, ""total_tokens"": 1010690.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[2, 3, 5, 7]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 650223.0, ""output_tokens"": 233004.0, ""reasoning_tokens"": 228877.0, ""total_tokens"": 883227.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[2, 3, 6, 7]","{""EA_MI"": 0.6470588235294118, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 746016.0, ""output_tokens"": 260344.0, ""reasoning_tokens"": 256052.0, ""total_tokens"": 1006360.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[2, 4, 5, 6]","{""EA_MI"": 0.7205882352941176, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 695462.0, ""output_tokens"": 258651.0, ""reasoning_tokens"": 254242.0, ""total_tokens"": 954113.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[2, 4, 5, 7]","{""EA_MI"": 0.7205882352941176, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 591871.0, ""output_tokens"": 234779.0, ""reasoning_tokens"": 230593.0, ""total_tokens"": 826650.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[2, 4, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 687664.0, ""output_tokens"": 262119.0, ""reasoning_tokens"": 257768.0, ""total_tokens"": 949783.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[2, 5, 6, 7]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8088235294117647, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 678251.0, ""output_tokens"": 263918.0, ""reasoning_tokens"": 259099.0, ""total_tokens"": 942169.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[3, 4, 5, 6]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.6470588235294118, ""LA_MI"": 0.7794117647058822, ""LA_MV"": 0.7647058823529411}","{""cached_input_tokens"": null, ""input_tokens"": 668119.0, ""output_tokens"": 247279.0, ""reasoning_tokens"": 242993.0, ""total_tokens"": 915398.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[3, 4, 5, 7]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.5882352941176471, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.7647058823529411}","{""cached_input_tokens"": null, ""input_tokens"": 564528.0, ""output_tokens"": 223407.0, ""reasoning_tokens"": 219344.0, ""total_tokens"": 787935.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[3, 4, 6, 7]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.5882352941176471, ""LA_MI"": 0.7794117647058822, ""LA_MV"": 0.7647058823529411}","{""cached_input_tokens"": null, ""input_tokens"": 660321.0, ""output_tokens"": 250747.0, ""reasoning_tokens"": 246519.0, ""total_tokens"": 911068.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[3, 5, 6, 7]","{""EA_MI"": 0.6470588235294118, ""EA_MV"": 0.5882352941176471, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.7647058823529411}","{""cached_input_tokens"": null, ""input_tokens"": 650908.0, ""output_tokens"": 252546.0, ""reasoning_tokens"": 247850.0, ""total_tokens"": 903454.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,4,"[4, 5, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.6470588235294118, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.7647058823529411}","{""cached_input_tokens"": null, ""input_tokens"": 592556.0, ""output_tokens"": 254321.0, ""reasoning_tokens"": 249566.0, ""total_tokens"": 846877.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 2, 3, 4, 5]","{""EA_MI"": 0.7352941176470589, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8137254901960783, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 921451.0, ""output_tokens"": 363888.0, ""reasoning_tokens"": 358296.0, ""total_tokens"": 1285339.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 2, 3, 4, 6]","{""EA_MI"": 0.7254901960784313, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8039215686274509, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 1017244.0, ""output_tokens"": 391228.0, ""reasoning_tokens"": 385471.0, ""total_tokens"": 1408472.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 2, 3, 4, 7]","{""EA_MI"": 0.7254901960784313, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8137254901960783, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 913653.0, ""output_tokens"": 367356.0, ""reasoning_tokens"": 361822.0, ""total_tokens"": 1281009.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 2, 3, 5, 6]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8137254901960783, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 1007831.0, ""output_tokens"": 393027.0, ""reasoning_tokens"": 386802.0, ""total_tokens"": 1400858.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 2, 3, 5, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.823529411764706, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 904240.0, ""output_tokens"": 369155.0, ""reasoning_tokens"": 363153.0, ""total_tokens"": 1273395.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 2, 3, 6, 7]","{""EA_MI"": 0.6960784313725491, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8137254901960783, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 1000033.0, ""output_tokens"": 396495.0, ""reasoning_tokens"": 390328.0, ""total_tokens"": 1396528.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 2, 4, 5, 6]","{""EA_MI"": 0.7450980392156863, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8137254901960783, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 949479.0, ""output_tokens"": 394802.0, ""reasoning_tokens"": 388518.0, ""total_tokens"": 1344281.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 2, 4, 5, 7]","{""EA_MI"": 0.7450980392156863, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.823529411764706, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 845888.0, ""output_tokens"": 370930.0, ""reasoning_tokens"": 364869.0, ""total_tokens"": 1216818.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 2, 4, 6, 7]","{""EA_MI"": 0.7352941176470589, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8137254901960783, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 941681.0, ""output_tokens"": 398270.0, ""reasoning_tokens"": 392044.0, ""total_tokens"": 1339951.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 2, 5, 6, 7]","{""EA_MI"": 0.7156862745098039, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.823529411764706, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 932268.0, ""output_tokens"": 400069.0, ""reasoning_tokens"": 393375.0, ""total_tokens"": 1332337.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 3, 4, 5, 6]","{""EA_MI"": 0.7254901960784313, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 0.8039215686274509, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 922136.0, ""output_tokens"": 383430.0, ""reasoning_tokens"": 377269.0, ""total_tokens"": 1305566.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 3, 4, 5, 7]","{""EA_MI"": 0.7254901960784313, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8137254901960783, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 818545.0, ""output_tokens"": 359558.0, ""reasoning_tokens"": 353620.0, ""total_tokens"": 1178103.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 3, 4, 6, 7]","{""EA_MI"": 0.7156862745098039, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8039215686274509, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 914338.0, ""output_tokens"": 386898.0, ""reasoning_tokens"": 380795.0, ""total_tokens"": 1301236.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 3, 5, 6, 7]","{""EA_MI"": 0.6960784313725491, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8137254901960783, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 904925.0, ""output_tokens"": 388697.0, ""reasoning_tokens"": 382126.0, ""total_tokens"": 1293622.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 1, 4, 5, 6, 7]","{""EA_MI"": 0.7352941176470589, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8137254901960783, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 846573.0, ""output_tokens"": 390472.0, ""reasoning_tokens"": 383842.0, ""total_tokens"": 1237045.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 2, 3, 4, 5, 6]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8039215686274509, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 1032803.0, ""output_tokens"": 379698.0, ""reasoning_tokens"": 373810.0, ""total_tokens"": 1412501.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 2, 3, 4, 5, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8137254901960783, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 929212.0, ""output_tokens"": 355826.0, ""reasoning_tokens"": 350161.0, ""total_tokens"": 1285038.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 2, 3, 4, 6, 7]","{""EA_MI"": 0.6960784313725491, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8039215686274509, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 1025005.0, ""output_tokens"": 383166.0, ""reasoning_tokens"": 377336.0, ""total_tokens"": 1408171.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 2, 3, 5, 6, 7]","{""EA_MI"": 0.676470588235294, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8137254901960783, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 1015592.0, ""output_tokens"": 384965.0, ""reasoning_tokens"": 378667.0, ""total_tokens"": 1400557.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 2, 4, 5, 6, 7]","{""EA_MI"": 0.7156862745098039, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8137254901960783, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 957240.0, ""output_tokens"": 386740.0, ""reasoning_tokens"": 380383.0, ""total_tokens"": 1343980.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[0, 3, 4, 5, 6, 7]","{""EA_MI"": 0.6960784313725491, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8039215686274509, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 929897.0, ""output_tokens"": 375368.0, ""reasoning_tokens"": 369134.0, ""total_tokens"": 1305265.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[1, 2, 3, 4, 5, 6]","{""EA_MI"": 0.7156862745098039, ""EA_MV"": 0.7647058823529411, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 995242.0, ""output_tokens"": 379263.0, ""reasoning_tokens"": 372954.0, ""total_tokens"": 1374505.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[1, 2, 3, 4, 5, 7]","{""EA_MI"": 0.7156862745098039, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.8039215686274509, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 891651.0, ""output_tokens"": 355391.0, ""reasoning_tokens"": 349305.0, ""total_tokens"": 1247042.0}"
slot_fc3cb90a09a89324dea68213bed25a780660a015395581634dbcfd43f17f5dac,True,6,"[1, 2, 3, 4, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.8235294117647058, ""LA_MI"": 0.7941176470588235, ""LA_MV"": 0.8235294117647058}","{""cached_input_tokens"": null, ""input_tokens"": 987444.0, ""output_tokens"": 382731.0, ""reasoning_tokens"": 376480.0, ""total_tokens"": 1370175.0}"
