scientific_slot_id,source_scientific_slot_id,study_group,scenario,regime,strategy,reported_agents,effort,cohort,item,repeat,derivation,metrics,job_id,logical_additive_cost
slot_cb3d3a389a1bcb69ef5abd1b7540f9a18a52d6e482ead8186ab3554e18535013,slot_cb3d3a389a1bcb69ef5abd1b7540f9a18a52d6e482ead8186ab3554e18535013,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed2/q33,0,direct,"{""F1"": 0.0}",job_18fcee066867b504d2deee973586790af9c75c1eaf70e24e3d3612e2dfb4e19c,"{""cached_input_tokens"": null, ""input_tokens"": 4475.0, ""output_tokens"": 506.0, ""reasoning_tokens"": 445.0, ""total_tokens"": 4981.0}"
slot_4336f0a98272255fbb69764a37e6bcd1ecd28769ff1911fb7e1694e08b5ad303,slot_4336f0a98272255fbb69764a37e6bcd1ecd28769ff1911fb7e1694e08b5ad303,thinking_same_version,tuning,cost_tight,single,1,low,same_version_low,hpobench:paramnet:higgs:steps,0,direct,"{""Gap"": 87.15313206598053, ""Gap0"": 87.15313206598053, ""RawPerf"": 0.7098846886339992}",job_e774284fddbdc5b3d25b1901bdfc60ec16d920638794136a3f99df1c49c0e2f9,"{""cached_input_tokens"": null, ""input_tokens"": 4607.0, ""output_tokens"": 497.0, ""reasoning_tokens"": 41.0, ""total_tokens"": 5104.0}"
slot_9fa9b78949ef5ab00ab1cd3c8a2501feb8bdfd77987fc8e0e46d0efdac1b406e,slot_9fa9b78949ef5ab00ab1cd3c8a2501feb8bdfd77987fc8e0e46d0efdac1b406e,thinking_same_version,tuning,cost_tight,single,1,max,same_version_max,hpobench:paramnet:higgs:steps,0,direct,"{""Gap"": 90.24825392818263, ""Gap0"": 90.24825392818263, ""RawPerf"": 0.7125784173786529}",job_34f74f607f26af4d3f2d6ac30c03fcf7e85c7a5d71d7b90ecaa98354f05e6cc5,"{""cached_input_tokens"": null, ""input_tokens"": 12977.0, ""output_tokens"": 4807.0, ""reasoning_tokens"": 4077.0, ""total_tokens"": 17784.0}"
slot_fe0565497db1de110dfc5b50de55f43a1978f7c7512894eb6000318d45363245,slot_fe0565497db1de110dfc5b50de55f43a1978f7c7512894eb6000318d45363245,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed2/q31,0,direct,"{""F1"": 0.33333333333333337}",job_73762b53c16e33f9529b870e351292077362a2db08b4574ccc59a0236449dfff,"{""cached_input_tokens"": null, ""input_tokens"": 7658.0, ""output_tokens"": 375.0, ""reasoning_tokens"": 288.0, ""total_tokens"": 8033.0}"
slot_8fe2452ff4b799892033dc18919f895aa5e4452f568c14251b545606371c5664,slot_8fe2452ff4b799892033dc18919f895aa5e4452f568c14251b545606371c5664,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed2/q31,0,direct,"{""F1"": 0.7499999999999999}",job_54f04ecc327af96d8835bc71d861fcf49fda1f283c87c99140151ce15a65a578,"{""cached_input_tokens"": null, ""input_tokens"": 321449.0, ""output_tokens"": 30628.0, ""reasoning_tokens"": 30218.0, ""total_tokens"": 352077.0}"
slot_8f12fa901b2a31cf6929ad12f6ba9c388187f6c324c78747e7d0c461a3d5b935,slot_8f12fa901b2a31cf6929ad12f6ba9c388187f6c324c78747e7d0c461a3d5b935,thinking_same_version,tuning,cost_tight,single,1,low,same_version_low,hpobench:nasbench101:A,0,direct,"{""Gap"": 99.01753606920988, ""Gap0"": 99.01753606920988, ""RawPerf"": 0.9391693274180094}",job_87287650107bbffb98dde2f77645d899ccde89505f6163ceb666ecd8857672e9,"{""cached_input_tokens"": null, ""input_tokens"": 15202.0, ""output_tokens"": 1629.0, ""reasoning_tokens"": 342.0, ""total_tokens"": 16831.0}"
slot_0e68e3c20a3f6971d30d4fac9574848a3b1a372e1d15e75ad31c62d3110218d2,slot_0e68e3c20a3f6971d30d4fac9574848a3b1a372e1d15e75ad31c62d3110218d2,thinking_same_version,tuning,cost_tight,single,1,max,same_version_max,hpobench:nasbench101:A,0,direct,"{""Gap"": 85.75664976157574, ""Gap0"": 85.75664976157574, ""RawPerf"": 0.845886747042338}",job_358fc8114d8965d6c068fa78d29e131abe24e6bb24e738bf2c3ac8efe76f5f00,"{""cached_input_tokens"": null, ""input_tokens"": 7991.0, ""output_tokens"": 2116.0, ""reasoning_tokens"": 1209.0, ""total_tokens"": 10107.0}"
slot_234311e690e6e006ef5bb71b4fe829e9e6a82bfaf2b9ebbf05ab35d4b83510a0,slot_234311e690e6e006ef5bb71b4fe829e9e6a82bfaf2b9ebbf05ab35d4b83510a0,thinking_same_version,tuning,cost_moderate,single,1,low,same_version_low,hpobench:nasbench201:cifar100,0,direct,"{""Gap"": 86.56780116947286, ""Gap0"": 86.56780116947286, ""RawPerf"": 0.7186333333333335}",job_53cc91eb81d552f91bb5c8a4a2b3e1875ec7084ee51abd13174408743f5bca9b,"{""cached_input_tokens"": null, ""input_tokens"": 14525.0, ""output_tokens"": 846.0, ""reasoning_tokens"": 21.0, ""total_tokens"": 15371.0}"
slot_9bd8a11fc69937752d882afc566d90f64c7eee8149cd9a318acedc5d65b13c38,slot_9bd8a11fc69937752d882afc566d90f64c7eee8149cd9a318acedc5d65b13c38,thinking_same_version,tuning,cost_moderate,single,1,max,same_version_max,hpobench:nasbench201:cifar100,0,direct,"{""Gap"": 100.0, ""Gap0"": 100.0, ""RawPerf"": 0.7350333333333333}",job_a88520c683f49f2d9e58f2064531fb25631928c69a45f20b4403f7210ab9495b,"{""cached_input_tokens"": null, ""input_tokens"": 58101.0, ""output_tokens"": 13219.0, ""reasoning_tokens"": 11417.0, ""total_tokens"": 71320.0}"
slot_bbf72beb5d62594813910e8b55aaa8cc033958ad3f24ddb35243b0ccee98dfd9,slot_bbf72beb5d62594813910e8b55aaa8cc033958ad3f24ddb35243b0ccee98dfd9,thinking_same_version,restricted_search,cost_moderate,single,1,low,same_version_low,phantom_seed3/q22,0,direct,"{""F1"": 1.0}",job_25eae94cb117f994c74f170926084f9913cca4b53fd669faf97fc9c3895ccb78,"{""cached_input_tokens"": null, ""input_tokens"": 10813.0, ""output_tokens"": 217.0, ""reasoning_tokens"": 102.0, ""total_tokens"": 11030.0}"
slot_8ab7b01ef6b51ba132fc855d4859df0d376e5b0fa4df4323e6e656f9a36d2345,slot_8ab7b01ef6b51ba132fc855d4859df0d376e5b0fa4df4323e6e656f9a36d2345,thinking_same_version,restricted_search,cost_moderate,single,1,max,same_version_max,phantom_seed3/q22,0,direct,"{""F1"": 1.0}",job_129d88eacb3d293f794d5656c0780936374ef9356081ce7746cba6ad83d8844b,"{""cached_input_tokens"": null, ""input_tokens"": 18272.0, ""output_tokens"": 2393.0, ""reasoning_tokens"": 1970.0, ""total_tokens"": 20665.0}"
slot_421eca12032f4077c4e6f525cc2127c529aba236979df9b5f861a077181be461,slot_421eca12032f4077c4e6f525cc2127c529aba236979df9b5f861a077181be461,thinking_same_version,tuning,cost_moderate,single,1,low,same_version_low,hpobench:nasbench101:A,0,direct,"{""Gap"": 98.85616789730048, ""Gap0"": 98.85616789730048, ""RawPerf"": 0.938034196694692}",job_cd03913de2bbb4f31775f7374f476b02dc7201967fae6dfbfac030b7021e5784,"{""cached_input_tokens"": null, ""input_tokens"": 27181.0, ""output_tokens"": 2605.0, ""reasoning_tokens"": 520.0, ""total_tokens"": 29786.0}"
slot_646ecc574905b0355860a6928f0384d3b4f84e193a787212bd3d485c9108b6a3,slot_646ecc574905b0355860a6928f0384d3b4f84e193a787212bd3d485c9108b6a3,thinking_same_version,tuning,cost_moderate,single,1,max,same_version_max,hpobench:nasbench101:A,0,direct,"{""Gap"": 98.84192712011797, ""Gap0"": 98.84192712011797, ""RawPerf"": 0.9379340211550394}",job_44a8212cdc3fba20547ae2079228e267c079097a551f24dafce79fe577d1cf93,"{""cached_input_tokens"": null, ""input_tokens"": 100776.0, ""output_tokens"": 53426.0, ""reasoning_tokens"": 50896.0, ""total_tokens"": 154202.0}"
slot_f15eb4fc15e7778f6ec9da327a87bfb35c224afa7204bb8dc6b50d3cd793a68d,slot_f15eb4fc15e7778f6ec9da327a87bfb35c224afa7204bb8dc6b50d3cd793a68d,thinking_same_version,evidence_audit,cost_tight,single,1,low,same_version_low,contract-nli/index8,0,direct,"{""EA"": 0.35294117647058826, ""LA"": 1.0}",job_15e4fc60dcb39fc17f763e7e78daad6bff5f485658346fba1a60542b9e3e2e30,"{""cached_input_tokens"": null, ""input_tokens"": 16794.0, ""output_tokens"": 1007.0, ""reasoning_tokens"": 546.0, ""total_tokens"": 17801.0}"
slot_a1ba4650bc1c894e25ab8f702760d74795c89f344ceeb03e266bc9daac4676f6,slot_a1ba4650bc1c894e25ab8f702760d74795c89f344ceeb03e266bc9daac4676f6,thinking_same_version,evidence_audit,cost_tight,single,1,max,same_version_max,contract-nli/index8,0,direct,"{""EA"": 0.7058823529411765, ""LA"": 1.0}",job_b537fd735326ba450b0d36bdf1b57841d6e88c2951c30b63fcdcba59edaa9039,"{""cached_input_tokens"": null, ""input_tokens"": 191494.0, ""output_tokens"": 87072.0, ""reasoning_tokens"": 85702.0, ""total_tokens"": 278566.0}"
slot_fd59b29168f30dfb850df46dea92be2fa8f7dec7021fe3004f71da3e0933d089,slot_fd59b29168f30dfb850df46dea92be2fa8f7dec7021fe3004f71da3e0933d089,thinking_same_version,evidence_audit,cost_tight,single,1,low,same_version_low,contract-nli/index8,1,direct,"{""EA"": 0.29411764705882354, ""LA"": 0.9411764705882353}",job_9da5a14b916c43b080823adc3057d93290eeb62321f46ee77bae3e98b32fdb85,"{""cached_input_tokens"": null, ""input_tokens"": 17660.0, ""output_tokens"": 1374.0, ""reasoning_tokens"": 884.0, ""total_tokens"": 19034.0}"
slot_6865da31b722202f8f33d7c769e7589d4f7a51384c8d12041086b5dce1a11546,slot_6865da31b722202f8f33d7c769e7589d4f7a51384c8d12041086b5dce1a11546,thinking_same_version,evidence_audit,cost_tight,single,1,max,same_version_max,contract-nli/index8,1,direct,"{""EA"": 0.7058823529411765, ""LA"": 0.9411764705882353}",job_62140fbcae5e8d3560921f3acdd30699aee5b8a9655066e6b1184045aa1da458,"{""cached_input_tokens"": null, ""input_tokens"": 111918.0, ""output_tokens"": 64550.0, ""reasoning_tokens"": 63074.0, ""total_tokens"": 176468.0}"
slot_33e13cbb77ebf7429ad53df2e86b289f13463b2f5a70007f5723435304212ed5,slot_33e13cbb77ebf7429ad53df2e86b289f13463b2f5a70007f5723435304212ed5,thinking_same_version,evidence_audit,cost_tight,single,1,low,same_version_low,contract-nli/index8,2,direct,"{""EA"": 0.29411764705882354, ""LA"": 0.9411764705882353}",job_d4d266dcf8ada7db95051b532ec62935ab9fdc7aafa2f54493acb5db01ad5135,"{""cached_input_tokens"": null, ""input_tokens"": 22311.0, ""output_tokens"": 1401.0, ""reasoning_tokens"": 866.0, ""total_tokens"": 23712.0}"
slot_068cf8742e95a75fecd99c6f51d227d4038950ce5c02afae16e2d8cd14725bea,slot_068cf8742e95a75fecd99c6f51d227d4038950ce5c02afae16e2d8cd14725bea,thinking_same_version,evidence_audit,cost_tight,single,1,max,same_version_max,contract-nli/index8,2,direct,"{""EA"": 0.6470588235294118, ""LA"": 1.0}",job_c83e32ec3b44996d92940bbecafcaa6357a383b2f1f1e9b4ba0395333fdb22f1,"{""cached_input_tokens"": null, ""input_tokens"": 239819.0, ""output_tokens"": 88261.0, ""reasoning_tokens"": 87490.0, ""total_tokens"": 328080.0}"
slot_62e073464ca59e4529a5bd62f50ebccb702a5e9adcbf81b3815e87f1a06a8394,slot_62e073464ca59e4529a5bd62f50ebccb702a5e9adcbf81b3815e87f1a06a8394,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed2/q32,0,direct,"{""F1"": 0.0}",job_7ddc8d81fc70dfb2277a199c2cbb2bcf27f102f5a59c136b4798176bb3afcbb8,"{""cached_input_tokens"": null, ""input_tokens"": 3045.0, ""output_tokens"": 223.0, ""reasoning_tokens"": 182.0, ""total_tokens"": 3268.0}"
slot_3a67fbae606ddaecaf997f86e4127fb65de540a4c36271b97d33d8c40aa5a051,slot_3a67fbae606ddaecaf997f86e4127fb65de540a4c36271b97d33d8c40aa5a051,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed2/q32,0,direct,"{""F1"": 0.0}",job_b417fbd64e364e5a6ae0dc680c3d32423cf410f6214a0ef4782581906678c71e,"{""cached_input_tokens"": null, ""input_tokens"": 6386.0, ""output_tokens"": 1543.0, ""reasoning_tokens"": 1400.0, ""total_tokens"": 7929.0}"
slot_4b33cf099b0bc6dc03480dad02e9fe4b27e7cf783c9c07f7cc8adcc27089d1f5,slot_4b33cf099b0bc6dc03480dad02e9fe4b27e7cf783c9c07f7cc8adcc27089d1f5,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed3/q28,0,direct,"{""F1"": 0.0}",job_7038ac14d8b39af44324df07f3c94e143c04791671f02ec1c108673c809d002b,"{""cached_input_tokens"": null, ""input_tokens"": 5190.0, ""output_tokens"": 350.0, ""reasoning_tokens"": 260.0, ""total_tokens"": 5540.0}"
slot_7a24b0689432ce10d09f02873db19b582f3bc5e99e5c1780c3194a139bce53be,slot_7a24b0689432ce10d09f02873db19b582f3bc5e99e5c1780c3194a139bce53be,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed3/q28,0,direct,"{""F1"": 0.0}",job_73b07ca8594704d4f3ddca0d631a3dcb37d4349dd311b3c564436b6585951e0a,"{""cached_input_tokens"": null, ""input_tokens"": 4767.0, ""output_tokens"": 5064.0, ""reasoning_tokens"": 5002.0, ""total_tokens"": 9831.0}"
slot_e09a5786e3273b1f108de3f175804344abfded4090d8c0e6ec88d89660c95c01,slot_e09a5786e3273b1f108de3f175804344abfded4090d8c0e6ec88d89660c95c01,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index10,0,direct,"{""EA"": 0.5294117647058824, ""LA"": 0.9411764705882353}",job_6c4c72030a6eb395859154e52d520bc77f81f7c29160360584c2b166abfaf88a,"{""cached_input_tokens"": null, ""input_tokens"": 56064.0, ""output_tokens"": 1606.0, ""reasoning_tokens"": 917.0, ""total_tokens"": 57670.0}"
slot_690b2f47a55d59c1fde6c4ed0d8f8d41098dd4f34947807987fba892ef514e60,slot_690b2f47a55d59c1fde6c4ed0d8f8d41098dd4f34947807987fba892ef514e60,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index10,0,direct,"{""EA"": 0.7647058823529411, ""LA"": 0.9411764705882353}",job_e501407ed5f5ddbd3d0dd74e58b44a8bdc79f639e6cd29fc5003a0fdb7326e2e,"{""cached_input_tokens"": null, ""input_tokens"": 725790.0, ""output_tokens"": 132723.0, ""reasoning_tokens"": 131143.0, ""total_tokens"": 858513.0}"
slot_a205f60b8d97224380451324f046f0164cf6c77155629fb2773703ef12045a22,slot_a205f60b8d97224380451324f046f0164cf6c77155629fb2773703ef12045a22,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index10,1,direct,"{""EA"": 0.4117647058823529, ""LA"": 0.8823529411764706}",job_4e35fc35c12645498554134509c225c66fd8231b04aa6c647c0fba065846d829,"{""cached_input_tokens"": null, ""input_tokens"": 62360.0, ""output_tokens"": 1785.0, ""reasoning_tokens"": 1057.0, ""total_tokens"": 64145.0}"
slot_201e818c1f7a117f0e3edbdafe302458c17ba9c408d3412896c8e0ddc8131d7f,slot_201e818c1f7a117f0e3edbdafe302458c17ba9c408d3412896c8e0ddc8131d7f,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index10,1,direct,"{""EA"": 0.4117647058823529, ""LA"": 0.8823529411764706}",job_40ed4fbc0ff82d53f82bc4d4e78fbcbd6dfefab6fddf10839824e8c1714f88e2,"{""cached_input_tokens"": null, ""input_tokens"": 516561.0, ""output_tokens"": 73447.0, ""reasoning_tokens"": 72094.0, ""total_tokens"": 590008.0}"
slot_38890fb9b99eb8f11998708270f9d6243131ae66d9b6d7c1e65e5c703e2ef042,slot_38890fb9b99eb8f11998708270f9d6243131ae66d9b6d7c1e65e5c703e2ef042,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index10,2,direct,"{""EA"": 0.5294117647058824, ""LA"": 0.8823529411764706}",job_f903cc6a3bd17ae68ef4bc6f91ccd72409baca5e2474401a4e587fde507ec4df,"{""cached_input_tokens"": null, ""input_tokens"": 62122.0, ""output_tokens"": 1693.0, ""reasoning_tokens"": 978.0, ""total_tokens"": 63815.0}"
slot_47e84751fb4c8ed0dd15d4ffb7141295b194b576339fbf1a3735c2a4236735dd,slot_47e84751fb4c8ed0dd15d4ffb7141295b194b576339fbf1a3735c2a4236735dd,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index10,2,direct,"{""EA"": 0.5882352941176471, ""LA"": 0.9411764705882353}",job_9aa998ba49d0dfcda73fda45b762e754a1e96330cfae0830e380cbc007e31b97,"{""cached_input_tokens"": null, ""input_tokens"": 480017.0, ""output_tokens"": 70139.0, ""reasoning_tokens"": 68788.0, ""total_tokens"": 550156.0}"
slot_85c5bab27b423cc630e667e0e9da45baf5a8d594b65cc5e3243b8c5bd729fa6f,slot_85c5bab27b423cc630e667e0e9da45baf5a8d594b65cc5e3243b8c5bd729fa6f,thinking_same_version,tuning,cost_tight,single,1,low,same_version_low,hpobench:nasbench201:cifar100,0,direct,"{""Gap"": 85.01163179276543, ""Gap0"": 85.01163179276543, ""RawPerf"": 0.7167333333333334}",job_e7bbc537bb1ba88e0245ca4a80b7132c0536c7e0ee96ec0d969312702bf0df52,"{""cached_input_tokens"": null, ""input_tokens"": 4498.0, ""output_tokens"": 344.0, ""reasoning_tokens"": 34.0, ""total_tokens"": 4842.0}"
slot_b242b3a72dc5b567b84c8f19b03a295a4583aa19ebfe6e8962fd17e5d54ba68c,slot_b242b3a72dc5b567b84c8f19b03a295a4583aa19ebfe6e8962fd17e5d54ba68c,thinking_same_version,tuning,cost_tight,single,1,max,same_version_max,hpobench:nasbench201:cifar100,0,direct,"{""Gap"": 100.0, ""Gap0"": 100.0, ""RawPerf"": 0.7350333333333333}",job_520039b002655995eebd42900b25d407c5946568b8756d87ee75945315943887,"{""cached_input_tokens"": null, ""input_tokens"": 14143.0, ""output_tokens"": 5109.0, ""reasoning_tokens"": 4549.0, ""total_tokens"": 19252.0}"
slot_eaac507ad413403fb43e0f9eeff7b95668242877dd146e73bb9cc26c57619812,slot_eaac507ad413403fb43e0f9eeff7b95668242877dd146e73bb9cc26c57619812,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed2/q4,0,direct,"{""F1"": 0.6666666666666666}",job_5c77a1feb54c7ac3921c2948849f61cbb97c8a50f42d8db1d15eb3742bcd16ed,"{""cached_input_tokens"": null, ""input_tokens"": 2867.0, ""output_tokens"": 155.0, ""reasoning_tokens"": 110.0, ""total_tokens"": 3022.0}"
slot_5a1c9b4231a50bd32bc237aad4d13e1d1b23d533b6153d00303cae906f22cc6d,slot_5a1c9b4231a50bd32bc237aad4d13e1d1b23d533b6153d00303cae906f22cc6d,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed2/q4,0,direct,"{""F1"": 0.6666666666666666}",job_c55ca41373275f10e8fe9cf2f5ff300405674300aab734bc17817942e6ea7872,"{""cached_input_tokens"": null, ""input_tokens"": 3342.0, ""output_tokens"": 513.0, ""reasoning_tokens"": 380.0, ""total_tokens"": 3855.0}"
slot_5efefa007e0fd9abfbc331e6aa80aa52735bfb725ceb3daed193a274c2324767,slot_5efefa007e0fd9abfbc331e6aa80aa52735bfb725ceb3daed193a274c2324767,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed2/q32,0,direct,"{""F1"": 0.0}",job_cc88cba1fb3ad609d3ea29ee1612dbd5fe5f2f6a1df8a742142a1c6d398a9e1b,"{""cached_input_tokens"": null, ""input_tokens"": 5913.0, ""output_tokens"": 571.0, ""reasoning_tokens"": 507.0, ""total_tokens"": 6484.0}"
slot_164fb521bfaa854b72d5a111dc9ceb129f4ea82a92f7a105975bf23a1d8c94a0,slot_164fb521bfaa854b72d5a111dc9ceb129f4ea82a92f7a105975bf23a1d8c94a0,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed2/q32,0,direct,"{""F1"": 0.0}",job_fba990d3708d4cef0941bc2d430ad989b59775d5f2f9ea7a3284f10ce0a7c20d,"{""cached_input_tokens"": null, ""input_tokens"": 189947.0, ""output_tokens"": 8902.0, ""reasoning_tokens"": 8541.0, ""total_tokens"": 198849.0}"
slot_42e029188b6a05aaa9c47ebebfac91945a95e8f936822491a871e77c97fdc087,slot_42e029188b6a05aaa9c47ebebfac91945a95e8f936822491a871e77c97fdc087,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index7,0,direct,"{""EA"": 0.8823529411764706, ""LA"": 0.8823529411764706}",job_6e505f5906358f99d9f6dd73311eead650bd0ce1227471a218be125b8a755230,"{""cached_input_tokens"": null, ""input_tokens"": 30426.0, ""output_tokens"": 1167.0, ""reasoning_tokens"": 586.0, ""total_tokens"": 31593.0}"
slot_0e416d3f1667d5b52fdac08d450743883a87ec18a880139887239df41ee9cd66,slot_0e416d3f1667d5b52fdac08d450743883a87ec18a880139887239df41ee9cd66,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index7,0,direct,"{""EA"": 0.8823529411764706, ""LA"": 0.9411764705882353}",job_4ea91eee710ef183e4a76a6a578cc742a003f624d7e41a1f545e63d4af2da7dd,"{""cached_input_tokens"": null, ""input_tokens"": 600775.0, ""output_tokens"": 111559.0, ""reasoning_tokens"": 109713.0, ""total_tokens"": 712334.0}"
slot_ce01bf2965ea4758e77584f8eb292cf7d3e82308a99cc8ae1f0cfa0a5fea0637,slot_ce01bf2965ea4758e77584f8eb292cf7d3e82308a99cc8ae1f0cfa0a5fea0637,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index7,1,direct,"{""EA"": 0.8823529411764706, ""LA"": 0.9411764705882353}",job_9c3c361a4e150e0f5591c36f3a9030a21d4298b951d4bf7f0d01712c717c4b19,"{""cached_input_tokens"": null, ""input_tokens"": 30864.0, ""output_tokens"": 1961.0, ""reasoning_tokens"": 1383.0, ""total_tokens"": 32825.0}"
slot_e9409eba70045cb7faf6b635daa972774b7eb1fb0673278011430a974e37b991,slot_e9409eba70045cb7faf6b635daa972774b7eb1fb0673278011430a974e37b991,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index7,1,direct,"{""EA"": 0.8823529411764706, ""LA"": 0.9411764705882353}",job_a3cda343232c3532ed05c472b4add7f20dbf848a9c1faa9daaf0dd9727a5340d,"{""cached_input_tokens"": null, ""input_tokens"": 786843.0, ""output_tokens"": 117586.0, ""reasoning_tokens"": 116312.0, ""total_tokens"": 904429.0}"
slot_f709ce3645c3177fdef68b1b0937d3de587b5f6cab30e6af041ed850d3df7493,slot_f709ce3645c3177fdef68b1b0937d3de587b5f6cab30e6af041ed850d3df7493,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index7,2,direct,"{""EA"": 0.8823529411764706, ""LA"": 0.9411764705882353}",job_8f7eabe429f66dfc6a710cfd914429eb17922deb840199f3beeb673dee3a27eb,"{""cached_input_tokens"": null, ""input_tokens"": 35067.0, ""output_tokens"": 1211.0, ""reasoning_tokens"": 605.0, ""total_tokens"": 36278.0}"
slot_88590ec33c99e2b7c4c96d6b003a2de1ba44ae344ec6a6e61efefd659cf46c2f,slot_88590ec33c99e2b7c4c96d6b003a2de1ba44ae344ec6a6e61efefd659cf46c2f,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index7,2,direct,"{""EA"": 1.0, ""LA"": 1.0}",job_63b8197416f0c430bf82609f78e6fcd1dae32fc480d76055e933b7c6449d10e5,"{""cached_input_tokens"": null, ""input_tokens"": 548645.0, ""output_tokens"": 87841.0, ""reasoning_tokens"": 85988.0, ""total_tokens"": 636486.0}"
slot_63e73ac76f34551bd9234d80d78ff5fce10b405b70d31d4fea6aa10d8f46f467,slot_63e73ac76f34551bd9234d80d78ff5fce10b405b70d31d4fea6aa10d8f46f467,thinking_same_version,tuning,cost_free,single,1,low,same_version_low,hpobench:nasbench101:B,0,direct,"{""Gap"": 98.21826086655146, ""Gap0"": 98.21826086655146, ""RawPerf"": 0.944411059220632}",job_405e34d013166d2adcf4723c07602c26e0032c9ccb17cfa7c57429a28a261891,"{""cached_input_tokens"": null, ""input_tokens"": 134934.0, ""output_tokens"": 5107.0, ""reasoning_tokens"": 1269.0, ""total_tokens"": 140041.0}"
