comparison,model,system,scenario,slice_kind,slice,metric,unit,N,regime,analysis_unit,report_scale,report_score_unit,report_delta_unit,complete,free_full_mean,free_expected_units,free_known_units,free_missing_units,free_absolute_record,free_cohort_id,moderate_full_mean,moderate_expected_units,moderate_known_units,moderate_missing_units,moderate_absolute_record,moderate_cohort_id,tight_full_mean,tight_expected_units,tight_known_units,tight_missing_units,tight_absolute_record,tight_cohort_id,naive_full_mean,naive_expected_units,naive_known_units,naive_missing_units,naive_absolute_record,naive_cohort_id,cached_full_mean,cached_expected_units,cached_known_units,cached_missing_units,cached_absolute_record,cached_cohort_id,poolact_full_mean,poolact_expected_units,poolact_known_units,poolact_missing_units,poolact_absolute_record,poolact_cohort_id,moderate_minus_free,tight_minus_free,tight_minus_moderate,cached_minus_naive,poolact_minus_naive,poolact_minus_cached
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:1,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8823529411764706,1,1,0,202,deepseek_rerun_20260912,0.8823529411764706,1,1,0,198,deepseek_rerun_20260912,0.8823529411764706,1,1,0,206,deepseek_rerun_20260912,,,,0E-16,0E-16,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:1,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8823529411764706,1,1,0,191,deepseek_rerun_20260912,0.8823529411764706,1,1,0,187,deepseek_rerun_20260912,0.8823529411764706,1,1,0,195,deepseek_rerun_20260912,,,,0E-16,0E-16,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:1,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8823529411764706,1,1,0,203,deepseek_rerun_20260912,0.8823529411764706,1,1,0,199,deepseek_rerun_20260912,0.8823529411764706,1,1,0,207,deepseek_rerun_20260912,,,,0E-16,0E-16,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:10,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.38235294117647056,1,1,0,212,deepseek_rerun_20260912,0.47058823529411764,1,1,0,208,deepseek_rerun_20260912,0.6029411764705883,1,1,0,216,deepseek_rerun_20260912,,,,0.08823529411764708,0.22058823529411774,0.13235294117647066
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:10,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.36764705882352944,1,1,0,224,deepseek_rerun_20260912,0.3382352941176471,1,1,0,220,deepseek_rerun_20260912,0.47058823529411764,1,1,0,228,deepseek_rerun_20260912,,,,-0.02941176470588234,0.10294117647058820,0.13235294117647054
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:10,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.5294117647058824,1,1,0,213,deepseek_rerun_20260912,0.47058823529411764,1,1,0,209,deepseek_rerun_20260912,0.5882352941176471,1,1,0,217,deepseek_rerun_20260912,,,,-0.05882352941176476,0.0588235294117647,0.11764705882352946
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:10,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.35294117647058826,1,1,0,225,deepseek_rerun_20260912,0.4117647058823529,1,1,0,221,deepseek_rerun_20260912,0.47058823529411764,1,1,0,229,deepseek_rerun_20260912,,,,0.05882352941176464,0.11764705882352938,0.05882352941176474
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:10,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.6764705882352942,1,1,0,214,deepseek_rerun_20260912,0.8823529411764706,1,1,0,210,deepseek_rerun_20260912,1.0,1,1,0,218,deepseek_rerun_20260912,,,,0.2058823529411764,0.3235294117647058,0.1176470588235294
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:10,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8676470588235294,1,1,0,226,deepseek_rerun_20260912,0.8382352941176471,1,1,0,222,deepseek_rerun_20260912,0.9264705882352942,1,1,0,230,deepseek_rerun_20260912,,,,-0.0294117647058823,0.0588235294117648,0.0882352941176471
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:10,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9411764705882353,1,1,0,215,deepseek_rerun_20260912,0.8823529411764706,1,1,0,211,deepseek_rerun_20260912,1.0,1,1,0,219,deepseek_rerun_20260912,,,,-0.0588235294117647,0.0588235294117647,0.1176470588235294
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:10,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8823529411764706,1,1,0,227,deepseek_rerun_20260912,0.9411764705882353,1,1,0,223,deepseek_rerun_20260912,0.9411764705882353,1,1,0,231,deepseek_rerun_20260912,,,,0.0588235294117647,0.0588235294117647,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:11,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.3970588235294118,1,1,0,236,deepseek_rerun_20260912,0.5147058823529412,1,1,0,232,deepseek_rerun_20260912,0.9117647058823529,1,1,0,240,deepseek_rerun_20260912,,,,0.1176470588235294,0.5147058823529411,0.3970588235294117
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:11,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.47058823529411764,1,1,0,248,deepseek_rerun_20260912,0.3382352941176471,1,1,0,244,deepseek_rerun_20260912,0.5588235294117647,1,1,0,252,deepseek_rerun_20260912,,,,-0.13235294117647054,0.08823529411764706,0.2205882352941176
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:11,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.5882352941176471,1,1,0,237,deepseek_rerun_20260912,0.5882352941176471,1,1,0,233,deepseek_rerun_20260912,0.9411764705882353,1,1,0,241,deepseek_rerun_20260912,,,,0E-16,0.3529411764705882,0.3529411764705882
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:11,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.5294117647058824,1,1,0,249,deepseek_rerun_20260912,0.4117647058823529,1,1,0,245,deepseek_rerun_20260912,0.5882352941176471,1,1,0,253,deepseek_rerun_20260912,,,,-0.1176470588235295,0.0588235294117647,0.1764705882352942
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:11,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.6764705882352942,1,1,0,238,deepseek_rerun_20260912,0.8529411764705882,1,1,0,234,deepseek_rerun_20260912,1.0,1,1,0,242,deepseek_rerun_20260912,,,,0.1764705882352940,0.3235294117647058,0.1470588235294118
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:11,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8529411764705882,1,1,0,250,deepseek_rerun_20260912,0.7794117647058824,1,1,0,246,deepseek_rerun_20260912,0.8235294117647058,1,1,0,254,deepseek_rerun_20260912,,,,-0.0735294117647058,-0.0294117647058824,0.0441176470588234
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:11,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9411764705882353,1,1,0,239,deepseek_rerun_20260912,0.9411764705882353,1,1,0,235,deepseek_rerun_20260912,1.0,1,1,0,243,deepseek_rerun_20260912,,,,0E-16,0.0588235294117647,0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:11,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9411764705882353,1,1,0,251,deepseek_rerun_20260912,0.8823529411764706,1,1,0,247,deepseek_rerun_20260912,0.8823529411764706,1,1,0,255,deepseek_rerun_20260912,,,,-0.0588235294117647,-0.0588235294117647,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:12,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.6029411764705883,1,1,0,260,deepseek_rerun_20260912,0.4411764705882353,1,1,0,256,deepseek_rerun_20260912,1.0,1,1,0,264,deepseek_rerun_20260912,,,,-0.1617647058823530,0.3970588235294117,0.5588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:12,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.5294117647058824,1,1,0,272,deepseek_rerun_20260912,0.5147058823529411,1,1,0,268,deepseek_rerun_20260912,0.6029411764705883,1,1,0,276,deepseek_rerun_20260912,,,,-0.0147058823529413,0.0735294117647059,0.0882352941176472
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:12,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.5882352941176471,1,1,0,261,deepseek_rerun_20260912,0.5294117647058824,1,1,0,257,deepseek_rerun_20260912,1.0,1,1,0,265,deepseek_rerun_20260912,,,,-0.0588235294117647,0.4117647058823529,0.4705882352941176
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:12,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.5882352941176471,1,1,0,273,deepseek_rerun_20260912,0.47058823529411764,1,1,0,269,deepseek_rerun_20260912,0.6470588235294118,1,1,0,277,deepseek_rerun_20260912,,,,-0.11764705882352946,0.0588235294117647,0.17647058823529416
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:12,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9411764705882353,1,1,0,262,deepseek_rerun_20260912,0.6617647058823529,1,1,0,258,deepseek_rerun_20260912,1.0,1,1,0,266,deepseek_rerun_20260912,,,,-0.2794117647058824,0.0588235294117647,0.3382352941176471
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:12,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.838235294117647,1,1,0,274,deepseek_rerun_20260912,0.8529411764705882,1,1,0,270,deepseek_rerun_20260912,0.8970588235294117,1,1,0,278,deepseek_rerun_20260912,,,,0.0147058823529412,0.0588235294117647,0.0441176470588235
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:12,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9411764705882353,1,1,0,263,deepseek_rerun_20260912,0.8823529411764706,1,1,0,259,deepseek_rerun_20260912,1.0,1,1,0,267,deepseek_rerun_20260912,,,,-0.0588235294117647,0.0588235294117647,0.1176470588235294
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:12,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8823529411764706,1,1,0,275,deepseek_rerun_20260912,0.8235294117647058,1,1,0,271,deepseek_rerun_20260912,0.9411764705882353,1,1,0,279,deepseek_rerun_20260912,,,,-0.0588235294117648,0.0588235294117647,0.1176470588235295
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:2,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8970588235294117,1,1,0,284,deepseek_rerun_20260912,0.9558823529411764,1,1,0,280,deepseek_rerun_20260912,1.0,1,1,0,288,deepseek_rerun_20260912,,,,0.0588235294117647,0.1029411764705883,0.0441176470588236
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:2,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.7941176470588235,1,1,0,296,deepseek_rerun_20260912,0.7794117647058822,1,1,0,292,deepseek_rerun_20260912,0.8970588235294117,1,1,0,300,deepseek_rerun_20260912,,,,-0.0147058823529413,0.1029411764705882,0.1176470588235295
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:2,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8823529411764706,1,1,0,285,deepseek_rerun_20260912,0.9411764705882353,1,1,0,281,deepseek_rerun_20260912,1.0,1,1,0,289,deepseek_rerun_20260912,,,,0.0588235294117647,0.1176470588235294,0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:2,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8235294117647058,1,1,0,297,deepseek_rerun_20260912,0.7647058823529411,1,1,0,293,deepseek_rerun_20260912,0.9411764705882353,1,1,0,301,deepseek_rerun_20260912,,,,-0.0588235294117647,0.1176470588235295,0.1764705882352942
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:2,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8676470588235294,1,1,0,286,deepseek_rerun_20260912,0.9558823529411764,1,1,0,282,deepseek_rerun_20260912,0.9705882352941176,1,1,0,290,deepseek_rerun_20260912,,,,0.0882352941176470,0.1029411764705882,0.0147058823529412
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:2,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.7794117647058822,1,1,0,298,deepseek_rerun_20260912,0.7647058823529411,1,1,0,294,deepseek_rerun_20260912,0.8970588235294117,1,1,0,302,deepseek_rerun_20260912,,,,-0.0147058823529411,0.1176470588235295,0.1323529411764706
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:2,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8823529411764706,1,1,0,287,deepseek_rerun_20260912,0.9411764705882353,1,1,0,283,deepseek_rerun_20260912,1.0,1,1,0,291,deepseek_rerun_20260912,,,,0.0588235294117647,0.1176470588235294,0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:2,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8235294117647058,1,1,0,299,deepseek_rerun_20260912,0.7647058823529411,1,1,0,295,deepseek_rerun_20260912,0.9411764705882353,1,1,0,303,deepseek_rerun_20260912,,,,-0.0588235294117647,0.1176470588235295,0.1764705882352942
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9117647058823529,1,1,0,308,deepseek_rerun_20260912,1.0,1,1,0,304,deepseek_rerun_20260912,1.0,1,1,0,312,deepseek_rerun_20260912,,,,0.0882352941176471,0.0882352941176471,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.838235294117647,1,1,0,320,deepseek_rerun_20260912,0.8676470588235294,1,1,0,316,deepseek_rerun_20260912,1.0,1,1,0,324,deepseek_rerun_20260912,,,,0.0294117647058824,0.161764705882353,0.1323529411764706
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9411764705882353,1,1,0,309,deepseek_rerun_20260912,1.0,1,1,0,305,deepseek_rerun_20260912,1.0,1,1,0,313,deepseek_rerun_20260912,,,,0.0588235294117647,0.0588235294117647,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8235294117647058,1,1,0,321,deepseek_rerun_20260912,0.9411764705882353,1,1,0,317,deepseek_rerun_20260912,1.0,1,1,0,325,deepseek_rerun_20260912,,,,0.1176470588235295,0.1764705882352942,0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8676470588235294,1,1,0,310,deepseek_rerun_20260912,0.9411764705882353,1,1,0,306,deepseek_rerun_20260912,0.9411764705882353,1,1,0,314,deepseek_rerun_20260912,,,,0.0735294117647059,0.0735294117647059,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8235294117647058,1,1,0,322,deepseek_rerun_20260912,0.838235294117647,1,1,0,318,deepseek_rerun_20260912,0.9411764705882353,1,1,0,326,deepseek_rerun_20260912,,,,0.0147058823529412,0.1176470588235295,0.1029411764705883
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8823529411764706,1,1,0,311,deepseek_rerun_20260912,0.9411764705882353,1,1,0,307,deepseek_rerun_20260912,0.9411764705882353,1,1,0,315,deepseek_rerun_20260912,,,,0.0588235294117647,0.0588235294117647,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8235294117647058,1,1,0,323,deepseek_rerun_20260912,0.8823529411764706,1,1,0,319,deepseek_rerun_20260912,0.9411764705882353,1,1,0,327,deepseek_rerun_20260912,,,,0.0588235294117648,0.1176470588235295,0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.838235294117647,1,1,0,332,deepseek_rerun_20260912,0.8529411764705882,1,1,0,328,deepseek_rerun_20260912,0.9852941176470589,1,1,0,336,deepseek_rerun_20260912,,,,0.0147058823529412,0.1470588235294119,0.1323529411764707
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.7058823529411765,1,1,0,344,deepseek_rerun_20260912,0.6764705882352942,1,1,0,340,deepseek_rerun_20260912,0.7794117647058822,1,1,0,348,deepseek_rerun_20260912,,,,-0.0294117647058823,0.0735294117647057,0.1029411764705880
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8235294117647058,1,1,0,333,deepseek_rerun_20260912,0.8235294117647058,1,1,0,329,deepseek_rerun_20260912,1.0,1,1,0,337,deepseek_rerun_20260912,,,,0E-16,0.1764705882352942,0.1764705882352942
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.7058823529411765,1,1,0,345,deepseek_rerun_20260912,0.7058823529411765,1,1,0,341,deepseek_rerun_20260912,0.7647058823529411,1,1,0,349,deepseek_rerun_20260912,,,,0E-16,0.0588235294117646,0.0588235294117646
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,1.0,1,1,0,334,deepseek_rerun_20260912,0.9705882352941176,1,1,0,330,deepseek_rerun_20260912,0.9852941176470589,1,1,0,338,deepseek_rerun_20260912,,,,-0.0294117647058824,-0.0147058823529411,0.0147058823529413
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9852941176470589,1,1,0,346,deepseek_rerun_20260912,0.9705882352941176,1,1,0,342,deepseek_rerun_20260912,0.9705882352941176,1,1,0,350,deepseek_rerun_20260912,,,,-0.0147058823529413,-0.0147058823529413,0E-16
