model,budget,doc_index,doc_id,order,source_cohort,trace_path,trace_sha256,trace_bytes,hypothesis_count,label_acc,evidence_acc,joint_acc,label_correct_wrong_evidence_rate,correct_label_wrong_evidence_conditional,tool_calls,visible_tool_calls,distinct_hypotheses,repeat_calls,gold_nonempty_query_calls,gold_empty_query_calls,feedback_correct,feedback_incomplete,feedback_irrelevant,first_fixed_example,last_feedback_not_exact,termination_reason,answer_source,agent_steps,simulated_feedback_cost,budget_limit,budget_fraction,residual_less_than_min_call,residual_at_least_max_call,zero_feedback,visible_distinct_hypotheses,visible_repeat_calls,visible_feedback_correct,visible_feedback_incomplete,visible_feedback_irrelevant,visible_last_feedback_not_exact,hidden_result_count,natural_answer,time_budget_exceeded,max_steps_reached,visible_nonempty_query_calls,nonempty_n,nonempty_label_correct,nonempty_evidence_exact,nonempty_joint_correct,nonempty_label_correct_wrong_evidence,nonempty_missing_any,nonempty_extra_any,nonempty_evidence_precision,nonempty_evidence_recall,nonempty_queried,nonempty_correct_label_wrong_evidence_conditional,empty_n,empty_label_correct,empty_evidence_exact,empty_joint_correct,empty_label_correct_wrong_evidence,empty_missing_any,empty_extra_any,empty_evidence_precision,empty_evidence_recall,empty_queried,empty_correct_label_wrong_evidence_conditional
deepseek-v4-flash-0731,cost_moderate,2,4,1,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3ca0cd8c6fc47f562651582b8b74ea8e1c55ead62c3ee51b8fa241d672404a72/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_2_r1_s2201.json,bbe26be2de7094499019cba21780725e74ab040b35ed325b7b9c1785825b9c5d,224155,17,0.0,0.0,0.0,0.0,,5,5,4,1,2,3,3,0,2,1,1,empty_model_response,,7,1519.62081910111,3000.0,0.5065402730337034,0,1,0,4,1,3,0,2,1,0,0,0,0,2,6,0,0,0,0,1,0,0.0,0.0,0.3333333333333333,,11,0,0,0,0,0,0,1.0,1.0,0.18181818181818182,
deepseek-v4-flash-0731,cost_free,5,8,1,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3d1e658ef984d85bb3b13e64d233c4f6607543ccc97d296bbfcda6f219773263/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_5_r1_s2201.json,a69a5dbac7a6e7ac0bc649bee10f6666571334341a13d334c3f1b428fcc2938e,97216,17,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.058823529411764705,0.07142857142857142,1,1,1,0,0,1,0,0,1,1,1,aborted,forced_model_answer,3,306.01335200481117,,,,,0,1,0,0,0,1,1,0,0,0,0,0,4,0.5,0.75,0.25,0.25,0.25,0,1.0,0.875,0,0.5,13,0.9230769230769231,0.9230769230769231,0.9230769230769231,0,0,0.07692307692307693,0.9230769230769231,1.0,0.07692307692307693,0.0
deepseek-v4-flash-0731,cost_moderate,10,23,1,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3f63f8bc8412abdaaaad7c8e353e5f483615e8f2961ba2d228e71459ec15f027/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_10_r1_s2201.json,7636148013e8ad173ceebd44a537a46da145f452cda8ed692764c1655bd624d8,229162,17,0.8235294117647058,0.35294117647058826,0.35294117647058826,0.47058823529411764,0.5714285714285714,10,9,2,8,7,3,1,2,7,0,1,time_budget_exceeded,forced_model_answer,11,3021.973574887961,3000.0,1.0073245249626537,1,0,0,2,7,1,2,6,1,1,0,1,0,6,11,0.9090909090909091,0.18181818181818182,0.18181818181818182,0.7272727272727273,0.7272727272727273,0.36363636363636365,0.6515151515151515,0.6060606060606061,0.09090909090909091,0.8,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0.16666666666666666,0.0
deepseek-v4-flash-0731,cost_free,11,24,1,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_44b980e1f7540935c0a9e7497141cbb30c40121408fd14593411e91ea2534269/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r1_s2201.json,89e0234a40b5b192ec2620ecbae8461f5d0333ac6d2f358d68ae20dec9f21e0a,373139,17,0.0,0.0,0.0,0.0,,29,29,13,16,24,5,12,12,5,1,0,max_steps_reached,forced_model_answer,30,8725.621719872579,,,,,0,13,16,12,12,5,0,0,0,0,1,24,10,0,0,0,0,1,0,0.0,0.0,0.9,,7,0,0,0,0,0,0,1.0,1.0,0.5714285714285714,
deepseek-v4-flash-0731,cost_free,8,21,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4504bae80f80b6a7e2b76e4bbbeaf9a861504756e9d6e0d974c7f897597074c7/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_8_r2_s2202.json,2c7815ecfeba6a35307552cf2416c7cb0dc80490506c4d260c7a799bc5f37695,277730,17,1.0,1.0,1.0,0.0,0.0,29,29,16,13,21,8,15,10,4,0,1,max_steps_reached,forced_model_answer,30,8688.229373088107,,,,,0,16,13,15,10,4,1,0,0,0,1,21,12,1,1,1,0,0,0,1.0,1.0,0.9166666666666666,0.0,5,1,1,1,0,0,0,1.0,1.0,1,0.0
deepseek-v4-flash-0731,cost_free,12,25,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_46dcd632f456bcaf4ce042d80cd74d5ed449438383e97baa4587c2bd8ae3db09/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_12_r2_s2202.json,67ff4d523e4b31b1da3361465878c566e6a303e68eafa037aaed5ae5074cdab9,227864,17,0.0,0.0,0.0,0.0,,29,29,12,17,18,11,11,2,16,1,1,max_steps_reached,forced_model_answer,30,8858.162060473114,,,,,0,12,17,11,2,16,1,0,0,0,1,18,7,0,0,0,0,1,0,0.0,0.0,0.5714285714285714,,10,0,0,0,0,0,0,1.0,1.0,0.8,
deepseek-v4-flash-0731,cost_tight,10,23,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_47d2d89fb74900e08ea94f35465102f11a2d1c54daae409b30937df5f95e719f/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,8edae2b8de970b095be1869f2ae2d22222934b5bfa2685bb77b44a721e7a061f,187683,17,0.8235294117647058,0.35294117647058826,0.35294117647058826,0.47058823529411764,0.5714285714285714,3,2,3,0,1,2,0,1,2,1,1,time_budget_exceeded,forced_model_answer,4,917.9151348490268,900.0,1.0199057053878076,1,0,0,2,0,0,0,2,1,1,0,1,0,0,11,0.9090909090909091,0.18181818181818182,0.18181818181818182,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.696969696969697,0.5606060606060606,0,0.8,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.16666666666666666,0.8333333333333334,1.0,0.3333333333333333,0.0
deepseek-v4-flash-0731,cost_moderate,0,1,1,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4b764f2fe8dc56fc574e1fedc71fbace30e05b97f7ec084ab1efd3d6a791c262/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_0_r1_s2201.json,f39cb6929d00da3458e66b591b727ebd520d097115e63fc49acbb5c1a84c6daf,215222,17,0.8823529411764706,0.35294117647058826,0.35294117647058826,0.5294117647058824,0.6,10,10,2,8,10,0,1,1,8,0,1,natural_answer,natural_model_answer,12,2996.5666245203465,3000.0,0.9988555415067821,1,0,0,2,8,1,1,8,1,0,1,0,0,10,13,0.9230769230769231,0.23076923076923078,0.23076923076923078,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.7435897435897436,0.717948717948718,0.15384615384615385,0.75,4,0.75,0.75,0.75,0,0,0.25,0.75,1.0,0,0.0
deepseek-v4-flash-0731,cost_tight,2,4,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4c68811d1c303e446338401b285a9f49634d23fe0c5be7a085b330a54a5ef5b7/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_2_r2_s2202.json,600c55ed82c7a3419884d70a3b69b0e4687a25d829deb2d1db7399c203b4e461,230224,17,0.7058823529411765,0.7647058823529411,0.7058823529411765,0.0,0.0,3,2,2,1,1,2,2,0,1,1,0,time_budget_exceeded,forced_model_answer,4,918.8407469633967,900.0,1.020934163292663,1,0,0,1,1,1,0,1,0,1,0,1,0,0,6,0.8333333333333334,1,0.8333333333333334,0,0,0,1.0,1.0,0,0.0,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,0,0,0.36363636363636365,0.6363636363636364,1.0,0.09090909090909091,0.0
deepseek-v4-flash-0731,cost_tight,7,18,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4df03a1f4ca086956ccebefe047084667efe11adfd5104fffe7657385c075d15/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_7_r0_s2200.json,63fa4c919c66a9b3c7983f6b315438db9e2905fb2e3ee3ca0677162df761906d,184951,17,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.058823529411764705,0.0625,3,3,2,1,1,2,1,0,2,0,1,natural_answer,natural_model_answer,5,899.3630573246628,900.0,0.999292285916292,1,0,0,2,1,1,0,2,1,0,1,0,0,1,5,0.8,0.6,0.6,0.2,0.4,0,0.8,0.7,0.2,0.25,12,1,1,1,0,0,0,1.0,1.0,0.08333333333333333,0.0
deepseek-v4-flash-0731,cost_free,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4e8381c2e143095b0d1837206f6e810e74cf92cbd250e1c5df41604dd4f446c2/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,0e47ed0422fadd47436cb409061aa3ba866aa8a148a1182a9fed9d0a0200f1ae,233227,17,0.8823529411764706,0.8235294117647058,0.7058823529411765,0.17647058823529413,0.2,28,28,13,15,22,6,12,8,8,0,1,max_steps_reached,forced_model_answer,30,8469.161440581083,,,,,0,13,15,12,8,8,1,0,0,0,1,22,12,0.8333333333333334,0.75,0.5833333333333334,0.25,0.25,0,1.0,0.875,0.6666666666666666,0.3,5,1,1,1,0,0,0,1.0,1.0,1,0.0
deepseek-v4-flash-0731,cost_free,12,25,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_51a585a3e56ab13b1c03a734759e70001be82340fc2d51d24ab5364cd0d42bf6/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_12_r0_s2200.json,2cc8b3f941bc0ee2a9f109c7c747ae36a3c5867c2f4a0edb5c83d2970f21d9cf,230212,17,1.0,1.0,1.0,0.0,0.0,29,29,15,14,13,16,15,3,11,1,0,max_steps_reached,forced_model_answer,30,8779.919867105782,,,,,0,15,14,15,3,11,0,0,0,0,1,13,7,1,1,1,0,0,0,1.0,1.0,1,0.0,10,1,1,1,0,0,0,1.0,1.0,0.8,0.0
deepseek-v4-flash-0731,cost_moderate,2,4,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_51d5b9e25884403afb6dab615236e9fb760eb9ddb6e0ae4a4a54cfc5a643b4ab/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_2_r0_s2200.json,0effd6e2edaa4a34f2b00dc78d82c0520219434473a17eb607f74446a3f4a1f8,188635,17,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0,0.0,10,10,8,2,5,5,7,0,3,1,0,natural_answer,natural_model_answer,11,2995.9336270578206,3000.0,0.9986445423526068,1,0,0,8,2,7,0,3,0,0,1,0,0,5,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0.16666666666666666,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,11,0.8181818181818182,0.8181818181818182,0.8181818181818182,0,0,0.18181818181818182,0.8181818181818182,1.0,0.2727272727272727,0.0
deepseek-v4-flash-0731,cost_moderate,6,11,1,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5370f36c662142dbea7e3a3150ed0fad222a3bfc23ba397b657274035aeea58a/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_6_r1_s2201.json,c0228aa4b6d690d8efb4fd2f475958dcf807e5ba75426591b3be9984cf55768e,225205,17,0.8235294117647058,0.7058823529411765,0.7058823529411765,0.11764705882352941,0.14285714285714285,11,10,8,3,9,2,6,3,2,1,1,time_budget_exceeded,forced_model_answer,12,3293.771762792021,3000.0,1.0979239209306737,1,0,0,7,3,6,3,1,0,1,0,1,0,9,10,1,0.8,0.8,0.2,0.2,0,1.0,0.9,0.6,0.2,7,0.5714285714285714,0.5714285714285714,0.5714285714285714,0,0,0.42857142857142855,0.5714285714285714,1.0,0.14285714285714285,0.0
deepseek-v4-flash-0731,cost_free,4,6,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_558edd0804937867611048e97f0c0b4d32c50796a9a8a4f767524097bbfeecc9/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_4_r2_s2202.json,301498e4ed822b004def1679bbf1e66fc01dcc01913bb3019c9ebe8b25fd7b45,189200,17,1.0,1.0,1.0,0.0,0.0,29,29,14,15,25,4,14,5,10,1,0,max_steps_reached,forced_model_answer,30,8713.484245762229,,,,,0,14,15,14,5,10,0,0,0,0,1,25,11,1,1,1,0,0,0,1.0,1.0,1,0.0,6,1,1,1,0,0,0,1.0,1.0,0.5,0.0
deepseek-v4-flash-0731,cost_free,9,22,1,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5abe31153aff66fefb3927c4a84d67c478633a57692d379e785ffc8333035d35/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_9_r1_s2201.json,1dfb4c3d2c1c5d852ae614e0a9400e1c45a3552c95b20f7ec9059b4c7d138804,216868,17,0.8823529411764706,1.0,0.8823529411764706,0.0,0.0,29,29,17,12,23,6,15,6,8,1,1,max_steps_reached,forced_model_answer,30,8705.014349585399,,,,,0,17,12,15,6,8,1,0,0,0,1,23,12,0.8333333333333334,1,0.8333333333333334,0,0,0,1.0,1.0,1,0.0,5,1,1,1,0,0,0,1.0,1.0,1,0.0
deepseek-v4-flash-0731,cost_tight,6,11,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5b4723ffe75438adbf53f0303e4f4971ab301bcdc7d3c2dae750b1ab05fec994/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_6_r0_s2200.json,39e697eceaa17409edf018fd96494edbc2dd9de8aa9fd6fd1945972b97200544,233396,17,0.0,0.0,0.0,0.0,,3,2,2,1,2,1,1,1,1,1,0,time_budget_exceeded,,4,915.4186058975756,900.0,1.0171317843306396,1,0,0,2,0,0,1,1,1,1,0,1,0,1,10,0,0,0,0,1,0,0.0,0.0,0.1,,7,0,0,0,0,0,0,1.0,1.0,0.14285714285714285,
deepseek-v4-flash-0731,cost_tight,4,6,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5b9b31073253e352e2844c236d79b3e4c0c82e52997a96555baaf9545434a3ad/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_4_r0_s2200.json,0b9dffedc24886389d9377f6f3c5248b35d904cce5633f4b71dcb9e541c8f803,208570,17,1.0,0.8235294117647058,0.8235294117647058,0.17647058823529413,0.17647058823529413,3,3,2,1,3,0,1,1,1,0,1,natural_answer,natural_model_answer,5,892.0447776652873,900.0,0.9911608640725414,1,0,0,2,1,1,1,1,1,0,1,0,0,3,11,1,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.8636363636363636,0.8636363636363636,0.18181818181818182,0.2727272727272727,6,1,1,1,0,0,0,1.0,1.0,0,0.0
deepseek-v4-flash-0731,cost_moderate,10,23,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5d0f4fba44adb0734f3914b92311407630742fd4ff3f1d2707f6a8f205b005b7/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_10_r2_s2202.json,dade679dd32ef14322be9c21f82e91d05b743a25e5460a40d145b9c77ce92389,494477,17,0.0,0.0,0.0,0.0,,10,9,5,5,7,3,2,2,6,1,1,time_budget_exceeded,,11,3010.8184359781444,3000.0,1.003606145326048,1,0,0,4,5,2,2,5,1,1,0,1,0,7,11,0,0,0,0,1,0,0.0,0.0,0.2727272727272727,,6,0,0,0,0,0,0,1.0,1.0,0.16666666666666666,
deepseek-v4-flash-0731,cost_free,12,25,1,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_602180527650a55427da56a9f57ccdbb9e1dd5e2568dab3a43c6c3a3196c1b49/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,2987b90719140906844a389180e65616d8d65e978e2f94228d031909e1bbc0a4,255983,17,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.0,0.0,30,30,14,16,18,12,14,4,12,1,0,max_steps_reached,forced_model_answer,30,9040.36697011441,,,,,0,14,16,14,4,12,0,0,0,0,1,18,7,1,1,1,0,0,0,1.0,1.0,0.8571428571428571,0.0,10,0.9,0.9,0.9,0,0,0.1,0.9,1.0,0.8,0.0
deepseek-v4-flash-0731,cost_moderate,5,8,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_606d84bdcabddb7632d1261af87cef9a335d8f46e09f93ce21916f6232a4df02/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_5_r0_s2200.json,f0544ffa80cf1779d4bc824c6aa3c35c04060a05c8ca7ce801faec5c2eda7fab,206176,17,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.0,0.0,10,10,5,5,5,5,4,1,5,1,0,natural_answer,natural_model_answer,12,2976.656184019521,3000.0,0.992218728006507,1,0,0,5,5,4,1,5,0,0,1,0,0,5,4,0.5,0.75,0.5,0,0.25,0,0.75,0.75,0.75,0.0,13,1,1,1,0,0,0,1.0,1.0,0.15384615384615385,0.0
deepseek-v4-flash-0731,cost_moderate,10,23,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_623fd04ba0b17f867b969d39f7f26de4336bff13a05aad0e6bd03d083990d575/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,221020,17,0.7647058823529411,0.35294117647058826,0.35294117647058826,0.4117647058823529,0.5384615384615384,10,9,3,7,9,1,2,3,5,0,1,time_budget_exceeded,forced_model_answer,10,3043.6110906116664,3000.0,1.0145370302038887,1,0,0,3,6,2,3,4,1,1,0,1,0,8,11,0.9090909090909091,0.2727272727272727,0.2727272727272727,0.6363636363636364,0.6363636363636364,0.18181818181818182,0.7575757575757576,0.6212121212121212,0.18181818181818182,0.7,6,0.5,0.5,0.5,0,0,0.5,0.5,1.0,0.16666666666666666,0.0
deepseek-v4-flash-0731,cost_tight,10,23,1,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_62f11fbb8dc69390f194b282438e826183c92d8c34ac5d6c8c9198fed3d262c3/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_10_r1_s2201.json,13e95fd0be4fc4a061fadcafe4c22ebd852296ab5b0ff5927e83205a334db297,127231,17,0.8235294117647058,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.5,3,2,3,0,2,1,1,0,2,1,1,time_budget_exceeded,forced_model_answer,4,913.5555588360876,900.0,1.0150617320400974,1,0,0,2,0,1,0,1,0,1,0,1,0,1,11,0.9090909090909091,0.2727272727272727,0.2727272727272727,0.6363636363636364,0.7272727272727273,0.18181818181818182,0.7272727272727273,0.5075757575757576,0.09090909090909091,0.7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0.16666666666666666,0.0
deepseek-v4-flash-0731,cost_free,10,23,1,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_6495315f18c16e97889609a364538340c7cbfa789273102b5ccbee7e89141e1c/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_10_r1_s2201.json,fa54000d354335384390bcf79a608aa11595b6818357f6da218e8c37318d477f,484738,17,0.9411764705882353,0.7647058823529411,0.7647058823529411,0.17647058823529413,0.1875,30,30,11,19,24,6,10,8,12,0,1,max_steps_reached,forced_model_answer,30,8943.836786942557,,,,,0,11,19,10,8,12,1,0,0,0,1,24,11,0.9090909090909091,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.8409090909090909,0.7348484848484849,0.7272727272727273,0.3,6,1,1,1,0,0,0,1.0,1.0,0.5,0.0
deepseek-v4-flash-0731,cost_moderate,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_659f1c3cc9b29a75ab92389f7addaf4f6e0f80e9b8f1183126d8382e3ef92cba/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,fb1fbfcf1eaad765006437c244c7237c9bb2a0a33ec305fd36620c0240535480,269913,17,0.9411764705882353,0.6470588235294118,0.6470588235294118,0.29411764705882354,0.3125,10,9,5,5,6,4,5,2,3,1,0,time_budget_exceeded,forced_model_answer,10,3028.5190298315138,3000.0,1.0095063432771711,1,0,0,5,4,4,2,3,1,1,0,1,0,5,10,1,0.5,0.5,0.5,0.5,0.1,0.9,0.6533333333333333,0.3,0.5,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,0,0.14285714285714285,0.8571428571428571,1.0,0.2857142857142857,0.0
deepseek-v4-flash-0731,cost_free,0,1,1,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_67596b609ebe9bb0b3761770302bfbd31bd8b91fbae03769473dc3aa67596586/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_0_r1_s2201.json,4c9748c6ad6c60391a53428eb9af03be808796c6676606236c114495fc3e62f1,467047,17,0.7647058823529411,0.35294117647058826,0.35294117647058826,0.4117647058823529,0.5384615384615384,2,2,1,1,0,2,1,0,1,1,0,empty_model_response,forced_model_answer,4,622.8957481030375,,,,,0,1,1,1,0,1,0,0,0,0,0,0,13,0.7692307692307693,0.23076923076923078,0.23076923076923078,0.5384615384615384,0.6923076923076923,0.23076923076923078,0.5897435897435898,0.5,0,0.7,4,0.75,0.75,0.75,0,0,0.25,0.75,1.0,0.25,0.0
deepseek-v4-flash-0731,cost_free,4,6,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_696898589fa5e3e13077bb6a42facd66ea17f124e25458f15cd9d22a3fa6593c/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_4_r0_s2200.json,0bdb8bf9118c6549d5b72faf7b2ac51c205a26ad39b530ce0c2be800e26844ce,209753,17,0.0,0.0,0.0,0.0,,29,29,17,12,21,8,16,3,10,1,1,max_steps_reached,forced_model_answer,30,8722.263094279915,,,,,0,17,12,16,3,10,1,0,0,0,1,21,11,0,0,0,0,1,0,0.0,0.0,1,,6,0,0,0,0,0,0,1.0,1.0,1,
deepseek-v4-flash-0731,cost_moderate,8,21,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_6dcb69424e0caa71b31660b14f4de27a5d6a777bedfb6ffa0009fdbc03f2b458/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_8_r0_s2200.json,8ccc17b8f637d189d381d4094084b62ceb192b674dd80de604f2d25467b03fc3,144914,17,0.9411764705882353,0.5882352941176471,0.5882352941176471,0.35294117647058826,0.375,11,10,5,6,11,0,4,5,2,0,1,time_budget_exceeded,forced_model_answer,12,3290.0579117797315,3000.0,1.096685970593244,1,0,0,4,6,4,4,2,0,1,0,1,0,10,12,1,0.5,0.5,0.5,0.4166666666666667,0.08333333333333333,0.9583333333333334,0.7833333333333333,0.3333333333333333,0.5,5,0.8,0.8,0.8,0,0,0.2,0.8,1.0,0,0.0
deepseek-v4-flash-0731,cost_tight,5,8,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_7710706d92491a0bf689ee22d101f7f68627ba05a057605e6f868603350e4493/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_5_r0_s2200.json,a34ecb5bd224421771073b444e4fb611f3e90cdd6b31354aaa8539f330d2ec09,117425,17,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.058823529411764705,0.07142857142857142,3,2,2,1,2,1,0,1,2,1,1,time_budget_exceeded,forced_model_answer,3,912.6527683530003,900.0,1.0140586315033338,1,0,0,2,0,0,1,1,1,1,0,1,0,1,4,0.5,0.5,0.25,0.25,0.5,0,0.75,0.625,0.25,0.5,13,0.9230769230769231,0.9230769230769231,0.9230769230769231,0,0,0.07692307692307693,0.9230769230769231,1.0,0.07692307692307693,0.0
deepseek-v4-flash-0731,cost_moderate,1,2,1,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_7c0e9c81183a616946dadad776a0ce16b8495e19e89122d4e80a9bffe72a152e/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_1_r1_s2201.json,9cde7d36d3af1169ac4e60eaf74a12c525c5bcd9935d564721474de9fbb4d935,156897,17,0.9411764705882353,0.7058823529411765,0.6470588235294118,0.29411764705882354,0.3125,10,9,4,6,4,6,4,0,6,1,0,time_budget_exceeded,forced_model_answer,13,3007.249990031123,3000.0,1.0024166633437077,1,0,0,3,6,3,0,6,0,1,0,1,0,3,14,0.9285714285714286,0.6428571428571429,0.5714285714285714,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.8928571428571429,0.7738095238095238,0.14285714285714285,0.38461538461538464,3,1,1,1,0,0,0,1.0,1.0,0.3333333333333333,0.0
