model,budget,doc_index,doc_id,order,source_cohort,trace_path,hypothesis,position,gold_label,gold_nonempty,gold_size,submitted_size,valid_hypothesis_submission,label_correct,evidence_exact,joint_correct,label_correct_wrong_evidence,missing_count,extra_count,overlap_count,missing_any,extra_any,evidence_precision,evidence_recall,feedback_calls,visible_feedback_calls,queried,ever_exact_proposal,submitted_exactly_verified,first_proposal_exact,wrong_first_final_exact,exact_seen_final_wrong,revised_after_wrong,final_changed_from_first,gold_evidence_ids,submitted_evidence_ids,first_visible_evidence_ids,first_visible_feedback_status
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-8,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[42],Contain Irrelevant Evidences
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-12,3,Entailment,1,3,3,1,1,1,1,0,0,0,3,0,0,1.0,1.0,3,3,1,1,1,0,1,0,1,1,"[47, 48, 52]","[47, 48, 52]",[52],Evidence Incomplete
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-19,4,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[26, 28]","[26, 28]",[26],Evidence Incomplete
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-3,5,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[11, 12]","[11, 12]",[12],Evidence Incomplete
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-16,6,NotMentioned,0,0,5,1,0,0,0,0,0,5,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],"[54, 55, 56, 57, 58]",,
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-1,7,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-15,8,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[24, 25]",[25],,
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-7,9,Entailment,1,2,1,1,0,0,0,0,2,1,0,1,1,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[17, 30]",[36],,
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-20,10,NotMentioned,0,0,3,1,0,0,0,0,0,3,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],"[56, 57, 58]",,
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-11,11,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],"[3, 7]",Contain Irrelevant Evidences
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-17,12,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-13,13,Entailment,1,3,0,1,0,0,0,0,3,0,0,1,0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,"[47, 48, 52]",[],[50],Contain Irrelevant Evidences
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-2,14,Contradiction,1,5,2,1,1,0,0,1,3,0,2,1,0,1.0,0.4,0,0,0,0,0,,0,0,0,0,"[11, 12, 13, 14, 15]","[12, 15]",,
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-5,15,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,"[17, 30]","[17, 30]",,
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_06583c2b1026b83051ad653b5e53088a4c0167cb87fffb8455989fc42a1cd090/result/deepseek-v4-flash-0731_cost_free/traces-v2/evidence_audit_cc-large_11_r0_s2200.json,nda-18,16,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-19,0,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[26, 28]",[26],,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-8,1,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[42],,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-11,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],"[3, 7]",Contain Irrelevant Evidences
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-12,3,Entailment,1,3,1,1,1,0,0,1,2,0,1,1,0,1.0,0.3333333333333333,0,0,0,0,0,,0,0,0,0,"[47, 48, 52]",[52],,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-1,4,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-16,5,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,4,4,1,1,1,0,1,0,1,1,[],[],"[55, 56, 57, 58]",Contain Irrelevant Evidences
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-10,6,Entailment,1,6,1,1,1,0,0,1,5,0,1,1,0,1.0,0.16666666666666666,0,0,0,0,0,,0,0,0,0,"[33, 34, 35, 37, 38, 39]",[39],,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-2,7,Contradiction,1,5,2,1,1,0,0,1,3,0,2,1,0,1.0,0.4,0,0,0,0,0,,0,0,0,0,"[11, 12, 13, 14, 15]","[12, 15]",,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-15,8,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[24, 25]",[25],,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-20,9,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-18,10,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-7,11,Entailment,1,2,4,1,0,0,0,0,1,3,1,1,1,0.25,0.5,0,0,0,0,0,,0,0,0,0,"[17, 30]","[30, 34, 35, 36]",,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-13,12,Entailment,1,3,1,1,1,0,0,1,3,1,0,1,1,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[47, 48, 52]",[50],,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-5,13,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[17, 30]",[30],,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-17,14,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-4,15,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[23],[23],,
deepseek-v4-flash-0731,cost_moderate,11,24,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_09d364107d4d5fd6e0fb319b04d3e3ffd6341a311fec87df2f19b275c5574510/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/evidence_audit_cc-large_11_r2_s2202.json,nda-3,16,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[11, 12]",[12],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-19,0,Entailment,1,3,1,1,1,0,0,1,2,0,1,1,0,1.0,0.3333333333333333,0,0,0,0,0,,0,0,0,0,"[16, 17, 64]",[64],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-8,1,Entailment,1,1,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[40],[],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-11,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],"[3, 7]",Contain Irrelevant Evidences
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-12,3,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[23, 27]",[27],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-1,4,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[12],[12],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-16,5,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,0,0,0,0,,0,0,0,0,[],[],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-10,6,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-2,7,Entailment,1,1,1,1,0,1,0,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[12],[12],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-15,8,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[31],[31],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-20,9,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-18,10,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-7,11,Contradiction,1,2,0,1,0,0,0,0,2,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[16, 19]",[],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-13,12,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[23, 26]",[26],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-5,13,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[16, 19]",[19],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-17,14,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[16, 20]",[20],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-4,15,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[16, 18]",[18],,
deepseek-v4-flash-0731,cost_tight,9,22,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0b66dd3ae5b6cfa4f65d75a408f9542a27866960095d49b05ec8b7afad02901e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_9_r2_s2202.json,nda-3,16,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[12],[12],,
deepseek-v4-flash-0731,cost_tight,8,21,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_131087daf453a35618766aa2b7a503e353f010337871bd5c9cb8e6a4fd75ccd0/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_8_r2_s2202.json,nda-19,0,Entailment,1,3,0,0,0,0,0,0,3,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[31, 32, 62]",[],,
deepseek-v4-flash-0731,cost_tight,8,21,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_131087daf453a35618766aa2b7a503e353f010337871bd5c9cb8e6a4fd75ccd0/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_8_r2_s2202.json,nda-8,1,Entailment,1,2,0,0,0,0,0,0,2,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[37, 39]",[],,
deepseek-v4-flash-0731,cost_tight,8,21,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_131087daf453a35618766aa2b7a503e353f010337871bd5c9cb8e6a4fd75ccd0/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_8_r2_s2202.json,nda-11,2,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
deepseek-v4-flash-0731,cost_tight,8,21,2,deepseek_original,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_131087daf453a35618766aa2b7a503e353f010337871bd5c9cb8e6a4fd75ccd0/result/deepseek-v4-flash-0731_cost_tight/traces-v2/evidence_audit_cc-large_8_r2_s2202.json,nda-12,3,Entailment,1,2,0,0,0,0,0,0,2,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[24, 28]",[],,
