model,system,scenario,slice_kind,slice,regime,strategy,metric,unit,N,expected_units,known_units,missing_units,expected_items,complete_items,repeats_min,repeats_max,full_mean,known_subset_mean,cohort_id,source_input,source_row,run_start_utc,run_end_utc,latest_selection,analysis_unit,repeat
gemini-3.8-flash-medium,poolact,evidence_audit,all,all,cost_tight,cached,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.7149321266968326,0.7149321266968326,gemini_snapshot,slot_scalars.csv,"[""15ba3c5e39b8a870f31e6625"", ""186a6a8afd415a0afa26aef5"", ""4792ad47d8b32a918a88a865"", ""59f8f15429fe60b7c5cf97eb"", ""62070d95c7210fd4abffd62d"", ""8db84e414757deba4a47eb9c"", ""9722cb51703567c6be5a6957"", ""b979fe08140e91d5a9a639c4"", ""cebf6c298a497c237235a3aa"", ""cfa1a1549fa4ace25dbb1933"", ""d3eecb040f68c288855f2546"", ""dd3d9e34e33234e317c67c10"", ""ea79fa93a64c16f57c2f73a3""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,all,all,cost_tight,cached,label_acc_mi,fraction,4,13,13,0,13,13,1,1,0.8710407239819005,0.8710407239819005,gemini_snapshot,slot_scalars.csv,"[""15ba3c5e39b8a870f31e6625"", ""186a6a8afd415a0afa26aef5"", ""4792ad47d8b32a918a88a865"", ""59f8f15429fe60b7c5cf97eb"", ""62070d95c7210fd4abffd62d"", ""8db84e414757deba4a47eb9c"", ""9722cb51703567c6be5a6957"", ""b979fe08140e91d5a9a639c4"", ""cebf6c298a497c237235a3aa"", ""cfa1a1549fa4ace25dbb1933"", ""d3eecb040f68c288855f2546"", ""dd3d9e34e33234e317c67c10"", ""ea79fa93a64c16f57c2f73a3""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,all,all,cost_tight,cached,label_acc_mv,fraction,4,13,13,0,13,13,1,1,0.8823529411764706,0.8823529411764706,gemini_snapshot,slot_scalars.csv,"[""15ba3c5e39b8a870f31e6625"", ""186a6a8afd415a0afa26aef5"", ""4792ad47d8b32a918a88a865"", ""59f8f15429fe60b7c5cf97eb"", ""62070d95c7210fd4abffd62d"", ""8db84e414757deba4a47eb9c"", ""9722cb51703567c6be5a6957"", ""b979fe08140e91d5a9a639c4"", ""cebf6c298a497c237235a3aa"", ""cfa1a1549fa4ace25dbb1933"", ""d3eecb040f68c288855f2546"", ""dd3d9e34e33234e317c67c10"", ""ea79fa93a64c16f57c2f73a3""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,all,all,cost_tight,naive,evidence_acc_mi,fraction,4,13,13,0,13,13,1,1,0.6934389140271493,0.6934389140271493,gemini_snapshot,slot_scalars.csv,"[""08e258f53d654de2d2716d81"", ""106836a4d6111ff7e18e214f"", ""2d72759564406478041670fb"", ""3388cd4f84e082d38214ce0e"", ""352176ce1f0a074bfdda8d38"", ""738a72633fd8b7fd5f1b2c28"", ""7f718f798baa15e84f9c1934"", ""92d3c95be1d8c17d796a5827"", ""93359762fb4995f6678b508a"", ""a2a7fac0663982561059f695"", ""d3a899b6f031264bdf234ce8"", ""de955c4bbf3ce0388a43952b"", ""ef3db128fdb14dce6274bb63""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,all,all,cost_tight,naive,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.6877828054298643,0.6877828054298643,gemini_snapshot,slot_scalars.csv,"[""08e258f53d654de2d2716d81"", ""106836a4d6111ff7e18e214f"", ""2d72759564406478041670fb"", ""3388cd4f84e082d38214ce0e"", ""352176ce1f0a074bfdda8d38"", ""738a72633fd8b7fd5f1b2c28"", ""7f718f798baa15e84f9c1934"", ""92d3c95be1d8c17d796a5827"", ""93359762fb4995f6678b508a"", ""a2a7fac0663982561059f695"", ""d3a899b6f031264bdf234ce8"", ""de955c4bbf3ce0388a43952b"", ""ef3db128fdb14dce6274bb63""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,all,all,cost_tight,naive,label_acc_mi,fraction,4,13,13,0,13,13,1,1,0.8744343891402715,0.8744343891402715,gemini_snapshot,slot_scalars.csv,"[""08e258f53d654de2d2716d81"", ""106836a4d6111ff7e18e214f"", ""2d72759564406478041670fb"", ""3388cd4f84e082d38214ce0e"", ""352176ce1f0a074bfdda8d38"", ""738a72633fd8b7fd5f1b2c28"", ""7f718f798baa15e84f9c1934"", ""92d3c95be1d8c17d796a5827"", ""93359762fb4995f6678b508a"", ""a2a7fac0663982561059f695"", ""d3a899b6f031264bdf234ce8"", ""de955c4bbf3ce0388a43952b"", ""ef3db128fdb14dce6274bb63""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,all,all,cost_tight,naive,label_acc_mv,fraction,4,13,13,0,13,13,1,1,0.8823529411764706,0.8823529411764706,gemini_snapshot,slot_scalars.csv,"[""08e258f53d654de2d2716d81"", ""106836a4d6111ff7e18e214f"", ""2d72759564406478041670fb"", ""3388cd4f84e082d38214ce0e"", ""352176ce1f0a074bfdda8d38"", ""738a72633fd8b7fd5f1b2c28"", ""7f718f798baa15e84f9c1934"", ""92d3c95be1d8c17d796a5827"", ""93359762fb4995f6678b508a"", ""a2a7fac0663982561059f695"", ""d3a899b6f031264bdf234ce8"", ""de955c4bbf3ce0388a43952b"", ""ef3db128fdb14dce6274bb63""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,all,all,cost_tight,poolact,evidence_acc_mi,fraction,4,13,13,0,13,13,1,1,0.7330316742081447,0.7330316742081447,gemini_snapshot,slot_scalars.csv,"[""145ff38f445a3fcc1bdc3275"", ""168805c9a292eb40dd5f01a7"", ""1c119685da8910a6bf082773"", ""20ed524933b01866609c12b0"", ""23f82cfc0528676baa38fe2a"", ""58b6a50c5a573ee49ea2565f"", ""799babaad50d513088e6f3a2"", ""8472c1250e2c087d7c141086"", ""8b8076054f987f4b84a67dfe"", ""a06775106d035fa779e2edd3"", ""b938a8faa503158ec2c9aee1"", ""bbcd4449a45745b16a97610d"", ""fe3c9d6963d46da6852441fb""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,all,all,cost_tight,poolact,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.7375565610859729,0.7375565610859729,gemini_snapshot,slot_scalars.csv,"[""145ff38f445a3fcc1bdc3275"", ""168805c9a292eb40dd5f01a7"", ""1c119685da8910a6bf082773"", ""20ed524933b01866609c12b0"", ""23f82cfc0528676baa38fe2a"", ""58b6a50c5a573ee49ea2565f"", ""799babaad50d513088e6f3a2"", ""8472c1250e2c087d7c141086"", ""8b8076054f987f4b84a67dfe"", ""a06775106d035fa779e2edd3"", ""b938a8faa503158ec2c9aee1"", ""bbcd4449a45745b16a97610d"", ""fe3c9d6963d46da6852441fb""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,all,all,cost_tight,poolact,label_acc_mi,fraction,4,13,13,0,13,13,1,1,0.8778280542986425,0.8778280542986425,gemini_snapshot,slot_scalars.csv,"[""145ff38f445a3fcc1bdc3275"", ""168805c9a292eb40dd5f01a7"", ""1c119685da8910a6bf082773"", ""20ed524933b01866609c12b0"", ""23f82cfc0528676baa38fe2a"", ""58b6a50c5a573ee49ea2565f"", ""799babaad50d513088e6f3a2"", ""8472c1250e2c087d7c141086"", ""8b8076054f987f4b84a67dfe"", ""a06775106d035fa779e2edd3"", ""b938a8faa503158ec2c9aee1"", ""bbcd4449a45745b16a97610d"", ""fe3c9d6963d46da6852441fb""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,all,all,cost_tight,poolact,label_acc_mv,fraction,4,13,13,0,13,13,1,1,0.8778280542986425,0.8778280542986425,gemini_snapshot,slot_scalars.csv,"[""145ff38f445a3fcc1bdc3275"", ""168805c9a292eb40dd5f01a7"", ""1c119685da8910a6bf082773"", ""20ed524933b01866609c12b0"", ""23f82cfc0528676baa38fe2a"", ""58b6a50c5a573ee49ea2565f"", ""799babaad50d513088e6f3a2"", ""8472c1250e2c087d7c141086"", ""8b8076054f987f4b84a67dfe"", ""a06775106d035fa779e2edd3"", ""b938a8faa503158ec2c9aee1"", ""bbcd4449a45745b16a97610d"", ""fe3c9d6963d46da6852441fb""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_moderate,cached,evidence_acc_mi,fraction,4,13,13,0,13,13,1,1,0.8416289592760181,0.8416289592760181,gemini_snapshot,slot_scalars.csv,"[""1e47a5e5c7ab9576ffe33a31"", ""255abdb4dea26f8a195efd3c"", ""2a3d4cdfadef52fe9f3bfc17"", ""34c78a2bff7539cc63a5eb21"", ""50c251d90da94a4abea63bd9"", ""51567c74a93335f064467a24"", ""5e9ca50dd81c53aa21d4e83d"", ""7a9d9fac147aecef5db66e78"", ""88a8ca31e90e00ca9fdedf24"", ""a999a784b0d6ee31608f49c7"", ""e37b14520a110ee4f13a4b75"", ""f2cf84be34d45f2986b90641"", ""f4921d5ea5218182b56f5ccd""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_moderate,cached,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.8868778280542986,0.8868778280542986,gemini_snapshot,slot_scalars.csv,"[""1e47a5e5c7ab9576ffe33a31"", ""255abdb4dea26f8a195efd3c"", ""2a3d4cdfadef52fe9f3bfc17"", ""34c78a2bff7539cc63a5eb21"", ""50c251d90da94a4abea63bd9"", ""51567c74a93335f064467a24"", ""5e9ca50dd81c53aa21d4e83d"", ""7a9d9fac147aecef5db66e78"", ""88a8ca31e90e00ca9fdedf24"", ""a999a784b0d6ee31608f49c7"", ""e37b14520a110ee4f13a4b75"", ""f2cf84be34d45f2986b90641"", ""f4921d5ea5218182b56f5ccd""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_moderate,cached,label_acc_mi,fraction,4,13,13,0,13,13,1,1,0.92420814479638,0.92420814479638,gemini_snapshot,slot_scalars.csv,"[""1e47a5e5c7ab9576ffe33a31"", ""255abdb4dea26f8a195efd3c"", ""2a3d4cdfadef52fe9f3bfc17"", ""34c78a2bff7539cc63a5eb21"", ""50c251d90da94a4abea63bd9"", ""51567c74a93335f064467a24"", ""5e9ca50dd81c53aa21d4e83d"", ""7a9d9fac147aecef5db66e78"", ""88a8ca31e90e00ca9fdedf24"", ""a999a784b0d6ee31608f49c7"", ""e37b14520a110ee4f13a4b75"", ""f2cf84be34d45f2986b90641"", ""f4921d5ea5218182b56f5ccd""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_moderate,cached,label_acc_mv,fraction,4,13,13,0,13,13,1,1,0.9411764705882353,0.9411764705882353,gemini_snapshot,slot_scalars.csv,"[""1e47a5e5c7ab9576ffe33a31"", ""255abdb4dea26f8a195efd3c"", ""2a3d4cdfadef52fe9f3bfc17"", ""34c78a2bff7539cc63a5eb21"", ""50c251d90da94a4abea63bd9"", ""51567c74a93335f064467a24"", ""5e9ca50dd81c53aa21d4e83d"", ""7a9d9fac147aecef5db66e78"", ""88a8ca31e90e00ca9fdedf24"", ""a999a784b0d6ee31608f49c7"", ""e37b14520a110ee4f13a4b75"", ""f2cf84be34d45f2986b90641"", ""f4921d5ea5218182b56f5ccd""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_moderate,naive,evidence_acc_mi,fraction,4,13,13,0,13,13,1,1,0.8009049773755657,0.8009049773755657,gemini_snapshot,slot_scalars.csv,"[""07455fe63f6eb2d906c90c5c"", ""1abacb6f1add6c58a89fbbf8"", ""27abe04a82360e4d5e11cdf0"", ""34e339cee9ffee05b819a977"", ""5424bc407e2bf1d259355e8b"", ""65234012631eda23cd5df083"", ""6a4f0bb14acaad2129b9692f"", ""7e74188ff858503799a3f994"", ""b878dee609ea0e49d99f2e81"", ""c002d5fbdc6c0d641257e766"", ""c0d6e72d4eb8e6d0cbcf6369"", ""d18a68789540e2cdb523a858"", ""e01a444bb876e61815605678""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_moderate,naive,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.8099547511312217,0.8099547511312217,gemini_snapshot,slot_scalars.csv,"[""07455fe63f6eb2d906c90c5c"", ""1abacb6f1add6c58a89fbbf8"", ""27abe04a82360e4d5e11cdf0"", ""34e339cee9ffee05b819a977"", ""5424bc407e2bf1d259355e8b"", ""65234012631eda23cd5df083"", ""6a4f0bb14acaad2129b9692f"", ""7e74188ff858503799a3f994"", ""b878dee609ea0e49d99f2e81"", ""c002d5fbdc6c0d641257e766"", ""c0d6e72d4eb8e6d0cbcf6369"", ""d18a68789540e2cdb523a858"", ""e01a444bb876e61815605678""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_moderate,naive,label_acc_mi,fraction,4,13,13,0,13,13,1,1,0.9061085972850679,0.9061085972850679,gemini_snapshot,slot_scalars.csv,"[""07455fe63f6eb2d906c90c5c"", ""1abacb6f1add6c58a89fbbf8"", ""27abe04a82360e4d5e11cdf0"", ""34e339cee9ffee05b819a977"", ""5424bc407e2bf1d259355e8b"", ""65234012631eda23cd5df083"", ""6a4f0bb14acaad2129b9692f"", ""7e74188ff858503799a3f994"", ""b878dee609ea0e49d99f2e81"", ""c002d5fbdc6c0d641257e766"", ""c0d6e72d4eb8e6d0cbcf6369"", ""d18a68789540e2cdb523a858"", ""e01a444bb876e61815605678""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_moderate,naive,label_acc_mv,fraction,4,13,13,0,13,13,1,1,0.9095022624434389,0.9095022624434389,gemini_snapshot,slot_scalars.csv,"[""07455fe63f6eb2d906c90c5c"", ""1abacb6f1add6c58a89fbbf8"", ""27abe04a82360e4d5e11cdf0"", ""34e339cee9ffee05b819a977"", ""5424bc407e2bf1d259355e8b"", ""65234012631eda23cd5df083"", ""6a4f0bb14acaad2129b9692f"", ""7e74188ff858503799a3f994"", ""b878dee609ea0e49d99f2e81"", ""c002d5fbdc6c0d641257e766"", ""c0d6e72d4eb8e6d0cbcf6369"", ""d18a68789540e2cdb523a858"", ""e01a444bb876e61815605678""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_moderate,poolact,evidence_acc_mi,fraction,4,13,13,0,13,13,1,1,0.9717194570135747,0.9717194570135747,gemini_snapshot,slot_scalars.csv,"[""1ea96d423bd568ab977e7cbc"", ""2bb16f39d553637777b54c09"", ""31dd23ef34f9b921fa4a7ff6"", ""3a4b467d3e422f7640c44e43"", ""7aec0845a1b806d4c479b3f4"", ""c62ecbabd3d01c578546fc58"", ""c77bb4101b0c691207ff54cb"", ""cccd571ba9ef33b8fac47ce7"", ""ce6b61659ab1311fc3ded9c5"", ""d95dd60ce79a899d37105c3c"", ""e50cbc938597095a6e9f071c"", ""f8f4b484cff152c5d6bd4c77"", ""fccdeb187738f41585613ffa""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_moderate,poolact,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.9773755656108597,0.9773755656108597,gemini_snapshot,slot_scalars.csv,"[""1ea96d423bd568ab977e7cbc"", ""2bb16f39d553637777b54c09"", ""31dd23ef34f9b921fa4a7ff6"", ""3a4b467d3e422f7640c44e43"", ""7aec0845a1b806d4c479b3f4"", ""c62ecbabd3d01c578546fc58"", ""c77bb4101b0c691207ff54cb"", ""cccd571ba9ef33b8fac47ce7"", ""ce6b61659ab1311fc3ded9c5"", ""d95dd60ce79a899d37105c3c"", ""e50cbc938597095a6e9f071c"", ""f8f4b484cff152c5d6bd4c77"", ""fccdeb187738f41585613ffa""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_moderate,poolact,label_acc_mi,fraction,4,13,13,0,13,13,1,1,0.9604072398190046,0.9604072398190046,gemini_snapshot,slot_scalars.csv,"[""1ea96d423bd568ab977e7cbc"", ""2bb16f39d553637777b54c09"", ""31dd23ef34f9b921fa4a7ff6"", ""3a4b467d3e422f7640c44e43"", ""7aec0845a1b806d4c479b3f4"", ""c62ecbabd3d01c578546fc58"", ""c77bb4101b0c691207ff54cb"", ""cccd571ba9ef33b8fac47ce7"", ""ce6b61659ab1311fc3ded9c5"", ""d95dd60ce79a899d37105c3c"", ""e50cbc938597095a6e9f071c"", ""f8f4b484cff152c5d6bd4c77"", ""fccdeb187738f41585613ffa""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_moderate,poolact,label_acc_mv,fraction,4,13,13,0,13,13,1,1,0.9638009049773756,0.9638009049773756,gemini_snapshot,slot_scalars.csv,"[""1ea96d423bd568ab977e7cbc"", ""2bb16f39d553637777b54c09"", ""31dd23ef34f9b921fa4a7ff6"", ""3a4b467d3e422f7640c44e43"", ""7aec0845a1b806d4c479b3f4"", ""c62ecbabd3d01c578546fc58"", ""c77bb4101b0c691207ff54cb"", ""cccd571ba9ef33b8fac47ce7"", ""ce6b61659ab1311fc3ded9c5"", ""d95dd60ce79a899d37105c3c"", ""e50cbc938597095a6e9f071c"", ""f8f4b484cff152c5d6bd4c77"", ""fccdeb187738f41585613ffa""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_tight,cached,evidence_acc_mi,fraction,4,13,13,0,13,13,1,1,0.6957013574660633,0.6957013574660633,gemini_snapshot,slot_scalars.csv,"[""15ba3c5e39b8a870f31e6625"", ""186a6a8afd415a0afa26aef5"", ""4792ad47d8b32a918a88a865"", ""59f8f15429fe60b7c5cf97eb"", ""62070d95c7210fd4abffd62d"", ""8db84e414757deba4a47eb9c"", ""9722cb51703567c6be5a6957"", ""b979fe08140e91d5a9a639c4"", ""cebf6c298a497c237235a3aa"", ""cfa1a1549fa4ace25dbb1933"", ""d3eecb040f68c288855f2546"", ""dd3d9e34e33234e317c67c10"", ""ea79fa93a64c16f57c2f73a3""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_tight,cached,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.7149321266968326,0.7149321266968326,gemini_snapshot,slot_scalars.csv,"[""15ba3c5e39b8a870f31e6625"", ""186a6a8afd415a0afa26aef5"", ""4792ad47d8b32a918a88a865"", ""59f8f15429fe60b7c5cf97eb"", ""62070d95c7210fd4abffd62d"", ""8db84e414757deba4a47eb9c"", ""9722cb51703567c6be5a6957"", ""b979fe08140e91d5a9a639c4"", ""cebf6c298a497c237235a3aa"", ""cfa1a1549fa4ace25dbb1933"", ""d3eecb040f68c288855f2546"", ""dd3d9e34e33234e317c67c10"", ""ea79fa93a64c16f57c2f73a3""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_tight,cached,label_acc_mi,fraction,4,13,13,0,13,13,1,1,0.8710407239819005,0.8710407239819005,gemini_snapshot,slot_scalars.csv,"[""15ba3c5e39b8a870f31e6625"", ""186a6a8afd415a0afa26aef5"", ""4792ad47d8b32a918a88a865"", ""59f8f15429fe60b7c5cf97eb"", ""62070d95c7210fd4abffd62d"", ""8db84e414757deba4a47eb9c"", ""9722cb51703567c6be5a6957"", ""b979fe08140e91d5a9a639c4"", ""cebf6c298a497c237235a3aa"", ""cfa1a1549fa4ace25dbb1933"", ""d3eecb040f68c288855f2546"", ""dd3d9e34e33234e317c67c10"", ""ea79fa93a64c16f57c2f73a3""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_tight,cached,label_acc_mv,fraction,4,13,13,0,13,13,1,1,0.8823529411764706,0.8823529411764706,gemini_snapshot,slot_scalars.csv,"[""15ba3c5e39b8a870f31e6625"", ""186a6a8afd415a0afa26aef5"", ""4792ad47d8b32a918a88a865"", ""59f8f15429fe60b7c5cf97eb"", ""62070d95c7210fd4abffd62d"", ""8db84e414757deba4a47eb9c"", ""9722cb51703567c6be5a6957"", ""b979fe08140e91d5a9a639c4"", ""cebf6c298a497c237235a3aa"", ""cfa1a1549fa4ace25dbb1933"", ""d3eecb040f68c288855f2546"", ""dd3d9e34e33234e317c67c10"", ""ea79fa93a64c16f57c2f73a3""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_tight,naive,evidence_acc_mi,fraction,4,13,13,0,13,13,1,1,0.6934389140271493,0.6934389140271493,gemini_snapshot,slot_scalars.csv,"[""08e258f53d654de2d2716d81"", ""106836a4d6111ff7e18e214f"", ""2d72759564406478041670fb"", ""3388cd4f84e082d38214ce0e"", ""352176ce1f0a074bfdda8d38"", ""738a72633fd8b7fd5f1b2c28"", ""7f718f798baa15e84f9c1934"", ""92d3c95be1d8c17d796a5827"", ""93359762fb4995f6678b508a"", ""a2a7fac0663982561059f695"", ""d3a899b6f031264bdf234ce8"", ""de955c4bbf3ce0388a43952b"", ""ef3db128fdb14dce6274bb63""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_tight,naive,evidence_acc_mv,fraction,4,13,13,0,13,13,1,1,0.6877828054298643,0.6877828054298643,gemini_snapshot,slot_scalars.csv,"[""08e258f53d654de2d2716d81"", ""106836a4d6111ff7e18e214f"", ""2d72759564406478041670fb"", ""3388cd4f84e082d38214ce0e"", ""352176ce1f0a074bfdda8d38"", ""738a72633fd8b7fd5f1b2c28"", ""7f718f798baa15e84f9c1934"", ""92d3c95be1d8c17d796a5827"", ""93359762fb4995f6678b508a"", ""a2a7fac0663982561059f695"", ""d3a899b6f031264bdf234ce8"", ""de955c4bbf3ce0388a43952b"", ""ef3db128fdb14dce6274bb63""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_tight,naive,label_acc_mi,fraction,4,13,13,0,13,13,1,1,0.8744343891402715,0.8744343891402715,gemini_snapshot,slot_scalars.csv,"[""08e258f53d654de2d2716d81"", ""106836a4d6111ff7e18e214f"", ""2d72759564406478041670fb"", ""3388cd4f84e082d38214ce0e"", ""352176ce1f0a074bfdda8d38"", ""738a72633fd8b7fd5f1b2c28"", ""7f718f798baa15e84f9c1934"", ""92d3c95be1d8c17d796a5827"", ""93359762fb4995f6678b508a"", ""a2a7fac0663982561059f695"", ""d3a899b6f031264bdf234ce8"", ""de955c4bbf3ce0388a43952b"", ""ef3db128fdb14dce6274bb63""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
gemini-3.8-flash-medium,poolact,evidence_audit,family,evidence_audit,cost_tight,naive,label_acc_mv,fraction,4,13,13,0,13,13,1,1,0.8823529411764706,0.8823529411764706,gemini_snapshot,slot_scalars.csv,"[""08e258f53d654de2d2716d81"", ""106836a4d6111ff7e18e214f"", ""2d72759564406478041670fb"", ""3388cd4f84e082d38214ce0e"", ""352176ce1f0a074bfdda8d38"", ""738a72633fd8b7fd5f1b2c28"", ""7f718f798baa15e84f9c1934"", ""92d3c95be1d8c17d796a5827"", ""93359762fb4995f6678b508a"", ""a2a7fac0663982561059f695"", ""d3a899b6f031264bdf234ce8"", ""de955c4bbf3ce0388a43952b"", ""ef3db128fdb14dce6274bb63""]",2026-09-11T09:35:12.476632+00:00,,official-protocol-repair-v1,item_equal_weight_after_within_item_mean,R1
