model,cohort,task,family,regime,seed,rep,termination,termination_class,answer_source,score_cost_basis,answer_score_source,score_status,score_complete,max_steps,max_evaluations,agent_steps,attempted_evaluations,delivered_evaluations,unique_delivered_configs,repeated_delivered_evaluations,withheld_evaluations,visible_error_results,limit_seconds,delivered_cost_seconds,delivered_budget_fraction,best_observed_performance,first_best_observation_index,first_best_fraction,observations_after_first_best,strict_record_improvements,best_performance_gain_after_first3,best_performance_gain_after_first5,observed_best_reached_by_first3,observed_best_reached_by_first5,observed_best_reached_in_first_half,final_performance,final_below_observed_best,final_above_observed_best,trace_path,trace_sha256,slot_id,is_new,all_attempt_cost_seconds,all_attempt_budget_fraction,validation_passed,numeric_final_score,answer_present,answer_json_object,legacy_best_evaluated_fallback,offline_final_answer,score_zero,source_score_complete,result_validation_method,visible_results,all_attempted_cost_seconds,all_visible_cost_seconds,model_final_present,submitted_configuration_scored,nonfallback_terminal_scored,submitted_json_object_scored,final_json_object,fallback_scored
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_tight,2200,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,4,3,3,0,1,0,33930.14937022756,26848.616855885335,0.7912908535393597,0.9019866665364583,2,0.6666666666666666,1,1,0.0,0.0,True,True,True,0.9019866665364583,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/919c5d2fb79817cfec11954b.json,388337c0adb45fad029839b21c9ed6f5e4a600d92b78c0bf730bee22ddab9865,919c5d2fb79817cfec11954b,False,38707.983034380886,1.1408138116935522,True,True,True,True,False,False,False,True,repository_score_recompute,3,38707.983034380886,26848.616855885335,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_tight,2204,0,empty_model_response,other,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,5,3,3,3,0,0,0,33930.14937022756,27582.72468252697,0.8129267095631998,0.9019866665364583,1,0.3333333333333333,2,0,0.0,0.0,True,True,True,0.9019866665364583,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/cb096f6e6707bffee0aed337.json,0069638feb1c47368de6986cebc5c6d4f37c621f6a33c6f533f1498786eaedd5,cb096f6e6707bffee0aed337,False,27582.72468252697,0.8129267095631998,True,True,True,True,False,False,False,True,repository_score_recompute,3,27582.72468252697,27582.72468252697,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_tight,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,8,6,4,4,0,0,2,33930.14937022756,32827.84122649265,0.967512428792838,0.9019866665364583,1,0.25,3,0,0.0,0.0,True,True,True,0.9019866665364583,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/78744731fc174ba80b99f0da.json,2bcabd9ed8a076b4eac2c64dbe294dfffa4dd60c0d4e0d2f27628deb2279ba5b,78744731fc174ba80b99f0da,False,32827.84122649265,0.967512428792838,True,True,True,True,False,False,False,True,repository_score_recompute,6,32827.84122649265,32827.84122649265,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:cifar100,nasbench201,cost_free,2200,0,empty_model_response,other,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,18,16,14,14,0,0,2,,221162.38613551014,,0.7170000000000001,13,0.9285714285714286,1,2,0.007933333333333348,0.0002666666666666373,False,False,False,0.7170000000000001,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/896a82a095ffd9bbe05b92cf.json,8cf8c58a114c35e8e69ab981a512611f8e3e6ddf8865d2bb5e586128ef4c55b6,896a82a095ffd9bbe05b92cf,False,221162.38613551014,,True,True,True,True,False,False,False,True,repository_score_recompute,16,221162.38613551014,221162.38613551014,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:cifar100,nasbench201,cost_free,2204,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,27,25,23,23,0,0,2,,412579.7193266497,,0.732,20,0.8695652173913043,3,2,0.02293333333333325,0.02293333333333325,False,False,False,0.732,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/2fac101987e464d8baf25ae1.json,1124f948ef3a67ce2d74679d9b0e6d84a60ce3003d6fa3df703dfede1364903f,2fac101987e464d8baf25ae1,False,412579.7193266497,,True,True,True,True,True,False,False,True,repository_score_recompute,25,412579.7193266497,412579.7193266497,False,False,False,False,True,True
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:cifar100,nasbench201,cost_free,2208,0,empty_model_response,other,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,19,17,16,16,0,0,1,,269626.13255403726,,0.7350333333333333,12,0.75,4,4,0.0087666666666667,0.0087666666666667,False,False,False,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/7ce05a0752d831ba5fbb2374.json,6dc78dc35b3dda7ec3de2bba09355ffe4238e9d431a2ba3c8f0106f039a9cdd4,7ce05a0752d831ba5fbb2374,False,269626.13255403726,,True,True,True,True,False,False,False,True,repository_score_recompute,17,269626.13255403726,269626.13255403726,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:cifar100,nasbench201,cost_moderate,2200,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,14,13,12,12,0,1,0,186393.8294943741,182312.57475038935,0.9781041316922569,0.7350333333333333,10,0.8333333333333334,2,4,0.0326333333333334,0.025966666666666582,False,False,False,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/4cd74678c6a45596ac7f0e50.json,66c4da89019560c9bb54e87fd2c41d00d99f1081cf6d70827606f24f26b09882,4cd74678c6a45596ac7f0e50,False,201261.4283403498,1.0797644368716854,True,True,True,True,False,False,False,True,repository_score_recompute,12,201261.4283403498,182312.57475038935,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:cifar100,nasbench201,cost_moderate,2204,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,11,10,10,0,1,0,186393.8294943741,172270.22581742512,0.9242270856537379,0.7090666666666667,1,0.1,9,0,0.0,0.0,True,True,True,0.7090666666666667,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/504d5a8dbcb7f9c87f7da2c5.json,cb067ecb2a847b4f4ea18a0e5d7daaa12429f9e76727c0ee93d708a457809b65,504d5a8dbcb7f9c87f7da2c5,False,193365.9001348532,1.0374050506896717,True,True,True,True,False,False,False,True,repository_score_recompute,10,193365.9001348532,172270.22581742512,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:cifar100,nasbench201,cost_moderate,2208,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,14,13,12,12,0,1,0,186393.8294943741,175723.26773726952,0.9427526019179371,0.7167333333333334,8,0.6666666666666666,4,2,0.0076666666666667105,0.0076666666666667105,False,False,False,0.7167333333333334,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/e2a3441c8df7fb59e5b85bdc.json,b5156d43170b08868946814abfe18d9cc13e661ae7761988aabf635b125cbe46,e2a3441c8df7fb59e5b85bdc,False,188412.142407724,1.010828217429863,True,True,True,True,False,False,False,True,repository_score_recompute,12,188412.142407724,175723.26773726952,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:cifar100,nasbench201,cost_tight,2200,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,2,2,0,1,0,55918.14884831224,40578.37188959126,0.725674449625777,0.7350333333333333,2,1.0,0,1,0.0,0.0,True,True,False,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/7942362bb20dd64582748d41.json,df5043606cc579105c7a676a32d8e655b80f6130eb9c9226a064c322b6baa0d1,7942362bb20dd64582748d41,False,59172.4804216964,1.0581981278066286,True,True,True,True,False,False,False,True,repository_score_recompute,2,59172.4804216964,40578.37188959126,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:cifar100,nasbench201,cost_tight,2204,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,5,4,3,3,0,1,0,55918.14884831224,52868.67453243061,0.9454653922082817,0.7090666666666667,1,0.3333333333333333,2,0,0.0,0.0,True,True,True,0.7090666666666667,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/3407f9374da60cf7fe9f913c.json,3013af441e4c46782b675796a35fc593589e35e9f1b7b771cb096a184383dc45,3407f9374da60cf7fe9f913c,False,56844.49159913414,1.016566048231224,True,True,True,True,False,False,False,True,repository_score_recompute,3,56844.49159913414,52868.67453243061,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:cifar100,nasbench201,cost_tight,2208,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,5,4,3,3,0,1,0,55918.14884831224,40588.83364880089,0.7258615402113043,0.728,3,1.0,0,1,0.0,0.0,True,True,False,0.728,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/23fe847ce436008f50b587ec.json,094e5e01d93c9abd8890ebaa7090f516cab3dd07dafb216b804ce82f96dddd80,23fe847ce436008f50b587ec,False,58942.095262680785,1.0540780851414007,True,True,True,True,False,False,False,True,repository_score_recompute,3,58942.095262680785,40588.83364880089,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_free,2200,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,29,29,29,0,0,0,,1227023.8033499701,,0.46349999959309895,26,0.896551724137931,3,8,0.05238888861762159,0.04661111070421009,False,False,False,0.46349999959309895,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/c7101783dbe65990d5daea05.json,386b2ad7efcb35994590a392041381cb1f7f75d3912a7374bbcdd7ed08e24cca,c7101783dbe65990d5daea05,False,1227023.8033499701,,True,True,True,True,False,False,False,True,repository_score_recompute,29,1227023.8033499701,1227023.8033499701,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_free,2204,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,29,29,29,0,0,0,,1331165.6428157913,,0.450166666531033,13,0.4482758620689655,16,3,0.009166666429307746,0.009166666429307746,False,False,True,0.450166666531033,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/a96c8ea7425559bea04129c4.json,96c80e43da0393afe67e0da11e6c22f4a0f09375d21ee345c1fb965100e8cfde,a96c8ea7425559bea04129c4,False,1331165.6428157913,,True,True,True,True,False,False,False,True,repository_score_recompute,29,1331165.6428157913,1331165.6428157913,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_free,2208,0,empty_model_response,other,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,20,18,18,18,0,0,0,,777983.1248233947,,0.4514444445122613,18,1.0,0,5,0.04033333353678392,0.032722222391764255,False,False,False,0.4514444445122613,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/bd92b8b1099df1c84f42fcb5.json,019db7f5e10247fc890507cc724915961c22dd70bc36f4431a69958fbd917bf1,bd92b8b1099df1c84f42fcb5,False,777983.1248233947,,True,True,True,True,False,False,False,True,repository_score_recompute,18,777983.1248233947,777983.1248233947,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_moderate,2200,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,14,13,12,12,0,1,0,502642.4991032642,476591.7410846186,0.9481723927739472,0.4627222222561307,5,0.4166666666666667,7,3,0.02950000020345056,0.0,False,True,True,0.4627222222561307,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/cabe94567e69debc5fc647d9.json,c0370f979747692137759f6eebae90e0daaa68a5176ea8ced4af6b70536157b4,cabe94567e69debc5fc647d9,False,522880.760151049,1.040263728363381,True,True,True,True,False,False,False,True,repository_score_recompute,12,522880.760151049,476591.7410846186,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_moderate,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,15,13,12,12,0,0,1,502642.4991032642,500706.64155526564,0.9961486393381932,0.46355555528428827,6,0.5,6,3,0.0524444443088109,0.0524444443088109,False,False,True,0.46355555528428827,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/60a0ff5f41e4d4afd5a1fa19.json,05166aea614111f5bc043a61b524bbcfb18a05b9ee18b319a63807e307d533d3,60a0ff5f41e4d4afd5a1fa19,False,500706.64155526564,0.9961486393381932,True,True,True,True,False,False,False,True,repository_score_recompute,13,500706.64155526564,500706.64155526564,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_moderate,2208,0,time_budget_exceeded,budget,,unscored_terminal,,unscorable_missing_configuration,False,30,30,14,13,10,10,0,1,2,502642.4991032642,461737.4976276927,0.9186200897286884,0.4622777773708767,8,0.8,2,3,0.05116666639539935,0.05116666639539935,False,False,False,,,,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/31e9eace887d5579b9019586.json,350e9f6fade47119fee8d62685bbf5845e3192af47205d342160240b7928dc80,31e9eace887d5579b9019586,False,510088.98991897807,1.0148146860422642,False,False,False,False,False,False,False,False,explicit_model_terminal_unscored,12,510088.98991897807,461737.4976276927,False,False,False,False,False,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_tight,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,6,4,4,4,0,0,0,150792.74973097927,141432.42218857206,0.9379258780073549,0.41111111097547737,1,0.25,3,0,0.0,0.0,True,True,True,0.41111111097547737,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/55d245ac8cda67c384e18ae9.json,45527fa0031d1159cf20b8352cde0254a3471a94ee68e86ff40c80e112e5dba6,55d245ac8cda67c384e18ae9,False,141432.42218857206,0.9379258780073549,True,True,True,True,False,False,False,True,repository_score_recompute,4,141432.42218857206,141432.42218857206,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_tight,2204,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,6,5,3,3,0,1,1,150792.74973097927,105374.92646677421,0.698806319632526,0.41111111097547737,2,0.6666666666666666,1,1,0.0,0.0,True,True,True,0.41111111097547737,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/db8445cc8b7abf36c276ab66.json,decb08b8e2ef434181faa90c83cb59e72b75fdb670e3215bbbcf7cec1ee83890,db8445cc8b7abf36c276ab66,False,158873.39445294414,1.0535877536312659,True,True,True,True,False,False,False,True,repository_score_recompute,4,158873.39445294414,105374.92646677421,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_tight,2208,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,6,5,4,4,0,1,0,150792.74973097927,141432.42218857206,0.9379258780073549,0.41111111097547737,3,0.75,1,2,0.0,0.0,True,True,False,0.41111111097547737,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/6165feabe211e3c216455e79.json,83bcba973a02772415427f67efee93fe0f82e92225aae25c4a6a096f5892e272,6165feabe211e3c216455e79,False,172627.55627161585,1.1448001086231985,True,True,True,True,False,False,False,True,repository_score_recompute,4,172627.55627161585,141432.42218857206,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:paramnet:adult:steps,paramnet,cost_free,2200,0,empty_model_response,other,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,10,9,9,0,0,1,,1693.5989894628526,,0.851694443501808,4,0.4444444444444444,5,3,0.0029259195090444168,0.0,False,True,True,0.851694443501808,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/f00e4ec4eb2125ca0e51147f.json,956d971ea792b64250d3b5cb06bc079fcdde9155fd7c2ee5ec2f117f41edb4be,f00e4ec4eb2125ca0e51147f,False,1693.5989894628526,,True,True,True,True,False,False,False,True,repository_score_recompute,10,1693.5989894628526,1693.5989894628526,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:paramnet:adult:steps,paramnet,cost_free,2204,0,aborted,other,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,3,1,1,1,0,0,0,,47.518479347229004,,0.8422037010656462,1,1.0,0,0,0.0,0.0,True,True,True,0.8422037010656462,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/64ff162c3d5212c504b6f08d.json,2dc7fa169b91f87009744170bf2c8c9afb5f8476ebb907ffd776728265cbb598,64ff162c3d5212c504b6f08d,False,47.518479347229004,,True,True,True,True,False,False,False,True,repository_score_recompute,1,47.518479347229004,47.518479347229004,True,True,True,True,True,False
deepseek-v4-flash-0731,deepseek_original,hpobench:paramnet:adult:steps,paramnet,cost_free,2208,0,empty_model_response,other,,unscored_terminal,,unscorable_missing_configuration,False,30,30,8,6,6,6,0,0,0,,713.1509872674943,,0.8511759250611066,5,0.8333333333333334,1,4,0.002407401068343029,0.0,False,True,False,,,,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/deepseek-v4-flash-0731/expgym/9064c8c34e8722bafdf67d60.json,f1714557486d55646819c88751e4a1d31d45614efbb38c737a7b3030bd4425d6,9064c8c34e8722bafdf67d60,False,713.1509872674943,,False,False,False,False,False,False,False,False,explicit_model_terminal_unscored,6,713.1509872674943,713.1509872674943,False,False,False,False,False,False
