model,cohort,regime,family,source,question_id,score,termination_reason,answer_source,agent_steps,llm_calls,forced_calls,attempted_feedback,visible_feedback,visible_article_calls,unique_visible_articles,repeat_article_deliveries,repeat_article_via_new_query,repeat_article_via_same_query,paid_feedback_calls,zero_cost_calls,withheld_feedback,withheld_charge_seconds,feedback_charge_seconds,total_cost_seconds,budget_seconds,budget_utilization,protocol_failures,trace_sha256,slot_id,old_score,score_changed
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed3,3,0.0,natural_answer,natural_model_answer,25,25,0,23,23,22,15,7,7,0,15,8,0,0,4436.643009651452,4436.643009651452,,,1,ccaeee7c0d7fcf9a885c24e0327d11ca4d105d11d30a22da27f7e8477216c50d,0b7d7cdde4a9359d8e8bf51e,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed3,2,1.0,natural_answer,natural_model_answer,12,12,0,10,10,10,6,4,4,0,6,4,0,0,1779.6047354023904,1779.6047354023904,3000.0,0.5932015784674635,1,f2e912a711e58b615167d5e66fd909dd485c2e0600e6cc524aa991b6b7d7f51c,53bc71086106db5658ce9de5,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,8,0.6666666666666666,natural_answer,natural_model_answer,16,16,0,14,14,13,8,5,5,0,8,6,0,0,2418.23522570543,2418.23522570543,3000.0,0.8060784085684767,1,9ac559c506c03068d927eaa53ec46029d71b402679ed5ddfc090a6e96abf70b6,dc8236390acdd24011eb7b6d,0.6666666666666666,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed2,22,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,290.6374823767692,907.4486060813069,907.4486060813069,900.0,1.00827622897923,0,b082b6ee53eee50578a198bcc774b9f1f05284906eb81f9ecc1930ae5ed8f016,b80a7f540c9832dd9d458608,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed3,32,0.0,time_budget_exceeded,forced_model_answer,4,5,1,3,2,2,2,0,0,0,3,0,1,316.73963602632284,916.3138676527888,916.3138676527888,900.0,1.0181265196142097,1,836194fc42a15de3a0d48e9f5b73eed6c9014c37f1bc0cf70787585acb92d110,588eab14c7fb91d06f223419,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,4,1.0,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,301.54435493052006,1198.8716199994087,1198.8716199994087,900.0,1.3320795777771208,1,6f0472dba93a03493686f41388840e4fb4138626e86647c63330468d2c9ad38d,8842259261509275bd520040,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,6,1.0,natural_answer,natural_model_answer,16,16,0,14,14,14,10,4,4,0,10,4,0,0,2953.0332882050425,2953.0332882050425,3000.0,0.9843444294016809,1,1f245829f230aed6f036f54f415b89d58b387d5cb5c0412ecc96f8dc3f134325,cfd4d88a3b47c87af53e7bcb,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed2,29,0.0,max_steps_reached,forced_model_answer,30,31,1,29,29,29,13,16,16,0,13,16,0,0,3874.4131572078913,3874.4131572078913,,,1,2d3c599a682f24c36b39260ccad972914101708766044f6f783d2e16a56ea147,8a9b7b9a94a419e3ebe38ddb,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed3,7,1.0,natural_answer,natural_model_answer,19,19,0,17,17,15,14,1,1,0,14,3,0,0,4168.701103068888,4168.701103068888,,,1,dd25f8ff2c2d7b6e0d0b2cfcca844f3c4e892deb12a9ebfde8771b3f27b17e6b,688e522cfbec5296d5a12100,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,1,0.6666666666666666,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,310.20324011333287,933.0890969745815,933.0890969745815,900.0,1.0367656633050906,0,58c614baba0908a6484d08d0da54b99a54a049c20de7f62c05cbab8933277a66,87436d26103ef78dee5c2503,0.6666666666666666,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed3,11,1.0,empty_model_response,forced_model_answer,11,12,1,9,9,9,4,5,5,0,4,5,0,0,1179.6856113430113,1179.6856113430113,3000.0,0.3932285371143371,2,77996b5ba32f0e7ffb7b859af61984068630ba185a3cc9c5083df8927a5c4acc,f1ab977a460de719916adbd3,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed3,22,0.0,time_budget_exceeded,forced_model_answer,5,6,1,5,4,4,3,1,1,0,4,1,1,318.35117703303695,1213.151121577248,1213.151121577248,900.0,1.3479456906413867,0,53ee0029d789692f55f4160b3627dd921096781cccdf8f90f10be254ddbe46d7,bef4d5b9cb6d134541e0b784,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed2,21,1.0,natural_answer,natural_model_answer,15,15,0,13,13,13,13,0,0,0,13,0,0,0,3882.9157473612577,3882.9157473612577,,,1,a3b1d17df16fa13978d982f4bc71ee6c9c710006d2a1cef511cf1d18abe092b0,0e7dc2b2715f80f50ae78a28,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed2,23,0.6666666666666666,natural_answer,natural_model_answer,7,7,0,6,6,6,6,0,0,0,6,0,0,0,1795.390838123858,1795.390838123858,,,0,744dc25ceaafe9e87ac419ee270a6ceca35d68a96109fc95b116f54b7d73121e,f23a600e52ce8472924ba82a,0.6666666666666666,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed2,32,0.0,max_steps_reached,forced_model_answer,30,31,1,30,30,26,13,13,11,2,13,17,0,0,3834.2721557524055,3834.2721557524055,,,0,81d4f1f84cdea165b0e4a0060178ff5183766871ddf7d265ee75c21974049868,879500432b3a5b5dcef722ea,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed3,3,0.0,empty_model_response,forced_model_answer,7,8,1,5,5,5,5,0,0,0,5,0,0,0,1484.5214212872088,1484.5214212872088,3000.0,0.4948404737624029,2,a5c3ef316c6a21980c95926f6cbddff9805e5e5a66f831721922538169665d2e,6c0d40e7eba6f6027138da8a,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed2,34,0.16666666666666669,natural_answer,natural_model_answer,9,9,0,8,8,7,7,0,0,0,7,1,0,0,2078.4917508997023,2078.4917508997023,3000.0,0.6928305836332341,0,cfae4d6d8325f6b35cddbe8be7f464545062165ac89a7b4b8b99513b1082a846,264c530747dbdaed26a2b0f3,0.16666666666666669,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed2,11,0.0,time_budget_exceeded,forced_model_answer,5,6,1,5,4,4,3,1,1,0,4,1,1,300.32651223242283,1178.8974916748703,1178.8974916748703,900.0,1.3098861018609669,0,2b4a5bd1a22ee2ebc202cdd630f32aacaa6ffbc79ebdb60b7b49ff981dc8c7d5,1039f158dac64a615512f650,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed2,35,0.0,max_steps_reached,forced_model_answer,30,31,1,29,29,25,13,12,11,1,13,16,0,0,3857.3524701874703,3857.3524701874703,,,1,ad97c537a012b21d8cdc51edb6cf4536479cc67ee86ccdad92a6a7f31165ee72,f6788eb4854ffda504b7e71b,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed3,24,0.0,max_steps_reached,forced_model_answer,30,31,1,29,29,27,21,6,5,1,21,8,0,0,6299.441585121676,6299.441585121676,,,1,be3a925600faabbb36f496017eb913f28a4b3cfb46f41eec32616ddb1416b7bc,18bcbe92e817a52e7f8d4516,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed2,23,0.6666666666666666,natural_answer,natural_model_answer,5,5,0,3,3,3,3,0,0,0,3,0,0,0,897.111989883706,897.111989883706,900.0,0.9967910998707844,1,f89db540a25c5b79543b4be2290bb27d6360cc21d9567473af07675acd0ec786,3970c024256559b7b74fa413,0.6666666666666666,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed2,26,0.0,max_steps_reached,forced_model_answer,30,31,1,29,29,28,22,6,6,0,22,7,0,0,6566.047763805836,6566.047763805836,,,1,a42f7e9453c21b234a6f8d87a435ed130a26af9e42e3071441e6844e7c7e52b4,166e8b4b86bbfd8325e5878e,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,17,0.0,time_budget_exceeded,forced_model_answer,6,7,1,5,4,4,3,1,1,0,4,1,1,284.58511609584093,1147.8467128053308,1147.8467128053308,900.0,1.2753852364503675,1,e0b68e741a1896878d74991702df7616fe01a799da4c86c3d490dac93b2d915c,9d9be9bb46fc3083f4335472,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,5,1.0,time_budget_exceeded,forced_model_answer,16,17,1,15,14,13,10,3,3,0,11,4,1,312.5293821655214,3284.4645605888218,3284.4645605888218,3000.0,1.0948215201962739,1,d49aeab7e035ee409fb27f1a1b48afbf618535547ac1a86059473fa63787f2d8,6be3bbd933073a0ece79a4bb,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed2,23,0.6666666666666666,natural_answer,natural_model_answer,5,5,0,4,4,4,4,0,0,0,4,0,0,0,1203.5588458552957,1203.5588458552957,3000.0,0.4011862819517652,0,996add9b401075efcb0a5b95960b979ce51780928d91b679b57a4df0a9eb67b5,577e3333fdad357c7f05beb3,0.6666666666666666,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed3,4,1.0,natural_answer,natural_model_answer,8,8,0,6,6,6,6,0,0,0,6,0,0,0,1827.713236277923,1827.713236277923,,,1,2a6c8d2295e5e6388de79600696401761f56c5c29e89831015cd9ed134019b43,90c9a788e41593cb403b5d83,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed2,34,0.0,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,303.20836717262864,1189.4379473291337,1189.4379473291337,900.0,1.3215977192545931,1,7ac8c3569eea4174e7e7894ff538761070dcfab6aaf5cdabf9f9798ee9baf6f6,3faa117d410dbf2274ae2077,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,0,0.4,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,312.4392618890852,1199.29400106892,1199.29400106892,900.0,1.3325488900765776,0,ff122e195da7d6dbf29879eb184bae254378584af48865ab8eed3d8d6351476e,7105c317cbc27e16b6b467fe,0.4,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed3,4,1.0,natural_answer,natural_model_answer,9,9,0,7,7,7,7,0,0,0,7,0,0,0,2139.736143797636,2139.736143797636,3000.0,0.7132453812658787,1,4c4679624bb64bcf921c3da61db59d9bb71bf4b2f711b22450306b5ecf73c390,43a7b99575af666de517c5d5,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed2,8,0.6666666666666666,natural_answer,natural_model_answer,26,26,0,24,24,21,19,2,2,0,19,5,0,0,5695.612144665793,5695.612144665793,,,1,4f711304805b0bd96c95814f9d91cbb120c7064f1e52884e7e108a5d4a5a05a2,a31ed3d40b42b4b078e53e31,0.6666666666666666,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,3,0.8,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,303.18400512449443,1192.503263587132,1192.503263587132,900.0,1.3250036262079246,1,42690b2f32315b1ed04d1266fa82353cf54d286d8873e97b180f260af7381031,b5988f2098814e3376548ac9,0.8,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed3,14,1.0,natural_answer,natural_model_answer,11,11,0,9,9,9,9,0,0,0,9,0,0,0,2719.4934620987624,2719.4934620987624,,,1,845cf8274d5cbbee6d63854d476dcfdbea5947d8b16b4150b97282cbe60b9f79,aec7b651ca60a70cd4874cbc,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,1,1.0,natural_answer,natural_model_answer,13,13,0,11,11,10,10,0,0,0,10,1,0,0,2947.4065888114274,2947.4065888114274,3000.0,0.9824688629371424,1,c6fbfbc8fb0e197b41d98e539f15ad1e0ed24bf1ffce6f9a412e0f43445c8a4b,35ef6c1a3975d90c341accff,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed3,7,0.0,time_budget_exceeded,forced_model_answer,11,12,1,10,9,9,9,0,0,0,10,0,1,298.9876972232014,3000.6773748155683,3000.6773748155683,3000.0,1.0002257916051895,1,5988eeaa7ad4e1767cc3abdfe2284f8288e47a5e36f17a953c2c61fba2f83e75,ce802cf4f90a260551982d47,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed3,0,1.0,empty_model_response,forced_model_answer,14,15,1,12,12,12,7,5,5,0,7,5,0,0,2119.958345508203,2119.958345508203,3000.0,0.7066527818360676,2,9e38799c3cc29a2bf3b79a5042e8f985990a20e4bc449fb43d6d7ed1a307a58a,a4cd48716797503dd0eb88b3,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,17,0.0,time_budget_exceeded,forced_model_answer,21,22,1,20,19,19,10,9,9,0,11,9,1,289.30277252569795,3260.77325604856,3260.77325604856,3000.0,1.0869244186828533,1,8e1b73af2db2146a1308aca2474f5a23f3b7129eb4fedf1882ed34fd6d693117,d6f1ac630feb5055d72efcb4,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed2,16,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,312.19475130550563,926.9416638743132,926.9416638743132,900.0,1.0299351820825702,0,1fc2c8fe2497038b0be18c2105bafc6624be3bc127563fdc22f9ece3dd0b9298,cc6a46535f14bf5f4da63348,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed2,35,0.0,time_budget_exceeded,forced_model_answer,16,17,1,15,14,10,10,0,0,0,11,4,1,297.0293549448252,3272.1010926831514,3272.1010926831514,3000.0,1.090700364227717,1,cf31070f3796c079960d559874e70ec90a0adfc6951cce0ea4646b5f5c28c44d,dc7b41753275d06d0062120a,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed2,30,0.0,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,291.13694056868553,1183.6316910106689,1183.6316910106689,900.0,1.3151463233451877,1,ecd77ac133cb13022baf3a252295bf8073b1d909fda5bf05ebd8dbd636944b53,8fa0ca84072025ad50cdee53,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed3,1,0.6666666666666666,natural_answer,natural_model_answer,3,3,0,2,2,2,2,0,0,0,2,0,0,0,622.8858568612486,622.8858568612486,,,0,39470c777d2716af83dd6f4daa34c428911a9d21cff0441eace3b62b738dd9d0,882b83383e8a40ebdac82135,0.6666666666666666,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed2,21,0.0,time_budget_exceeded,forced_model_answer,13,14,1,12,11,11,10,1,1,0,11,1,1,303.08469105511904,3296.216268390417,3296.216268390417,3000.0,1.098738756130139,1,6dca23de8fea08cdb95decfcb5e3606119736c8a24732d700155600426bed468,9a93611178fa5d63f3f41011,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed3,30,1.0,natural_answer,natural_model_answer,8,8,0,6,6,6,3,3,3,0,3,3,0,0,899.8191474098712,899.8191474098712,3000.0,0.29993971580329043,1,daa432d6d3d3fdb8f0d50c48a7e7eaa79fc14701efdce9d2b7413309b9b0f254,5753d31b3f7fb74f6a30f9ca,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed3,5,1.0,natural_answer,natural_model_answer,27,27,0,25,25,22,16,6,5,1,16,9,0,0,4723.402142710984,4723.402142710984,,,1,4ae39f28489a9b74c69e258d204657b8a934a38025eedb945dd09e70b432e608,999495b54f93999d440b1bce,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed2,25,0.15384615384615385,time_budget_exceeded,forced_model_answer,13,14,1,12,11,10,9,1,1,0,10,2,1,281.2428864464164,3013.994121365249,3013.994121365249,3000.0,1.0046647071217498,1,4c1899b0f5075b358c3e3592bfeb220a1307de407921fe11323638988d3c8913,40172938305a6a97575cd537,0.15384615384615385,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed2,17,0.0,empty_model_response,forced_model_answer,19,20,1,17,17,17,13,4,4,0,13,4,0,0,3810.6432645581663,3810.6432645581663,,,2,3b0babffd3b3217c1d91d2baa2401e5d090924c310a6a2fb2b46b10eb0adc8ec,9b0bce3a565b5ded4575e90b,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed2,2,0.0,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,313.25032028369606,1192.76493024081,1192.76493024081,900.0,1.3252943669342332,1,a546fa159de5de8c9335cb37a6c667e344f67b5d42c91634b4c987c61889c8dd,87f44a011402a81ce153012a,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed3,21,0.5,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,313.63925291225314,1195.581015655771,1195.581015655771,900.0,1.3284233507286343,1,9f30c496843fc1af04ab2a32ba65aedff9446619aef28ca0350f6ffe02c6aacd,3486a01418b04c6856facff1,0.5,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed3,9,0.5,time_budget_exceeded,forced_model_answer,13,14,1,12,11,11,10,1,1,0,11,1,1,317.07091111689806,3303.8816049322486,3303.8816049322486,3000.0,1.1012938683107496,1,74f12d69c50395007adcda14d72c42c1316209a1fb14603a756185a7cb9e232a,44e45f9110a11ebd205f890d,0.5,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed2,3,0.0,empty_model_response,forced_model_answer,26,27,1,24,24,18,13,5,5,0,13,11,0,0,3937.0535231381655,3937.0535231381655,,,2,72cafb5de803134521c19258be3e87a32141002dd2e1318420670f338d89d063,d41c8118c2aa4f52c3ddb68e,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed2,20,1.0,natural_answer,natural_model_answer,8,8,0,6,6,6,6,0,0,0,6,0,0,0,1807.2313071601093,1807.2313071601093,3000.0,0.6024104357200364,1,c08fd95ee8d1e94dfeb4039fbeac0267677f5b4772014bd2d01bd05ada326e07,868211960649aa06b0229f1f,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed3,20,0.4,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,312.4392618890852,1199.29400106892,1199.29400106892,900.0,1.3325488900765776,1,20a818c23bf094f4ef9c108050254c8bda337b5a03f50f682b60496583e5ac93,ab89bcf2b7271427f674c602,0.4,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed3,34,0.0,empty_model_response,forced_model_answer,14,15,1,12,12,12,5,7,7,0,5,7,0,0,1513.3202116843313,1513.3202116843313,,,2,a6498f52aa45da1333ab9d4b189c197dcce0df391aee19848dc2a66b4423e083,8846243f8259821ee2497a5f,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,18,0.0,time_budget_exceeded,forced_model_answer,8,9,1,7,6,3,2,1,1,0,3,4,1,299.0913253836334,923.5680256038904,923.5680256038904,900.0,1.0261866951154337,1,3f26ef36cacced44b82c33806aa68e51db0ac6a6c898b6acdef56d2197d50c55,dd4d0bba60364d736cceee83,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed3,8,0.0,time_budget_exceeded,forced_model_answer,13,14,1,12,11,10,10,0,0,0,11,1,1,294.49193994514644,3250.0488883350044,3250.0488883350044,3000.0,1.0833496294450016,1,fdac3afc8cbc6b05acb9eb45955923a97248b07eedf4ee844568ae01a1a4fb25,c7310b66bd4b98f22234eb98,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed2,31,0.0,aborted,forced_model_answer,21,22,1,19,19,19,7,12,11,1,7,12,0,0,2110.9853599686176,2110.9853599686176,3000.0,0.7036617866562058,2,6c450861557cc41981c1ca7185b592054d5b13b7def0c1404caaea9327bf1336,dbfe85d2177b725ec9d69c53,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,11,0.0,natural_answer,natural_model_answer,14,14,0,13,13,12,6,6,6,0,6,7,0,0,1778.1570758670568,1778.1570758670568,3000.0,0.592719025289019,0,591c84d7f6c017f8802956ebd8681ea82f3fc88edf6ed54f6f91d314de1a2273,241c725c00e4fdc702df510e,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed2,6,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,318.7697670981288,905.4277726542205,905.4277726542205,900.0,1.0060308585046893,0,5d881003489fb92f63b11969550f07a05b061e810905b3379abd58c1e5262323,765e9fc3c913ae6d5e524574,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed3,25,0.18181818181818182,aborted,forced_model_answer,24,25,1,22,22,20,17,3,3,0,17,5,0,0,5188.212934611365,5188.212934611365,,,2,2c3d684af363581e834188e007f84eba3eb486e8e6e524fd0b7b11f32c386871,524cc1d409f3eee59fb8ccdb,0.18181818181818182,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed3,24,0.0,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,298.27304675243795,1179.5758040249348,1179.5758040249348,900.0,1.3106397822499276,1,ab59a8424da26c20203b5cd87dacc6142380628e1da11d3a33bef0d82650ef0c,e2b7284a8237b98aee62fdbb,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed3,23,0.0,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,291.73276256769896,1180.8059299178421,1180.8059299178421,900.0,1.3120065887976025,1,ddef408933f8ee5252f7674511eed86012da28c0727ea428e65676961d698b21,ec2db17dd2e2da780b053b00,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,16,0.0,time_budget_exceeded,forced_model_answer,15,16,1,15,14,9,3,6,6,0,4,11,1,319.33273712173104,1201.8803713005036,1201.8803713005036,900.0,1.3354226347783373,0,bb5e01f5ec34d3df94c98ce65613d8dd602c5090e26f8df305167269ba6642fb,42bd77849204a320cd0a31e9,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed2,24,0.6666666666666666,natural_answer,natural_model_answer,3,3,0,2,2,2,2,0,0,0,2,0,0,0,593.6921899393201,593.6921899393201,,,0,84167d158d69e88cf4a2ed1aeef31b5bde922d14be71d20839559c8185f72e91,24ab8ffd331b09af49bf577b,0.6666666666666666,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,19,0.0,time_budget_exceeded,forced_model_answer,12,13,1,11,10,10,10,0,0,0,11,0,1,292.69550731405616,3290.8855539374053,3290.8855539374053,3000.0,1.0969618513124684,1,febff093c6e539647fef149231ef49535301f4f4becaf894f33d77fcf3e7a2f6,9cd55b7f580999fdf2445f80,0.0,False
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,10,0.23529411764705882,time_budget_exceeded,forced_model_answer,4,5,1,3,2,2,2,0,0,0,3,0,1,312.9387570451945,908.8126324303448,908.8126324303448,900.0,1.0097918138114943,1,96d45af49847c71ba06fb45ea94e0b63b082ffac743d6e3f043b2d346ddc3c67,2dc7a9b420cd6a0b7ed39c8c,0.23529411764705882,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed3,2,1.0,natural_answer,natural_model_answer,20,20,0,19,19,19,8,11,11,0,8,11,0,0,2358.9708943665028,2358.9708943665028,,,0,ba0263a57556015c080a8ce7ab127cd85d2838250fc11bab0799a7595cd69b9e,de6257af7e8f4bf8dd02d868,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed2,28,0.5,max_steps_reached,forced_model_answer,30,31,1,29,29,24,18,6,6,0,18,11,0,0,5353.115569828078,5353.115569828078,,,1,9d98aa3606eeb3fccff6388458d6489d73aa600954b87c027c17d43c8ab75309,8a99ccb632766e4bae2f9783,0.5,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed3,32,1.0,natural_answer,natural_model_answer,13,13,0,11,11,11,9,2,2,0,9,2,0,0,2719.4934620987624,2719.4934620987624,3000.0,0.9064978206995875,1,1b66c3bccf7982b7c275f4bc2a3239a2e2b0091a90544917136957fc79532519,42a46ec9202045ed131fc306,1.0,False
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed2,30,0.0,time_budget_exceeded,forced_model_answer,21,22,1,20,19,19,10,9,8,1,11,9,1,295.69513907656074,3267.4612716119736,3267.4612716119736,3000.0,1.0891537572039913,1,c84f5d4c78845c7710e4c68d8d9393f6f4e8dd64d04bca2697fdebe264858a45,2b1a98c9c9071516ac19c8c2,0.0,False
