model,regime,strategy,cohort_id,question_index,data_source,result_path,result_sha256,bytes,agents,feedback_attempts,feedback_visible,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,first_choice_unique_hypotheses,within_agent_repeated_attempts,cross_agent_overlap_queries,unique_verified_correct_queries,unique_verified_correct_nonempty,semantic_redundancy_fraction,correct_visible,incomplete_visible,irrelevant_visible,other_visible,withheld,invalid_payload_attempts,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,agents_with_peer_snapshot,agents_with_peer_only_nonempty_final_match,cache_hits,cache_size,graph_pending_claims
deepseek-v4-flash-0731,cost_tight,cached,deepseek_rerun_20260912,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_c75ad8db1157748bbbd6d65e6641ac95fd9735b1620de1b25a28303b93d1a553/result/cached/result.json,517aaefe3fb9c5bc090eeab7992fbae413250c7108d3473b606441ac9731cbbc,421562,4,12,8,6,3,5,2,2,0,6,2,0,0.5,4,0,4,0,4,0,0,0,0,0,0,4,0,0,0,3,0
deepseek-v4-flash-0731,cost_tight,cached,deepseek_rerun_20260912,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_77059f77919f7d345c5e5bae1e1b3e30c3f79812b4064ce25d0dd0b289a31cb8/result/cached/result.json,5afab946d87216fed37f74aca1a76f9016668de985f8ed3a6d13e28678ee8e6a,283860,4,13,9,6,4,3,1,1,0,7,1,0,0.5384615384615384,2,0,6,1,4,1,0,0,0,0,0,4,0,0,0,3,0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_7ec6ba648acb19b52d828eba7d0957eccaf412e4644eb54e585f003eac775cd4/result/naive/result.json,c99fd9ed3e8a1791dac0c6b15ce0039157fab3027bf9a4944e86d60c1a53d604,360357,4,12,9,11,9,2,2,2,0,1,0,0,0.08333333333333337,0,4,5,0,3,0,0,0,0,0,0,4,0,0,0,0,0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_79cd99c32221851466049dcc1f4821d0c3c727d94602289035ab06d9561ea477/result/naive/result.json,cdccec38bede22a2e4531eaa2ebb38ed41b2200f62ceba59bae035a997080ce7,331429,4,13,12,8,7,7,6,1,0,5,4,4,0.3846153846153846,9,2,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_2e2e46a4a2ef1a7c6e23fe827ac99b88eab88d78feacfde50b0979d9c5d49826/result/naive/result.json,55b0c347bf23cc39f698ac01e3eb3b0312d99d2807febe6c7d758a8756f2dca5,265390,4,12,11,6,5,5,4,2,0,6,4,3,0.5,8,0,3,0,1,0,0,0,0,0,0,4,0,0,0,0,0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_50bea5d0a2c43d59fb17cce633cd0f5a00c804ddccf1252ed6653d625a2c27dd/result/naive/result.json,931787aed0c3f810e1f9f4203a0bc9ba8e0d05da7f04698b995c6f337fe9db25,414410,4,15,12,10,8,4,4,2,0,5,2,2,0.33333333333333337,4,4,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_c18fe594f47d1cb57a18b455bf0beda9baee64b2d77f0ccac1a9f4f5852c9169/result/naive/result.json,e54c55ebb40f1843c647aabee4ab84a9ff69434222efa68b57152a5b0f902808,310301,4,12,10,8,7,5,5,3,0,4,5,3,0.33333333333333337,8,1,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_61e65654cdcd00ab50df9e61f05421c5ca9a93fdefe2b2741f7c01ccb4a67adf/result/naive/result.json,75ff4f1097a11fdc324f8c4c0cd6d75dc1d632b23e2aaf393a49cf058a489a0e,310281,4,12,9,10,8,6,6,4,0,2,4,2,0.16666666666666663,5,0,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_8253934c3e486d2c943e960d54cd6678ce2d61dec2d6d0d9f61fdedb10c5ae51/result/naive/result.json,c645caa8b372f07922e9ccc766cddd94c1f7436d43802efd249924a561e42e4b,352622,4,13,11,10,9,8,7,4,0,3,7,4,0.23076923076923073,9,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_ccf5974f6fdfabd108a1181a013d777b90e0a57857a308af5b0a0197cf94206a/result/naive/result.json,414f5ccbc8a1b41cb1ff34fde4f302dc4465393728c577782b8a6ed35de79ec1,373274,4,12,9,7,6,6,5,4,0,5,3,3,0.41666666666666663,6,1,2,0,3,0,0,0,0,0,0,4,0,0,0,0,0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_be44bdce594aeeea8b933a78e8f3598bc649cc6f76c05ca24b761ca7ba9269d8/result/naive/result.json,8844fa6a87f823d8783462e4cc2e7dcebbdc5b27196d4b53e9c53ed98c227fd9,528497,4,12,11,9,9,6,6,4,0,3,4,2,0.25,4,3,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_f04925a69926510ccff4da4569ba261a187dd7fe073129e716fb0a3dd68eec40/result/naive/result.json,44ff4d0d6621660f3b36cc622dc0276f1b5b62eab94dcb3b53f407a02a8b5f67,273798,4,12,9,6,6,3,3,2,0,6,2,0,0.5,2,0,7,0,3,0,0,0,0,0,0,4,0,0,0,0,0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,10,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_8e0c1816021d9ffbd5f798ebc450f799a44259064da7ba2888fa8e5e0643e3e0/result/naive/result.json,4da8b311105317f7d1602ea3e978a4ae90668a125198706c9e71435674a7f71c,440280,4,13,10,8,6,4,3,2,0,5,2,1,0.3846153846153846,3,0,7,0,3,0,0,0,0,0,0,4,0,0,0,0,0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_b655a3227eb4cb67c4254eb9099850f9b08942967452e518c9f5ce990d578b08/result/naive/result.json,8831c25b1eb960b2903afc9f18b8229a1a88e4b1c8daf6d514569379d03d9c71,499508,4,12,9,8,7,4,4,2,0,4,3,1,0.33333333333333337,4,2,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_8020c64a62e0c133c0e85db56f60c22a1e7d577eb3f7589bccad972f3b7d4f0e/result/naive/result.json,812a501b95dea5a6a2f4f4e72dfeabc6f676c20ca0e34945ab62720068c7d980,278215,4,12,8,9,6,6,3,3,0,3,3,1,0.25,4,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_7756da694563a69fc2c2759a4a683e06ba8e7f5b8fc86b43e2b8895d3c640dce/result/poolact/result.json,a55d5ef272ffa1a367b5097011dbfc75a8e721975677403012d281e9a27126f6,439271,4,14,11,14,11,7,6,4,0,0,2,2,0.0,2,3,6,0,3,0,10,5,5,5,5,4,4,3,0,11,0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_9e0478cf2af885943685bc258fbbbcac9f7111638765c1ba76cb640394d09256/result/poolact/result.json,099620e1da12977ef6e52ba5b1c2c7def1f2a6185a271e3e392f24d4b8a92f4e,349253,4,12,9,10,8,8,6,4,0,2,6,6,0.16666666666666663,7,2,0,0,3,0,8,13,12,12,12,4,4,4,0,8,0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_6b4cc66237dd7e9e23c666899a7e4bf3b180098333c98ae1f3201b3ca2f08d90/result/poolact/result.json,a1aa620d9d73c4e58a4b1fb846fca74daf8971a10a7ae4c5d99c2e9e8ecf27e8,336726,4,13,10,11,9,10,9,4,0,2,5,5,0.15384615384615385,5,0,5,0,3,0,9,15,15,15,15,4,4,4,0,9,0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_998380b8ccf210b43018d1bec82f9d9f011aadbfcb645fc6dd2ec631709b71fd/result/poolact/result.json,307118173d7c17f41ac2c582147a0b7fd282b0c259e14f32211cd0b3d49d9473,384200,4,14,11,12,10,8,7,4,0,2,6,5,0.1428571428571429,7,2,2,0,3,0,10,14,13,13,10,4,4,4,0,10,0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_97449b9cda4bf7c27039976e0a11bfaccd59ec91e9824f46b42806ef05c0f637/result/poolact/result.json,75f396e8c8d43bddf0943f702b046728de66399f3854234d571142a1c1cbbb28,331591,4,12,10,12,10,8,7,4,0,0,5,5,0.0,5,0,5,0,2,0,9,12,12,12,12,4,4,4,0,10,0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_fcc763e528c5e5913d5d9e34cbc92b64fcc12966b507534097cb636d01ff2d90/result/poolact/result.json,f53e67005f5fb9bc11954a809aafc381f7ac69b2185a4b410f23dcaefb1a462b,288550,4,12,9,10,9,7,6,4,0,2,6,3,0.16666666666666663,6,0,3,0,3,0,8,14,14,14,9,4,4,4,0,9,0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_7cbe6c5f85c1ebc2af7b0a51e95ac2126c963533c51687f427741e2c47d94711/result/poolact/result.json,e9f56b2684d9f956723181bb5cc4d6a3cbc7eb185a175bbed49dd5d2b136813c,333728,4,12,9,11,8,7,6,4,0,1,4,3,0.08333333333333337,4,0,5,0,3,0,8,6,6,6,5,4,4,3,0,8,0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_7a7fcfd2d37d4f598286dd25d36d3bfc997ae655a78f3ae874d149c0f4aa6566/result/poolact/result.json,f79c7549cf0418dc23e8bb5e1915dc04fd27262cff458bf3e6bddbb83b499a8e,282585,4,12,9,9,7,7,6,4,0,3,2,2,0.25,3,1,5,0,3,0,8,6,5,5,5,4,4,4,0,7,0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_708202908785d3915dddac8711b8896b7f0f1b4c84161b04ab1e3347c91a0dca/result/poolact/result.json,68e0ffc386eeb247ae716f9e6fdd069e1ac50775fbf549a4d938235b23c4ddf4,334279,4,12,9,12,9,8,7,4,0,0,5,2,0.0,5,3,1,0,3,0,8,11,11,11,5,4,4,3,0,9,0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_8d050c6e6e3940978a3246e711f26816f5550bc6a2f8cec354156817858e560e/result/poolact/result.json,9d2a9bfd1b5d53f8e77b19f943223f82e269a9a1ccd9983048fd0148fe194d57,337652,4,12,9,9,7,5,5,3,0,3,2,1,0.25,3,1,5,0,3,0,8,7,5,5,2,4,4,2,0,8,0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,10,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_3f28a8b39d702980768e8fde1d0a21dffff807ae99e57f6f7277a8d28dc31e50/result/poolact/result.json,7f69132dcbbf2a0e41fbbab8d94fd8139cd31ddf22f14f4753dc809ba7bb960b,422696,4,13,10,12,10,5,4,4,0,1,2,0,0.07692307692307687,2,2,6,0,3,0,9,3,3,3,0,4,4,0,0,10,0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_bc18654e349907bd2810fc82b1c07cefe0f4b5967d5f33afeb6409578e7fcb95/result/poolact/result.json,98d38f2a8594cb4756b9253ddcc11f384a06ecf1bd334d024ca386daf9d458dd,385912,4,13,9,13,9,8,6,4,0,0,4,2,0.0,4,3,2,0,4,0,8,11,11,11,6,4,4,4,0,9,0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_9f924fddf8e9ee32d5df4226074535c3d45a97295465ed0db83acb3d0b643716/result/poolact/result.json,13bc8740e76958e53fedfc7e7690430abd3880ac2f9e6c1e513f1aeb31b77909,363321,4,12,8,12,8,7,5,4,0,0,1,1,0.0,1,1,6,0,4,0,7,1,1,1,1,4,4,1,0,8,0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_770822f964aa705f773d68880dd2f73316c570697f48d09980fb29c2dd3d6d1b/result/cached/result.json,933bb6923793e27e13b5b395e12e244fa59eb661a2b9dcdeae51a1d9087b9c4e,668421,4,40,39,19,18,8,7,1,0,21,5,4,0.525,12,6,21,0,1,0,0,0,0,0,0,4,0,0,6,18,0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_95d9f152826d0b170ac26c8d944cffb12706e443bd45ebf5b431d9560f7da785/result/cached/result.json,03bbd49bda4839950e009c6e862689e5302bd683d552a825da8297dcfdfe1dad,617828,4,43,43,17,17,11,11,1,0,26,11,9,0.6046511627906976,30,5,8,0,0,0,0,0,0,0,0,4,0,0,4,17,0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_6a8781669efef7ee316326f93c434fdbdb7a53bc9ba3d0352bb47b99963a2e16/result/cached/result.json,a5711ce8cb7fdd775b95d24f5c17860fe373d274f8951dbe74b809975b105498,515611,4,49,48,21,20,15,14,1,0,28,14,6,0.5714285714285714,34,0,14,0,1,0,0,0,0,0,0,4,0,0,12,20,0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_1ee779fddee13d413b4c6e0fe11f69e4eb104acae2c6bdd0b868eb08a5642d64/result/cached/result.json,861916b8f431adfe668c57a1f5e20a39c22f3bdd518eb4c378cb1fe9628fdfa1,516995,4,55,55,21,21,13,13,1,0,34,13,5,0.6181818181818182,34,6,15,0,0,0,0,0,0,0,0,3,0,0,19,21,0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_0c5736503d3fcb8f22332d40b5dd8869a69bb2036417db1fe6115e96f12f20e6/result/cached/result.json,643fa8b4934a1813b8870f36a1f2ae8de44aa5be3304d107e152996dc1e018b9,578618,4,47,45,20,18,14,13,1,0,27,12,8,0.574468085106383,30,5,10,0,2,0,0,0,0,0,0,4,0,0,8,18,0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_01efeaf6c7f1e7583241a34784de64a3d128d5b466575d2da567fb95ef30f80b/result/cached/result.json,aee15b83521c6d6823ba31bd14a691f44f78c514de7fca2067e7ad6d2d2ce32b,470316,4,41,40,15,14,9,9,1,0,26,8,4,0.6341463414634146,24,4,12,0,1,0,0,0,0,0,0,4,0,0,4,14,0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_9e27bc9c03d404ad7d71c33373ba32582307164005d0cbe9ee11773ba94058a1/result/cached/result.json,260f1e670617848977e8360c4917c10ce7abd046dbc92ae505dd716b45f854d5,689296,4,50,49,24,23,16,16,1,0,26,16,10,0.52,37,4,8,0,1,0,0,0,0,0,0,4,0,0,12,23,0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_274036ff1bb3caca2f7cd43031fe586509c72f33dc2236bd87673e2c9f39125b/result/cached/result.json,5a6b89c74a54f173c8c10afa517f7ec67801b09f7b59fd0d95d03d0265206ae3,528631,4,45,44,22,21,11,11,1,0,23,10,4,0.5111111111111111,22,3,19,0,1,0,0,0,0,0,0,3,0,0,8,21,0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_4dfc7c8424575f1047bf64311b8935a316403a6ed69dbc38edd619c6099b3c57/result/cached/result.json,de0caa31e6222d6ae7fff20acfb691faa8c2525bdcf27192d9f9a3a7dc8fac6b,749177,4,44,44,19,19,13,13,1,0,25,13,10,0.5681818181818181,31,6,7,0,0,0,0,0,0,0,0,4,0,0,6,19,0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_6d9826874a311f761316d8298f47c3bf99213b470f9a9afef046d5b3baeb48f2/result/cached/result.json,6d8a0f0676a294d67724ba591c44c088db0e9d2c932b01689e0c4436a268f184,694396,4,46,46,26,26,16,16,1,0,20,16,12,0.4347826086956522,30,8,8,0,0,0,0,0,0,0,0,4,0,0,9,26,0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,10,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_b0855a1b738d8e948b5241d369cca07c41a369ee6d5372fd54b614f460db3298/result/cached/result.json,a79013e8d989fde386ed05ff37c42ae891b3c318e5d703ad7a13e63bf559b060,748537,4,46,44,27,26,11,11,1,0,19,9,7,0.4130434782608695,15,11,18,0,2,0,0,0,0,0,0,3,0,0,10,26,0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_3216db1e5864f0ab9df560c5e2a49b7d14959859372049d4eddf206a92e5bd6f/result/cached/result.json,8d93a788a32c057b00069c0f4098f9163b5a6a27e15d785dfb0a6bb0dd169875,790531,4,52,51,25,24,14,14,1,0,27,13,9,0.5192307692307692,30,12,9,0,1,0,0,0,0,0,0,3,0,0,13,24,0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_632bab09c6aff2c6f412b713d4ca5090e2ee5c6b733e59aa3726575a91ad51c2/result/cached/result.json,cd996f6ed532e0db2be7c33880a6376c76394d81031d92a6675db043cce816dc,561905,4,51,49,23,21,16,15,1,0,28,15,7,0.5490196078431373,34,3,12,0,2,0,0,0,0,0,0,4,0,0,13,21,0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_893dd2c3ce4ce26586f04c2d6b7b5700a3585c82c814b13523bb950f07ac9373/result/naive/result.json,349e2498b556173e785bb5aafe50d5d5641e1ed1dfd516e835b5633f8a91d969,740074,4,37,37,21,21,9,9,1,0,16,8,7,0.43243243243243246,13,6,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_3d36416d426136b3d908ee4a7d99dc240eaf869ab64a5ef937b1b32171292057/result/naive/result.json,9e5f6af027b1efad9182aa16fb0464425e8778963e9201db424b288c94d4b3f6,653136,4,39,39,19,19,11,11,1,0,20,10,8,0.5128205128205128,25,6,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_2d9036e94e9d559f52a01a880c45ce1c2ce2df8b3d4f6d8807cb98e44cd121dc/result/naive/result.json,3d999ac8063b1146e982b008f498beeeeb43b82261cea7834295e4aa106d7e8f,511289,4,37,36,15,14,11,10,1,0,22,9,5,0.5945945945945945,23,0,13,0,1,0,0,0,0,0,0,4,0,0,0,0,0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_74be49aa55bc91b681f0ec667baa273b07362daf0820afe85f0c3ba2dbea172a/result/naive/result.json,08b4c61a39f71e09d54eb616c370983af390ea72b2ca84dfc3dad81a1ec91e01,509480,4,40,40,18,18,10,10,1,0,22,10,5,0.55,21,6,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_bf9bfa8ba83ea3e6f3aef4f2d9d2faa19b1086210e7c83c78c42c983f05546fb/result/naive/result.json,d2796005b204e1f1f358d3f6a6d530162a419e1e6d3ccba6039c76d0806c8f85,597576,4,38,37,17,16,11,10,1,0,21,9,6,0.5526315789473684,21,4,12,0,1,0,0,0,0,0,0,4,0,0,0,0,0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_68038f95187f0f86ba205937aa242745e31484fafb033d8888eb56ff5d363eae/result/naive/result.json,ea445b4184aad2130eb8a033e9703320cf11871deb6d167f483ac29007135d78,552862,4,38,38,14,14,9,9,1,0,24,7,4,0.631578947368421,20,4,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_33177b12b4b95a039eafff7d11f3024123c4ad3b9a0525fedb3edabb026c47a8/result/naive/result.json,bfaac3e00b7fb91e12490365abc15efa1689c7349a80029002fa653226b95c1a,797012,4,39,39,17,17,14,14,1,0,22,12,10,0.5641025641025641,29,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3/invocations/job_220ee4a1c44a4c4c02fd8be6f8d3a9bd9fbba695bea285d07392f51ab351aa87/result/naive/result.json,0d55ee1a8486d87e1d5b110b75a80f0cd0f0c3cac857c9d1b3dc24b7cd11779b,435816,4,40,36,20,19,11,11,1,0,20,10,4,0.5,18,3,15,0,4,0,0,0,0,0,0,4,0,0,0,0,0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1/invocations/job_6b97d7ba2e0abb803d6a34022f15992f634c8367cdfd92ad2931b171a13aaad6/result/naive/result.json,3ae54557e1a717e63fb4c4ef35d405021a77af9a6b736c271c071d2696a8deb0,662587,4,37,37,12,12,9,9,1,0,25,8,6,0.6756756756756757,26,4,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0
