model,regime,strategy,question_index,agent_id,feedback_attempts,feedback_visible,withheld,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,invalid_payload_attempts,own_verified_correct_queries,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,final_answer_hypotheses,evidence_acc,label_acc,termination_reason,result_path
deepseek-v4-flash-0731,cost_moderate,naive,4,3,10,9,1,10,9,5,4,0,4,0,0,0,0,0,1,17,0.8235294117647058,1.0,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_6a8bda56a86eb2a23e6132014baac16cd7ded675b9e1a11f527ef23ee6cae3f1/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,5,0,11,10,1,11,10,5,4,0,4,0,0,0,0,0,1,17,0.9411764705882353,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_ad70798a37ed9c18d7aabf7637a9b9b7ec52b384856a1cc15067e114f8e8c739/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,5,1,10,9,1,10,9,5,5,0,4,0,0,0,0,0,1,17,0.9411764705882353,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_ad70798a37ed9c18d7aabf7637a9b9b7ec52b384856a1cc15067e114f8e8c739/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,5,2,10,9,1,10,9,10,9,0,9,0,0,0,0,0,1,17,0.8823529411764706,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_ad70798a37ed9c18d7aabf7637a9b9b7ec52b384856a1cc15067e114f8e8c739/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,5,3,10,9,1,10,9,5,5,0,4,0,0,0,0,0,1,17,1.0,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_ad70798a37ed9c18d7aabf7637a9b9b7ec52b384856a1cc15067e114f8e8c739/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,6,0,10,9,1,10,9,5,5,0,4,0,0,0,0,0,1,17,0.7058823529411765,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_a0d6eabef83d73a3499143de9db4e97bb3f6c2a82a9919c91b22ff31fa5068e5/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,6,1,10,10,0,10,10,9,9,0,9,0,0,0,0,0,1,17,0.5882352941176471,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_a0d6eabef83d73a3499143de9db4e97bb3f6c2a82a9919c91b22ff31fa5068e5/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,6,2,10,9,1,10,9,6,6,0,5,0,0,0,0,0,1,17,0.7058823529411765,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_a0d6eabef83d73a3499143de9db4e97bb3f6c2a82a9919c91b22ff31fa5068e5/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,6,3,10,9,1,10,9,5,5,0,4,0,0,0,0,0,1,17,0.7058823529411765,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_a0d6eabef83d73a3499143de9db4e97bb3f6c2a82a9919c91b22ff31fa5068e5/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,7,0,10,9,1,10,9,7,6,0,6,0,0,0,0,0,1,17,0.8823529411764706,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_96bb1cd2aa358f7f97e134581f11f72faf29243b6553f0bb7e986a7828358cb7/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,7,1,10,9,1,10,9,7,7,0,6,0,0,0,0,0,1,17,1.0,1.0,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_96bb1cd2aa358f7f97e134581f11f72faf29243b6553f0bb7e986a7828358cb7/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,7,2,10,9,1,10,9,8,7,0,5,0,0,0,0,0,1,17,0.9411764705882353,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_96bb1cd2aa358f7f97e134581f11f72faf29243b6553f0bb7e986a7828358cb7/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,7,3,10,9,1,10,9,3,3,0,2,0,0,0,0,0,1,17,0.9411764705882353,1.0,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_96bb1cd2aa358f7f97e134581f11f72faf29243b6553f0bb7e986a7828358cb7/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,8,0,10,10,0,10,10,5,5,0,5,0,0,0,0,0,1,17,0.5882352941176471,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_a2b07e7b534733df64424262767e2f2252d58065477486e9f97de146b7935f27/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,8,1,10,9,1,10,9,5,4,0,4,0,0,0,0,0,1,17,0.35294117647058826,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_a2b07e7b534733df64424262767e2f2252d58065477486e9f97de146b7935f27/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,8,2,10,9,1,10,9,5,4,0,4,0,0,0,0,0,1,17,0.35294117647058826,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_a2b07e7b534733df64424262767e2f2252d58065477486e9f97de146b7935f27/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,8,3,10,9,1,10,9,5,4,0,4,0,0,0,0,0,1,17,0.4117647058823529,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_a2b07e7b534733df64424262767e2f2252d58065477486e9f97de146b7935f27/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,9,0,10,9,1,10,9,5,4,0,4,0,0,0,0,0,1,17,0.7058823529411765,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_275b0687349b4e71001092e213c25b221a0ccc47d67bcf08be75bdc5b77b388f/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,9,1,10,9,1,10,9,4,3,0,3,0,0,0,0,0,1,17,0.5882352941176471,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_275b0687349b4e71001092e213c25b221a0ccc47d67bcf08be75bdc5b77b388f/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,9,2,10,9,1,10,9,4,4,0,3,0,0,0,0,0,1,17,0.5882352941176471,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_275b0687349b4e71001092e213c25b221a0ccc47d67bcf08be75bdc5b77b388f/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,9,3,10,9,1,10,9,4,4,0,3,0,0,0,0,0,1,17,0.5882352941176471,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_275b0687349b4e71001092e213c25b221a0ccc47d67bcf08be75bdc5b77b388f/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,10,0,10,10,0,10,10,5,5,0,4,0,0,0,0,0,1,17,0.47058823529411764,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_d726ffaeb09246984eb25465101038be34ddd1b76c5aa5b866f231a7855dd071/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,10,1,10,10,0,10,10,4,4,0,3,0,0,0,0,0,1,17,0.5882352941176471,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_d726ffaeb09246984eb25465101038be34ddd1b76c5aa5b866f231a7855dd071/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,10,2,10,10,0,10,10,3,3,0,3,0,0,0,0,0,1,17,0.47058823529411764,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_d726ffaeb09246984eb25465101038be34ddd1b76c5aa5b866f231a7855dd071/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,10,3,10,10,0,10,10,3,3,0,2,0,0,0,0,0,0,0,0.0,0.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_d726ffaeb09246984eb25465101038be34ddd1b76c5aa5b866f231a7855dd071/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,11,0,10,9,1,10,9,4,3,0,3,0,0,0,0,0,1,17,0.5294117647058824,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_e21f843aa1a0e0b77b88cdfae6b9b97e0209c81eafda2d71bcdc081c8cf9bea8/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,11,1,10,10,0,10,10,4,4,0,4,0,0,0,0,0,0,0,0.0,0.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_e21f843aa1a0e0b77b88cdfae6b9b97e0209c81eafda2d71bcdc081c8cf9bea8/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,11,2,10,9,1,10,9,4,3,0,3,0,0,0,0,0,1,17,0.5294117647058824,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_e21f843aa1a0e0b77b88cdfae6b9b97e0209c81eafda2d71bcdc081c8cf9bea8/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,11,3,10,10,0,10,10,5,5,0,4,0,0,0,0,0,1,17,0.5294117647058824,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_e21f843aa1a0e0b77b88cdfae6b9b97e0209c81eafda2d71bcdc081c8cf9bea8/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,12,0,10,10,0,10,10,4,4,0,3,0,0,0,0,0,1,17,0.6470588235294118,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_d90c509bdd710005f14da354865beb259ee6f08ce97451e5c93f28441568c8ae/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,12,1,10,9,1,10,9,3,2,0,0,0,0,0,0,0,1,17,0.5294117647058824,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_d90c509bdd710005f14da354865beb259ee6f08ce97451e5c93f28441568c8ae/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,12,2,10,9,1,10,9,8,7,0,7,0,0,0,0,0,1,17,0.5882352941176471,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_d90c509bdd710005f14da354865beb259ee6f08ce97451e5c93f28441568c8ae/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,naive,12,3,10,9,1,10,9,4,4,0,3,0,0,0,0,0,1,17,0.6470588235294118,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_d90c509bdd710005f14da354865beb259ee6f08ce97451e5c93f28441568c8ae/result/naive/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,0,0,10,9,1,10,9,3,3,0,2,9,6,6,6,6,1,17,0.8235294117647058,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_f472dbd6e417758ae7d26aebff01a738156e354ddff701e8e19e0e5593f36312/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,0,1,10,10,0,10,10,6,6,0,5,10,7,7,7,7,1,17,0.9411764705882353,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_f472dbd6e417758ae7d26aebff01a738156e354ddff701e8e19e0e5593f36312/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,0,2,10,10,0,10,10,4,4,0,4,10,5,5,5,5,1,17,0.7647058823529411,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_f472dbd6e417758ae7d26aebff01a738156e354ddff701e8e19e0e5593f36312/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,0,3,10,10,0,10,10,1,1,0,1,9,10,10,10,10,1,17,0.8823529411764706,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_f472dbd6e417758ae7d26aebff01a738156e354ddff701e8e19e0e5593f36312/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,1,0,9,9,0,9,9,4,4,0,4,9,14,12,12,10,1,17,0.9411764705882353,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_dd449e5e9b3fd752b83c7c5915ce52ca42d601aa279c7a1b1b7e8317f15cdce8/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,1,1,10,10,0,10,10,5,5,0,3,9,14,13,13,11,1,17,0.9411764705882353,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_dd449e5e9b3fd752b83c7c5915ce52ca42d601aa279c7a1b1b7e8317f15cdce8/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,1,2,10,10,0,10,10,8,8,0,8,9,10,9,9,9,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_dd449e5e9b3fd752b83c7c5915ce52ca42d601aa279c7a1b1b7e8317f15cdce8/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,1,3,10,9,1,10,9,6,6,0,5,9,13,11,11,9,1,17,0.9411764705882353,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_dd449e5e9b3fd752b83c7c5915ce52ca42d601aa279c7a1b1b7e8317f15cdce8/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,2,0,9,9,0,9,9,8,8,0,8,8,14,9,9,3,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_5fddcd3b60cf53829bbceb11f57e0d23dda0f8c607b26d412fb4760ef6febe52/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,2,1,10,10,0,10,10,8,8,0,8,9,15,9,9,4,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_5fddcd3b60cf53829bbceb11f57e0d23dda0f8c607b26d412fb4760ef6febe52/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,2,2,9,9,0,9,9,7,7,0,7,9,17,10,10,5,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_5fddcd3b60cf53829bbceb11f57e0d23dda0f8c607b26d412fb4760ef6febe52/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,2,3,9,9,0,9,9,8,8,0,8,9,14,9,9,3,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_5fddcd3b60cf53829bbceb11f57e0d23dda0f8c607b26d412fb4760ef6febe52/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,3,0,9,9,0,9,9,6,6,0,6,9,15,11,11,4,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_6cf7e75aa69a94e5f195ad00bcdcb9e02b5ab8c15f5eed34bbaaa5863cafcebf/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,3,1,9,9,0,9,9,5,5,0,5,8,15,12,12,4,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_6cf7e75aa69a94e5f195ad00bcdcb9e02b5ab8c15f5eed34bbaaa5863cafcebf/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,3,2,7,7,0,7,7,6,6,0,6,7,11,11,11,3,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_6cf7e75aa69a94e5f195ad00bcdcb9e02b5ab8c15f5eed34bbaaa5863cafcebf/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,3,3,9,9,0,8,8,8,8,0,6,9,13,11,11,4,1,17,1.0,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_6cf7e75aa69a94e5f195ad00bcdcb9e02b5ab8c15f5eed34bbaaa5863cafcebf/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,4,0,10,10,0,10,10,7,7,0,6,10,10,8,8,7,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_323f1fafaab6543792f8c3855c3c44569f0d6daf3d8650cc8dc74ca00f0436d8/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,4,1,10,10,0,10,10,5,5,0,5,9,8,6,6,6,1,17,0.9411764705882353,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_323f1fafaab6543792f8c3855c3c44569f0d6daf3d8650cc8dc74ca00f0436d8/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,4,2,10,10,0,10,10,7,7,0,7,10,8,6,6,5,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_323f1fafaab6543792f8c3855c3c44569f0d6daf3d8650cc8dc74ca00f0436d8/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,4,3,10,9,1,10,9,5,4,0,2,9,12,11,11,10,1,17,1.0,1.0,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_323f1fafaab6543792f8c3855c3c44569f0d6daf3d8650cc8dc74ca00f0436d8/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,5,0,9,9,0,9,9,9,9,0,9,8,12,8,8,3,1,17,1.0,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_be5b20c6281589671c0e9a64bdcddde6901c5468f711bcb6c1f066db4bfe23fa/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,5,1,8,8,0,8,8,7,7,0,5,8,15,12,12,3,1,17,1.0,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_be5b20c6281589671c0e9a64bdcddde6901c5468f711bcb6c1f066db4bfe23fa/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,5,2,9,9,0,9,9,7,7,0,7,9,13,10,10,2,1,17,1.0,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_be5b20c6281589671c0e9a64bdcddde6901c5468f711bcb6c1f066db4bfe23fa/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,5,3,8,8,0,8,8,6,6,0,5,8,14,12,12,3,1,17,1.0,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_be5b20c6281589671c0e9a64bdcddde6901c5468f711bcb6c1f066db4bfe23fa/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,6,0,9,9,0,9,9,7,7,0,6,9,11,9,9,5,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_2e384575ea97c1d76bf3dd7474f24c3ffd3cd8a12e5e9c3b2a0e3bf241a6d3bb/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,6,1,10,10,0,10,10,7,7,0,7,9,11,10,10,9,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_2e384575ea97c1d76bf3dd7474f24c3ffd3cd8a12e5e9c3b2a0e3bf241a6d3bb/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,6,2,10,10,0,10,10,5,5,0,4,10,15,13,13,8,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_2e384575ea97c1d76bf3dd7474f24c3ffd3cd8a12e5e9c3b2a0e3bf241a6d3bb/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,6,3,10,10,0,10,10,8,8,0,6,10,14,11,11,7,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_2e384575ea97c1d76bf3dd7474f24c3ffd3cd8a12e5e9c3b2a0e3bf241a6d3bb/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,7,0,9,9,0,9,9,6,6,0,6,9,14,11,11,5,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_1f838cba3ddd0dcfaf0647a961bc84e99f69041847c396b049ea7fdde3fc18e8/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,7,1,9,9,0,9,9,7,7,0,7,8,14,10,10,3,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_1f838cba3ddd0dcfaf0647a961bc84e99f69041847c396b049ea7fdde3fc18e8/result/poolact/result.json
deepseek-v4-flash-0731,cost_moderate,poolact,7,2,9,9,0,9,9,7,7,0,7,9,14,10,10,1,1,17,1.0,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek/queue/runs/invocations/job_1f838cba3ddd0dcfaf0647a961bc84e99f69041847c396b049ea7fdde3fc18e8/result/poolact/result.json
