model,source,question_id,family,free_score,tight_score,score_change,free_visible,tight_visible,free_unique_articles,tight_unique_articles,shared_articles,common_article_prefix,same_first_article,tight_is_free_prefix,tight_term,free_term,tight_trace_path,free_trace_path
deepseek-v4-flash-0731,phantom_seed3,5,whois,1.0,0.0,-1.0,25,3,16,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_a54a1a5b3e99befd4b30b9b0b1dca97153f1e4f7f6d78f39d0b2decc2cdcf968/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_7b1b0936018b5b6c2de8557ea2f2f2630ad9b9f77991711519a86f372eb124f7/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,17,whois,0.0,0.0,0.0,17,3,13,3,3,3,True,True,time_budget_exceeded,empty_model_response,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_2f014a757f7c31de6f6bec7ba48d38a3b80387f8ec803ae1cf500dd97d925bae/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_17_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_7da1d0a76d0bb795292195d2b8cf665cd5bf4dfb2d6ebd50c949998e7cddc60d/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_17_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,3,whois,0.0,0.0,0.0,24,2,13,2,2,2,True,True,time_budget_exceeded,empty_model_response,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_be462a877603ac9ea49801a22911ba2d7bb7d285593aaa4ae6b64bef9c9879c7/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_3_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_8bff40a761f3a7febf5f22f108292057899402c06f717d2e6735efc669667d7a/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_3_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,34,whatis,0.0,0.0,0.0,12,5,5,3,3,1,True,False,time_budget_exceeded,empty_model_response,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_b918f41b17020c3821ca865cc63e8ad7323961ee3f10a6f4363486f1f3072faa/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_34_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_8e28794f2724877921e0d4fc5138704887ef1dd70931232da64421d54c02836c/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_34_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,25,whatis,0.18181818181818182,0.18181818181818182,0.0,22,3,17,3,3,1,True,False,time_budget_exceeded,aborted,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_f4a70425335b8731476419755c9cf36ff829d5dc813857f7782e7d0803d3bdcd/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_25_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_976ebcdc68504f615a4b118ca29b5e7cc2beb1e74791d77739658030aa063a6d/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_25_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,24,whatis,0.6666666666666666,0.6666666666666666,0.0,2,2,2,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0310d54e0d49ec8c6e29223ec1b7bd78fada6db1ab1941a90ec43e3354159582/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_24_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_9c7102d0bb3f1808a684e8fa4a3c6decf25bfb9287a831ced982e6753647159b/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_24_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,2,whois,1.0,0.0,-1.0,19,3,8,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e414e93fafbd91ee5dfc56d64f63bce67028394281a36849f152fae569420665/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_2_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_9f06b89f4332079d5c4ac6c2f0210b307768c8297bb4064f44c7db6694465768/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_2_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,28,whatis,0.5,0.0,-0.5,29,2,18,2,2,2,True,True,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e90635df42026b97f358b77d11323b68b229669f993212e02969f2eff2507832/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_28_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_9fdceb12d7b4da50de2e3f321393d6e08037ba973062f2ddb0f95eb35d3c62a1/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_28_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,33,whatis,0.0,0.0,0.0,29,2,15,2,2,2,True,True,aborted,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_106ccb88834918d9ac65b5f52d178ef42ce0f05d3b2854723f63e574c2f5f3ce/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_33_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_a1db101eb9ed6ff897204512caf92627064e07b895b54468b2600859bf7dbeac/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_33_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,17,whois,0.0,0.0,0.0,29,4,11,3,3,1,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_6b00f814522858a68122aaf0771017a1ffccd9bc3f6a2cc4c4cd588023484142/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_17_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_a3af5142c17bcc276cc3f14a129af75e421620d30b0edf8050ba1fdd80220c73/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_17_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,26,whatis,0.0,0.0,0.0,29,3,19,3,3,3,True,True,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0a3cb5cf5aad6fb1a621590361f8876ddeaad9d833cd99b16ac7cb205a0b1a96/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_26_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_a6eb680468cae25fc30c31dceccfd9a3f76cffd98d7f2b2a0f96f487ff5a2c9a/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_26_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,29,whatis,1.0,1.0,0.0,3,3,3,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e04663435d27d1aba453eda246a7d84ffa8c184156a7230d1c0d8f696ff84ebf/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_29_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ab151cffcd0f5a715cb5fb25f639c5fc3f06bc7e1b183d27b001fccad6bf0519/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_29_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,31,whatis,0.33333333333333337,0.33333333333333337,0.0,15,6,7,3,3,2,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_fbba680f9588ffaf27dfd514fa82d2d02313a8ff17d8c8f179687f6e03fbb441/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_31_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_aca1fc0fcf26429d7fe012568d245094fde329ff77decfcac31b8da9a222557c/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_31_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,9,whois,0.8,0.0,-0.8,29,4,23,3,3,1,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_0ae8de2910e347006bcf8b5490d8a79c77237bd844dc9389596a6a31d804e344/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_9_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_af2361d62e820cb133dcc206531f62fd5d640ac4141796d0e4559385a8613498/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_9_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,18,whois,0.0,0.0,0.0,29,7,11,2,2,5,True,True,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4d4130dda49274464a8baea53df0c7ba6e0fa51ca2045476a000eff161bce37b/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_18_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_b3e87d9b99be99c7929a32340cc3f1baccc34688d24d073307f46833b1d97f14/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_18_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,8,whois,0.0,0.0,0.0,28,3,26,3,3,1,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e47bea85496621015091d2df8fff819611c1c7337f7d640083cea10c74d96e0e/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_8_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_b5bc5535885999d8408c2e78fd41af5c9f87e19a7b8564104f3691d6d3602a7c/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_8_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,13,whois,0.0,0.0,0.0,30,3,11,2,2,2,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3744800b35a366f38b395fbcfc8175d94c78a4ab23e6e249b1aa500915465db3/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_b828f744dcb7833f4d0fc3165470f79d6b824b9e73650b2b8fdccc04ad9533c4/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,16,whois,0.0,0.0,0.0,7,14,2,3,2,2,True,False,time_budget_exceeded,empty_model_response,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_9bdc67871efa12b9373fd688b1669bc4ae97d3a0d80038caba61b888a8f91ebf/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_16_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_c233d3903cf17a5975b59143116796cfab85ead7f21141e8579b0a514da4a7aa/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_16_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,15,whois,0.0,0.0,0.0,24,2,8,2,2,1,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_2f9eb70bece3f906dde4843f43f552abd48232dcb0e743af74362feac2e80bcc/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_15_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_cdfef5889d6e2fe69a7052eec4455ceb3ddf25d6b9d2d8023c6c15c8eb90aab2/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_15_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,11,whois,0.0,1.0,1.0,7,5,4,3,3,2,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3dbbce3f45297b0d7f02646b23c5bd81c6004303d80acf0e55fab37ff5d17954/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_d2cb35daa52f8cf4afb54c38b573e6a7cb5cf231639ea95f491cd8bb0570fe50/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,34,whatis,0.16666666666666669,0.0,-0.16666666666666669,7,3,6,3,2,1,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_6efa7036b9ea0f01654ae813691e180c2857aabcc7f0fe08b013e71f29ebf46c/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_34_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_dfa009b151745200bc5e5086432edecef1dafaf9602f220de560f903bac373d9/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_34_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,10,whois,0.23529411764705882,0.23529411764705882,0.0,3,2,3,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_9e4949607e2d1a2e937e721d4a8bd79055befe88e9226db3c6a9ae64e04a5abe/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e0c6441ebc9d1ce9f25f35ef3ee335d961c8fb578e087fd8203f670d751fa48d/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,30,whatis,1.0,1.0,0.0,3,3,3,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_40775dea583b6a88d2cc6ab464d20cb7f0cf08d073a627f4de8aa80527730050/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_30_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e1235ebbe9ede0caf77ad143f047265d9c6d7b436b9ff4e4e706965032ca9161/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_30_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,12,whois,1.0,0.0,-1.0,11,3,6,3,3,2,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_c22bc26951e0e25f8568c22c6613a0550ad1b3939af59946a7025c35a75765e4/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e1b70b22b890194973ba2033e98a24b3c28d7e012b39f4033428a7c357430532/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,7,whois,1.0,0.0,-1.0,29,3,20,3,3,2,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_cdda7cb818b242b09d24d299ca79732daf210ac10661d868f13a085c8aab35ad/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e37f41d10d7b762a32d505cce765d075bb9376d82f530c37d2a4736e0b41a0f0/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,20,whatis,0.4,0.4,0.0,18,3,10,3,3,2,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_8dea18c03756239d111f8fb7cc95f978314449a56ef5fa2cf7594678e2d14232/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_20_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e38c398b0e8d159cabaee78ca3c17ed774c3456592d28b954d4c7f43f2d2ce19/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_20_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,19,whois,0.0,0.0,0.0,29,3,26,3,3,1,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_16bd3c4bbb634160073bbd734e9fa42d603c94079189730b66eac157c063db85/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e65c506212b5c3273d3b776f9f71f95ff083925377e7263d33b0d5d916d7715c/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,32,whatis,0.0,0.0,0.0,11,2,9,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_52b2f919ddaf5d11c07b70b0fdb0edd857182baada2012e1660560a1c275f685/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_32_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e714ce16bf436b09b3a7908f02d3c28a26bcf52e91c19caf95a12bbeee497f28/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_32_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,2,whois,1.0,0.0,-1.0,15,3,13,3,3,1,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_833e72de259558298bbb9ba8f75db4ea0dbdf1fad484e5622f1c6699c82f94a8/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_2_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_e7a1c4efa42176fc2b593a5ca7f64b1be0f21e14f89d7a54df8572518d965c0d/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_2_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,22,whatis,0.5,0.0,-0.5,14,2,10,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_525a2021474b2f74c2b75250126b74c1e8a390c78459f3ab5ec3dc027fb1cd21/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_22_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ebafc8b8de09a552ead5d1e5a3f3866b87224ef1bfb3647a650d6954456cda71/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_22_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed3,13,whois,1.0,0.0,-1.0,3,2,3,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_dba5bb8aa51850ceeca7f550aeb95879f2797b8ad91e867ebf60525b41841171/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_13_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_ed9b64135a27ceb4f39778760fbe3b96ea11f6039db9d59bd3c2fd87eef97180/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_13_r0_s2200.json
deepseek-v4-flash-0731,phantom_seed2,33,whatis,1.0,0.0,-1.0,7,4,7,3,2,2,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_c477550de4f7b9fbae5493e1968ebe1812bca5ac71fc20fdf6ca7619a8c4c155/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_33_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_eeb7e2cffe337135a5aad230395fadaa7e6478d3dcf58f7a687bd079b09052bd/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_33_r0_s2200.json
