model,cohort,regime,family,source,question_id,score,termination_reason,answer_source,agent_steps,llm_calls,forced_calls,attempted_feedback,visible_feedback,visible_article_calls,unique_visible_articles,repeat_article_deliveries,repeat_article_via_new_query,repeat_article_via_same_query,paid_feedback_calls,zero_cost_calls,withheld_feedback,withheld_charge_seconds,feedback_charge_seconds,total_cost_seconds,budget_seconds,budget_utilization,protocol_failures,trace_path,trace_sha256
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed3,27,0.0,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,303.22275501675904,1200.0149934832007,1200.0149934832007,900.0,1.333349992759112,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_35221e8d6ccde06ad8fae6acdf634d5b4c903a9c2709f754de27dfda9d49197b/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_27_r0_s2200.json,418206178fea1dfcde5398de94802cd9330b2bb605b35f40ac365ea3db81d3b2
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed3,36,0.0,max_steps_reached,forced_model_answer,30,31,1,30,30,23,8,15,15,0,8,22,0,0,2367.7362582925707,2367.7362582925707,,,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_36ad338850fa0378d93f293143aa0e6fe0192e93f21f3b64c7d9cc4b919fd119/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_36_r0_s2200.json,11a35a1b46c8aaa76cff7b23d7c1e4432278044c86e0e18a25a5e76d17223a89
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed2,13,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,2,1,1,0,3,1,1,300.32651223242283,905.105638820678,905.105638820678,900.0,1.0056729320229756,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3744800b35a366f38b395fbcfc8175d94c78a4ab23e6e249b1aa500915465db3/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json,9778b316602629fe85e1828288877186f29a39588d86a5152f738c56e3b8813d
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed2,0,1.0,natural_answer,natural_model_answer,6,6,0,4,4,4,4,0,0,0,4,0,0,0,1177.4641573335975,1177.4641573335975,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_37a6e5271e730a9129a5307d4ae48aac23020b0d4b6e1799d2cc66615c20e121/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_0_r0_s2200.json,2491fbfc8dd8cb71aab50a7a8dd71bb06ab7104ae76c4f7d2872d3f1232b42ec
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed2,25,0.0,natural_answer,natural_model_answer,5,5,0,4,4,4,4,0,0,0,4,0,0,0,1209.1651611495763,1209.1651611495763,,,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_37b013e6b5dede69f154ba1c889567f15b41b0a1fc02f085309e624276b74d88/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_25_r0_s2200.json,6f65aa36f81f000abdeb892d0cd16acbcc78412bad184c2b3c6a57d41cd042ac
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed3,28,0.5,time_budget_exceeded,forced_model_answer,13,14,1,12,11,11,10,1,1,0,11,1,1,303.5145572759211,3252.2246869280934,3252.2246869280934,3000.0,1.0840748956426978,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_387c10653a563b364331cbea6960d7dcc35f410e925bf498eb1bd2a3f45aef68/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed3_28_r0_s2200.json,a1b5b6f215040c9f0b532df2281a0430d59da1fe1439c8f44a4ab7c7f2a3f6f5
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed2,5,1.0,max_steps_reached,forced_model_answer,30,31,1,29,29,28,23,5,5,0,23,6,0,0,6836.843245709315,6836.843245709315,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_388d319d3991b52b6d493c937f997c4c1096f659853a3ac02c550ef7d6c21197/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_5_r0_s2200.json,7d5d2fef7480dea1b2dc7f6b6825c158dfa9d28d003269646ac3a3fab3aac070
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed3,20,0.4,time_budget_exceeded,forced_model_answer,14,15,1,13,12,10,9,1,1,0,10,3,1,307.12453194893897,3046.1837805062532,3046.1837805062532,3000.0,1.0153945935020845,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_395254de187999c6f6d35e7cb1d10da4ca83b85b940cbf0ca140e187ce4499df/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed3_20_r0_s2200.json,5d4cf765db4c12f9c4920c9e93f83b994d7e11ceb3faf0cb1826ae20ca8df69f
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed3,35,0.0,time_budget_exceeded,forced_model_answer,23,24,1,23,22,21,10,11,11,0,11,12,1,310.4809342045337,3299.066861094907,3299.066861094907,3000.0,1.0996889536983023,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3a96a669aa4df0d58f3f7ef51d943d56b815220ea36fdd86388ab8e334c413eb/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed3_35_r0_s2200.json,325fd2bf4f48e7cb8510452ecd334c1d8e1cfbd9892d853577c105f519d7bb65
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,4,0.6666666666666666,time_budget_exceeded,forced_model_answer,12,13,1,11,10,9,9,0,0,0,10,1,1,294.8957248032093,3034.330786606297,3034.330786606297,3000.0,1.0114435955354324,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3b1eae0e4d006ba5cf2b40c107d54a003d280ef8a1bb245e27fa074a10315ca0/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed2_4_r0_s2200.json,4ffdb5a121d1453fba18f6345b055bc8a0563a77a993ea7180f7790542d502dc
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed2,11,0.0,max_steps_reached,forced_model_answer,30,31,1,30,30,29,13,16,15,1,13,17,0,0,3909.034063704312,3909.034063704312,,,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3c8a2fde25cc5c4bbd480debe56f454995c4b99971a177dab5fca4a397730eb8/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_11_r0_s2200.json,535913091c2cb24d04e4653bed4fe707124adf872edc73f102e7c4b535c820a1
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed3,31,0.5,natural_answer,natural_model_answer,7,7,0,5,5,5,5,0,0,0,5,0,0,0,1510.702954242006,1510.702954242006,3000.0,0.503567651414002,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3ccf9af355a146d0a8fac1d1330e353b1041c584859adcdb52becedab7f33a59/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed3_31_r0_s2200.json,d0e1dabefff33982c8f8e661b1fa29d651635eebac589c805115aea8930ff16f
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,11,1.0,time_budget_exceeded,forced_model_answer,6,7,1,6,5,5,3,2,2,0,4,2,1,294.68730729073286,1179.6856113430113,1179.6856113430113,900.0,1.3107617903811237,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3dbbce3f45297b0d7f02646b23c5bd81c6004303d80acf0e55fab37ff5d17954/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json,76632910443a87ccbaeb3e4226ee5bb47608c094365ea9aaa88e02fc184b7d3d
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed2,0,1.0,natural_answer,natural_model_answer,5,5,0,3,3,3,3,0,0,0,3,0,0,0,871.0103577375412,871.0103577375412,900.0,0.9677892863750458,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3e0bd0674228ad80a18cb601c08329e6cbecd2a0c34b48a49703a98dc414066a/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_0_r0_s2200.json,6d261bc37dcd1fae47edbb6d9ba45ff224cdd2ee4bd0cdcd7bc576c181334590
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed3,0,1.0,natural_answer,natural_model_answer,8,8,0,6,6,6,6,0,0,0,6,0,0,0,1812.833813559264,1812.833813559264,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3e28d337993865f121f8834f6b57331ea44b76166c0a75339d41bbdca67c6d2f/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json,4af8f21a735b29b8f93d47d79b68b12cfd493ff1050eb8f727b3e7fc3ffe545d
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,0,1.0,natural_answer,natural_model_answer,6,6,0,4,4,4,4,0,0,0,4,0,0,0,1177.4641573335975,1177.4641573335975,3000.0,0.3924880524445325,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_3ee3c9768985ce4e02fd8889ee9e5aa96d5e8fa95d3c98d7e6c86f0c3c141f87/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed2_0_r0_s2200.json,7410b884527bbdacc6aa783a7deded46fda60566103fcf5edf25a6658cbef37c
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed3,30,1.0,natural_answer,natural_model_answer,5,5,0,3,3,3,3,0,0,0,3,0,0,0,899.8191474098712,899.8191474098712,900.0,0.9997990526776347,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_40775dea583b6a88d2cc6ab464d20cb7f0cf08d073a627f4de8aa80527730050/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_30_r0_s2200.json,9270e98d964cc60491cfcb5983d99d7ef23f097d197f1f93839bfd06cab4b620
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whatis,phantom_seed2,29,0.0,empty_model_response,forced_model_answer,15,16,1,13,13,12,6,6,6,0,6,7,0,0,1820.9345101937652,1820.9345101937652,3000.0,0.6069781700645884,2,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_407ee0a3f8fe41b33b9d10e2b4dfdb81a517ff7e18b952588f6da260fed82567/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed2_29_r0_s2200.json,56d37bafcd1d22ccae0d9ebcdb3029ae606f24d44d2663116fc71994a7010aed
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed2,26,0.0,empty_model_response,forced_model_answer,5,6,1,3,3,3,3,0,0,0,3,0,0,0,887.1186047699302,887.1186047699302,900.0,0.9856873386332559,2,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_41218a1f12e4b7fbc26941aea45ffe5893a20d524777dc2fd24eddff3966fa1c/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_26_r0_s2200.json,8cffa2ee088480225dd2f8f4f0d2514356c88ab26a0de7a7f03756d9ffd9888c
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed3,21,0.5,natural_answer,natural_model_answer,21,21,0,19,19,16,11,5,5,0,11,8,0,0,3291.353131905198,3291.353131905198,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4202aa28e4b1ca6a2c7fe6f78cb49ebd799ce09d178d5423e980576f9f2f8bef/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_21_r0_s2200.json,36ea6f8216bba9b5140a65d488ed99a81c4a32b121bc46ba815e2b32341d8f7a
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed3,18,0.0,time_budget_exceeded,forced_model_answer,24,25,1,24,23,14,9,5,5,0,10,14,1,314.02850149199367,3070.7789136096835,3070.7789136096835,3000.0,1.023592971203228,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_43807d772bb9663f7110db5c2495b7b374adb6826c9dc4601a57d1b2992e4aa4/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed3_18_r0_s2200.json,1bb4b08ab7d9de985a6b639439b65bcf40a68633fdd5a2323aa1e8f5eb2c441e
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed3,18,0.0,empty_model_response,forced_model_answer,18,19,1,16,16,12,8,4,4,0,8,8,0,0,2484.720566570759,2484.720566570759,,,2,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4518ca35e2eb5254a0900b953a6fd8cc928ad3701a85fd5710274ab0d09ed5db/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_18_r0_s2200.json,8f6b087b0e27c615007e841d0fdb76cdfdfb0200691b52827ed0c8b05874d34f
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed2,6,1.0,aborted,forced_model_answer,25,26,1,23,23,21,19,2,2,0,19,4,0,0,5665.741144120693,5665.741144120693,,,2,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_45df57670d7b69b8883a5fd3c4bd133ef54b88a27ae763286df5108b9d249c44/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_6_r0_s2200.json,90334fbf4f3408e38b9ec31b7566e5e24166fd6c4d5796c3c2d55aeb073e159e
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,16,1.0,time_budget_exceeded,forced_model_answer,13,14,1,12,11,10,9,1,1,0,10,2,1,300.5278671439737,3050.203191181645,3050.203191181645,3000.0,1.0167343970605482,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_484d5862691a476a393c0ea62a53230fca4872043942ae635370968d084cbe37/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed2_16_r0_s2200.json,94202c076e36fccc0ef7bc8a0cba4c00c5923fe4239cf0e788eb4dabefcd467f
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed3,15,0.0,time_budget_exceeded,forced_model_answer,26,27,1,26,25,23,10,13,11,2,11,15,1,295.18564546480775,3248.105471422896,3248.105471422896,3000.0,1.082701823807632,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_497248238b1a9c2c2e712aef1680fcbcda502ff0ec90c3d8ddecd1495aff0258/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed3_15_r0_s2200.json,5b706ff79df4f8425da5f783b588652975836e9d87f7a4ba036ce18e944fdcae
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed3,5,1.0,time_budget_exceeded,forced_model_answer,13,14,1,12,11,10,10,0,0,0,11,1,1,300.7308295555413,3243.835765644908,3243.835765644908,3000.0,1.0812785885483027,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4b540a505ce99aee8c45c50958ec1700f9d20d656cfdb7a71356272703ea8d35/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json,0706a4cdac7df34b11e66950d12a4f6635402a58897ec6266a2a13f6f459c78e
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed3,28,1.0,empty_model_response,forced_model_answer,23,24,1,21,21,17,15,2,2,0,15,6,0,0,4461.57229158096,4461.57229158096,,,2,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4c1e0d4697aea57a2a061c1d51c990a2868bad7fc777ec284379183a915b4796/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_28_r0_s2200.json,93aaed384bafae706c61fccd308d7fcfb8fd1c1b49456819ad1164f68e6dfc12
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed2,18,0.0,time_budget_exceeded,forced_model_answer,8,9,1,8,7,5,2,3,3,0,3,5,1,317.02855667099357,931.4002380613238,931.4002380613238,900.0,1.0348891534014708,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4d4130dda49274464a8baea53df0c7ba6e0fa51ca2045476a000eff161bce37b/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_18_r0_s2200.json,65f4b05337fc3b759e3314b3d53f3070a3071cefba8cca47819bb72aa0ef2ba7
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed3,3,0.0,natural_answer,natural_model_answer,25,25,0,23,23,22,15,7,7,0,15,8,0,0,4436.643009651452,4436.643009651452,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4ea67272136b3cd5662cdf9cbf88efc56d994147e0bfbd0b9e15c96b1a5e8f54/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_3_r0_s2200.json,ccaeee7c0d7fcf9a885c24e0327d11ca4d105d11d30a22da27f7e8477216c50d
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed3,2,1.0,natural_answer,natural_model_answer,12,12,0,10,10,10,6,4,4,0,6,4,0,0,1779.6047354023904,1779.6047354023904,3000.0,0.5932015784674635,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4ebc5e5ff07f0ab220c0b1461b351fc12616cde994fb4f336abf8b141113ee73/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed3_2_r0_s2200.json,f2e912a711e58b615167d5e66fd909dd485c2e0600e6cc524aa991b6b7d7f51c
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,8,0.6666666666666666,natural_answer,natural_model_answer,16,16,0,14,14,13,8,5,5,0,8,6,0,0,2418.23522570543,2418.23522570543,3000.0,0.8060784085684767,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_4f148fe8104700860d86ff8b979ce48ef310fa49e66e8f62d47c7571a8dce596/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed2_8_r0_s2200.json,9ac559c506c03068d927eaa53ec46029d71b402679ed5ddfc090a6e96abf70b6
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed2,22,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,290.6374823767692,907.4486060813069,907.4486060813069,900.0,1.00827622897923,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_525a2021474b2f74c2b75250126b74c1e8a390c78459f3ab5ec3dc027fb1cd21/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed2_22_r0_s2200.json,b082b6ee53eee50578a198bcc774b9f1f05284906eb81f9ecc1930ae5ed8f016
deepseek-v4-flash-0731,deepseek_original,cost_tight,whatis,phantom_seed3,32,0.0,time_budget_exceeded,forced_model_answer,4,5,1,3,2,2,2,0,0,0,3,0,1,316.73963602632284,916.3138676527888,916.3138676527888,900.0,1.0181265196142097,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_52b2f919ddaf5d11c07b70b0fdb0edd857182baada2012e1660560a1c275f685/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_32_r0_s2200.json,836194fc42a15de3a0d48e9f5b73eed6c9014c37f1bc0cf70787585acb92d110
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,4,1.0,time_budget_exceeded,forced_model_answer,5,6,1,4,3,3,3,0,0,0,4,0,1,301.54435493052006,1198.8716199994087,1198.8716199994087,900.0,1.3320795777771208,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_575d91664a2904a25e76165118878868779258c0ed5f1805fa93168c0e363288/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json,6f0472dba93a03493686f41388840e4fb4138626e86647c63330468d2c9ad38d
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed2,6,1.0,natural_answer,natural_model_answer,16,16,0,14,14,14,10,4,4,0,10,4,0,0,2953.0332882050425,2953.0332882050425,3000.0,0.9843444294016809,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5847331a62bfba10184ceb2510a7e4d3ced006d52264e6caa299d63c8c313e6d/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed2_6_r0_s2200.json,1f245829f230aed6f036f54f415b89d58b387d5cb5c0412ecc96f8dc3f134325
deepseek-v4-flash-0731,deepseek_original,cost_free,whatis,phantom_seed2,29,0.0,max_steps_reached,forced_model_answer,30,31,1,29,29,29,13,16,16,0,13,16,0,0,3874.4131572078913,3874.4131572078913,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5963a5588967784909dcfaeb236708852df4930169b6024bc43175bb9c497c74/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed2_29_r0_s2200.json,2d3c599a682f24c36b39260ccad972914101708766044f6f783d2e16a56ea147
deepseek-v4-flash-0731,deepseek_original,cost_free,whois,phantom_seed3,7,1.0,natural_answer,natural_model_answer,19,19,0,17,17,15,14,1,1,0,14,3,0,0,4168.701103068888,4168.701103068888,,,1,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5a89c95f50060f6b8b445872502e84c90fe04426e5caed9a2172c4cd4ca11962/result/deepseek-v4-flash-0731_cost_free/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json,dd25f8ff2c2d7b6e0d0b2cfcca844f3c4e892deb12a9ebfde8771b3f27b17e6b
deepseek-v4-flash-0731,deepseek_original,cost_tight,whois,phantom_seed3,1,0.6666666666666666,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,310.20324011333287,933.0890969745815,933.0890969745815,900.0,1.0367656633050906,0,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5afb76684f7657814716a4edfc1344ca36f373c20ddbc7dfa0457478416386e5/result/deepseek-v4-flash-0731_cost_tight/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json,58c614baba0908a6484d08d0da54b99a54a049c20de7f62c05cbab8933277a66
deepseek-v4-flash-0731,deepseek_original,cost_moderate,whois,phantom_seed3,11,1.0,empty_model_response,forced_model_answer,11,12,1,9,9,9,4,5,5,0,4,5,0,0,1179.6856113430113,1179.6856113430113,3000.0,0.3932285371143371,2,/lustrefs/users/chufan.shi/codex_space_tn/deepseek_flash_eval_20260911/formal/invocations/job_5f3398efc115df465aa8bfa66a077aabb2ebb317675241465cf76032e92b6b28/result/deepseek-v4-flash-0731_cost_moderate/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json,77996b5ba32f0e7ffb7b859af61984068630ba185a3cc9c5083df8927a5c4acc
