model,budget,doc_index,doc_id,order,source_cohort,trace_sha256,trace_bytes,hypothesis_count,label_acc,evidence_acc,joint_acc,label_correct_wrong_evidence_rate,correct_label_wrong_evidence_conditional,tool_calls,visible_tool_calls,distinct_hypotheses,repeat_calls,gold_nonempty_query_calls,gold_empty_query_calls,feedback_correct,feedback_incomplete,feedback_irrelevant,first_fixed_example,last_feedback_not_exact,termination_reason,answer_source,agent_steps,simulated_feedback_cost,budget_limit,budget_fraction,residual_less_than_min_call,residual_at_least_max_call,zero_feedback,visible_distinct_hypotheses,visible_repeat_calls,visible_feedback_correct,visible_feedback_incomplete,visible_feedback_irrelevant,visible_last_feedback_not_exact,hidden_result_count,natural_answer,time_budget_exceeded,max_steps_reached,visible_nonempty_query_calls,nonempty_n,nonempty_label_correct,nonempty_evidence_exact,nonempty_joint_correct,nonempty_label_correct_wrong_evidence,nonempty_missing_any,nonempty_extra_any,nonempty_evidence_precision,nonempty_evidence_recall,nonempty_queried,nonempty_correct_label_wrong_evidence_conditional,empty_n,empty_label_correct,empty_evidence_exact,empty_joint_correct,empty_label_correct_wrong_evidence,empty_missing_any,empty_extra_any,empty_evidence_precision,empty_evidence_recall,empty_queried,empty_correct_label_wrong_evidence_conditional,slot_id,source_sha256,source_origin,historical_source_sha256,agent_id,score_version,answer_change_reason,verification_eff,visible_verification_eff
deepseek-v4-flash-0731,cost_free,10,23,2,deepseek_original,62159683ed6798edf18bd46805cfff5df01c97f7d7ff21231620ffe64d3c5680,560781,17,0.0,0.0,0.0,0.0,,30,30,11,19,26,4,10,6,14,1,1,max_steps_reached,,30,9076.905264807865,,,,,0,11,19,10,6,14,1,0,0,0,1,26,11,0,0,0,0,1,0,0.0,0.0,0.7272727272727273,,6,0,0,0,0,0,0,1.0,1.0,0.5,,3acf599ce8059fb8cc4badfc,62159683ed6798edf18bd46805cfff5df01c97f7d7ff21231620ffe64d3c5680,existing_trace_rescored,62159683ed6798edf18bd46805cfff5df01c97f7d7ff21231620ffe64d3c5680,-1,new,unchanged,,
deepseek-v4-flash-0731,cost_free,11,24,0,deepseek_original,255af2387639ddaa4cc240708a0489707f76d713692198312f8d812c1c92e520,344769,17,0.7647058823529411,0.6470588235294118,0.6470588235294118,0.11764705882352941,0.15384615384615385,21,21,8,13,17,4,7,5,9,1,1,empty_model_response,forced_model_answer,23,6289.657207857817,,,,,0,8,13,7,5,9,1,0,0,0,0,17,10,0.8,0.6,0.6,0.2,0.4,0.1,0.8,0.69,0.6,0.25,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0,0,0.2857142857142857,0.7142857142857143,1.0,0.2857142857142857,0.0,16661a382899189771e7624b,255af2387639ddaa4cc240708a0489707f76d713692198312f8d812c1c92e520,existing_trace_rescored,255af2387639ddaa4cc240708a0489707f76d713692198312f8d812c1c92e520,-1,new,unchanged,0.6363636363636364,0.6363636363636364
deepseek-v4-flash-0731,cost_free,11,24,1,deepseek_original,89e0234a40b5b192ec2620ecbae8461f5d0333ac6d2f358d68ae20dec9f21e0a,373139,17,0.0,0.0,0.0,0.0,,29,29,13,16,24,5,12,12,5,1,0,max_steps_reached,forced_model_answer,30,8725.621719872579,,,,,0,13,16,12,12,5,0,0,0,0,1,24,10,0,0,0,0,1,0,0.0,0.0,0.9,,7,0,0,0,0,0,0,1.0,1.0,0.5714285714285714,,92e65d20d48627574b9fc1a4,89e0234a40b5b192ec2620ecbae8461f5d0333ac6d2f358d68ae20dec9f21e0a,existing_trace_rescored,89e0234a40b5b192ec2620ecbae8461f5d0333ac6d2f358d68ae20dec9f21e0a,-1,new,unchanged,,
deepseek-v4-flash-0731,cost_free,11,24,2,deepseek_original,be84f6ca6168b18518ad711966557925bc1e0b5035fac9f34d73d812030709d8,173503,17,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,aborted,forced_model_answer,2,0.0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0.0,0.0,0,,7,0,0,0,0,0,0,1.0,1.0,0,,9d63dd75dce6fee2b76604f3,be84f6ca6168b18518ad711966557925bc1e0b5035fac9f34d73d812030709d8,existing_trace_rescored,be84f6ca6168b18518ad711966557925bc1e0b5035fac9f34d73d812030709d8,-1,new,unchanged,,
deepseek-v4-flash-0731,cost_free,12,25,0,deepseek_original,2cc8b3f941bc0ee2a9f109c7c747ae36a3c5867c2f4a0edb5c83d2970f21d9cf,230212,17,1.0,1.0,1.0,0.0,0.0,29,29,15,14,13,16,15,3,11,1,0,max_steps_reached,forced_model_answer,30,8779.919867105782,,,,,0,15,14,15,3,11,0,0,0,0,1,13,7,1,1,1,0,0,0,1.0,1.0,1,0.0,10,1,1,1,0,0,0,1.0,1.0,0.8,0.0,7e17f4ab23f22c65b0b987d8,2cc8b3f941bc0ee2a9f109c7c747ae36a3c5867c2f4a0edb5c83d2970f21d9cf,existing_trace_rescored,2cc8b3f941bc0ee2a9f109c7c747ae36a3c5867c2f4a0edb5c83d2970f21d9cf,-1,new,unchanged,0.8823529411764706,0.8823529411764706
deepseek-v4-flash-0731,cost_free,12,25,1,deepseek_original,2987b90719140906844a389180e65616d8d65e978e2f94228d031909e1bbc0a4,255983,17,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.0,0.0,30,30,14,16,18,12,14,4,12,1,0,max_steps_reached,forced_model_answer,30,9040.36697011441,,,,,0,14,16,14,4,12,0,0,0,0,1,18,7,1,1,1,0,0,0,1.0,1.0,0.8571428571428571,0.0,10,0.9,0.9,0.9,0,0,0.1,0.9,1.0,0.8,0.0,67157c72625359b71d653c9c,2987b90719140906844a389180e65616d8d65e978e2f94228d031909e1bbc0a4,existing_trace_rescored,2987b90719140906844a389180e65616d8d65e978e2f94228d031909e1bbc0a4,-1,new,unchanged,0.875,0.875
deepseek-v4-flash-0731,cost_free,12,25,2,deepseek_original,67ff4d523e4b31b1da3361465878c566e6a303e68eafa037aaed5ae5074cdab9,227864,17,0.0,0.0,0.0,0.0,,29,29,12,17,18,11,11,2,16,1,1,max_steps_reached,forced_model_answer,30,8858.162060473114,,,,,0,12,17,11,2,16,1,0,0,0,1,18,7,0,0,0,0,1,0,0.0,0.0,0.5714285714285714,,10,0,0,0,0,0,0,1.0,1.0,0.8,,730cc42d769eb84a8c01f776,67ff4d523e4b31b1da3361465878c566e6a303e68eafa037aaed5ae5074cdab9,existing_trace_rescored,67ff4d523e4b31b1da3361465878c566e6a303e68eafa037aaed5ae5074cdab9,-1,new,unchanged,,
deepseek-v4-flash-0731,cost_moderate,0,1,0,deepseek_original,622ff6583dfa998829103e850dba3c29afa14b8cd092239197e61eb73fb993bc,218790,17,0.8235294117647058,0.35294117647058826,0.35294117647058826,0.47058823529411764,0.5714285714285714,5,5,2,3,3,2,1,1,3,1,1,empty_model_response,forced_model_answer,7,1527.8980143088847,3000.0,0.5092993381029616,0,1,0,2,3,1,1,3,1,0,0,0,0,3,13,0.8461538461538461,0.23076923076923078,0.23076923076923078,0.6153846153846154,0.6923076923076923,0.3076923076923077,0.6538461538461539,0.5384615384615384,0.07692307692307693,0.7272727272727273,4,0.75,0.75,0.75,0,0,0.25,0.75,1.0,0.25,0.0,40fe5f998bc9f920d9ee4984,622ff6583dfa998829103e850dba3c29afa14b8cd092239197e61eb73fb993bc,existing_trace_rescored,622ff6583dfa998829103e850dba3c29afa14b8cd092239197e61eb73fb993bc,-1,new,unchanged,0.16666666666666666,0.16666666666666666
deepseek-v4-flash-0731,cost_moderate,0,1,1,deepseek_original,f39cb6929d00da3458e66b591b727ebd520d097115e63fc49acbb5c1a84c6daf,215222,17,0.8823529411764706,0.35294117647058826,0.35294117647058826,0.5294117647058824,0.6,10,10,2,8,10,0,1,1,8,0,1,natural_answer,natural_model_answer,12,2996.5666245203465,3000.0,0.9988555415067821,1,0,0,2,8,1,1,8,1,0,1,0,0,10,13,0.9230769230769231,0.23076923076923078,0.23076923076923078,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.7435897435897436,0.717948717948718,0.15384615384615385,0.75,4,0.75,0.75,0.75,0,0,0.25,0.75,1.0,0,0.0,37a3f9b576b3303bceab446e,f39cb6929d00da3458e66b591b727ebd520d097115e63fc49acbb5c1a84c6daf,existing_trace_rescored,f39cb6929d00da3458e66b591b727ebd520d097115e63fc49acbb5c1a84c6daf,-1,new,unchanged,0.16666666666666666,0.16666666666666666
deepseek-v4-flash-0731,cost_moderate,0,1,2,deepseek_original,a46151091fa6366bac419904e9c0c7b1ec59e395db8a429f8ff0dd6e007e99ea,185636,17,0.9411764705882353,0.5294117647058824,0.5294117647058824,0.4117647058823529,0.4375,11,10,7,4,10,1,6,2,3,0,1,time_budget_exceeded,forced_model_answer,12,3291.0140879731625,3000.0,1.0970046959910542,1,0,0,6,4,6,1,3,0,1,0,1,0,9,13,1,0.46153846153846156,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.8717948717948718,0.7435897435897436,0.38461538461538464,0.5384615384615384,4,0.75,0.75,0.75,0,0,0.25,0.75,1.0,0.25,0.0,4c54bf5afc0435dcc4e156de,a46151091fa6366bac419904e9c0c7b1ec59e395db8a429f8ff0dd6e007e99ea,existing_trace_rescored,a46151091fa6366bac419904e9c0c7b1ec59e395db8a429f8ff0dd6e007e99ea,-1,new,unchanged,0.6666666666666666,0.6666666666666666
deepseek-v4-flash-0731,cost_moderate,1,2,0,deepseek_original,4f37a9ff5f6f63e39928864309efe080445b33db4f7e026af1319547da3d5b58,203774,17,0.0,0.0,0.0,0.0,,10,10,3,7,10,0,2,3,5,1,0,natural_answer,natural_model_answer,12,2977.551305629313,3000.0,0.9925171018764377,1,0,0,3,7,2,3,5,0,0,1,0,0,10,14,0,0,0,0,1,0,0.0,0.0,0.21428571428571427,,3,0,0,0,0,0,0,1.0,1.0,0,,798f706f793bd1feb91dac94,4f37a9ff5f6f63e39928864309efe080445b33db4f7e026af1319547da3d5b58,existing_trace_rescored,4f37a9ff5f6f63e39928864309efe080445b33db4f7e026af1319547da3d5b58,-1,new,unchanged,,
deepseek-v4-flash-0731,cost_moderate,1,2,1,deepseek_original,9cde7d36d3af1169ac4e60eaf74a12c525c5bcd9935d564721474de9fbb4d935,156897,17,0.9411764705882353,0.7058823529411765,0.6470588235294118,0.29411764705882354,0.3125,10,9,4,6,4,6,4,0,6,1,0,time_budget_exceeded,forced_model_answer,13,3007.249990031123,3000.0,1.0024166633437077,1,0,0,3,6,3,0,6,0,1,0,1,0,3,14,0.9285714285714286,0.6428571428571429,0.5714285714285714,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.8928571428571429,0.7738095238095238,0.14285714285714285,0.38461538461538464,3,1,1,1,0,0,0,1.0,1.0,0.3333333333333333,0.0,7a0b19a4262e5d401c3b1388,9cde7d36d3af1169ac4e60eaf74a12c525c5bcd9935d564721474de9fbb4d935,existing_trace_rescored,9cde7d36d3af1169ac4e60eaf74a12c525c5bcd9935d564721474de9fbb4d935,-1,new,unchanged,0.36363636363636365,0.2727272727272727
deepseek-v4-flash-0731,cost_moderate,1,2,2,deepseek_original,ac38046a3c21c7911ba157f892e3038de7b9f334f9b252fa042683d5248f3ad5,138826,17,0.8823529411764706,0.7058823529411765,0.7058823529411765,0.17647058823529413,0.2,10,10,4,6,10,0,4,3,3,0,0,natural_answer,natural_model_answer,12,2998.2731039449573,3000.0,0.9994243679816525,1,0,0,4,6,4,3,3,0,0,1,0,0,10,14,0.9285714285714286,0.7142857142857143,0.7142857142857143,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.8928571428571429,0.8571428571428571,0.2857142857142857,0.23076923076923078,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0,0.0,533fa27fa6358553c9c0da85,ac38046a3c21c7911ba157f892e3038de7b9f334f9b252fa042683d5248f3ad5,existing_trace_rescored,ac38046a3c21c7911ba157f892e3038de7b9f334f9b252fa042683d5248f3ad5,-1,new,unchanged,0.3333333333333333,0.3333333333333333
deepseek-v4-flash-0731,cost_moderate,2,4,0,deepseek_original,0effd6e2edaa4a34f2b00dc78d82c0520219434473a17eb607f74446a3f4a1f8,188635,17,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0,0.0,10,10,8,2,5,5,7,0,3,1,0,natural_answer,natural_model_answer,11,2995.9336270578206,3000.0,0.9986445423526068,1,0,0,8,2,7,0,3,0,0,1,0,0,5,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0.16666666666666666,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,11,0.8181818181818182,0.8181818181818182,0.8181818181818182,0,0,0.18181818181818182,0.8181818181818182,1.0,0.2727272727272727,0.0,f50196fc13713fd8a61e0f74,0effd6e2edaa4a34f2b00dc78d82c0520219434473a17eb607f74446a3f4a1f8,existing_trace_rescored,0effd6e2edaa4a34f2b00dc78d82c0520219434473a17eb607f74446a3f4a1f8,-1,new,unchanged,0.5,0.5
deepseek-v4-flash-0731,cost_moderate,2,4,1,deepseek_original,bbe26be2de7094499019cba21780725e74ab040b35ed325b7b9c1785825b9c5d,224155,17,0.0,0.0,0.0,0.0,,5,5,4,1,2,3,3,0,2,1,1,empty_model_response,,7,1519.62081910111,3000.0,0.5065402730337034,0,1,0,4,1,3,0,2,1,0,0,0,0,2,6,0,0,0,0,1,0,0.0,0.0,0.3333333333333333,,11,0,0,0,0,0,0,1.0,1.0,0.18181818181818182,,050fbe998212b970817c5265,bbe26be2de7094499019cba21780725e74ab040b35ed325b7b9c1785825b9c5d,existing_trace_rescored,bbe26be2de7094499019cba21780725e74ab040b35ed325b7b9c1785825b9c5d,-1,new,unchanged,,
deepseek-v4-flash-0731,cost_moderate,2,4,2,deepseek_original,7686ba4a3562f27602d11bbc24356d81a4568886197751295e3e8896e1ec3df7,282488,17,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.0,0.0,10,9,7,3,5,5,6,1,3,1,0,time_budget_exceeded,forced_model_answer,11,3048.5482188872993,3000.0,1.0161827396290997,1,0,0,6,3,5,1,3,0,1,0,1,0,4,6,0.3333333333333333,0.5,0.3333333333333333,0,0.5,0,0.5,0.5,0.5,0.0,11,1,1,1,0,0,0,1.0,1.0,0.2727272727272727,0.0,8b1506bf6e9e05919a8e7a6f,7686ba4a3562f27602d11bbc24356d81a4568886197751295e3e8896e1ec3df7,existing_trace_rescored,7686ba4a3562f27602d11bbc24356d81a4568886197751295e3e8896e1ec3df7,-1,new,unchanged,0.3076923076923077,0.3076923076923077
deepseek-v4-flash-0731,cost_moderate,3,5,0,deepseek_original,0eab5b2fe60e8b047f96a4bfb2569c6b3f2c3956642cb6d5f5c9755a1fc407cd,217740,17,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.0,0.0,11,10,7,4,6,5,6,2,3,0,1,time_budget_exceeded,forced_model_answer,12,3236.797822229564,3000.0,1.0789326074098546,1,0,0,6,4,6,1,3,0,1,0,1,0,5,5,0.6,0.8,0.6,0,0.2,0,0.8,0.8,0.8,0.0,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,0,0,0,1.0,1.0,0.16666666666666666,0.0,74e7834a5a8f7abfcefc8180,0eab5b2fe60e8b047f96a4bfb2569c6b3f2c3956642cb6d5f5c9755a1fc407cd,existing_trace_rescored,0eab5b2fe60e8b047f96a4bfb2569c6b3f2c3956642cb6d5f5c9755a1fc407cd,-1,new,unchanged,0.35714285714285715,0.35714285714285715
deepseek-v4-flash-0731,cost_moderate,3,5,1,deepseek_original,5a88c7304febe959a868a7e8f0875148c2a1215dd611fa3116f4896b1cea83f0,250954,17,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.058823529411764705,0.06666666666666667,11,10,8,3,5,6,7,1,3,1,0,time_budget_exceeded,forced_model_answer,12,3260.7835612632334,3000.0,1.0869278537544111,1,0,0,7,3,6,1,3,0,1,0,1,0,4,5,0.8,0.8,0.6,0.2,0.2,0,1.0,0.9,0.6,0.25,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,0,0,0.08333333333333333,0.9166666666666666,1.0,0.3333333333333333,0.0,7a63aac26271026be08489f5,5a88c7304febe959a868a7e8f0875148c2a1215dd611fa3116f4896b1cea83f0,existing_trace_rescored,5a88c7304febe959a868a7e8f0875148c2a1215dd611fa3116f4896b1cea83f0,-1,new,unchanged,0.42857142857142855,0.35714285714285715
deepseek-v4-flash-0731,cost_moderate,3,5,2,deepseek_original,845f5eb1b144eb94340ba9438dae61719682a761390653f4c01ae5647ffeb4ee,179866,17,0.8235294117647058,0.7647058823529411,0.7647058823529411,0.058823529411764705,0.07142857142857142,11,10,7,4,5,6,7,2,2,1,0,time_budget_exceeded,forced_model_answer,12,3260.54400135763,3000.0,1.0868480004525434,1,0,0,7,3,6,2,2,1,1,0,1,0,4,5,0.8,0.6,0.6,0.2,0.4,0.2,0.8,0.7,0.4,0.25,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.4166666666666667,0.0,4c0690a38a31e8ab690e24b4,845f5eb1b144eb94340ba9438dae61719682a761390653f4c01ae5647ffeb4ee,existing_trace_rescored,845f5eb1b144eb94340ba9438dae61719682a761390653f4c01ae5647ffeb4ee,-1,new,unchanged,0.5384615384615384,0.46153846153846156
deepseek-v4-flash-0731,cost_moderate,4,6,0,deepseek_original,1b3a4afc287a4bdddaa3cc57495c95137f2917d5ae336ae9482f113fb1d74600,112838,17,0.9411764705882353,0.7647058823529411,0.7647058823529411,0.17647058823529413,0.1875,11,10,8,3,10,1,6,1,4,1,1,time_budget_exceeded,forced_model_answer,12,3248.008016925305,3000.0,1.0826693389751016,1,0,0,7,3,6,1,3,0,1,0,1,0,9,11,0.9090909090909091,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.8181818181818182,0.7272727272727273,0.5454545454545454,0.3,6,1,1,1,0,0,0,1.0,1.0,0.16666666666666666,0.0,fc6893c0a9b87371d25f355d,1b3a4afc287a4bdddaa3cc57495c95137f2917d5ae336ae9482f113fb1d74600,existing_trace_rescored,1b3a4afc287a4bdddaa3cc57495c95137f2917d5ae336ae9482f113fb1d74600,-1,new,unchanged,0.46153846153846156,0.46153846153846156
deepseek-v4-flash-0731,cost_moderate,4,6,1,deepseek_original,3a93bb7b94923316101d6c4d69b84b3dcedadd37457579edf4f5708283a0381b,285640,17,0.0,0.0,0.0,0.0,,10,10,5,5,7,3,5,2,3,1,0,natural_answer,natural_model_answer,12,2987.2112587839365,3000.0,0.9957370862613122,1,0,0,5,5,5,2,3,0,0,1,0,0,7,11,0,0,0,0,1,0,0.0,0.0,0.2727272727272727,,6,0,0,0,0,0,0,1.0,1.0,0.3333333333333333,,762b1eec62f494686f47c7b7,3a93bb7b94923316101d6c4d69b84b3dcedadd37457579edf4f5708283a0381b,existing_trace_rescored,3a93bb7b94923316101d6c4d69b84b3dcedadd37457579edf4f5708283a0381b,-1,new,unchanged,,
deepseek-v4-flash-0731,cost_moderate,4,6,2,deepseek_original,9c4e4f551b5fcc7f88110b4389dd383257f97c17470b4004d84abaabdfe2a0b2,137635,17,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.058823529411764705,0.06666666666666667,10,10,8,2,5,5,7,2,1,1,1,natural_answer,natural_model_answer,12,2976.7585518117994,3000.0,0.9922528506039331,1,0,0,8,2,7,2,1,1,0,1,0,0,5,11,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.7727272727272727,0.8181818181818182,0.36363636363636365,0.1111111111111111,6,1,1,1,0,0,0,1.0,1.0,0.6666666666666666,0.0,91c5fd90556ef6697db872d1,9c4e4f551b5fcc7f88110b4389dd383257f97c17470b4004d84abaabdfe2a0b2,existing_trace_rescored,9c4e4f551b5fcc7f88110b4389dd383257f97c17470b4004d84abaabdfe2a0b2,-1,new,unchanged,0.5,0.5
deepseek-v4-flash-0731,cost_moderate,5,8,0,deepseek_original,f0544ffa80cf1779d4bc824c6aa3c35c04060a05c8ca7ce801faec5c2eda7fab,206176,17,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.0,0.0,10,10,5,5,5,5,4,1,5,1,0,natural_answer,natural_model_answer,12,2976.656184019521,3000.0,0.992218728006507,1,0,0,5,5,4,1,5,0,0,1,0,0,5,4,0.5,0.75,0.5,0,0.25,0,0.75,0.75,0.75,0.0,13,1,1,1,0,0,0,1.0,1.0,0.15384615384615385,0.0,7cd23225eaca1472993ce465,f0544ffa80cf1779d4bc824c6aa3c35c04060a05c8ca7ce801faec5c2eda7fab,existing_trace_rescored,f0544ffa80cf1779d4bc824c6aa3c35c04060a05c8ca7ce801faec5c2eda7fab,-1,new,unchanged,0.2,0.2
deepseek-v4-flash-0731,cost_moderate,5,8,1,deepseek_original,230eca73c091fc38b914ac9dd040bc20bc4253ee24ffaa78d212f3cf02644541,159609,17,0.8235294117647058,0.9411764705882353,0.8235294117647058,0.0,0.0,10,10,5,5,7,3,5,1,4,1,0,natural_answer,natural_model_answer,12,2993.6362499836832,3000.0,0.997878749994561,1,0,0,5,5,5,1,4,0,0,1,0,0,7,4,0.5,1,0.5,0,0,0,1.0,1.0,0.75,0.0,13,0.9230769230769231,0.9230769230769231,0.9230769230769231,0,0,0.07692307692307693,0.9230769230769231,1.0,0.15384615384615385,0.0,8378b84c3e283d6e15566739,230eca73c091fc38b914ac9dd040bc20bc4253ee24ffaa78d212f3cf02644541,existing_trace_rescored,230eca73c091fc38b914ac9dd040bc20bc4253ee24ffaa78d212f3cf02644541,-1,new,unchanged,0.2857142857142857,0.2857142857142857
deepseek-v4-flash-0731,cost_moderate,5,8,2,deepseek_original,a615e024c95c382d25281ffe4e9182d45e49528cda07d06571d255fb611c54fd,142421,17,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.0,0.0,10,9,5,5,8,2,5,1,4,1,0,time_budget_exceeded,forced_model_answer,10,3014.362415969372,3000.0,1.0047874719897907,1,0,0,5,4,4,1,4,1,1,0,1,0,7,4,0.5,1,0.5,0,0,0,1.0,1.0,1,0.0,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,0,0,0.15384615384615385,0.8461538461538461,1.0,0.07692307692307693,0.0,a15e28cca21350241a0bf604,a615e024c95c382d25281ffe4e9182d45e49528cda07d06571d255fb611c54fd,existing_trace_rescored,a615e024c95c382d25281ffe4e9182d45e49528cda07d06571d255fb611c54fd,-1,new,unchanged,0.23076923076923078,0.15384615384615385
deepseek-v4-flash-0731,cost_moderate,6,11,0,deepseek_original,52a3b371227a4a82bb2360ba20014b7f7ed094d961b620f0b7d5d941cd7aade6,244041,17,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.11764705882352941,0.13333333333333333,10,10,6,4,4,6,6,2,2,1,0,aborted,forced_model_answer,12,2996.2023994792253,3000.0,0.9987341331597418,1,0,0,6,4,6,2,2,0,0,0,0,0,4,10,1,0.8,0.8,0.2,0.2,0,1.0,0.91,0.1,0.2,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0,0,0.2857142857142857,0.7142857142857143,1.0,0.7142857142857143,0.0,9f02caa7c24dba70331a95bd,52a3b371227a4a82bb2360ba20014b7f7ed094d961b620f0b7d5d941cd7aade6,existing_trace_rescored,52a3b371227a4a82bb2360ba20014b7f7ed094d961b620f0b7d5d941cd7aade6,-1,new,unchanged,0.46153846153846156,0.46153846153846156
deepseek-v4-flash-0731,cost_moderate,6,11,1,deepseek_original,c0228aa4b6d690d8efb4fd2f475958dcf807e5ba75426591b3be9984cf55768e,225205,17,0.8235294117647058,0.7058823529411765,0.7058823529411765,0.11764705882352941,0.14285714285714285,11,10,8,3,9,2,6,3,2,1,1,time_budget_exceeded,forced_model_answer,12,3293.771762792021,3000.0,1.0979239209306737,1,0,0,7,3,6,3,1,0,1,0,1,0,9,10,1,0.8,0.8,0.2,0.2,0,1.0,0.9,0.6,0.2,7,0.5714285714285714,0.5714285714285714,0.5714285714285714,0,0,0.42857142857142855,0.5714285714285714,1.0,0.14285714285714285,0.0,a979e927c8c42f5a9f7efbb9,c0228aa4b6d690d8efb4fd2f475958dcf807e5ba75426591b3be9984cf55768e,existing_trace_rescored,c0228aa4b6d690d8efb4fd2f475958dcf807e5ba75426591b3be9984cf55768e,-1,new,unchanged,0.5,0.5
deepseek-v4-flash-0731,cost_moderate,6,11,2,deepseek_original,8d6943cb2c2c2e24075a39eb0f077583fe26c40e478b44a48486045e119f391b,178604,17,0.9411764705882353,0.6470588235294118,0.6470588235294118,0.29411764705882354,0.3125,10,10,4,6,0,10,4,0,6,1,0,natural_answer,natural_model_answer,13,2998.5092844627798,3000.0,0.9995030948209266,1,0,0,4,6,4,0,6,0,0,1,0,0,0,10,1,0.5,0.5,0.5,0.4,0.1,0.95,0.81,0,0.5,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,0,0.14285714285714285,0.8571428571428571,1.0,0.5714285714285714,0.0,a9296fb1503c202ceb5683be,8d6943cb2c2c2e24075a39eb0f077583fe26c40e478b44a48486045e119f391b,existing_trace_rescored,8d6943cb2c2c2e24075a39eb0f077583fe26c40e478b44a48486045e119f391b,-1,new,unchanged,0.36363636363636365,0.36363636363636365
deepseek-v4-flash-0731,cost_moderate,7,18,0,deepseek_original,6b2363400402eb9194cf81e9a388a62fdc5a887b0451731d51ec93c22b4a9899,195423,17,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.0,0.0,10,9,6,4,4,6,5,1,4,0,1,time_budget_exceeded,forced_model_answer,11,3090.8988871984184,3000.0,1.0302996290661395,1,0,0,5,4,5,1,3,0,1,0,1,0,4,5,0.6,0.8,0.6,0,0.2,0,0.8,0.8,0.6,0.0,12,1,1,1,0,0,0,1.0,1.0,0.16666666666666666,0.0,8e263b388ea8e0c013a16d90,6b2363400402eb9194cf81e9a388a62fdc5a887b0451731d51ec93c22b4a9899,existing_trace_rescored,6b2363400402eb9194cf81e9a388a62fdc5a887b0451731d51ec93c22b4a9899,-1,new,unchanged,0.26666666666666666,0.26666666666666666
deepseek-v4-flash-0731,cost_moderate,7,18,1,deepseek_original,e8a0e3eb0813492354db9c05efdbf3d7cd362ef84f9664e1e6a61f57291fd9d8,181776,17,1.0,0.8823529411764706,0.8823529411764706,0.11764705882352941,0.11764705882352941,10,9,7,3,4,6,6,1,3,1,1,time_budget_exceeded,forced_model_answer,11,3045.311280041933,3000.0,1.0151037600139776,1,0,0,6,3,6,0,3,0,1,0,1,0,3,5,1,0.6,0.6,0.4,0.4,0,1.0,0.8,0.6,0.4,12,1,1,1,0,0,0,1.0,1.0,0.25,0.0,bf307d6a25557ae5738f4903,e8a0e3eb0813492354db9c05efdbf3d7cd362ef84f9664e1e6a61f57291fd9d8,existing_trace_rescored,e8a0e3eb0813492354db9c05efdbf3d7cd362ef84f9664e1e6a61f57291fd9d8,-1,new,unchanged,0.4,0.4
