slot_id,model,model_id,beta,item,data_source,question_index,seed,repeat,system,scenario,strategy,main_overlap_slot_id,count_as_additional_main_sample,source_path,source_sha256,source_collection,original_execution_cohort,original_source_tree_sha256,source_bytes,source_schema_version,source_repository_commit,source_repository_tree_sha256,evaluation_questions_sha256,agent_id,terminal_message_id,terminal_llm_call_id,terminal_text_sha256,terminal_forced,terminal_finish_reason,extraction_source,old_answer_source,termination_reason,old_missing_final,new_missing_final,old_answer_sha256,new_answer_sha256,old_score,old_score_recomputed,new_score,delta_score,execution_complete,old_score_complete,new_score_complete,old_metrics_json,new_metrics_json,answer_changed,score_changed,runtime_counterfactual_changed,runtime_counterfactual_responses,reason,new_scoring_status,old_scoring_status
whois:kimi:beta5:phantom_seed2:14:R1,kimi,kimi-k3,5,phantom_seed2:14,phantom_seed2,14,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_2977074533261063566c249822237320bdb1f04b14e2739df228bff077744c95/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_14_r0_s2200.json,2936f87980d18090c724bfde9f08ae2e3731de0370b667d5928a0f3a3967cbe8,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,34579,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0013,llm0006,2d535a0c69ae684edd2fb9f7b73d373b91f509ce101186147c267d7653714f56,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,80dd5509ee58be99dfd7ae3aa30f09a0a139cbe5060b22053957f60a88b56f27,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed2:15:R1,kimi,kimi-k3,5,phantom_seed2:15,phantom_seed2,15,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_dac6aca0509b15d81f9768a810255f936c23d9c7de8edbd5d0a72b2ce7580fb3/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_15_r0_s2200.json,68921c93eeff49a4865d4fabfda3498b8c6877ace1b731103912b58e79b4a8a2,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,49034,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0018,llm0008,97a031ecc55e0cbe1f0ffbb993a1248f5a31b4b4fd27c9e51e35940db69e9693,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,33c15c0a4356dbffed155da436b534acdbb1df814a1f72e6f10c040633348a5a,33c15c0a4356dbffed155da436b534acdbb1df814a1f72e6f10c040633348a5a,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed2:16:R1,kimi,kimi-k3,5,phantom_seed2:16,phantom_seed2,16,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_6184bc1ef99a4a0b7de61595aba4afb1f6984ea0c984919e1cd710f3035015a7/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_16_r0_s2200.json,f22ec66f71028d09b25e81e766667c9cb981a42343130ffffa86c041923bf034,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,37093,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0014,llm0006,9908fef28be0cab144244bf9743b8af6dcd37a1a3e27e2e436260a96656bae75,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,d45b24ad8fa4bf1fa8b03a24227c1ae737781abfdd462ebb3914a1705b948655,d45b24ad8fa4bf1fa8b03a24227c1ae737781abfdd462ebb3914a1705b948655,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,True,True,True,"{""f1"": 0.6666666666666666}","{""f1"": 0.6666666666666666}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed2:17:R1,kimi,kimi-k3,5,phantom_seed2:17,phantom_seed2,17,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_fedfeb6ed67984a4ad795bb5cc6d7ac901220280e04eee78c675afc45af3b07b/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_17_r0_s2200.json,56bc8b3c2689410003cf8d574f4ca5dd13eef4f744a5b7b4289e3e3d4d34dd6a,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,88258,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0018,llm0008,2960196eac603da17d453651b3373fb0d14cca5d1ff5f259e79389e19827b826,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,f2953d2931e36d0c55640f51865f8394ebe52194765d04e521017232558f871c,f2953d2931e36d0c55640f51865f8394ebe52194765d04e521017232558f871c,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed2:18:R1,kimi,kimi-k3,5,phantom_seed2:18,phantom_seed2,18,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_31b8da5dcae42e3a80bb5e1a007dad25998dc8d24277f44e8787979ea489e58e/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_18_r0_s2200.json,9180ab96d951511a9cb4b17a27eb61248e54bc07469039eaa4fe2a3b0d6d89e8,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,219712,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0028,llm0013,2960196eac603da17d453651b3373fb0d14cca5d1ff5f259e79389e19827b826,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,f2953d2931e36d0c55640f51865f8394ebe52194765d04e521017232558f871c,f2953d2931e36d0c55640f51865f8394ebe52194765d04e521017232558f871c,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed2:19:R1,kimi,kimi-k3,5,phantom_seed2:19,phantom_seed2,19,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_c31c166174c29fcc38aef3d337eff4f0712203c1e72da3b57d871557dfa47eee/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,ae322c658678602991c5ae25e3017212423b4de85bd5d0b1f6bdb43323732318,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,95156,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0013,llm0006,6c495a8d1e63b5f86bb1a015e49f534ef1080e1b84c1d23f83cbafb222129db4,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,98c8ab596514cf8089ba137a0f4273285657d031be9c865b2cb370bd883fef34,98c8ab596514cf8089ba137a0f4273285657d031be9c865b2cb370bd883fef34,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed3:0:R1,kimi,kimi-k3,5,phantom_seed3:0,phantom_seed3,0,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_25a02dffea089488932577cc117322d85ce1597b4b6857998592ced1b324cb6d/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json,9a7bb6922986f107a986856fbff928758b55f3ee7f1273f29cd058a806717b4e,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,34625,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0014,llm0006,fcc1901465e6281e73bd9b2455e1deabd2832abe4d36d1937b549a878d5a010b,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,da29a6f11e1df79d580b9aa6b2478580b7aa8194a0e6aba466f852bba6ff207d,da29a6f11e1df79d580b9aa6b2478580b7aa8194a0e6aba466f852bba6ff207d,0.4,0.4,0.4,0.0,True,True,True,"{""f1"": 0.4}","{""f1"": 0.4}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed3:1:R1,kimi,kimi-k3,5,phantom_seed3:1,phantom_seed3,1,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_63b8b34d2cb47d3920eac649b19e320708f2a30ee488f152ab12e4ddf515382b/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json,d4c0098d70b811d1e01fc0ad033a315e345c8627bed900127984ec5c1e4b505f,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,36239,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0014,llm0006,545fc9adc72a07f36ad729e2eb8961d869ee77a2f12a0b724dd84c2cb42cd75c,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,010da456e224289ba36cde037614ddbfc78765b05a1cd5fca7621b85a727dd68,010da456e224289ba36cde037614ddbfc78765b05a1cd5fca7621b85a727dd68,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,True,True,True,"{""f1"": 0.6666666666666666}","{""f1"": 0.6666666666666666}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed3:2:R1,kimi,kimi-k3,5,phantom_seed3:2,phantom_seed3,2,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_4a4fbc41b96d7262e09f9a9703e4a245490ee831558b10b3f849908a351c6dfc/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_2_r0_s2200.json,2947679a7e92746f840fb1659a4a63a4f9903a7ec3d635e3d182a3614716f6f7,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,34289,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0013,llm0006,a7292d324c1a19894c01fc5f5fea9f5fe94ff162a61c3efc0bb26a29a3a3f2cd,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,90179cc7d3dba6c8a8a70d4d39f3419b0f9bff00df5fe439166a3ad5176f09e6,90179cc7d3dba6c8a8a70d4d39f3419b0f9bff00df5fe439166a3ad5176f09e6,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed3:3:R1,kimi,kimi-k3,5,phantom_seed3:3,phantom_seed3,3,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_e908830afc0cc311312393140e6f54c5f9c77bfe01ebbaa9b8a786abaf875b99/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_3_r0_s2200.json,c8f5d83b1539a0f8b6db1e82048aca84fc8c34e9466ae39c4a44f28629117b9b,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,62334,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0015,llm0007,f80de3c25173774117c6283b960947b3b8616809a9c081ca4d1889712d748020,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,fdb4bcb1414795beb0dab33d624c65e1db7bf6265d044af6c79c0c7c1726fbfc,fdb4bcb1414795beb0dab33d624c65e1db7bf6265d044af6c79c0c7c1726fbfc,0.5,0.5,0.5,0.0,True,True,True,"{""f1"": 0.5}","{""f1"": 0.5}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed3:4:R1,kimi,kimi-k3,5,phantom_seed3:4,phantom_seed3,4,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_6893031d3d84cafff05081d9216d090faac2f37455953fc749257466c29c77f7/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json,19f925180f5c692b56faa35399a00cf04930e5559c97566f2d739e881a812e6f,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,46208,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0014,llm0006,c7264b8521b226c65eb2ef93db9bb711de5c5a94cfd86cee855e6fa2b1f422f6,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,cf546a9554090d323ceb3f72c1126f5c0f52eeca19a37cdb4b2a7ecc2f2c51e1,cf546a9554090d323ceb3f72c1126f5c0f52eeca19a37cdb4b2a7ecc2f2c51e1,1.0,1.0,1.0,0.0,True,True,True,"{""f1"": 1.0}","{""f1"": 1.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed3:5:R1,kimi,kimi-k3,5,phantom_seed3:5,phantom_seed3,5,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_719e1124ac8a5abb6b469964dcf365d1bc70a574d36a56456badde68777efb75/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json,1038c70c49fcb411da41155922b445e2b7841727e0827d538735073da1e86190,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,122533,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0013,llm0006,29e62ef752b4ad228af3b488c9972be7bdb29851103bccb1d4dc993c640c3f7f,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,d778a4879fafac15a31f54a3a77f2bdce5891f6ac7fc79ecf5df95f091841638,d778a4879fafac15a31f54a3a77f2bdce5891f6ac7fc79ecf5df95f091841638,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,True,True,True,"{""f1"": 0.2857142857142857}","{""f1"": 0.2857142857142857}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed3:6:R1,kimi,kimi-k3,5,phantom_seed3:6,phantom_seed3,6,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_b375e9149de3d4873c61c462896cf9981a3d25736d8593885da62a7c6f5f36d6/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_6_r0_s2200.json,49f66e69665b82832aed70ec6a6337eabcf230817f398ff5d42463715dd51a23,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,119409,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0016,llm0007,1152bf58b98e99b39c4767f0d90478a3a1d9a93dbebb5821d32a6eb3ea818dd5,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,987e82f6f7f282ac9914bd49b89cc996cbcd73ee6a09c1f9eaf0ec4a96eeb528,987e82f6f7f282ac9914bd49b89cc996cbcd73ee6a09c1f9eaf0ec4a96eeb528,0.4,0.4,0.4,0.0,True,True,True,"{""f1"": 0.4}","{""f1"": 0.4}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed3:7:R1,kimi,kimi-k3,5,phantom_seed3:7,phantom_seed3,7,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_869750800343463f0a30e1117f403e26d81fa1e4313aa91b4308ebe53b0d7cfd/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json,38787823e53f0f429f5052460047b1474593378d1c032bd348612bfb6916776f,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,89525,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0016,llm0007,08eba4bd8476ffc9be70393200f1bf5a8ef408d0b300b0a79b45cb3ae38906a3,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,ce27b82a00d83b8cd5213452d5097a05b7e50cdc06bd5ff25596fcbc60388e29,ce27b82a00d83b8cd5213452d5097a05b7e50cdc06bd5ff25596fcbc60388e29,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,True,True,True,"{""f1"": 0.6666666666666666}","{""f1"": 0.6666666666666666}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed3:8:R1,kimi,kimi-k3,5,phantom_seed3:8,phantom_seed3,8,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_ee0a85c8975cfd80f8aa4a0d3b884c9652e4501837da28127acc96f6abce82bb/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_8_r0_s2200.json,afaaa972bf262615288801d260a38c33f1c5b1ae702e7d5e0f8f0d6db061e9d4,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,90914,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0016,llm0007,5e1dbb4367bb0cac694fb13643dd1d99a010b24be2c0a0f2218ff85f64fcd67e,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,b3c4a3b100e585f081a372b8cc56eec709c25ea8a42e6d12636a9a6f90aa902a,b3c4a3b100e585f081a372b8cc56eec709c25ea8a42e6d12636a9a6f90aa902a,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,True,True,True,"{""f1"": 0.33333333333333337}","{""f1"": 0.33333333333333337}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed3:9:R1,kimi,kimi-k3,5,phantom_seed3:9,phantom_seed3,9,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_8cf794afe5eb4cb4ecc4cc2145c7813bd16105356daff05b609e39e580afb5f3/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_9_r0_s2200.json,d6b415305840a79ec60a72598c71d3e4db56e74a4400222fbbad070c3ed9d388,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,36996,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0014,llm0006,a52ee42a24db5f22192dc32bfa084319f4110911e1def143c4866c57df195980,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,e6174862316a4a20ca27f7bbda0a0b9b43dcef19bd3c4e95d0c1b4af9ca54129,e6174862316a4a20ca27f7bbda0a0b9b43dcef19bd3c4e95d0c1b4af9ca54129,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed3:10:R1,kimi,kimi-k3,5,phantom_seed3:10,phantom_seed3,10,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_1b4702775762a087dc3cfa203d54d4591a0ea267813d304284f8e022ffb12098/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json,85cd8f410ee7f0d80c28381b07d3e6d4e9d62754f158f2a18c146e1b14eec8bb,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,24164,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0009,llm0004,6577081fd4e3a34ad1a7b22aba06f5c119d1f262521cd92200a48c2e0aa6ebb6,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,b665327ffe177545fef32490a7ba7c4fa0a710196b22bc6ecea53a93d2a2de9f,b665327ffe177545fef32490a7ba7c4fa0a710196b22bc6ecea53a93d2a2de9f,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.0,True,True,True,"{""f1"": 0.23529411764705882}","{""f1"": 0.23529411764705882}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:kimi:beta5:phantom_seed3:11:R1,kimi,kimi-k3,5,phantom_seed3:11,phantom_seed3,11,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_kimi_formal_20260916_v1/invocations/job_c1d0928cf0e7dc5b7ca9664652a76ad16f2324fb7f82888185ef69e81db94515/result/kimi-k3_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json,7528d091c9ac54503e72f14ead357cf8a3d66f7c3efa62b33ff9390eef37a296,whois_budget_kimi_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,28706,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0011,llm0005,53f1708802d02c1366b5e69b1e8993f26ef75be845dea6707b7d2c1ce41b593b,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,c2ffc54637fe4990edbe3fc08319d69d4162b2c3e2b264ecc02f7a44bafbb4e4,c2ffc54637fe4990edbe3fc08319d69d4162b2c3e2b264ecc02f7a44bafbb4e4,0.4,0.4,0.4,0.0,True,True,True,"{""f1"": 0.4}","{""f1"": 0.4}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
