model,system,scenario,regime,strategy,metric,cohort_id,source_input,source_row,planned_logical_jobs,fully_scored_logical_jobs,source_expected_units,source_known_units,source_commits,source_tree_sha256,source_run_segments_json,local_raw_roots_json,local_member_source_index,raw_entry_url,raw_index_url,source_report_url
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,cached,gap_mi,deepseek_rerun_20260912,rerun_aggregate,34,9,9,9,9,5bf5e5af817c2c6add48c7bae4eec4fe6e8110e9,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,"[{""end_evidence"": {""id"": ""new_deepseek_events"", ""line_1based"": 509}, ""end_utc"": ""2026-09-12T07:17:52.656682492Z"", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal"", ""start_evidence"": {""id"": ""new_deepseek_events"", ""line_1based"": 6}, ""start_utc"": ""2026-09-12T05:24:02.454785839Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/bundles/deepseek/payload/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/README.zh.md
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,naive,gap_mi,deepseek_rerun_20260912,rerun_aggregate,40,9,9,9,9,5bf5e5af817c2c6add48c7bae4eec4fe6e8110e9,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,"[{""end_evidence"": {""id"": ""new_deepseek_events"", ""line_1based"": 509}, ""end_utc"": ""2026-09-12T07:17:52.656682492Z"", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal"", ""start_evidence"": {""id"": ""new_deepseek_events"", ""line_1based"": 6}, ""start_utc"": ""2026-09-12T05:24:02.454785839Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/bundles/deepseek/payload/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/README.zh.md
deepseek-v4-flash-0731,poolact,tuning,cost_moderate,poolact,gap_mi,deepseek_rerun_20260912,rerun_aggregate,46,9,9,9,9,5bf5e5af817c2c6add48c7bae4eec4fe6e8110e9,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,"[{""end_evidence"": {""id"": ""new_deepseek_events"", ""line_1based"": 509}, ""end_utc"": ""2026-09-12T07:17:52.656682492Z"", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal"", ""start_evidence"": {""id"": ""new_deepseek_events"", ""line_1based"": 6}, ""start_utc"": ""2026-09-12T05:24:02.454785839Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/bundles/deepseek/payload/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/README.zh.md
deepseek-v4-flash-0731,poolact,tuning,cost_tight,cached,gap_mi,deepseek_rerun_20260912,rerun_aggregate,52,9,9,9,9,5bf5e5af817c2c6add48c7bae4eec4fe6e8110e9,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,"[{""end_evidence"": {""id"": ""new_deepseek_events"", ""line_1based"": 509}, ""end_utc"": ""2026-09-12T07:17:52.656682492Z"", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal"", ""start_evidence"": {""id"": ""new_deepseek_events"", ""line_1based"": 6}, ""start_utc"": ""2026-09-12T05:24:02.454785839Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/bundles/deepseek/payload/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/README.zh.md
deepseek-v4-flash-0731,poolact,tuning,cost_tight,naive,gap_mi,deepseek_rerun_20260912,rerun_aggregate,58,9,9,9,9,5bf5e5af817c2c6add48c7bae4eec4fe6e8110e9,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,"[{""end_evidence"": {""id"": ""new_deepseek_events"", ""line_1based"": 509}, ""end_utc"": ""2026-09-12T07:17:52.656682492Z"", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal"", ""start_evidence"": {""id"": ""new_deepseek_events"", ""line_1based"": 6}, ""start_utc"": ""2026-09-12T05:24:02.454785839Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/bundles/deepseek/payload/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/README.zh.md
deepseek-v4-flash-0731,poolact,tuning,cost_tight,poolact,gap_mi,deepseek_rerun_20260912,rerun_aggregate,64,9,9,9,9,5bf5e5af817c2c6add48c7bae4eec4fe6e8110e9,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,"[{""end_evidence"": {""id"": ""new_deepseek_events"", ""line_1based"": 509}, ""end_utc"": ""2026-09-12T07:17:52.656682492Z"", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal"", ""start_evidence"": {""id"": ""new_deepseek_events"", ""line_1based"": 6}, ""start_utc"": ""2026-09-12T05:24:02.454785839Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/deepseek""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/bundles/deepseek/payload/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/README.zh.md
gemini-3.8-flash-medium,expgym,evidence_audit,cost_free,single,evidence_acc,gemini_snapshot,gemini_absolute,1,39,39,39,39,de96fb644623e1eedd766bc02d86ad0f13bb7126;de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e;8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,"[{""assigned_slots"": 77, ""execution_complete"": 76, ""queue_status_counts"": {""completed"": 76, ""failed"": 1}, ""score_complete"": 76, ""source_id"": ""original_v3"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_20260911_v3"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}, {""assigned_slots"": 706, ""execution_complete"": 691, ""queue_status_counts"": {""completed"": 691, ""incomplete_started"": 1, ""unstarted"": 14}, ""score_complete"": 691, ""source_id"": ""recovery_v1"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}]",null,/lustrefs/users/chufan.shi/codex_space_tn/all_model_report_20260913/gemini_snapshot/data_v1/SOURCE_INDEX.json,,,
gemini-3.8-flash-medium,expgym,evidence_audit,cost_moderate,single,evidence_acc,gemini_snapshot,gemini_absolute,5,39,39,39,39,de96fb644623e1eedd766bc02d86ad0f13bb7126;de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e;8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,"[{""assigned_slots"": 77, ""execution_complete"": 76, ""queue_status_counts"": {""completed"": 76, ""failed"": 1}, ""score_complete"": 76, ""source_id"": ""original_v3"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_20260911_v3"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}, {""assigned_slots"": 706, ""execution_complete"": 691, ""queue_status_counts"": {""completed"": 691, ""incomplete_started"": 1, ""unstarted"": 14}, ""score_complete"": 691, ""source_id"": ""recovery_v1"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}]",null,/lustrefs/users/chufan.shi/codex_space_tn/all_model_report_20260913/gemini_snapshot/data_v1/SOURCE_INDEX.json,,,
gemini-3.8-flash-medium,expgym,evidence_audit,cost_tight,single,evidence_acc,gemini_snapshot,gemini_absolute,9,39,39,39,39,de96fb644623e1eedd766bc02d86ad0f13bb7126;de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e;8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,"[{""assigned_slots"": 77, ""execution_complete"": 76, ""queue_status_counts"": {""completed"": 76, ""failed"": 1}, ""score_complete"": 76, ""source_id"": ""original_v3"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_20260911_v3"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}, {""assigned_slots"": 706, ""execution_complete"": 691, ""queue_status_counts"": {""completed"": 691, ""incomplete_started"": 1, ""unstarted"": 14}, ""score_complete"": 691, ""source_id"": ""recovery_v1"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}]",null,/lustrefs/users/chufan.shi/codex_space_tn/all_model_report_20260913/gemini_snapshot/data_v1/SOURCE_INDEX.json,,,
gemini-3.8-flash-medium,expgym,restricted_search,cost_free,single,f1,gemini_snapshot,gemini_absolute,13,73,73,73,73,de96fb644623e1eedd766bc02d86ad0f13bb7126;de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e;8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,"[{""assigned_slots"": 77, ""execution_complete"": 76, ""queue_status_counts"": {""completed"": 76, ""failed"": 1}, ""score_complete"": 76, ""source_id"": ""original_v3"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_20260911_v3"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}, {""assigned_slots"": 706, ""execution_complete"": 691, ""queue_status_counts"": {""completed"": 691, ""incomplete_started"": 1, ""unstarted"": 14}, ""score_complete"": 691, ""source_id"": ""recovery_v1"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}]",null,/lustrefs/users/chufan.shi/codex_space_tn/all_model_report_20260913/gemini_snapshot/data_v1/SOURCE_INDEX.json,,,
gemini-3.8-flash-medium,expgym,restricted_search,cost_moderate,single,f1,gemini_snapshot,gemini_absolute,16,73,73,73,73,de96fb644623e1eedd766bc02d86ad0f13bb7126;de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e;8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,"[{""assigned_slots"": 77, ""execution_complete"": 76, ""queue_status_counts"": {""completed"": 76, ""failed"": 1}, ""score_complete"": 76, ""source_id"": ""original_v3"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_20260911_v3"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}, {""assigned_slots"": 706, ""execution_complete"": 691, ""queue_status_counts"": {""completed"": 691, ""incomplete_started"": 1, ""unstarted"": 14}, ""score_complete"": 691, ""source_id"": ""recovery_v1"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}]",null,/lustrefs/users/chufan.shi/codex_space_tn/all_model_report_20260913/gemini_snapshot/data_v1/SOURCE_INDEX.json,,,
gemini-3.8-flash-medium,expgym,restricted_search,cost_tight,single,f1,gemini_snapshot,gemini_absolute,19,73,73,73,73,de96fb644623e1eedd766bc02d86ad0f13bb7126;de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e;8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,"[{""assigned_slots"": 77, ""execution_complete"": 76, ""queue_status_counts"": {""completed"": 76, ""failed"": 1}, ""score_complete"": 76, ""source_id"": ""original_v3"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_20260911_v3"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}, {""assigned_slots"": 706, ""execution_complete"": 691, ""queue_status_counts"": {""completed"": 691, ""incomplete_started"": 1, ""unstarted"": 14}, ""score_complete"": 691, ""source_id"": ""recovery_v1"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}]",null,/lustrefs/users/chufan.shi/codex_space_tn/all_model_report_20260913/gemini_snapshot/data_v1/SOURCE_INDEX.json,,,
gemini-3.8-flash-medium,expgym,tuning,cost_free,single,gap,gemini_snapshot,gemini_absolute,22,27,25,27,25,de96fb644623e1eedd766bc02d86ad0f13bb7126;de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e;8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,"[{""assigned_slots"": 77, ""execution_complete"": 76, ""queue_status_counts"": {""completed"": 76, ""failed"": 1}, ""score_complete"": 76, ""source_id"": ""original_v3"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_20260911_v3"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}, {""assigned_slots"": 706, ""execution_complete"": 691, ""queue_status_counts"": {""completed"": 691, ""incomplete_started"": 1, ""unstarted"": 14}, ""score_complete"": 691, ""source_id"": ""recovery_v1"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}]",null,/lustrefs/users/chufan.shi/codex_space_tn/all_model_report_20260913/gemini_snapshot/data_v1/SOURCE_INDEX.json,,,
gemini-3.8-flash-medium,expgym,tuning,cost_moderate,single,gap,gemini_snapshot,gemini_absolute,30,27,25,27,25,de96fb644623e1eedd766bc02d86ad0f13bb7126;de96fb644623e1eedd766bc02d86ad0f13bb7126,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e;8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,"[{""assigned_slots"": 77, ""execution_complete"": 76, ""queue_status_counts"": {""completed"": 76, ""failed"": 1}, ""score_complete"": 76, ""source_id"": ""original_v3"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_20260911_v3"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_20260911_v3"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}, {""assigned_slots"": 706, ""execution_complete"": 691, ""queue_status_counts"": {""completed"": 691, ""incomplete_started"": 1, ""unstarted"": 14}, ""score_complete"": 691, ""source_id"": ""recovery_v1"", ""source_root"": ""/lustrefs/users/chufan.shi/codex_space_tn/gemini38_eval_20260911/studies/gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_study_id"": ""gemini38_flash_medium_refmatrix_recovery_20260911_v1"", ""source_tree_sha256"": [""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""], ""source_version"": {""commit"": ""de96fb644623e1eedd766bc02d86ad0f13bb7126"", ""source_tree_sha256"": ""8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e""}}]",null,/lustrefs/users/chufan.shi/codex_space_tn/all_model_report_20260913/gemini_snapshot/data_v1/SOURCE_INDEX.json,,,
