model,budget,doc_index,doc_id,order,source_cohort,hypothesis,position,gold_label,gold_nonempty,gold_size,submitted_size,valid_hypothesis_submission,label_correct,evidence_exact,joint_correct,label_correct_wrong_evidence,missing_count,extra_count,overlap_count,missing_any,extra_any,evidence_precision,evidence_recall,feedback_calls,visible_feedback_calls,queried,ever_exact_proposal,submitted_exactly_verified,first_proposal_exact,wrong_first_final_exact,exact_seen_final_wrong,revised_after_wrong,final_changed_from_first,gold_evidence_ids,submitted_evidence_ids,first_visible_evidence_ids,first_visible_feedback_status,slot_id,source_sha256,agent_id,score_version,answer_change_reason
deepseek-v4-flash-0731,cost_free,1,2,1,deepseek_original,nda-3,4,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1,1,1,1,0,1,0,1,0,1,[15],[],[15],Evidence Correct,3f42c6d29761ee5375eeac72,1fc83fc275935cb6fcf8fc340e885095492cd9a2900da05c074c745c69166946,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,1,deepseek_original,nda-17,5,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[45],[],,,3f42c6d29761ee5375eeac72,1fc83fc275935cb6fcf8fc340e885095492cd9a2900da05c074c745c69166946,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,1,deepseek_original,nda-15,6,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1,1,1,1,0,1,0,1,0,1,[57],[],[57],Evidence Correct,3f42c6d29761ee5375eeac72,1fc83fc275935cb6fcf8fc340e885095492cd9a2900da05c074c745c69166946,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,1,deepseek_original,nda-2,7,Contradiction,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,2,2,1,1,0,0,0,1,1,1,[18],[],"[15, 18]",Contain Irrelevant Evidences,3f42c6d29761ee5375eeac72,1fc83fc275935cb6fcf8fc340e885095492cd9a2900da05c074c745c69166946,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,1,deepseek_original,nda-19,8,Entailment,1,2,0,0,0,0,0,0,2,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[27, 86]",[],,,3f42c6d29761ee5375eeac72,1fc83fc275935cb6fcf8fc340e885095492cd9a2900da05c074c745c69166946,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,1,deepseek_original,nda-18,9,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,1,0,0,[],[],[],Evidence Correct,3f42c6d29761ee5375eeac72,1fc83fc275935cb6fcf8fc340e885095492cd9a2900da05c074c745c69166946,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,1,deepseek_original,nda-20,10,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[45],[],,,3f42c6d29761ee5375eeac72,1fc83fc275935cb6fcf8fc340e885095492cd9a2900da05c074c745c69166946,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,1,deepseek_original,nda-4,11,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,6,6,1,1,1,0,0,1,1,1,[],[],[20],Contain Irrelevant Evidences,3f42c6d29761ee5375eeac72,1fc83fc275935cb6fcf8fc340e885095492cd9a2900da05c074c745c69166946,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,1,deepseek_original,nda-1,12,Contradiction,1,3,0,0,0,0,0,0,3,0,0,1,0,0.0,0.0,2,2,1,1,0,0,0,1,1,1,"[15, 16, 17]",[],"[16, 17]",Evidence Incomplete,3f42c6d29761ee5375eeac72,1fc83fc275935cb6fcf8fc340e885095492cd9a2900da05c074c745c69166946,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,1,deepseek_original,nda-7,13,Contradiction,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1,1,1,1,0,1,0,1,0,1,[23],[],[23],Evidence Correct,3f42c6d29761ee5375eeac72,1fc83fc275935cb6fcf8fc340e885095492cd9a2900da05c074c745c69166946,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,1,deepseek_original,nda-5,14,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1,1,1,1,0,1,0,1,0,1,[22],[],[22],Evidence Correct,3f42c6d29761ee5375eeac72,1fc83fc275935cb6fcf8fc340e885095492cd9a2900da05c074c745c69166946,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,1,deepseek_original,nda-11,15,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1,1,1,1,0,1,0,1,0,1,[24],[],[24],Evidence Correct,3f42c6d29761ee5375eeac72,1fc83fc275935cb6fcf8fc340e885095492cd9a2900da05c074c745c69166946,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,1,deepseek_original,nda-8,16,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,2,2,1,1,1,0,0,1,1,0,[48],[],[],Evidence Incomplete,3f42c6d29761ee5375eeac72,1fc83fc275935cb6fcf8fc340e885095492cd9a2900da05c074c745c69166946,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-19,0,Entailment,1,2,0,0,0,0,0,0,2,0,0,1,0,0.0,0.0,1,1,1,1,0,1,0,1,0,1,"[27, 86]",[],"[27, 86]",Evidence Correct,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-8,1,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1,1,1,1,0,1,0,1,0,1,[48],[],[48],Evidence Correct,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-11,2,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,2,2,1,1,0,0,0,1,1,1,[24],[],"[3, 7]",Contain Irrelevant Evidences,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-12,3,Entailment,1,3,0,0,0,0,0,0,3,0,0,1,0,0.0,0.0,9,9,1,1,0,0,0,1,1,1,"[33, 37, 64]",[],"[64, 65]",Contain Irrelevant Evidences,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-1,4,Contradiction,1,3,0,0,0,0,0,0,3,0,0,1,0,0.0,0.0,1,1,1,1,0,1,0,1,0,1,"[15, 16, 17]",[],"[15, 16, 17]",Evidence Correct,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-16,5,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1,1,1,1,0,1,0,1,0,1,[45],[],[45],Evidence Correct,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-10,6,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,1,0,0,[],[],[],Evidence Correct,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-2,7,Contradiction,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,2,2,1,1,0,0,0,1,1,1,[18],[],"[15, 18]",Contain Irrelevant Evidences,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-15,8,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1,1,1,1,0,1,0,1,0,1,[57],[],[57],Evidence Correct,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-20,9,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1,1,1,1,0,1,0,1,0,1,[45],[],[45],Evidence Correct,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-18,10,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,1,0,0,[],[],[],Evidence Correct,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-7,11,Contradiction,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,2,2,1,1,0,0,0,1,1,1,[23],[],"[23, 40]",Contain Irrelevant Evidences,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-13,12,Entailment,1,3,0,0,0,0,0,0,3,0,0,1,0,0.0,0.0,2,2,1,1,0,0,0,1,1,1,"[33, 36, 64]",[],"[36, 64]",Evidence Incomplete,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-5,13,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1,1,1,1,0,1,0,1,0,1,[22],[],[22],Evidence Correct,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-17,14,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,[45],[],[44],Contain Irrelevant Evidences,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-4,15,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,1,2,2,deepseek_original,nda-3,16,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[15],[],,,3d5665bd363c2d70c0ff2a76,424c6c0ac43232bae3c6bda58b5e96e448e48d00942e411c82bd4a27fbb7c13b,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-10,0,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-4,1,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[5],[5],[5],Evidence Correct,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-8,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-12,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-19,4,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[13],[13],[13],Evidence Correct,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-3,5,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[7],[7],[7],Evidence Correct,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-16,6,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[11],Contain Irrelevant Evidences,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-1,7,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[7],[7],[],Evidence Incomplete,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-15,8,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,2,2,1,1,1,1,0,0,0,0,[12],[12],[12],Evidence Correct,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-7,9,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[6],Contain Irrelevant Evidences,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-20,10,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,2,2,1,1,1,1,0,0,0,0,[11],[11],[11],Evidence Correct,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-11,11,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],"[3, 7]",Contain Irrelevant Evidences,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-17,12,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,5,5,1,1,1,0,1,0,1,1,[],[],[12],Contain Irrelevant Evidences,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-13,13,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-2,14,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-5,15,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,0,deepseek_original,nda-18,16,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,e7adf01cd8cebd93935274af,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-13,0,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-10,1,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-12,2,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-16,3,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-3,4,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[7],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-17,5,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-15,6,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[12],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-2,7,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-19,8,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[13],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-18,9,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-20,10,Contradiction,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[11],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-4,11,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[5],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-1,12,Contradiction,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[7],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-7,13,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-5,14,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-11,15,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,0,0,0,1,[],[],"[3, 7]",Contain Irrelevant Evidences,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,1,deepseek_original,nda-8,16,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7e6507ffbc87bbb214732f5e,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,2,deepseek_original,nda-19,0,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[13],[13],[13],Evidence Correct,d3373a7f2a58802e9166fdf1,1d2e295d642e515dcd63a57f32f8c298b0f1a2495b49cf4b3bc121c5c3260865,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,2,deepseek_original,nda-8,1,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,d3373a7f2a58802e9166fdf1,1d2e295d642e515dcd63a57f32f8c298b0f1a2495b49cf4b3bc121c5c3260865,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,2,deepseek_original,nda-11,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],"[3, 7]",Contain Irrelevant Evidences,d3373a7f2a58802e9166fdf1,1d2e295d642e515dcd63a57f32f8c298b0f1a2495b49cf4b3bc121c5c3260865,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,2,deepseek_original,nda-12,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,d3373a7f2a58802e9166fdf1,1d2e295d642e515dcd63a57f32f8c298b0f1a2495b49cf4b3bc121c5c3260865,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,2,deepseek_original,nda-1,4,Contradiction,1,1,1,1,0,1,0,0,0,0,1,0,0,1.0,1.0,3,3,1,1,1,0,1,0,1,1,[7],[7],[],Evidence Incomplete,d3373a7f2a58802e9166fdf1,1d2e295d642e515dcd63a57f32f8c298b0f1a2495b49cf4b3bc121c5c3260865,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,2,deepseek_original,nda-16,5,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[11],Contain Irrelevant Evidences,d3373a7f2a58802e9166fdf1,1d2e295d642e515dcd63a57f32f8c298b0f1a2495b49cf4b3bc121c5c3260865,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,2,deepseek_original,nda-10,6,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,d3373a7f2a58802e9166fdf1,1d2e295d642e515dcd63a57f32f8c298b0f1a2495b49cf4b3bc121c5c3260865,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,2,deepseek_original,nda-2,7,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,d3373a7f2a58802e9166fdf1,1d2e295d642e515dcd63a57f32f8c298b0f1a2495b49cf4b3bc121c5c3260865,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,2,deepseek_original,nda-15,8,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[12],[12],[12],Evidence Correct,d3373a7f2a58802e9166fdf1,1d2e295d642e515dcd63a57f32f8c298b0f1a2495b49cf4b3bc121c5c3260865,-1,new,unchanged
deepseek-v4-flash-0731,cost_free,2,4,2,deepseek_original,nda-20,9,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[11],[11],[],Evidence Incomplete,d3373a7f2a58802e9166fdf1,1d2e295d642e515dcd63a57f32f8c298b0f1a2495b49cf4b3bc121c5c3260865,-1,new,unchanged
