comparison,model,system,scenario,slice_kind,slice,metric,unit,N,regime,analysis_unit,report_scale,report_score_unit,report_delta_unit,complete,naive_full_mean,naive_expected_units,naive_known_units,naive_missing_units,naive_absolute_record,naive_cohort_id,cached_full_mean,cached_expected_units,cached_known_units,cached_missing_units,cached_absolute_record,cached_cohort_id,poolact_full_mean,poolact_expected_units,poolact_known_units,poolact_missing_units,poolact_absolute_record,poolact_cohort_id,cached_minus_naive,poolact_minus_naive,poolact_minus_cached
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.838235294117647,1,1,0,320,deepseek_rerun_20260912,0.8676470588235294,1,1,0,316,deepseek_rerun_20260912,1.0,1,1,0,324,deepseek_rerun_20260912,0.0294117647058824,0.161764705882353,0.1323529411764706
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9411764705882353,1,1,0,309,deepseek_rerun_20260912,1.0,1,1,0,305,deepseek_rerun_20260912,1.0,1,1,0,313,deepseek_rerun_20260912,0.0588235294117647,0.0588235294117647,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,321,deepseek_rerun_20260912,0.9411764705882353,1,1,0,317,deepseek_rerun_20260912,1.0,1,1,0,325,deepseek_rerun_20260912,0.1176470588235295,0.1764705882352942,0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8676470588235294,1,1,0,310,deepseek_rerun_20260912,0.9411764705882353,1,1,0,306,deepseek_rerun_20260912,0.9411764705882353,1,1,0,314,deepseek_rerun_20260912,0.0735294117647059,0.0735294117647059,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,322,deepseek_rerun_20260912,0.838235294117647,1,1,0,318,deepseek_rerun_20260912,0.9411764705882353,1,1,0,326,deepseek_rerun_20260912,0.0147058823529412,0.1176470588235295,0.1029411764705883
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,311,deepseek_rerun_20260912,0.9411764705882353,1,1,0,307,deepseek_rerun_20260912,0.9411764705882353,1,1,0,315,deepseek_rerun_20260912,0.0588235294117647,0.0588235294117647,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:3,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,323,deepseek_rerun_20260912,0.8823529411764706,1,1,0,319,deepseek_rerun_20260912,0.9411764705882353,1,1,0,327,deepseek_rerun_20260912,0.0588235294117648,0.1176470588235295,0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.838235294117647,1,1,0,332,deepseek_rerun_20260912,0.8529411764705882,1,1,0,328,deepseek_rerun_20260912,0.9852941176470589,1,1,0,336,deepseek_rerun_20260912,0.0147058823529412,0.1470588235294119,0.1323529411764707
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7058823529411765,1,1,0,344,deepseek_rerun_20260912,0.6764705882352942,1,1,0,340,deepseek_rerun_20260912,0.7794117647058822,1,1,0,348,deepseek_rerun_20260912,-0.0294117647058823,0.0735294117647057,0.1029411764705880
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,333,deepseek_rerun_20260912,0.8235294117647058,1,1,0,329,deepseek_rerun_20260912,1.0,1,1,0,337,deepseek_rerun_20260912,0E-16,0.1764705882352942,0.1764705882352942
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7058823529411765,1,1,0,345,deepseek_rerun_20260912,0.7058823529411765,1,1,0,341,deepseek_rerun_20260912,0.7647058823529411,1,1,0,349,deepseek_rerun_20260912,0E-16,0.0588235294117646,0.0588235294117646
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,334,deepseek_rerun_20260912,0.9705882352941176,1,1,0,330,deepseek_rerun_20260912,0.9852941176470589,1,1,0,338,deepseek_rerun_20260912,-0.0294117647058824,-0.0147058823529411,0.0147058823529413
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9852941176470589,1,1,0,346,deepseek_rerun_20260912,0.9705882352941176,1,1,0,342,deepseek_rerun_20260912,0.9705882352941176,1,1,0,350,deepseek_rerun_20260912,-0.0147058823529413,-0.0147058823529413,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,335,deepseek_rerun_20260912,1.0,1,1,0,331,deepseek_rerun_20260912,1.0,1,1,0,339,deepseek_rerun_20260912,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:4,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,347,deepseek_rerun_20260912,1.0,1,1,0,343,deepseek_rerun_20260912,0.9411764705882353,1,1,0,351,deepseek_rerun_20260912,0.0,-0.0588235294117647,-0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:5,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9411764705882353,1,1,0,356,deepseek_rerun_20260912,1.0,1,1,0,352,deepseek_rerun_20260912,1.0,1,1,0,360,deepseek_rerun_20260912,0.0588235294117647,0.0588235294117647,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:5,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,368,deepseek_rerun_20260912,0.838235294117647,1,1,0,364,deepseek_rerun_20260912,0.9411764705882353,1,1,0,372,deepseek_rerun_20260912,0.0147058823529412,0.1176470588235295,0.1029411764705883
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:5,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9411764705882353,1,1,0,357,deepseek_rerun_20260912,1.0,1,1,0,353,deepseek_rerun_20260912,1.0,1,1,0,361,deepseek_rerun_20260912,0.0588235294117647,0.0588235294117647,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:5,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,369,deepseek_rerun_20260912,0.8823529411764706,1,1,0,365,deepseek_rerun_20260912,0.9411764705882353,1,1,0,373,deepseek_rerun_20260912,0E-16,0.0588235294117647,0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:5,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8529411764705882,1,1,0,358,deepseek_rerun_20260912,0.8970588235294117,1,1,0,354,deepseek_rerun_20260912,0.8823529411764706,1,1,0,362,deepseek_rerun_20260912,0.0441176470588235,0.0294117647058824,-0.0147058823529411
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:5,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8088235294117647,1,1,0,370,deepseek_rerun_20260912,0.7794117647058824,1,1,0,366,deepseek_rerun_20260912,0.8823529411764706,1,1,0,374,deepseek_rerun_20260912,-0.0294117647058823,0.0735294117647059,0.1029411764705882
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:5,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,359,deepseek_rerun_20260912,0.8823529411764706,1,1,0,355,deepseek_rerun_20260912,0.8823529411764706,1,1,0,363,deepseek_rerun_20260912,0.0588235294117648,0.0588235294117648,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:5,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,371,deepseek_rerun_20260912,0.8235294117647058,1,1,0,367,deepseek_rerun_20260912,0.8823529411764706,1,1,0,375,deepseek_rerun_20260912,0E-16,0.0588235294117648,0.0588235294117648
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:6,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6764705882352942,1,1,0,380,deepseek_rerun_20260912,0.7647058823529411,1,1,0,376,deepseek_rerun_20260912,1.0,1,1,0,384,deepseek_rerun_20260912,0.0882352941176469,0.3235294117647058,0.2352941176470589
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:6,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6176470588235294,1,1,0,392,deepseek_rerun_20260912,0.661764705882353,1,1,0,388,deepseek_rerun_20260912,0.6764705882352942,1,1,0,396,deepseek_rerun_20260912,0.0441176470588236,0.0588235294117648,0.0147058823529412
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:6,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7058823529411765,1,1,0,381,deepseek_rerun_20260912,0.7647058823529411,1,1,0,377,deepseek_rerun_20260912,1.0,1,1,0,385,deepseek_rerun_20260912,0.0588235294117646,0.2941176470588235,0.2352941176470589
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:6,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6470588235294118,1,1,0,393,deepseek_rerun_20260912,0.7058823529411765,1,1,0,389,deepseek_rerun_20260912,0.7058823529411765,1,1,0,397,deepseek_rerun_20260912,0.0588235294117647,0.0588235294117647,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:6,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9264705882352942,1,1,0,382,deepseek_rerun_20260912,0.9852941176470589,1,1,0,378,deepseek_rerun_20260912,1.0,1,1,0,386,deepseek_rerun_20260912,0.0588235294117647,0.0735294117647058,0.0147058823529411
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:6,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8529411764705882,1,1,0,394,deepseek_rerun_20260912,0.8970588235294117,1,1,0,390,deepseek_rerun_20260912,0.9117647058823529,1,1,0,398,deepseek_rerun_20260912,0.0441176470588235,0.0588235294117647,0.0147058823529412
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:6,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9411764705882353,1,1,0,383,deepseek_rerun_20260912,1.0,1,1,0,379,deepseek_rerun_20260912,1.0,1,1,0,387,deepseek_rerun_20260912,0.0588235294117647,0.0588235294117647,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:6,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,395,deepseek_rerun_20260912,0.9411764705882353,1,1,0,391,deepseek_rerun_20260912,0.9411764705882353,1,1,0,399,deepseek_rerun_20260912,0.0588235294117647,0.0588235294117647,0E-16
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:7,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9411764705882353,1,1,0,404,deepseek_rerun_20260912,0.9558823529411764,1,1,0,400,deepseek_rerun_20260912,1.0,1,1,0,408,deepseek_rerun_20260912,0.0147058823529411,0.0588235294117647,0.0441176470588236
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:7,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,416,deepseek_rerun_20260912,0.838235294117647,1,1,0,412,deepseek_rerun_20260912,0.9264705882352942,1,1,0,420,deepseek_rerun_20260912,0.0147058823529412,0.1029411764705884,0.0882352941176472
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:7,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,405,deepseek_rerun_20260912,0.9411764705882353,1,1,0,401,deepseek_rerun_20260912,1.0,1,1,0,409,deepseek_rerun_20260912,-0.0588235294117647,0.0,0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:7,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,417,deepseek_rerun_20260912,0.8823529411764706,1,1,0,413,deepseek_rerun_20260912,0.9411764705882353,1,1,0,421,deepseek_rerun_20260912,0.0588235294117648,0.1176470588235295,0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:7,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9705882352941176,1,1,0,406,deepseek_rerun_20260912,0.9411764705882353,1,1,0,402,deepseek_rerun_20260912,1.0,1,1,0,410,deepseek_rerun_20260912,-0.0294117647058823,0.0294117647058824,0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:7,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,418,deepseek_rerun_20260912,0.9117647058823529,1,1,0,414,deepseek_rerun_20260912,0.9558823529411764,1,1,0,422,deepseek_rerun_20260912,0.0294117647058823,0.0735294117647058,0.0441176470588235
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:7,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,407,deepseek_rerun_20260912,0.9411764705882353,1,1,0,403,deepseek_rerun_20260912,1.0,1,1,0,411,deepseek_rerun_20260912,-0.0588235294117647,0.0,0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:7,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,419,deepseek_rerun_20260912,0.9411764705882353,1,1,0,415,deepseek_rerun_20260912,1.0,1,1,0,423,deepseek_rerun_20260912,0.0588235294117647,0.1176470588235294,0.0588235294117647
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:8,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.42647058823529416,1,1,0,428,deepseek_rerun_20260912,0.5735294117647058,1,1,0,424,deepseek_rerun_20260912,1.0,1,1,0,432,deepseek_rerun_20260912,0.14705882352941164,0.57352941176470584,0.4264705882352942
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:8,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.4852941176470588,1,1,0,440,deepseek_rerun_20260912,0.27941176470588236,1,1,0,436,deepseek_rerun_20260912,0.5,1,1,0,444,deepseek_rerun_20260912,-0.20588235294117644,0.0147058823529412,0.22058823529411764
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:8,evidence_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.35294117647058826,1,1,0,429,deepseek_rerun_20260912,0.6470588235294118,1,1,0,425,deepseek_rerun_20260912,1.0,1,1,0,433,deepseek_rerun_20260912,0.29411764705882354,0.64705882352941174,0.3529411764705882
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:8,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.35294117647058826,1,1,0,441,deepseek_rerun_20260912,0.35294117647058826,1,1,0,437,deepseek_rerun_20260912,0.5294117647058824,1,1,0,445,deepseek_rerun_20260912,0E-17,0.17647058823529414,0.17647058823529414
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:8,label_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9558823529411764,1,1,0,430,deepseek_rerun_20260912,0.9705882352941176,1,1,0,426,deepseek_rerun_20260912,1.0,1,1,0,434,deepseek_rerun_20260912,0.0147058823529412,0.0441176470588236,0.0294117647058824
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:8,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9705882352941176,1,1,0,442,deepseek_rerun_20260912,0.75,1,1,0,438,deepseek_rerun_20260912,0.9852941176470589,1,1,0,446,deepseek_rerun_20260912,-0.2205882352941176,0.0147058823529413,0.2352941176470589
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:8,label_acc_mv,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9411764705882353,1,1,0,431,deepseek_rerun_20260912,1.0,1,1,0,427,deepseek_rerun_20260912,1.0,1,1,0,435,deepseek_rerun_20260912,0.0588235294117647,0.0588235294117647,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:8,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,443,deepseek_rerun_20260912,1.0,1,1,0,439,deepseek_rerun_20260912,1.0,1,1,0,447,deepseek_rerun_20260912,0.0,0.0,0.0
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:9,evidence_acc_mi,fraction,4,cost_moderate,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6176470588235294,1,1,0,452,deepseek_rerun_20260912,0.6029411764705883,1,1,0,448,deepseek_rerun_20260912,1.0,1,1,0,456,deepseek_rerun_20260912,-0.0147058823529411,0.3823529411764706,0.3970588235294117
N4_strategy,deepseek-v4-flash-0731,poolact,evidence_audit,task,cc-large:9,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.45588235294117646,1,1,0,464,deepseek_rerun_20260912,0.47058823529411764,1,1,0,460,deepseek_rerun_20260912,0.6323529411764706,1,1,0,468,deepseek_rerun_20260912,0.01470588235294118,0.17647058823529414,0.16176470588235296
