model,regime,strategy,cohort_id,question_index,data_source,result_sha256,bytes,agents,feedback_attempts,feedback_visible,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,first_choice_unique_hypotheses,within_agent_repeated_attempts,cross_agent_overlap_queries,unique_verified_correct_queries,unique_verified_correct_nonempty,semantic_redundancy_fraction,correct_visible,incomplete_visible,irrelevant_visible,other_visible,withheld,invalid_payload_attempts,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,agents_with_peer_snapshot,agents_with_peer_only_nonempty_final_match,cache_hits,cache_size,graph_pending_claims,slot_id,source_sha256,score_version,answer_change_reason,label_acc,evidence_acc,verification_eff
deepseek-v4-flash-0731,cost_tight,cached,deepseek_rerun_20260912,10,phantom_seed1,4f6a33592d875536975781fa71665d0e727bbad360740ac11ece85b7ed2fe2e5,389550,4,14,11,12,9,7,6,4,0,2,4,2,0.1428571428571429,4,1,6,0,3,0,0,0,0,0,0,4,0,0,1,9,0,461888258b39afac7de447c5,4f6a33592d875536975781fa71665d0e727bbad360740ac11ece85b7ed2fe2e5,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.4117647058823529,0.0
deepseek-v4-flash-0731,cost_tight,cached,deepseek_rerun_20260912,11,phantom_seed1,517aaefe3fb9c5bc090eeab7992fbae413250c7108d3473b606441ac9731cbbc,421562,4,12,8,6,3,5,2,2,0,6,2,0,0.5,4,0,4,0,4,0,0,0,0,0,0,4,0,0,0,3,0,10166fe0b1e7e71eb8cea582,517aaefe3fb9c5bc090eeab7992fbae413250c7108d3473b606441ac9731cbbc,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.4117647058823529,0.0
deepseek-v4-flash-0731,cost_tight,cached,deepseek_rerun_20260912,12,phantom_seed1,5afab946d87216fed37f74aca1a76f9016668de985f8ed3a6d13e28678ee8e6a,283860,4,13,9,6,4,3,1,1,0,7,1,0,0.5384615384615384,2,0,6,1,4,1,0,0,0,0,0,4,0,0,0,3,0,380da7ee9da3971c7b69ede7,5afab946d87216fed37f74aca1a76f9016668de985f8ed3a6d13e28678ee8e6a,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.47058823529411764,0.0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,0,phantom_seed1,c99fd9ed3e8a1791dac0c6b15ce0039157fab3027bf9a4944e86d60c1a53d604,360357,4,12,9,11,9,2,2,2,0,1,0,0,0.08333333333333337,0,4,5,0,3,0,0,0,0,0,0,4,0,0,0,0,0,a3e1da0874fa2f9ce8df6e1f,c99fd9ed3e8a1791dac0c6b15ce0039157fab3027bf9a4944e86d60c1a53d604,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.35294117647058826,0.0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,1,phantom_seed1,cdccec38bede22a2e4531eaa2ebb38ed41b2200f62ceba59bae035a997080ce7,331429,4,13,12,8,7,7,6,1,0,5,4,4,0.3846153846153846,9,2,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,8e89cf9bfae1455121c6d0c3,cdccec38bede22a2e4531eaa2ebb38ed41b2200f62ceba59bae035a997080ce7,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.7647058823529411,0.0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,2,phantom_seed1,55b0c347bf23cc39f698ac01e3eb3b0312d99d2807febe6c7d758a8756f2dca5,265390,4,12,11,6,5,5,4,2,0,6,4,3,0.5,8,0,3,0,1,0,0,0,0,0,0,4,0,0,0,0,0,37e52451cdca695a0f137210,55b0c347bf23cc39f698ac01e3eb3b0312d99d2807febe6c7d758a8756f2dca5,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.8235294117647058,0.0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,3,phantom_seed1,931787aed0c3f810e1f9f4203a0bc9ba8e0d05da7f04698b995c6f337fe9db25,414410,4,15,12,10,8,4,4,2,0,5,2,2,0.33333333333333337,4,4,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,7823cdfae7be762a8252983f,931787aed0c3f810e1f9f4203a0bc9ba8e0d05da7f04698b995c6f337fe9db25,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.8235294117647058,0.0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,4,phantom_seed1,e54c55ebb40f1843c647aabee4ab84a9ff69434222efa68b57152a5b0f902808,310301,4,12,10,8,7,5,5,3,0,4,5,3,0.33333333333333337,8,1,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0,13d8f93beb3f0e5de36d9401,e54c55ebb40f1843c647aabee4ab84a9ff69434222efa68b57152a5b0f902808,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.7058823529411765,0.0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,5,phantom_seed1,75ff4f1097a11fdc324f8c4c0cd6d75dc1d632b23e2aaf393a49cf058a489a0e,310281,4,12,9,10,8,6,6,4,0,2,4,2,0.16666666666666663,5,0,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,d7b8b2d9f131624038d7440b,75ff4f1097a11fdc324f8c4c0cd6d75dc1d632b23e2aaf393a49cf058a489a0e,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.8823529411764706,0.0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,6,phantom_seed1,c645caa8b372f07922e9ccc766cddd94c1f7436d43802efd249924a561e42e4b,352622,4,13,11,10,9,8,7,4,0,3,7,4,0.23076923076923073,9,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,d13ef0f3a4287a70e916e00a,c645caa8b372f07922e9ccc766cddd94c1f7436d43802efd249924a561e42e4b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.6470588235294118,0.0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,7,phantom_seed1,414f5ccbc8a1b41cb1ff34fde4f302dc4465393728c577782b8a6ed35de79ec1,373274,4,12,9,7,6,6,5,4,0,5,3,3,0.41666666666666663,6,1,2,0,3,0,0,0,0,0,0,4,0,0,0,0,0,c486c7c9dea29e0b9da34a9a,414f5ccbc8a1b41cb1ff34fde4f302dc4465393728c577782b8a6ed35de79ec1,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.8235294117647058,0.0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,8,phantom_seed1,8844fa6a87f823d8783462e4cc2e7dcebbdc5b27196d4b53e9c53ed98c227fd9,528497,4,12,11,9,9,6,6,4,0,3,4,2,0.25,4,3,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0,f728679bedeec603ff4687d7,8844fa6a87f823d8783462e4cc2e7dcebbdc5b27196d4b53e9c53ed98c227fd9,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.35294117647058826,0.0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,9,phantom_seed1,44ff4d0d6621660f3b36cc622dc0276f1b5b62eab94dcb3b53f407a02a8b5f67,273798,4,12,9,6,6,3,3,2,0,6,2,0,0.5,2,0,7,0,3,0,0,0,0,0,0,4,0,0,0,0,0,04ce39b40d7d88d19c0efa05,44ff4d0d6621660f3b36cc622dc0276f1b5b62eab94dcb3b53f407a02a8b5f67,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.4117647058823529,0.0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,10,phantom_seed1,4da8b311105317f7d1602ea3e978a4ae90668a125198706c9e71435674a7f71c,440280,4,13,10,8,6,4,3,2,0,5,2,1,0.3846153846153846,3,0,7,0,3,0,0,0,0,0,0,4,0,0,0,0,0,93b5bf681feb2c3f1cea8bdc,4da8b311105317f7d1602ea3e978a4ae90668a125198706c9e71435674a7f71c,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.35294117647058826,0.0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,11,phantom_seed1,8831c25b1eb960b2903afc9f18b8229a1a88e4b1c8daf6d514569379d03d9c71,499508,4,12,9,8,7,4,4,2,0,4,3,1,0.33333333333333337,4,2,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,2aacfbd064f38f443112dd82,8831c25b1eb960b2903afc9f18b8229a1a88e4b1c8daf6d514569379d03d9c71,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.5294117647058824,0.0
deepseek-v4-flash-0731,cost_tight,naive,deepseek_rerun_20260912,12,phantom_seed1,812a501b95dea5a6a2f4f4e72dfeabc6f676c20ca0e34945ab62720068c7d980,278215,4,12,8,9,6,6,3,3,0,3,3,1,0.25,4,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,214d61e9faf54af2ff392d10,812a501b95dea5a6a2f4f4e72dfeabc6f676c20ca0e34945ab62720068c7d980,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.5882352941176471,0.0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,0,phantom_seed1,a55d5ef272ffa1a367b5097011dbfc75a8e721975677403012d281e9a27126f6,439271,4,14,11,14,11,7,6,4,0,0,2,2,0.0,2,3,6,0,3,0,10,5,5,5,5,4,4,3,0,11,0,cfc5de65e3324a67c56e12d2,a55d5ef272ffa1a367b5097011dbfc75a8e721975677403012d281e9a27126f6,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.4117647058823529,0.0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,1,phantom_seed1,099620e1da12977ef6e52ba5b1c2c7def1f2a6185a271e3e392f24d4b8a92f4e,349253,4,12,9,10,8,8,6,4,0,2,6,6,0.16666666666666663,7,2,0,0,3,0,8,13,12,12,12,4,4,4,0,8,0,aa0c07999beb20071969cb88,099620e1da12977ef6e52ba5b1c2c7def1f2a6185a271e3e392f24d4b8a92f4e,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.7647058823529411,0.0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,2,phantom_seed1,a1aa620d9d73c4e58a4b1fb846fca74daf8971a10a7ae4c5d99c2e9e8ecf27e8,336726,4,13,10,11,9,10,9,4,0,2,5,5,0.15384615384615385,5,0,5,0,3,0,9,15,15,15,15,4,4,4,0,9,0,8582ac464fed68d01af734f4,a1aa620d9d73c4e58a4b1fb846fca74daf8971a10a7ae4c5d99c2e9e8ecf27e8,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.9411764705882353,0.0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,3,phantom_seed1,307118173d7c17f41ac2c582147a0b7fd282b0c259e14f32211cd0b3d49d9473,384200,4,14,11,12,10,8,7,4,0,2,6,5,0.1428571428571429,7,2,2,0,3,0,10,14,13,13,10,4,4,4,0,10,0,4ed26a79ea23efed3a783974,307118173d7c17f41ac2c582147a0b7fd282b0c259e14f32211cd0b3d49d9473,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,1.0,0.0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,4,phantom_seed1,75f396e8c8d43bddf0943f702b046728de66399f3854234d571142a1c1cbbb28,331591,4,12,10,12,10,8,7,4,0,0,5,5,0.0,5,0,5,0,2,0,9,12,12,12,12,4,4,4,0,10,0,274f764d06bc89e33fd7c7bc,75f396e8c8d43bddf0943f702b046728de66399f3854234d571142a1c1cbbb28,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.7647058823529411,0.0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,5,phantom_seed1,f53e67005f5fb9bc11954a809aafc381f7ac69b2185a4b410f23dcaefb1a462b,288550,4,12,9,10,9,7,6,4,0,2,6,3,0.16666666666666663,6,0,3,0,3,0,8,14,14,14,9,4,4,4,0,9,0,576e0199ff66cd91998deb92,f53e67005f5fb9bc11954a809aafc381f7ac69b2185a4b410f23dcaefb1a462b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.9411764705882353,0.0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,6,phantom_seed1,e9f56b2684d9f956723181bb5cc4d6a3cbc7eb185a175bbed49dd5d2b136813c,333728,4,12,9,11,8,7,6,4,0,1,4,3,0.08333333333333337,4,0,5,0,3,0,8,6,6,6,5,4,4,3,0,8,0,f2a7d9bfa41bc2ba3fc3d753,e9f56b2684d9f956723181bb5cc4d6a3cbc7eb185a175bbed49dd5d2b136813c,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.7058823529411765,0.0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,7,phantom_seed1,f79c7549cf0418dc23e8bb5e1915dc04fd27262cff458bf3e6bddbb83b499a8e,282585,4,12,9,9,7,7,6,4,0,3,2,2,0.25,3,1,5,0,3,0,8,6,5,5,5,4,4,4,0,7,0,72499639c82094f3378216f8,f79c7549cf0418dc23e8bb5e1915dc04fd27262cff458bf3e6bddbb83b499a8e,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.9411764705882353,0.0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,8,phantom_seed1,68e0ffc386eeb247ae716f9e6fdd069e1ac50775fbf549a4d938235b23c4ddf4,334279,4,12,9,12,9,8,7,4,0,0,5,2,0.0,5,3,1,0,3,0,8,11,11,11,5,4,4,3,0,9,0,64dfeda9ae56597cda274cc4,68e0ffc386eeb247ae716f9e6fdd069e1ac50775fbf549a4d938235b23c4ddf4,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.5294117647058824,0.0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,9,phantom_seed1,9d2a9bfd1b5d53f8e77b19f943223f82e269a9a1ccd9983048fd0148fe194d57,337652,4,12,9,9,7,5,5,3,0,3,2,1,0.25,3,1,5,0,3,0,8,7,5,5,2,4,4,2,0,8,0,b948ea73c8dc980a541b3d3c,9d2a9bfd1b5d53f8e77b19f943223f82e269a9a1ccd9983048fd0148fe194d57,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.5882352941176471,0.0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,10,phantom_seed1,7f69132dcbbf2a0e41fbbab8d94fd8139cd31ddf22f14f4753dc809ba7bb960b,422696,4,13,10,12,10,5,4,4,0,1,2,0,0.07692307692307687,2,2,6,0,3,0,9,3,3,3,0,4,4,0,0,10,0,d5efad1e376492a202c6dadb,7f69132dcbbf2a0e41fbbab8d94fd8139cd31ddf22f14f4753dc809ba7bb960b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.47058823529411764,0.0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,11,phantom_seed1,98d38f2a8594cb4756b9253ddcc11f384a06ecf1bd334d024ca386daf9d458dd,385912,4,13,9,13,9,8,6,4,0,0,4,2,0.0,4,3,2,0,4,0,8,11,11,11,6,4,4,4,0,9,0,5e8267a5f3f8cc28219b18a8,98d38f2a8594cb4756b9253ddcc11f384a06ecf1bd334d024ca386daf9d458dd,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.5882352941176471,0.0
deepseek-v4-flash-0731,cost_tight,poolact,deepseek_rerun_20260912,12,phantom_seed1,13bc8740e76958e53fedfc7e7690430abd3880ac2f9e6c1e513f1aeb31b77909,363321,4,12,8,12,8,7,5,4,0,0,1,1,0.0,1,1,6,0,4,0,7,1,1,1,1,4,4,1,0,8,0,c44a27f1b81c045ec6edb830,13bc8740e76958e53fedfc7e7690430abd3880ac2f9e6c1e513f1aeb31b77909,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.6470588235294118,0.0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,0,phantom_seed1,933bb6923793e27e13b5b395e12e244fa59eb661a2b9dcdeae51a1d9087b9c4e,668421,4,40,39,19,18,8,7,1,0,21,5,4,0.525,12,6,21,0,1,0,0,0,0,0,0,4,0,0,6,18,0,51567c74a93335f064467a24,933bb6923793e27e13b5b395e12e244fa59eb661a2b9dcdeae51a1d9087b9c4e,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.6470588235294118,0.0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,1,phantom_seed1,03bbd49bda4839950e009c6e862689e5302bd683d552a825da8297dcfdfe1dad,617828,4,43,43,17,17,11,11,1,0,26,11,9,0.6046511627906976,30,5,8,0,0,0,0,0,0,0,0,4,0,0,4,17,0,7a9d9fac147aecef5db66e78,03bbd49bda4839950e009c6e862689e5302bd683d552a825da8297dcfdfe1dad,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.8823529411764706,0.0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,2,phantom_seed1,a5711ce8cb7fdd775b95d24f5c17860fe373d274f8951dbe74b809975b105498,515611,4,49,48,21,20,15,14,1,0,28,14,6,0.5714285714285714,34,0,14,0,1,0,0,0,0,0,0,4,0,0,12,20,0,50c251d90da94a4abea63bd9,a5711ce8cb7fdd775b95d24f5c17860fe373d274f8951dbe74b809975b105498,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,3,phantom_seed1,861916b8f431adfe668c57a1f5e20a39c22f3bdd518eb4c378cb1fe9628fdfa1,516995,4,55,55,21,21,13,13,1,0,34,13,5,0.6181818181818182,34,6,15,0,0,0,0,0,0,0,0,4,0,0,19,21,0,34c78a2bff7539cc63a5eb21,861916b8f431adfe668c57a1f5e20a39c22f3bdd518eb4c378cb1fe9628fdfa1,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,1.0,0.0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,4,phantom_seed1,643fa8b4934a1813b8870f36a1f2ae8de44aa5be3304d107e152996dc1e018b9,578618,4,47,45,20,18,14,13,1,0,27,12,8,0.574468085106383,30,5,10,0,2,0,0,0,0,0,0,4,0,0,8,18,0,f4921d5ea5218182b56f5ccd,643fa8b4934a1813b8870f36a1f2ae8de44aa5be3304d107e152996dc1e018b9,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,5,phantom_seed1,aee15b83521c6d6823ba31bd14a691f44f78c514de7fca2067e7ad6d2d2ce32b,470316,4,41,40,15,14,9,9,1,0,26,8,4,0.6341463414634146,24,4,12,0,1,0,0,0,0,0,0,4,0,0,4,14,0,f2cf84be34d45f2986b90641,aee15b83521c6d6823ba31bd14a691f44f78c514de7fca2067e7ad6d2d2ce32b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,1.0,0.0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,6,phantom_seed1,260f1e670617848977e8360c4917c10ce7abd046dbc92ae505dd716b45f854d5,689296,4,50,49,24,23,16,16,1,0,26,16,10,0.52,37,4,8,0,1,0,0,0,0,0,0,4,0,0,12,23,0,a999a784b0d6ee31608f49c7,260f1e670617848977e8360c4917c10ce7abd046dbc92ae505dd716b45f854d5,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,7,phantom_seed1,5a6b89c74a54f173c8c10afa517f7ec67801b09f7b59fd0d95d03d0265206ae3,528631,4,45,44,22,21,11,11,1,0,23,10,4,0.5111111111111111,22,3,19,0,1,0,0,0,0,0,0,4,0,0,8,21,0,2a3d4cdfadef52fe9f3bfc17,5a6b89c74a54f173c8c10afa517f7ec67801b09f7b59fd0d95d03d0265206ae3,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.9411764705882353,0.0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,8,phantom_seed1,de0caa31e6222d6ae7fff20acfb691faa8c2525bdcf27192d9f9a3a7dc8fac6b,749177,4,44,44,19,19,13,13,1,0,25,13,10,0.5681818181818181,31,6,7,0,0,0,0,0,0,0,0,4,0,0,6,19,0,5e9ca50dd81c53aa21d4e83d,de0caa31e6222d6ae7fff20acfb691faa8c2525bdcf27192d9f9a3a7dc8fac6b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.8823529411764706,0.0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,9,phantom_seed1,6d8a0f0676a294d67724ba591c44c088db0e9d2c932b01689e0c4436a268f184,694396,4,46,46,26,26,16,16,1,0,20,16,12,0.4347826086956522,30,8,8,0,0,0,0,0,0,0,0,4,0,0,9,26,0,255abdb4dea26f8a195efd3c,6d8a0f0676a294d67724ba591c44c088db0e9d2c932b01689e0c4436a268f184,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.8823529411764706,0.0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,10,phantom_seed1,a79013e8d989fde386ed05ff37c42ae891b3c318e5d703ad7a13e63bf559b060,748537,4,46,44,27,26,11,11,1,0,19,9,7,0.4130434782608695,15,11,18,0,2,0,0,0,0,0,0,4,0,0,10,26,0,e37b14520a110ee4f13a4b75,a79013e8d989fde386ed05ff37c42ae891b3c318e5d703ad7a13e63bf559b060,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.5294117647058824,0.0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,11,phantom_seed1,8d93a788a32c057b00069c0f4098f9163b5a6a27e15d785dfb0a6bb0dd169875,790531,4,52,51,25,24,14,14,1,0,27,13,9,0.5192307692307692,30,12,9,0,1,0,0,0,0,0,0,4,0,0,13,24,0,1e47a5e5c7ab9576ffe33a31,8d93a788a32c057b00069c0f4098f9163b5a6a27e15d785dfb0a6bb0dd169875,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.8235294117647058,0.0
gemini-3.8-flash-medium,cost_moderate,cached,gemini_snapshot,12,phantom_seed1,cd996f6ed532e0db2be7c33880a6376c76394d81031d92a6675db043cce816dc,561905,4,51,49,23,21,16,15,1,0,28,15,7,0.5490196078431373,34,3,12,0,2,0,0,0,0,0,0,4,0,0,13,21,0,88a8ca31e90e00ca9fdedf24,cd996f6ed532e0db2be7c33880a6376c76394d81031d92a6675db043cce816dc,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.9411764705882353,0.0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,0,phantom_seed1,349e2498b556173e785bb5aafe50d5d5641e1ed1dfd516e835b5633f8a91d969,740074,4,37,37,21,21,9,9,1,0,16,8,7,0.43243243243243246,13,6,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,c0d6e72d4eb8e6d0cbcf6369,349e2498b556173e785bb5aafe50d5d5641e1ed1dfd516e835b5633f8a91d969,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.7058823529411765,0.0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,1,phantom_seed1,9e5f6af027b1efad9182aa16fb0464425e8778963e9201db424b288c94d4b3f6,653136,4,39,39,19,19,11,11,1,0,20,10,8,0.5128205128205128,25,6,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,d18a68789540e2cdb523a858,9e5f6af027b1efad9182aa16fb0464425e8778963e9201db424b288c94d4b3f6,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.7647058823529411,0.0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,2,phantom_seed1,3d999ac8063b1146e982b008f498beeeeb43b82261cea7834295e4aa106d7e8f,511289,4,37,36,15,14,11,10,1,0,22,9,5,0.5945945945945945,23,0,13,0,1,0,0,0,0,0,0,4,0,0,0,0,0,e01a444bb876e61815605678,3d999ac8063b1146e982b008f498beeeeb43b82261cea7834295e4aa106d7e8f,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,1.0,0.0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,3,phantom_seed1,08b4c61a39f71e09d54eb616c370983af390ea72b2ca84dfc3dad81a1ec91e01,509480,4,40,40,18,18,10,10,1,0,22,10,5,0.55,21,6,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1abacb6f1add6c58a89fbbf8,08b4c61a39f71e09d54eb616c370983af390ea72b2ca84dfc3dad81a1ec91e01,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.9411764705882353,0.0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,4,phantom_seed1,d2796005b204e1f1f358d3f6a6d530162a419e1e6d3ccba6039c76d0806c8f85,597576,4,38,37,17,16,11,10,1,0,21,9,6,0.5526315789473684,21,4,12,0,1,0,0,0,0,0,0,4,0,0,0,0,0,6a4f0bb14acaad2129b9692f,d2796005b204e1f1f358d3f6a6d530162a419e1e6d3ccba6039c76d0806c8f85,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.8823529411764706,0.0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,5,phantom_seed1,ea445b4184aad2130eb8a033e9703320cf11871deb6d167f483ac29007135d78,552862,4,38,38,14,14,9,9,1,0,24,7,4,0.631578947368421,20,4,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5424bc407e2bf1d259355e8b,ea445b4184aad2130eb8a033e9703320cf11871deb6d167f483ac29007135d78,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,1.0,0.0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,6,phantom_seed1,bfaac3e00b7fb91e12490365abc15efa1689c7349a80029002fa653226b95c1a,797012,4,39,39,17,17,14,14,1,0,22,12,10,0.5641025641025641,29,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,b878dee609ea0e49d99f2e81,bfaac3e00b7fb91e12490365abc15efa1689c7349a80029002fa653226b95c1a,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.9411764705882353,0.0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,7,phantom_seed1,0d55ee1a8486d87e1d5b110b75a80f0cd0f0c3cac857c9d1b3dc24b7cd11779b,435816,4,40,36,20,19,11,11,1,0,20,10,4,0.5,18,3,15,0,4,0,0,0,0,0,0,4,0,0,0,0,0,7e74188ff858503799a3f994,0d55ee1a8486d87e1d5b110b75a80f0cd0f0c3cac857c9d1b3dc24b7cd11779b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.8823529411764706,0.0
gemini-3.8-flash-medium,cost_moderate,naive,gemini_snapshot,8,phantom_seed1,3ae54557e1a717e63fb4c4ef35d405021a77af9a6b736c271c071d2696a8deb0,662587,4,37,37,12,12,9,9,1,0,25,8,6,0.6756756756756757,26,4,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,27abe04a82360e4d5e11cdf0,3ae54557e1a717e63fb4c4ef35d405021a77af9a6b736c271c071d2696a8deb0,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.8235294117647058,0.0
