model,model_id,cohort,execution_cohort,beta,budget_seconds,data_source,question_index,repeat,job_id,status,execution_complete,score_complete,f1,source_tree_sha256,source_input,result_collection,result_member,result_bytes,result_sha256
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,3,R1,job_53f221f7d020ae1902c688934454c8f5db783452de7dec58f72099688f4fe7e9,completed,True,True,0.5,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_53f221f7d020ae1902c688934454c8f5db783452de7dec58f72099688f4fe7e9/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_3_r0_s2200.json,85220,907e4b614643ef2194fc0ed0c7b1d83418ecd59c7e18dff22a5f72b66f8c49f5
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,4,R1,job_fcbc6875e0839e4c102c97959c1dde2b080301ad070f0cbcadaf3ea7938e0fdf,completed,True,True,0.6666666666666666,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_fcbc6875e0839e4c102c97959c1dde2b080301ad070f0cbcadaf3ea7938e0fdf/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_4_r0_s2200.json,86741,66f54aa675d3285d17d7807c43e559fbf3f8f1eb895de060ff56988edb446aab
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,5,R1,job_e2130eba430e658bc25a8c73c202e89f6884a56ae70f376e666d03f0017e7cb7,completed,True,True,0.8,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_e2130eba430e658bc25a8c73c202e89f6884a56ae70f376e666d03f0017e7cb7/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_5_r0_s2200.json,83434,b2df7af0d4b5e6e32aede7dff9fb1f2b558c426a36f612639b839757fbb40a3d
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,6,R1,job_8455d28c9c6138a2c3eb09fc422c01b1484884640b4790ee5d4a039595b79b21,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_8455d28c9c6138a2c3eb09fc422c01b1484884640b4790ee5d4a039595b79b21/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_6_r0_s2200.json,92004,8d8779d5fea6d0a4ea73969b37533d09e994dbb10feec515052931ab7a53052e
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,7,R1,job_f6b5879c871bb44e9774cd419292ac27119f876aab44158d8c6ee9afc24574b7,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_f6b5879c871bb44e9774cd419292ac27119f876aab44158d8c6ee9afc24574b7/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json,104547,e5c95124aaa8f45679c39d3a7f9b8297c0476638050f937d5c0156759f0a23ed
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,8,R1,job_b901dd74cb6485bf0f9d0a6d0aa3e007fa0d55a778e056c3fde3a39ce1d4b36f,completed,True,True,0.6666666666666666,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_b901dd74cb6485bf0f9d0a6d0aa3e007fa0d55a778e056c3fde3a39ce1d4b36f/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_8_r0_s2200.json,67483,bc2f4f5d5f8e2acd295d2e784c483cc6e71d5706f20c1aa386e2820a657375a3
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,9,R1,job_559c191a6aa2658c4144a0471ed7a4c4f380ba061f7cd85b56e6b655c87bccf5,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_559c191a6aa2658c4144a0471ed7a4c4f380ba061f7cd85b56e6b655c87bccf5/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_9_r0_s2200.json,125999,8557d1c0a0694c48e6fb64bf7d33ec7ab1aaaec3ec30242a5848b927516e543e
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,10,R1,job_a1d9046411665f83f5a802e5df15b43f5f77e9c5a9dac7b558548600c1056e58,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_a1d9046411665f83f5a802e5df15b43f5f77e9c5a9dac7b558548600c1056e58/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_10_r0_s2200.json,194967,563a502896347ce455612eb4f40d19532ba29610bd41b7f5609179c2ad622128
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,11,R1,job_22b0b3fbe3017e1f78441f884194425d7c8c197fa2794be066aec9b864599ddb,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_22b0b3fbe3017e1f78441f884194425d7c8c197fa2794be066aec9b864599ddb/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_11_r0_s2200.json,74769,bd0794a6f67e272c55375f309d8c2677c77f67aaffce41d786c57b0a74db484f
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,12,R1,job_7c74ef0855e062221d04050d96f4e71e03848e29a343e8cfe4429459f9b20b51,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_7c74ef0855e062221d04050d96f4e71e03848e29a343e8cfe4429459f9b20b51/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json,64882,63f360f17fd25365500046a81abe031ab0e9c843315feee64eb3e23ec49ce7c4
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,13,R1,job_99b0b3f624a615973d1347b24bc0207f175e4aaf504f144a127fe9e6211cb6f1,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_99b0b3f624a615973d1347b24bc0207f175e4aaf504f144a127fe9e6211cb6f1/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json,306683,46677d2e304424278409b5d5660f17cfa5bfe918bdd1f661fbe52beeda4414df
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,14,R1,job_8f14cc96ffbc81a8734087c968590c5aac90dfab893235ff09ce6916b691b15b,completed,True,True,0.8,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_8f14cc96ffbc81a8734087c968590c5aac90dfab893235ff09ce6916b691b15b/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_14_r0_s2200.json,73453,32d1f14aa58d76a4e97e09971cf656dc07d284a4811827afec19ffc7cdb682fd
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,15,R1,job_917f582cda1d85e8958d6258e04a55dbccd777b33e8f6046d9074f5b4a90ae71,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_917f582cda1d85e8958d6258e04a55dbccd777b33e8f6046d9074f5b4a90ae71/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_15_r0_s2200.json,139233,f28586eef2b61545199c491af1e791430522d1ca6dc02e260664062359432d24
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,16,R1,job_3a3bf391cea8378a8222969ce8a94f2321e7824e204d66d440da24f6cd2e9205,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_3a3bf391cea8378a8222969ce8a94f2321e7824e204d66d440da24f6cd2e9205/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_16_r0_s2200.json,115821,2b3b713bcc41716bff35a6228fa11c8367c110384eea33eda7a49206b9f4389f
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,17,R1,job_a5bf7f3db00c47495fe84e8b2d203970cfec148c5bbc8868e8cfdcc5a40f3917,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_a5bf7f3db00c47495fe84e8b2d203970cfec148c5bbc8868e8cfdcc5a40f3917/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_17_r0_s2200.json,103155,ec5017a5d77bdfe547cde777bea71acbe2e019a143eb93d8e74efbba12cc15f0
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,18,R1,job_0a17956a6295f0c7698c3f15f56f70f1c7de8a531be669051140068ddff0dbc8,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_0a17956a6295f0c7698c3f15f56f70f1c7de8a531be669051140068ddff0dbc8/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_18_r0_s2200.json,225735,82ac1176b8aa914d234db0b2ca2a7f1485c4d411920eede2bde706bc012fb568
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed2,19,R1,job_368416515a40443c0e37c8a3c647d8cf72fc1349c38e42bb9b7334658b609e30,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_368416515a40443c0e37c8a3c647d8cf72fc1349c38e42bb9b7334658b609e30/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,123658,bd95fba06e4f5ee60e6706963d9563a22bf8776bf42f137b18294fba8ce5b6ce
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,0,R1,job_d8278e6de44c195c2333a7d8eec5c61d5f41c087fe839c301ac19e0dfe26e6f7,completed,True,True,0.8571428571428571,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_d8278e6de44c195c2333a7d8eec5c61d5f41c087fe839c301ac19e0dfe26e6f7/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json,84473,c94c5f3c8e7c10b6702c187111804524095363c739b0ec3a6fcdd8c5fd6cbc5c
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,1,R1,job_38f2229ef07c67c49cb8118f9df511de8976a30e68c2f2af6b1384ff7e83c033,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_38f2229ef07c67c49cb8118f9df511de8976a30e68c2f2af6b1384ff7e83c033/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json,55561,be4a6214ad707c8c499b1f265e3af56656efa89ed449bd017c7a7abbd84f2413
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,2,R1,job_0f230122fe5dcd8366ae51d28aa3fe3c5f3418dddd52bb3726f9abfa6c384ef8,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_0f230122fe5dcd8366ae51d28aa3fe3c5f3418dddd52bb3726f9abfa6c384ef8/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_2_r0_s2200.json,80000,111d6d61b2bf8a9b0279428dc49c0114bff0783b5d1e125c974fd378ec4ac35b
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,3,R1,job_db1de86bfa18ca810877a2b9697e8a955f172b06a5e63c0208d07f59a854512f,completed,True,True,0.5,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_db1de86bfa18ca810877a2b9697e8a955f172b06a5e63c0208d07f59a854512f/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_3_r0_s2200.json,120653,106d08a69a990e810afdefcb21a9ae2ffadf79c23f0600e0bddf9b784e60758e
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,4,R1,job_b8563ba60d70bd96dbc63e77a88fdc06814a26ff83a56b6c8cfa9c915d9e9dc1,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_b8563ba60d70bd96dbc63e77a88fdc06814a26ff83a56b6c8cfa9c915d9e9dc1/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json,84099,6ec60ccea5ef3985d5b2aa6b19c89f7eea8009cee90b2de3f3e2e90c1498c7c6
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,5,R1,job_b513459a95be8ca7a80544cdfefd0aa5f15b85015616e2e48c14ba03e7ea9325,completed,True,True,0.2857142857142857,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_b513459a95be8ca7a80544cdfefd0aa5f15b85015616e2e48c14ba03e7ea9325/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json,109293,355d56550477bed0ba4aa5c25cf0ed66580ca2e10ba089ac24c354b88b55dc29
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,6,R1,job_b1a03bdfc48040e9b3cd52e15f676e882895bf831e4a110af6b07ab490155055,completed,True,True,0.4,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_b1a03bdfc48040e9b3cd52e15f676e882895bf831e4a110af6b07ab490155055/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_6_r0_s2200.json,99402,febfd4b953116b6b27608901974e23cd1c1e81a9e468308972e34dc6a13ec112
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,7,R1,job_adfd040ff1c2b567913f4e02cbc9af17c0a83087925ad3ebf44e68c20a431566,completed,True,True,0.6666666666666666,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_adfd040ff1c2b567913f4e02cbc9af17c0a83087925ad3ebf44e68c20a431566/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json,90890,79287c248d6026792702baefb2440e1573fea067235c7ffb8d89013a38408f71
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,8,R1,job_bc76259188da6d590b521aa884359eaf5a9f2515678ae2f073eca860480d7c01,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_bc76259188da6d590b521aa884359eaf5a9f2515678ae2f073eca860480d7c01/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_8_r0_s2200.json,105925,3620f616d7ae3eede8d8d7bd8791ec6196b622551af5c8fcd7698e41b89e9ef0
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,9,R1,job_ffb9b5b87c8932ceffd33dcc1fe31f654aa5cdf9505ab88d90621aad2dce9b4a,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_ffb9b5b87c8932ceffd33dcc1fe31f654aa5cdf9505ab88d90621aad2dce9b4a/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_9_r0_s2200.json,91588,b960cf8e4c9e2c08fb4b90af12b0a4264ece29eb3279a2dfa825aa534a1909d7
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,10,R1,job_999107e58e8b225a4668f4c1ecaeb3e23a01c8627320e5a2488b055f601a28fa,completed,True,True,0.23529411764705882,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_999107e58e8b225a4668f4c1ecaeb3e23a01c8627320e5a2488b055f601a28fa/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json,48194,57d40263cbe085d083d308a737c79cd54453b5937dd5470ceaafd7a23436480e
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,11,R1,job_3cbec1b5c75610e4c4911d326b172ae84bd0950e93602236e1986bd27d37e38a,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_3cbec1b5c75610e4c4911d326b172ae84bd0950e93602236e1986bd27d37e38a/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json,65074,02df02dd8309291cae0849ac7a8f666931635399346e26df733321d2ee2056e4
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,12,R1,job_b33af7743a3d2143e33033a4a9db0011edd03f78c2d0a960955d2113eae4c779,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_b33af7743a3d2143e33033a4a9db0011edd03f78c2d0a960955d2113eae4c779/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_12_r0_s2200.json,154407,b61829a898016dd21f05b57dc1e127d65a99be2587fc5cba25c00a9f4ac098e7
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,13,R1,job_593681acf7f0fe53fbb6c3d92449137a6fb6e939d2aceca5ce9d71ff41e42afe,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_593681acf7f0fe53fbb6c3d92449137a6fb6e939d2aceca5ce9d71ff41e42afe/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_13_r0_s2200.json,50537,b20d12f78665b49f999a5d36a8f8515d77b562094e437aa7f3fd6ba864b46c5c
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,14,R1,job_97df80727cf11e2d6f1d0a6e931efbdad216c901a150fd279091f6f21cbdb1fe,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_97df80727cf11e2d6f1d0a6e931efbdad216c901a150fd279091f6f21cbdb1fe/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_14_r0_s2200.json,89031,631ba10513a549df0afa9904e4d29c42b3cc79a0cf568d0daa6f8a8ff2fe655f
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,15,R1,job_bb41bc300033d30f6e89cc288cad04b74d3fa67ad3b3c83e132efd6e09bc9084,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_bb41bc300033d30f6e89cc288cad04b74d3fa67ad3b3c83e132efd6e09bc9084/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_15_r0_s2200.json,143136,918820e675ac25b784079cc210e8f3ecba4ec65add4af4802692f4bbed4dd473
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,16,R1,job_32bdda18dfa151ac41c44fc5b604dd4626f4df6285d274b7486d2aace750cfc4,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_32bdda18dfa151ac41c44fc5b604dd4626f4df6285d274b7486d2aace750cfc4/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_16_r0_s2200.json,299736,c99e25c7bf5a4b7ff89ef5f3c2e6c90ed387a5edfcbf255d0354fa5bbe0924c5
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,17,R1,job_578f9a23e36db9bb931832f1daf68b16166ec0e7cada3d2e2d8b692aa3fdc08e,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_578f9a23e36db9bb931832f1daf68b16166ec0e7cada3d2e2d8b692aa3fdc08e/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_17_r0_s2200.json,180027,463fffc59a4b5a44baf54b40cdd727e4115cdec998bccddc74c49d0e2f49718b
gpt,gpt-5.6-sol,new_20260916,original_mixed,5,1500,phantom_seed3,18,R1,job_3af1b284c0e8d757cc75feae26e7883beb160946e87b4f74431408dec64681c4,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,gpt/item_metrics.csv,whois_budget_gpt_formal_20260916_v1,invocations/job_3af1b284c0e8d757cc75feae26e7883beb160946e87b4f74431408dec64681c4/result/gpt-5.6-sol_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_18_r0_s2200.json,127313,7735031052fc24b7d112022141e13f0eb22581fbe8315d81b3c5b6ffd7941381
gpt,gpt-5.6-sol,historical_beta10,,10,3000,phantom_seed2,0,R1,job_fd73d571d37b270b0930f89b3b23b2b2906ef93247279832a380fd77ab9841d9,historical_completed,True,True,1.0,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,historical/gpt/metrics.csv,gpt56sol_medium_refmatrix_20260910_v1,,,
gpt,gpt-5.6-sol,historical_beta10,,10,3000,phantom_seed2,1,R1,job_4986f71f9be9f3ad87526e151fdeaf58b920a7789cd4781d42d906fcf0d7e305,historical_completed,True,True,1.0,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,historical/gpt/metrics.csv,gpt56sol_medium_refmatrix_20260910_v1,,,
gpt,gpt-5.6-sol,historical_beta10,,10,3000,phantom_seed2,2,R1,job_9ee50c1471a8cf79ec01945492b51eeae5593c98dcc2907f11c50b47fd11a9d1,historical_completed,True,True,1.0,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,historical/gpt/metrics.csv,gpt56sol_medium_refmatrix_20260910_v1,,,
gpt,gpt-5.6-sol,historical_beta10,,10,3000,phantom_seed2,3,R1,job_aab2041737e8c58ed1324b5f74d9183d6f578305fd42162dbab192dd723cfa6e,historical_completed,True,True,1.0,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,historical/gpt/metrics.csv,gpt56sol_medium_refmatrix_20260910_v1,,,
gpt,gpt-5.6-sol,historical_beta10,,10,3000,phantom_seed2,4,R1,job_d9ededeb10d7a2ad37ed7012160f6851449864816c2a79fbd20edd86dd6a75da,historical_completed,True,True,1.0,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,historical/gpt/metrics.csv,gpt56sol_medium_refmatrix_20260910_v1,,,
gpt,gpt-5.6-sol,historical_beta10,,10,3000,phantom_seed2,5,R1,job_ec831f30c204795fd460a013da53ce4eace41a5693764c63702a29f9cbbd656b,historical_completed,True,True,1.0,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,historical/gpt/metrics.csv,gpt56sol_medium_refmatrix_20260910_v1,,,
gpt,gpt-5.6-sol,historical_beta10,,10,3000,phantom_seed2,6,R1,job_ccb4f5e32536dbda16f55ee2e27c7dd6d22b627ecb62ace01e8356ebf4be188d,historical_completed,True,True,1.0,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,historical/gpt/metrics.csv,gpt56sol_medium_refmatrix_20260910_v1,,,
gpt,gpt-5.6-sol,historical_beta10,,10,3000,phantom_seed2,7,R1,job_eb8e6acbb65ace6192415df57d85489bdc71e8c4de4f74982c80f65cf1fab38f,historical_completed,True,True,1.0,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,historical/gpt/metrics.csv,gpt56sol_medium_refmatrix_20260910_v1,,,
gpt,gpt-5.6-sol,historical_beta10,,10,3000,phantom_seed2,8,R1,job_349339fc0b022e0ee2f93481f6bb599ec2e5be692ff5119a3cfd3cb3a1bf3f34,historical_completed,True,True,0.6666666666666666,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,historical/gpt/metrics.csv,gpt56sol_medium_refmatrix_20260910_v1,,,
gpt,gpt-5.6-sol,historical_beta10,,10,3000,phantom_seed2,9,R1,job_df86a31c59bb4ca7b39779a282c2de2a72845ee68bcec2d750716ed75ce77534,historical_completed,True,True,1.0,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,historical/gpt/metrics.csv,gpt56sol_medium_refmatrix_20260910_v1,,,
