model,beta,job_id,data_source,question_index,repeat,score_status,missing_final,protocol_failure_events,evaluations,simulated_feedback_seconds,agent_wall_seconds,http_request_attempts
qwen,15,job_092cd1cb10923b61adc2566eb27ad88bb558cebe80537842cae3149141276bd4,phantom_seed3,11,R1,scored_final_answer,False,0,3,884.9983040522784,22.774855136871338,4
qwen,15,job_7d036e9ef17def897d52633d8eec972562526035cc47e81f59e8537f0fc208b6,phantom_seed3,12,R1,scored_final_answer,False,0,28,3934.3024032283574,378.8333041667938,29
qwen,15,job_c280c3a6ae79e6e77e943853c12100478b43232e0c0f506d972e1c7989ed5d1e,phantom_seed3,13,R1,scored_final_answer,False,0,3,914.3215529154986,11.684636116027832,4
qwen,15,job_105d85d31df8d20dd4bc009b0cb72dc62289487a9eebee2ce5e58f13ca01ba62,phantom_seed3,14,R1,scored_final_answer,False,0,8,2435.6970451492816,37.942774057388306,9
qwen,15,job_89ad3451461a36e689c4a3929fb22c31b108b0fb962fa2687dd302664dd55780,phantom_seed3,15,R1,scored_final_answer,False,1,29,3602.89904685691,317.37977623939514,31
qwen,15,job_c82cf3aff7b50331c840b5f0f6774ef65dac92f0e45d82e1fa2697692266fb9f,phantom_seed3,16,R1,scored_final_answer,False,0,24,3552.653728229925,1138.4876656532288,25
qwen,15,job_09fc212862bdf70829d668a8d460d7fad9e6535f4f7dccf33dd97b2deab2b6fd,phantom_seed3,17,R1,scored_final_answer,False,1,29,3836.867531891912,438.8827645778656,31
qwen,15,job_c192bf9f9d13dc49994e9c31080b037edbf7ecfbe6e506f6810d3fb7dd626aa6,phantom_seed3,18,R1,scored_final_answer,False,0,30,3946.514042504132,671.2470989227295,31
qwen,20,job_c260eba7bc5d6c025a321b19c4123e01000fba4a5f8c66b9a22e2617ed94a2a4,phantom_seed2,0,R1,scored_final_answer,False,0,4,1177.4641573335975,20.894871950149536,5
qwen,20,job_677ec1a2ae699e966bbdbe5bed7b4e030c0147151fc1e118777b78925bad44cb,phantom_seed2,1,R1,scored_final_answer,False,1,9,2660.7505163829774,81.86902976036072,11
qwen,20,job_a583cfaa973990e0b1fd0a58c570d79c427132dade6d9a16cf3176c0ef4079c4,phantom_seed2,2,R1,scored_final_answer,False,2,9,2700.596686825156,1055.8917582035065,12
qwen,20,job_189bdbd4765bef3fe052d33c5115c6e73b7a7912945e00ba1bae56c59e50ff86,phantom_seed2,3,R1,scored_final_answer,False,1,12,3636.5256559941918,44.089847803115845,14
qwen,20,job_6af50780af289a5c298f1bb0c422c11315c912096d515fbf7bbff2f6ee0dfc18,phantom_seed2,4,R1,scored_final_answer,False,1,7,2145.1940230466425,29.65102791786194,9
qwen,20,job_4062ecbab4646b629566f55f4dec02da4e690e450cd3fd7cf2a0067d1edf3742,phantom_seed2,5,R1,scored_final_answer,False,1,19,5673.119434900582,105.12528109550476,21
qwen,20,job_e1ad5967c1f6d6331cd0bb720177c7392e4c625a41b78eb01bd2ea5a6b97a258,phantom_seed2,6,R1,scored_final_answer,False,1,7,2092.304650330916,63.95231604576111,9
qwen,20,job_52ff4118d4a86adfe0bec826c0d47d8f365680e491512dbde382d9c410b24908,phantom_seed2,7,R1,scored_final_answer,False,0,8,2391.9018433522433,47.93121409416199,9
qwen,20,job_c08807dd099639c3c2d6fe4a835085a90a6a0cb7b73fcb1e4b88f63c6d43146f,phantom_seed2,8,R1,scored_final_answer,False,0,19,5700.480806771666,127.97310328483582,20
qwen,20,job_efe3605c0968df6004b616f27ca8735a31468ba4b4d359341b9eb3a58bc3a41b,phantom_seed2,9,R1,scored_final_answer,False,1,8,2407.51150499098,46.087799072265625,10
qwen,20,job_eac08db2d9f1a3835c9b63e43c923c56c6eeedd2d3bfcfb0c3b73f882b803f9f,phantom_seed2,10,R1,scored_final_answer,False,0,30,5085.696618258953,378.3422169685364,31
qwen,20,job_a25952b683151bd82610017fe3d5871f864877d82f1950bb60341125d2eb4558,phantom_seed2,11,R1,scored_final_answer,False,1,18,4233.601391715929,419.4181296825409,20
qwen,20,job_2c987c5da2b9c1cdd8ebab12952b78bfabc418d88ecd612dcd637cde81789d8f,phantom_seed2,12,R1,scored_final_answer,False,0,4,1192.76493024081,16.73295497894287,5
qwen,20,job_c4a42e59c81181d83ebd5fc89bccc1299a5e497845600de20715b9b383744f98,phantom_seed2,13,R1,scored_final_answer,False,0,30,4431.997568523511,613.7349019050598,31
qwen,20,job_b6edf412417f4206b605afbef260623cb0c306953b4d74f3098f4b55c52b7d63,phantom_seed2,14,R1,scored_final_answer,False,0,5,1482.4396085273474,49.087706089019775,6
qwen,20,job_fe1a5ec06322925a297166b0323e9585106db4d68d31b8ecc69cb5666c8e47e0,phantom_seed2,15,R1,scored_final_answer,False,1,29,5711.032643951476,698.1400828361511,31
qwen,20,job_d0a3034ec0516019f0702d8edf09ecb82b3748076eb6fe0d000e34ce70708c4b,phantom_seed2,16,R1,scored_final_answer,False,1,7,2138.1238301843405,26.705843687057495,9
qwen,20,job_f52ce182bdabab50187a957375756b6a93a1faf901a1ef7fba6fd65765edcd1e,phantom_seed2,17,R1,scored_final_answer,False,0,27,5378.601153753698,615.862895488739,28
qwen,20,job_df0649ad7d6193e32cc2607b6315004775fc4e448e239ec9f6e00127ff41fb1d,phantom_seed2,18,R1,scored_final_answer,False,1,29,5731.994470972568,566.9275088310242,31
qwen,20,job_e70eb8f58ecf13ea70348f7f1c6f6da71ddfa5d8065715694733e43a2786e94f,phantom_seed2,19,R1,scored_final_answer,False,1,12,3571.405511861667,82.28312587738037,14
qwen,20,job_a70dcbab55b4b81c9bfbbd42539bf46c70607b6130269b273eb5de269a262f80,phantom_seed3,0,R1,scored_final_answer,False,0,6,1812.833813559264,37.5081262588501,7
qwen,20,job_6a19da1358c9bd851503aefd9b77260a2097afbecf99bd68228a3b25c1554b6e,phantom_seed3,1,R1,scored_final_answer,False,0,4,1217.806619266048,55.787688970565796,5
qwen,20,job_9e76fdeeb1667b23cdeb1789d6a3cd909ca1233137e664bc8159083b3ca7711b,phantom_seed3,2,R1,scored_final_answer,False,1,8,1494.0669453516603,73.85782408714294,10
qwen,20,job_ea0742cdaca24807663aa6063922704dd139b86a9d0d6654e8ed8a35c31e352e,phantom_seed3,3,R1,scored_final_answer,False,0,13,3857.6679755188525,77.55001163482666,14
qwen,20,job_c2cd282b349df53822707c4fbcd9e319e0c1c88a6badc93838f0c55dc3a60847,phantom_seed3,4,R1,scored_final_answer,False,1,6,1827.713236277923,37.465912103652954,8
qwen,20,job_797c74237b23f14e68f593e8a1c977ef5af10efe20c6bbfff6e3d9f93fc3b0fe,phantom_seed3,5,R1,scored_final_answer,False,1,9,2635.0921808369458,104.89811992645264,11
qwen,20,job_91b07a7b977a50f7a4bfb4856dac8d36a21c888ce731431f6feb41b3c78570c8,phantom_seed3,6,R1,scored_final_answer,False,1,20,5930.9534624964,77.05314874649048,22
qwen,20,job_ba2dcb5507e17eb69c96764723b9378e15ce420117a1d5fdbcf90adeb5b1b152,phantom_seed3,7,R1,scored_final_answer,False,0,14,4168.701103068888,52.94123435020447,15
qwen,20,job_5a40763f1d8d645769fd529ee19757c431083198578b34080fd629d66d93693e,phantom_seed3,8,R1,scored_final_answer,False,1,16,4433.918779771775,264.4952874183655,18
qwen,20,job_8f09cfbc360377150eaae2433f0a0ef5fdf0ebacde7e24b38389e5eab598e462,phantom_seed3,9,R1,scored_final_answer,False,1,20,6016.321709416807,181.92082691192627,22
qwen,20,job_3b87d2c928796e5d95d01b461cbdd91f4af2b9d16bfa2b83e7ae34cef1ade6ce,phantom_seed3,10,R1,scored_final_answer,False,0,3,908.8126324303448,14.99600887298584,4
qwen,20,job_722124232bf713dd9b80bfea80ca37adb4e7d78b1ebabd986d52b972ff06f1af,phantom_seed3,11,R1,scored_final_answer,False,0,6,884.9983040522784,39.62267184257507,7
qwen,20,job_210fe9a1bc9996c8a4f5040c4b0b0d0ac31afe20de97f392c1f565f73562cd97,phantom_seed3,12,R1,scored_final_answer,False,0,25,2426.089516468346,347.7838685512543,26
qwen,20,job_61700093ead31c0b76aaeb2e9796d4439604003b63ff56c77df81e02d55f4da3,phantom_seed3,13,R1,scored_final_answer,False,0,3,914.3215529154986,12.805210828781128,4
qwen,20,job_36d26acd31b90d48eb3918381e5fa39f035b5a2cb76617c4ebb42625e954a956,phantom_seed3,14,R1,scored_final_answer,False,0,9,2719.4934620987624,54.178966760635376,10
qwen,20,job_1b6a15a74a33474929fba123564831ad3d72264292045dedf5779e2e5d470e70,phantom_seed3,15,R1,scored_final_answer,False,0,30,2672.530385022983,425.73763942718506,31
qwen,20,job_155676c1f91d0bd64e390461489762f7075a97c444f284e13cf8ac173f2b1465,phantom_seed3,16,R1,scored_final_answer,False,0,30,4779.507750552148,572.5548141002655,31
qwen,20,job_b2e61724110037aa0dcabdb5696b52d1a43a421d76dff431e294d030b055439a,phantom_seed3,17,R1,scored_final_answer,False,1,28,5941.821188973263,6005.420740842819,30
qwen,20,job_5b458939d8101244e9a9d675295fb43a30bba29b9a8cefb2c40c1461ba023fec,phantom_seed3,18,R1,scored_final_answer,False,1,29,4239.019961580634,624.2651324272156,31
deepseek,1,job_d6562de0f415259898c30f475bc639cb09948f9d2683a92ae7fabfbabf4e9057,phantom_seed2,0,R1,scored_final_answer,False,0,2,589.5610034931451,13.118359804153442,3
deepseek,1,job_e9cead28bdab42048a6e6f89b16cc1040f5d3a6c415e76efbcc3d7ed5d405266,phantom_seed2,1,R1,scored_final_answer,False,1,2,584.7077830601484,57.80138826370239,4
deepseek,1,job_81bf90148cbf5909d26e8094d8db070805912610e60ea74d3cdf9dda9fa27d8f,phantom_seed2,2,R1,scored_empty_prediction,True,1,2,572.5318704731762,16.587299346923828,3
deepseek,1,job_961157d3c49af60d163d51828c3aa1c33c481b7ab96f717144a5b976e615d82e,phantom_seed2,3,R1,scored_final_answer,False,0,1,304.8936764523387,106.46272540092468,2
deepseek,1,job_7e9fad6c2a295e94be025b43a00e802b196bf3d024a67e3335d821eab421064a,phantom_seed2,4,R1,scored_final_answer,False,0,2,593.6921899393201,10.439871072769165,3
deepseek,1,job_407d1271288a29496c30898a597326d625766f0d4069c59c18cbf2a3e0d1b99b,phantom_seed2,5,R1,scored_final_answer,False,0,1,311.36265710927546,14.049433469772339,2
deepseek,1,job_6857c24abec3dbb8e48881cf03b5de445aa5681c494639ae1c9699475337bbaa,phantom_seed2,6,R1,scored_final_answer,False,0,2,586.6580055560917,62.458006381988525,3
deepseek,1,job_0b4edaf76a80a076e1f8897fb789c193da1ee261956b9b65ca5800ce9ed6bdc6,phantom_seed2,7,R1,scored_final_answer,False,1,2,592.0543637033552,43.71128702163696,4
deepseek,1,job_8bf88a43d5dc74cc49246b9ed38b98ab4dc26f1a163c4122d83087ca7149e16c,phantom_seed2,8,R1,scored_empty_prediction,True,2,2,586.6191869974136,20.684896230697632,4
deepseek,1,job_e2392b9d0be595a6fc52731364da18c71c29011845738436815c404aa2013196,phantom_seed2,9,R1,scored_final_answer,False,1,3,569.1061324253678,43.778443574905396,5
deepseek,1,job_d19658b23029f9352528495048d8ce3a483a01b210f87c526d44725564944bea,phantom_seed2,10,R1,scored_final_answer,False,0,5,597.8188877552748,186.8044981956482,6
deepseek,1,job_8eb74df0348131959754a3b4b0c7ca9429953824386a849b779d6608349d2cc5,phantom_seed2,11,R1,scored_final_answer,False,0,3,571.7640029918402,37.92299222946167,4
deepseek,1,job_f301494fdb5bd60a977c769947f8a847ed7e66206f8a7d83bfcf5233f171fdd1,phantom_seed2,12,R1,scored_final_answer,False,0,2,572.5318704731762,14.17951488494873,3
deepseek,1,job_c90a4bd0f12306fdc08f64ab8bc5c61b728ba043c791ad867c3e43c80e3af9bd,phantom_seed2,13,R1,scored_final_answer,False,0,1,311.4834354259074,22.224289894104004,2
deepseek,1,job_97197be0c115f76c8e9f630396cc243a9cf1dabc5c31e3ef980b0e393b90d3cf,phantom_seed2,14,R1,scored_final_answer,False,1,2,584.7077830601484,11.4070565700531,4
deepseek,1,job_4d90eb65c8d4dad79664d33ef25ff285e81eb4c3cbd403bc0fdedf4d4b3ae6f6,phantom_seed2,15,R1,scored_final_answer,False,0,1,310.21571821533144,245.919184923172,2
deepseek,1,job_ba0240f10e26a93c0ccb1382092246817a16d1ab1339de65b851f5bc8aa2a29b,phantom_seed2,16,R1,scored_empty_prediction,True,1,1,304.8936764523387,8.169007062911987,2
deepseek,1,job_7822b2c5b405c3f6a120c389b6efd28a3b309761e5d51e81c9a9bf3cc335af2c,phantom_seed2,17,R1,scored_empty_prediction,True,1,1,305.89832997880876,391.2212083339691,2
deepseek,1,job_23ff4de3e6a7765e279d1c032d695a2c88cf6c1d6c77610b6d0515fc83f1ddd1,phantom_seed2,18,R1,scored_final_answer,False,0,1,307.8906704671681,9.232846975326538,2
deepseek,1,job_907661c646ba137deaecdd362320eec4796fdf065f0ee75ad3db18f7ef408890,phantom_seed2,19,R1,scored_empty_prediction,True,1,1,309.8758999723941,5.329095840454102,2
deepseek,1,job_32781a5e2635fb5f340660c73afb446c5743855726d6b94a0862acab84e5391d,phantom_seed3,0,R1,scored_final_answer,False,0,1,306.48579951375723,11.65929388999939,2
deepseek,1,job_245c554275c993232e6d48b97b83fcc275f1e4ecba22b04d3253fddb5084be58,phantom_seed3,1,R1,scored_final_answer,False,0,1,305.1142273657024,9.496099948883057,2
deepseek,1,job_7d17a978dd2c124e34ae4dc76183eaf88e5aa3e595c24351f0289b4c51273ba4,phantom_seed3,2,R1,scored_final_answer,False,1,2,598.2240247353911,71.29180550575256,4
deepseek,1,job_853cc8e174f1a58c7dbc0f85c060318cd40805995c4485fcb74731a0c5dbd6a0,phantom_seed3,3,R1,scored_final_answer,False,1,2,597.1539952699095,26.698803424835205,4
deepseek,1,job_4fecf955948c4785526b782c5b2114f7c2c911c7abfccb9a5c5018bbd71684e6,phantom_seed3,4,R1,scored_final_answer,False,0,1,301.32070708088577,5.229712247848511,2
deepseek,1,job_bcb4184f33fb8a34a3d199703b1d023013d82dfef0fea16e29207afd8d56cce5,phantom_seed3,5,R1,scored_final_answer,False,0,1,317.30108419433236,39.50511980056763,2
deepseek,1,job_99f682d65fc22080cbd19c8716228d37f4f165f28b05ef63aa8685267d60710c,phantom_seed3,6,R1,scored_final_answer,False,0,1,308.3650519605726,11.239522933959961,2
deepseek,1,job_02d89cd39b3ad4e2ecff64683e7a88aa3697efa9e8e137377d83ddc81d9322a9,phantom_seed3,7,R1,scored_final_answer,False,1,2,593.4711376018822,9.773849964141846,4
deepseek,1,job_9a11a71d001ea760259c1094e0bb0ba35ac1d2f4df4056c7c00942fcdbf575cc,phantom_seed3,8,R1,scored_final_answer,False,1,2,592.1416796557605,107.4437141418457,4
deepseek,1,job_d1d78207af6e002076d7d03456e8b5b45d25c1cb7871b991734a4e5cd1a186eb,phantom_seed3,9,R1,scored_final_answer,False,0,1,305.5844378005713,18.456440448760986,2
deepseek,1,job_0bc6acfe6adeae2efacac5d80c9abc2c71d50d21179726457a6c6d9b5b4bde3a,phantom_seed3,10,R1,scored_final_answer,False,0,1,310.0280711706728,4.955553770065308,2
deepseek,1,job_a315095075e49227afb46614a13897087fb8f82232a3a9281f7fd81c3831f0ef,phantom_seed3,11,R1,scored_final_answer,False,0,2,598.2240247353911,37.64249277114868,3
deepseek,1,job_a85bda74dff337111d3632f58a7c69f1f9b4a639b71407c6507ef842a2c7ed39,phantom_seed3,12,R1,scored_final_answer,False,1,2,591.7684025038034,21.670342445373535,4
deepseek,1,job_92747629cee87689d987b69ea29e8287ff49765ee08be8e8dd8c409883387d9b,phantom_seed3,13,R1,scored_final_answer,False,0,1,305.1142273657024,60.177361488342285,2
deepseek,1,job_913dc4ec1b1d1acadc196d1f7b10296eae944e48c9ffef86b97d554ba1b61c4f,phantom_seed3,14,R1,scored_final_answer,False,0,1,306.48579951375723,14.6394202709198,2
deepseek,1,job_b243e49fa5a3ff5e747ea9c8543fa3efd03192ced9592827ad881491c00f0510,phantom_seed3,15,R1,scored_empty_prediction,True,1,1,300.3206635825336,393.4941303730011,2
deepseek,1,job_ee07e1201ff407683ee406fc76b572000e1ab344c1446e60a5c3f6e60c3b648a,phantom_seed3,16,R1,scored_final_answer,False,0,5,567.1120451204479,173.0845537185669,6
deepseek,1,job_10e4cc6dae6ab0ccfa73f6a91b73b5e2dcb0e3154056e6a79c1f5834dd6b3eb3,phantom_seed3,17,R1,scored_final_answer,False,0,3,581.9604653213173,16.729768753051758,4
deepseek,1,job_970c906ebcdd3c3e385e2bca6d83144494ab140a77b6bdf8ba3e4a6043072be6,phantom_seed3,18,R1,scored_final_answer,False,0,1,307.1769913379103,38.92139029502869,2
deepseek,5,job_269f6032bb57831d50c325967cb4536c8482ae5f8f36e57f4b3e5b029a7371ca,phantom_seed2,0,R1,scored_final_answer,False,1,4,1177.4641573335975,21.949594259262085,6
deepseek,5,job_39ea5a9806cf246342ceecdfcb7bd9a4b0c990982591c8d1bbb116fe0a2e126a,phantom_seed2,1,R1,scored_final_answer,False,1,6,1767.4260758049786,104.23863911628723,8
deepseek,5,job_51756279b8dfcaf5fb41e5d5e6efb98b0c480fc1e26cdd6af1882c02d3d4b18e,phantom_seed2,2,R1,scored_empty_prediction,True,2,7,1789.2911458574235,121.25532031059265,9
deepseek,5,job_ef8a198c680fa0f4b0e5ed1fc27007a5103f178240f5a5d223540f26acfd9694,phantom_seed2,3,R1,scored_final_answer,False,1,6,1800.1723020430654,117.98114371299744,8
deepseek,5,job_3eb375d7650085c5e21caaa8c7ff2854d07a82ea1824d81fde4a1fd7adf8d4a8,phantom_seed2,4,R1,scored_final_answer,False,1,5,1523.5344687849283,15.11549711227417,7
deepseek,5,job_ba67864d1adbff875203d16a8ad49514496bb5fab301b8da85c16fef6f7550e2,phantom_seed2,5,R1,scored_final_answer,False,0,5,1520.0171936582774,109.29542636871338,6
deepseek,5,job_81a3d83502216ae7f08db18ec91249a75d5f8313544d1ddbfe9d0e07c8ca528a,phantom_seed2,6,R1,scored_final_answer,False,0,5,1506.5850839577615,139.33441543579102,6
deepseek,5,job_0b4d6f95ab16451a90a01f2c1a83bc674d57daf432cdc126ab4bdd1ab3fc0d72,phantom_seed2,7,R1,scored_final_answer,False,1,5,1507.1345369331539,79.64842629432678,7
deepseek,5,job_37a7b7e3d2cdc7b20c3992a3e7bb676561220e36374908880ca3c39475f509ce,phantom_seed2,8,R1,scored_final_answer,False,1,5,1503.7950392905623,37.41339445114136,7
deepseek,5,job_d38fd45d53e5d3ed753b7137a2551c2a982c4fbf3afe93ed1908abc8e0d9e51b,phantom_seed2,9,R1,scored_final_answer,False,1,8,1790.5523977708071,78.03427386283875,10
deepseek,5,job_64a33bf27d6294309ee486a943a748d290be1e2eb139748949168a8a4266582c,phantom_seed2,10,R1,scored_final_answer,False,1,11,1788.5874264035374,196.48009157180786,13
deepseek,5,job_7cf14959a5db06b7a5832b37bd71679662a2a1f72797967f3348d117cdb6cd28,phantom_seed2,11,R1,scored_final_answer,False,0,15,1778.1570758670568,69.56972575187683,16
deepseek,5,job_61dd68d202d440e8edb3543868c8950d2efa8c7bb234e5f9fc6a8ba0ebd7ca4c,phantom_seed2,12,R1,scored_final_answer,False,0,4,1192.76493024081,8.489508152008057,5
deepseek,5,job_d464c1ef760e5fbad2970cfd935ca39c344f93ae8288d46abc10408889f96dae,phantom_seed2,13,R1,scored_final_answer,False,0,9,1789.3569863494486,144.68498587608337,10
deepseek,5,job_d13d8f653d65dcf395e39b22a43d9a9b772b225b38884b5933cf708007fbee69,phantom_seed2,14,R1,scored_final_answer,False,1,6,1767.4260758049786,162.22239232063293,8
deepseek,5,job_2297c8e63ce950df3bff86088fbad78a2e3f626c9c9f684e53ac7de762e0fa2e,phantom_seed2,15,R1,scored_final_answer,False,0,10,1775.5765060707927,117.40396404266357,11
deepseek,5,job_09b488818657601dcf6024fedcd0d5813332ea85e379d446a31f6c061b6490fe,phantom_seed2,16,R1,scored_final_answer,False,1,5,1528.0327094346285,180.79207563400269,7
deepseek,5,job_58ecfabdebfc7310efc2db27f5c04d2941d9875a1a253e296a397292b878e3aa,phantom_seed2,17,R1,scored_final_answer,False,1,6,1770.554094510153,82.44544959068298,8
deepseek,5,job_b9462edf3ab082c9b88a186f188c2433554a8081e17c38c3bcb0e4d7e7557d4e,phantom_seed2,18,R1,scored_final_answer,False,0,10,1507.9574393760413,143.80205821990967,11
deepseek,5,job_d1e1acef75d0255cb8e1d3ba6d88d763693548d74356a0dd5d6cccdc11fda8d4,phantom_seed2,19,R1,scored_final_answer,False,1,7,1778.4295813459903,87.44869422912598,9
deepseek,5,job_c223b7afa790c02456387250eb7239dc512764e1264b589a52ec6a3eaa914af1,phantom_seed3,0,R1,scored_final_answer,False,1,5,1516.0336370952427,19.239723920822144,7
deepseek,5,job_1edd9a7cc2f37e0449bf568cc51e1b07b03933d91b4b31ce59561d682bfd0f19,phantom_seed3,1,R1,scored_final_answer,False,1,5,1525.8222215529531,41.18203091621399,7
deepseek,5,job_5822c1c7bbd981e2c32546d315465a153c70088631923fe9edab55a529d3ffa5,phantom_seed3,2,R1,scored_final_answer,False,1,7,1779.6047354023904,36.55386233329773,9
deepseek,5,job_a0ed1c07c3229484c8ac9b835b813f8855e03b93a6b8109a843663d3957e533b,phantom_seed3,3,R1,scored_final_answer,False,1,6,1787.7054264117032,99.58188128471375,8
deepseek,5,job_fd7556391bcd1a7a89726cc340746accb0f758dd87c7f183599f02e8a9bdb0d1,phantom_seed3,4,R1,scored_final_answer,False,1,5,1518.6282060481608,24.854674577713013,7
deepseek,5,job_b7448c30e1769967929d9237dbfca4c3f71f8105e1f37fb4c56baab0cc45f0b7,phantom_seed3,5,R1,scored_final_answer,False,1,7,1761.2022081017494,86.55858898162842,9
deepseek,5,job_5b03c3f5ab2faca1d487cee11f58847c35b4320d35ec382a1c346888d37f3ddb,phantom_seed3,6,R1,scored_final_answer,False,1,7,1767.5342627707869,85.75475192070007,9
deepseek,5,job_161aa7a7b9dceb7b8fa6c55d8ae7bb1f9cdd99b5502ed905b931e8d3a17cb788,phantom_seed3,7,R1,scored_final_answer,False,1,6,1773.1923056021333,102.04966592788696,8
deepseek,5,job_f850ad58b1ddf2056f1366299f91f2ca108ce8e732c76aecb12a7307d96afacd,phantom_seed3,8,R1,scored_final_answer,False,1,7,1768.3889091201127,381.6650252342224,9
deepseek,5,job_a4ea6e051c1bacaede93893e9a5cfba9f103fbc78a39f6dd8618036d47b27ac8,phantom_seed3,9,R1,scored_final_answer,False,1,6,1797.8573741670698,238.18436551094055,8
deepseek,5,job_46f74ded4147ce494640fb5ddd265418dc4907687757012536cc9177cfb4e84a,phantom_seed3,10,R1,scored_final_answer,False,1,3,908.8126324303448,8.751762628555298,5
deepseek,5,job_901aa4629b126d146b0ce1f4da6da6391e13390e5482047208fad78e6882d9d8,phantom_seed3,11,R1,scored_final_answer,False,0,8,1179.6856113430113,22.450188875198364,9
deepseek,5,job_4787ebcb7efa88dec2b59ca2716795cf564d4cda90572a24833fd6b226b49b80,phantom_seed3,12,R1,scored_final_answer,False,0,9,1781.2504120357335,174.74281311035156,10
deepseek,5,job_1b5192d1a2dc1cc565e295707f90fbedac8a94537081e6175d0e297b2dcf19f4,phantom_seed3,13,R1,scored_final_answer,False,0,3,914.3215529154986,4.7570977210998535,4
deepseek,5,job_ef83dbc005ac5a3a5b91fee4a9dff5b19afc480a46430a81abb8dac37edb6ff6,phantom_seed3,14,R1,scored_final_answer,False,1,5,1539.1770992428064,147.3808295726776,7
deepseek,5,job_5cb1bcd4d55c1fce5c2b5a194c036274bea9107bf26941add514c48af0861db5,phantom_seed3,15,R1,scored_final_answer,False,1,11,1532.530249003321,46.22755312919617,13
deepseek,5,job_65e8493367cee76e1db484e52dbe050989e0f87fc2818db695cd5dc5ae690efa,phantom_seed3,16,R1,scored_final_answer,False,0,12,1776.9704271107912,96.61973261833191,13
deepseek,5,job_03e43bb3607eaeeb7b27b2adf40897bcc947b443a0a56e91b7fec3c812ce915c,phantom_seed3,17,R1,scored_final_answer,False,1,10,1762.7011808846146,278.8042736053467,12
deepseek,5,job_32da89cf1ebd50921e0f1b28b96028665432711793f8a58df4a79a247eeb293c,phantom_seed3,18,R1,scored_final_answer,False,1,5,1550.7534221280366,141.64837908744812,7
deepseek,15,job_2decfd4b3a84d06015aadc81bd76caa1c94200b8e2e9ad34fd8c1b9928e2dc5d,phantom_seed2,0,R1,scored_final_answer,False,1,5,1461.8871756177396,26.35469388961792,7
deepseek,15,job_3d16291b6575a304dcde9722624894fc7f40a58ca34748b2af638655ff983c19,phantom_seed2,1,R1,scored_final_answer,False,1,9,2660.7505163829774,35.81294083595276,11
deepseek,15,job_a994e4845fe722433b58904f869d560d49e7cd4bb6e4c61d91a3b7953ad40591,phantom_seed2,2,R1,scored_final_answer,False,1,14,4180.748674254864,61.207135915756226,16
deepseek,15,job_42fd9aa6456a6667d2196b7ece5dd4714ead674f1248d60b3a66b3ebc56682dd,phantom_seed2,3,R1,scored_final_answer,False,0,20,3918.593222005293,105.1993818283081,21
deepseek,15,job_e85cb624cf20cec4372baf0798c69ec904461fa8bbc899eb2353843785cad0db,phantom_seed2,4,R1,scored_final_answer,False,1,6,1811.9745982531458,34.68699812889099,8
deepseek,15,job_0138b3b27a52ebb0732c0b39a31a2124ff62a40ff27c0628c8a7c50481cd5596,phantom_seed2,5,R1,scored_final_answer,False,1,16,4481.214371016249,80.6209168434143,18
deepseek,15,job_b15afcb24c63a33069ffa32e68013d0ead7722e0473bb2b846b65b40066806fe,phantom_seed2,6,R1,scored_final_answer,False,1,20,4517.279013451189,117.72882986068726,22
deepseek,15,job_baaa29e1668e5d80d0ce7dbb4a1555cd1b10c27813c41113622938b9adf55a13,phantom_seed2,7,R1,scored_final_answer,False,1,21,4463.115129871294,62.65860652923584,23
deepseek,15,job_0248aaedf020281978eb8c20160f3f77f35f4bf3d0f99355c579e45ca439e232,phantom_seed2,8,R1,scored_final_answer,False,1,7,2107.804436357692,42.37402296066284,9
deepseek,15,job_8323fc1b594c3aaf1cd5bffd4ecb735362eabe7e8f31b6d547cbfdd85a47b53d,phantom_seed2,9,R1,scored_final_answer,False,1,11,3011.358423018828,29.609904050827026,13
deepseek,15,job_57b16fe446b0479d74eca9dd8843b0176f6170a9ab96a725323f36e2b410a19f,phantom_seed2,10,R1,scored_final_answer,False,0,29,4523.769728457555,116.59700965881348,30
deepseek,15,job_26a6a36726c65d6a9ab162df6935b12dd95356404ad8d63a99995c4c0654ec70,phantom_seed2,11,R1,scored_final_answer,False,1,29,4233.601391715929,134.65456748008728,31
deepseek,15,job_fba999865f7ed174dd9666d2508bc19c23108d5e943d278b097bca494984b2e6,phantom_seed2,12,R1,scored_final_answer,False,0,4,1192.76493024081,8.093660116195679,5
deepseek,15,job_15c367f68d6c223728b015e5dd967fb178195e6d85ed399827f4771a85749677,phantom_seed2,13,R1,scored_final_answer,False,1,29,4482.775335041806,207.918630361557,31
deepseek,15,job_ed691ea31f5e20aa398bd648f8b6e69f003bd403fa4f8459799ce029a898373c,phantom_seed2,14,R1,scored_final_answer,False,1,9,2371.8882069922984,45.457062005996704,11
deepseek,15,job_993e9ee1fcd5d2bda7cbe05b038b097cc41f9a31f61861728ebe135f9c918fa3,phantom_seed2,15,R1,scored_final_answer,False,1,23,4467.678474597633,125.52431535720825,25
deepseek,15,job_1efd0d8457f1804f629478912777baa3f3e3e6f76d0f3f387f62cbb9c9e2a71a,phantom_seed2,16,R1,scored_final_answer,False,1,7,2138.1238301843405,15.923085451126099,9
deepseek,15,job_e4531b5625914b58070b101fd110236451e040aa01cbe4d9a6002f3be9658872,phantom_seed2,17,R1,scored_final_answer,False,1,29,3245.420250771567,182.28697872161865,31
