model,system,scenario,regime,strategy,item,outer_repeat,order,seed,N,cohort_id,expected,execution_complete,score_complete,status,result_path,result_sha256,result_bytes,trace_paths_json,source_job_id,api_dump_root,source_metadata,source_row,native_source_id,primary_metrics_json,archive_source_identity,snapshot_cutoff_utc
glm-5.3,poolact,evidence_audit,cost_tight,naive,cc-large:4,0,,2200,4,glm_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index4-doc6/cost_tight/naive/naive/result.json,4e3f8d8a144aa724ba9f3f5968c5b3794ea02d122b31bfe2ae9eab3045d6a9da,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index4-doc6/cost_tight/naive/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index4-doc6/cost_tight/naive/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index4-doc6/cost_tight/naive/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index4-doc6/cost_tight/naive/naive/agents/agent_3.json""]",22d5e4a36e1056036d728a307096ea496d108ed138519ca9930640dfd0c34baf,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/dumps/restart-20260909-v5-glm-5.3-formal/22d5e4a36e1056036d728a307096ea496d108ed138519ca9930640dfd0c34baf,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/execution.json,,restart-20260909-v5-glm-5.3-formal,{},glm_original,
glm-5.3,poolact,evidence_audit,cost_tight,cached,cc-large:2,0,,2200,4,glm_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index2-doc4/cost_tight/cached/cached/result.json,3e53a82670ff5715d827406ee9997cfe574ff7206f8990dd8521dbff9a493365,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index2-doc4/cost_tight/cached/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index2-doc4/cost_tight/cached/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index2-doc4/cost_tight/cached/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index2-doc4/cost_tight/cached/cached/agents/agent_3.json""]",475f05078160c3cbf93c9ae88117ab85fb0ea5ad2a2eb0089a943eedc5ad5722,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/dumps/restart-20260909-v5-glm-5.3-formal/475f05078160c3cbf93c9ae88117ab85fb0ea5ad2a2eb0089a943eedc5ad5722,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/execution.json,,restart-20260909-v5-glm-5.3-formal,{},glm_original,
glm-5.3,poolact,evidence_audit,cost_tight,naive,cc-large:1,0,,2200,4,glm_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index1-doc2/cost_tight/naive/naive/result.json,1bd95dc6bdb5b96be9ba54efae2a5bc8fc7c946553ab49c291c10c76eba17ba5,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index1-doc2/cost_tight/naive/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index1-doc2/cost_tight/naive/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index1-doc2/cost_tight/naive/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index1-doc2/cost_tight/naive/naive/agents/agent_3.json""]",2bbc3494024731a9b5472110287ffe26f4314eb852808aa46794b57a882e3743,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/dumps/restart-20260909-v5-glm-5.3-formal/2bbc3494024731a9b5472110287ffe26f4314eb852808aa46794b57a882e3743,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/execution.json,,restart-20260909-v5-glm-5.3-formal,{},glm_original,
glm-5.3,poolact,evidence_audit,cost_tight,naive,cc-large:9,0,,2200,4,glm_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index9-doc22/cost_tight/naive/naive/result.json,0d53942c445dcc28ca4a33e16a51f99cc838ec5251bd8ce3568929020f36909c,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index9-doc22/cost_tight/naive/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index9-doc22/cost_tight/naive/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index9-doc22/cost_tight/naive/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index9-doc22/cost_tight/naive/naive/agents/agent_3.json""]",018a3de8ff5bbdafd08d575e23faf6940481743f4b1d9c7ea5d2c6b22b7692b6,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/dumps/restart-20260909-v5-glm-5.3-formal/018a3de8ff5bbdafd08d575e23faf6940481743f4b1d9c7ea5d2c6b22b7692b6,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/execution.json,,restart-20260909-v5-glm-5.3-formal,{},glm_original,
glm-5.3,poolact,evidence_audit,cost_tight,naive,cc-large:7,0,,2200,4,glm_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/naive/naive/result.json,f0ea54b724b7122a09bf1020dbb84e0b5e79813dcb2eec15c8308d23896e649b,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/naive/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/naive/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/naive/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/naive/naive/agents/agent_3.json""]",088438b1f39f331b83b6bf58c2d3515584f74933097ad8e07f49f7497f2f3533,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/dumps/restart-20260909-v5-glm-5.3-formal/088438b1f39f331b83b6bf58c2d3515584f74933097ad8e07f49f7497f2f3533,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/execution.json,,restart-20260909-v5-glm-5.3-formal,{},glm_original,
glm-5.3,poolact,evidence_audit,cost_tight,cached,cc-large:11,0,,2200,4,glm_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_tight/cached/cached/result.json,4c5cd95314a944f1044d5318d6c1e3ef22e7b49e78c8a913e6ae22ce49dd20bb,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_tight/cached/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_tight/cached/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_tight/cached/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_tight/cached/cached/agents/agent_3.json""]",2c14fbd000defa92472c19ea0bef55c4f5689f84b3db27544be4eb9555deae58,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/dumps/restart-20260909-v5-glm-5.3-formal/2c14fbd000defa92472c19ea0bef55c4f5689f84b3db27544be4eb9555deae58,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/execution.json,,restart-20260909-v5-glm-5.3-formal,{},glm_original,
glm-5.3,poolact,evidence_audit,cost_tight,poolact,cc-large:10,0,,2200,4,glm_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index10-doc23/cost_tight/poolact/poolact/result.json,241c4a2c4639535f103b95cce827a1359cd1023399ef369cb451b9412bd90a0a,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index10-doc23/cost_tight/poolact/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index10-doc23/cost_tight/poolact/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index10-doc23/cost_tight/poolact/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index10-doc23/cost_tight/poolact/poolact/agents/agent_3.json""]",7bc51ebbfadc246c1bcb4d8b539d8defbbeb1f20ae80e8470e30e4e9e88b813a,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/dumps/restart-20260909-v5-glm-5.3-formal/7bc51ebbfadc246c1bcb4d8b539d8defbbeb1f20ae80e8470e30e4e9e88b813a,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/execution.json,,restart-20260909-v5-glm-5.3-formal,{},glm_original,
glm-5.3,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:B,0,,2200,4,glm_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/tuning/hpobench_nasbench101_B/cost_tight/poolact/poolact/result.json,9103312ee7d6129bbb982af9dbcb15439094302e497f576e6346bab8c1034ffb,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/tuning/hpobench_nasbench101_B/cost_tight/poolact/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/tuning/hpobench_nasbench101_B/cost_tight/poolact/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/tuning/hpobench_nasbench101_B/cost_tight/poolact/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/tuning/hpobench_nasbench101_B/cost_tight/poolact/poolact/agents/agent_3.json""]",8a14b1fc4476bb6e8f6c60efecef9c6406f2cd0459a29774d775d35498a9f9fb,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/dumps/restart-20260909-v5-glm-5.3-formal/8a14b1fc4476bb6e8f6c60efecef9c6406f2cd0459a29774d775d35498a9f9fb,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/execution.json,,restart-20260909-v5-glm-5.3-formal,{},glm_original,
glm-5.3,poolact,evidence_audit,cost_tight,cached,cc-large:7,0,,2200,4,glm_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/cached/cached/result.json,9ba43be4c069ca8f87c53d656488edb3ba658e1171ab002a84fe5b51dee9e313,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/cached/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/cached/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/cached/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/cached/cached/agents/agent_3.json""]",fd49af77ebcabcc99303f0e2a8f159ad066f77c9b97e1347d83845cd900d5c92,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/dumps/restart-20260909-v5-glm-5.3-formal/fd49af77ebcabcc99303f0e2a8f159ad066f77c9b97e1347d83845cd900d5c92,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/execution.json,,restart-20260909-v5-glm-5.3-formal,{},glm_original,
glm-5.3,poolact,evidence_audit,cost_tight,poolact,cc-large:5,0,,2200,4,glm_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index5-doc8/cost_tight/poolact/poolact/result.json,448fdb53a252e5224e0158794fca2ff8d83b95a11c96e1f814470592cde20a42,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index5-doc8/cost_tight/poolact/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index5-doc8/cost_tight/poolact/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index5-doc8/cost_tight/poolact/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/poolact/evidence_audit/audit-index5-doc8/cost_tight/poolact/poolact/agents/agent_3.json""]",9cb35facc3eafbac7b66c75ba687d9477ac66ab29646c4dbee81f113ec966c0d,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/dumps/restart-20260909-v5-glm-5.3-formal/9cb35facc3eafbac7b66c75ba687d9477ac66ab29646c4dbee81f113ec966c0d,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/execution.json,,restart-20260909-v5-glm-5.3-formal,{},glm_original,
