study_id,job_id,stage,model,system,scenario,family,item,data_source,question_index,budget,strategy,N,repeat,stage_repeat_index,seed,hypothesis_order,api_protocol,reasoning_effort_requested,source_tree_sha256,queue_status,execution_complete,metric,endpoint,unit,primary,value,known_agent_subset_value,expected_agents,known_agents,missing_agents,score_complete
gpt56sol_medium_refmatrix_20260910_v1,job_5eb6c8fef5f5097613cfa4fb69ed9de9ab97cb9c8da28edd10723c9ad1f0bb01,reference-0016-poolact-restricted_search-9b9afe87a2,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:13,phantom_seed2,13,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,0.0,0.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_5eb6c8fef5f5097613cfa4fb69ed9de9ab97cb9c8da28edd10723c9ad1f0bb01,reference-0016-poolact-restricted_search-9b9afe87a2,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:13,phantom_seed2,13,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,0.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_1c5cf6322b2e10f0043f54d914b4c10858da90da8d59ebbaaa4cd39e8321ad06,reference-0017-poolact-restricted_search-5807dfbad0,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:14,phantom_seed2,14,cost_moderate,naive,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,1.0,1.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_1c5cf6322b2e10f0043f54d914b4c10858da90da8d59ebbaaa4cd39e8321ad06,reference-0017-poolact-restricted_search-5807dfbad0,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:14,phantom_seed2,14,cost_moderate,naive,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,1.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_55384681476663233ce27c092c822f1c90f90167263605741aad102a92ee3bf7,reference-0018-expgym-restricted_search-7fe2a768e4,gpt-5.6-sol,expgym,restricted_search,whatis,phantom_seed2:31,phantom_seed2,31,cost_free,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.33333333333333337,0.33333333333333337,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_90f42a4932bf3f68603ceef4223314bc6d594836243a7c9b2d1f80ae53be6c0f,reference-0019-poolact-evidence_audit-1089f52d4f,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:9,cc-large,9,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MI,fraction,False,0.5147058823529411,0.5147058823529411,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_90f42a4932bf3f68603ceef4223314bc6d594836243a7c9b2d1f80ae53be6c0f,reference-0019-poolact-evidence_audit-1089f52d4f,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:9,cc-large,9,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MV,fraction,True,0.5294117647058824,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_90f42a4932bf3f68603ceef4223314bc6d594836243a7c9b2d1f80ae53be6c0f,reference-0019-poolact-evidence_audit-1089f52d4f,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:9,cc-large,9,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MI,fraction,False,0.7647058823529411,0.7647058823529411,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_90f42a4932bf3f68603ceef4223314bc6d594836243a7c9b2d1f80ae53be6c0f,reference-0019-poolact-evidence_audit-1089f52d4f,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:9,cc-large,9,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MV,fraction,False,0.7647058823529411,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_9ee50c1471a8cf79ec01945492b51eeae5593c98dcc2907f11c50b47fd11a9d1,reference-0020-expgym-restricted_search-2228920c2a,gpt-5.6-sol,expgym,restricted_search,whois,phantom_seed2:2,phantom_seed2,2,cost_moderate,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,1.0,1.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_780297b4afa05e351faac9624724a981d49385f7ce93cfc73869b64a4775a879,reference-0021-expgym-restricted_search-024fcf03cc,gpt-5.6-sol,expgym,restricted_search,whois,phantom_seed2:17,phantom_seed2,17,cost_tight,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.0,0.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_a6785de5a6e11a5c754920096f2561e13d7dd736df59ea1fb771966446ea30cf,reference-0022-poolact-restricted_search-f355d7c18e,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:10,phantom_seed2,10,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,0.0,0.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_a6785de5a6e11a5c754920096f2561e13d7dd736df59ea1fb771966446ea30cf,reference-0022-poolact-restricted_search-f355d7c18e,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:10,phantom_seed2,10,cost_tight,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,0.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_253aa65aac330fb0377537c16ab667c1c59e8a93881184e91e4e37a69950d004,reference-0023-expgym-restricted_search-48525c1d70,gpt-5.6-sol,expgym,restricted_search,whois,phantom_seed3:8,phantom_seed3,8,cost_free,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,0.0,0.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_23dc73e8408c777851043e1205100ed33a0698d62e1c2b389e5a3575dc82ad55,reference-0024-expgym-restricted_search-591d74a22a,gpt-5.6-sol,expgym,restricted_search,whois,phantom_seed3:0,phantom_seed3,0,cost_free,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,1.0,1.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_cccdab728569205976b827d9cbf855fe88145cecb69137f371a89e3b1d526249,reference-0025-expgym-restricted_search-6c1ad7b1ff,gpt-5.6-sol,expgym,restricted_search,whois,phantom_seed2:14,phantom_seed2,14,cost_tight,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,1.0,1.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_5e09aa70ab73d7564fc11252d6049227ed75be87f995c77fc69c34d3296e6373,reference-0026-expgym-restricted_search-f61e9417a3,gpt-5.6-sol,expgym,restricted_search,whatis,phantom_seed3:27,phantom_seed3,27,cost_free,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,1.0,1.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_8f46019b54ecb09cadb475463c147b67ea07ba613dde10d6a86ce96faa734c5c,reference-0027-expgym-restricted_search-a5e84da8bd,gpt-5.6-sol,expgym,restricted_search,whois,phantom_seed3:4,phantom_seed3,4,cost_tight,single,1,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,single,fraction,True,1.0,1.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_53fdab00df2619a44070e46dcc89b79fbf7c1321d364daa472c0dab86eb49229,reference-0028-poolact-evidence_audit-ee21266ea8,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MI,fraction,False,0.6911764705882353,0.6911764705882353,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_53fdab00df2619a44070e46dcc89b79fbf7c1321d364daa472c0dab86eb49229,reference-0028-poolact-evidence_audit-ee21266ea8,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MV,fraction,True,0.7058823529411765,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_53fdab00df2619a44070e46dcc89b79fbf7c1321d364daa472c0dab86eb49229,reference-0028-poolact-evidence_audit-ee21266ea8,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MI,fraction,False,0.7647058823529411,0.7647058823529411,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_53fdab00df2619a44070e46dcc89b79fbf7c1321d364daa472c0dab86eb49229,reference-0028-poolact-evidence_audit-ee21266ea8,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MV,fraction,False,0.7647058823529411,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_3548e11f8f4c3f35b1a780b18a345a9f0a16a0dafbd988a9afdb84d1860fda5c,reference-0029-poolact-evidence_audit-6bfaa4906d,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:8,cc-large,8,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MI,fraction,False,0.42647058823529416,0.42647058823529416,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_3548e11f8f4c3f35b1a780b18a345a9f0a16a0dafbd988a9afdb84d1860fda5c,reference-0029-poolact-evidence_audit-6bfaa4906d,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:8,cc-large,8,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MV,fraction,True,0.35294117647058826,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_3548e11f8f4c3f35b1a780b18a345a9f0a16a0dafbd988a9afdb84d1860fda5c,reference-0029-poolact-evidence_audit-6bfaa4906d,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:8,cc-large,8,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MI,fraction,False,0.9852941176470589,0.9852941176470589,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_3548e11f8f4c3f35b1a780b18a345a9f0a16a0dafbd988a9afdb84d1860fda5c,reference-0029-poolact-evidence_audit-6bfaa4906d,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:8,cc-large,8,cost_tight,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MV,fraction,False,1.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_2893c03f2e1612285451056673969884c36d383e5708d91c80d91dfc8ce808a4,reference-0030-poolact-restricted_search-fa939698f4,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:7,phantom_seed2,7,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,1.0,1.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_2893c03f2e1612285451056673969884c36d383e5708d91c80d91dfc8ce808a4,reference-0030-poolact-restricted_search-fa939698f4,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:7,phantom_seed2,7,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,1.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_829958baa3738ca93267756c84e4e0070acdd711089417a46e786accb63a3b47,reference-0031-poolact-evidence_audit-f839c39797,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:2,cc-large,2,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MI,fraction,False,0.9264705882352942,0.9264705882352942,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_829958baa3738ca93267756c84e4e0070acdd711089417a46e786accb63a3b47,reference-0031-poolact-evidence_audit-f839c39797,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:2,cc-large,2,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MV,fraction,True,1.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_829958baa3738ca93267756c84e4e0070acdd711089417a46e786accb63a3b47,reference-0031-poolact-evidence_audit-f839c39797,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:2,cc-large,2,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MI,fraction,False,0.9264705882352942,0.9264705882352942,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_829958baa3738ca93267756c84e4e0070acdd711089417a46e786accb63a3b47,reference-0031-poolact-evidence_audit-f839c39797,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:2,cc-large,2,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MV,fraction,False,1.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_187dc6438171c77ea7ad0dfb0558edd642894cfa15bbd02a487509bb4946f08f,reference-0032-poolact-restricted_search-3f44990f30,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:14,phantom_seed2,14,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,1.0,1.0,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_187dc6438171c77ea7ad0dfb0558edd642894cfa15bbd02a487509bb4946f08f,reference-0032-poolact-restricted_search-3f44990f30,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed2:14,phantom_seed2,14,cost_moderate,poolact,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,1.0,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_a55daa034636f2bb133265688eda70ce2bb55e5f4d34b8d81cb3732bdda66d2e,reference-0033-poolact-tuning-0432553a0e,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,naive,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,95.67502484749032,95.67502484749032,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_a55daa034636f2bb133265688eda70ce2bb55e5f4d34b8d81cb3732bdda66d2e,reference-0033-poolact-tuning-0432553a0e,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,naive,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,99.29281633642812,99.29281633642812,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_a55daa034636f2bb133265688eda70ce2bb55e5f4d34b8d81cb3732bdda66d2e,reference-0033-poolact-tuning-0432553a0e,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,naive,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.915656715631485,0.915656715631485,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_a55daa034636f2bb133265688eda70ce2bb55e5f4d34b8d81cb3732bdda66d2e,reference-0033-poolact-tuning-0432553a0e,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,naive,4,seed_2200,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.9411057631174723,0.9411057631174723,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_e71e9e4e184e7c2b5371f6a4107720f076cd57f8a8aa71faef9718ad14eb12c5,reference-0034-expgym-evidence_audit-191f081085,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,single,1,seed_2200,0,2200,"[""nda-10"",""nda-4"",""nda-8"",""nda-12"",""nda-19"",""nda-3"",""nda-16"",""nda-1"",""nda-15"",""nda-7"",""nda-20"",""nda-11"",""nda-17"",""nda-13"",""nda-2"",""nda-5"",""nda-18""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,single,fraction,True,0.6470588235294118,0.6470588235294118,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_e71e9e4e184e7c2b5371f6a4107720f076cd57f8a8aa71faef9718ad14eb12c5,reference-0034-expgym-evidence_audit-191f081085,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,single,1,seed_2200,0,2200,"[""nda-10"",""nda-4"",""nda-8"",""nda-12"",""nda-19"",""nda-3"",""nda-16"",""nda-1"",""nda-15"",""nda-7"",""nda-20"",""nda-11"",""nda-17"",""nda-13"",""nda-2"",""nda-5"",""nda-18""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,single,fraction,False,0.7058823529411765,0.7058823529411765,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_d75531d3045b136c372ca4d6ebe701a2625b8b9d0357319771fe0d680a5eb2a1,reference-0034-expgym-evidence_audit-191f081085,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,single,1,seed_2201,1,2201,"[""nda-13"",""nda-10"",""nda-12"",""nda-16"",""nda-3"",""nda-17"",""nda-15"",""nda-2"",""nda-19"",""nda-18"",""nda-20"",""nda-4"",""nda-1"",""nda-7"",""nda-5"",""nda-11"",""nda-8""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,single,fraction,True,0.8235294117647058,0.8235294117647058,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_d75531d3045b136c372ca4d6ebe701a2625b8b9d0357319771fe0d680a5eb2a1,reference-0034-expgym-evidence_audit-191f081085,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,single,1,seed_2201,1,2201,"[""nda-13"",""nda-10"",""nda-12"",""nda-16"",""nda-3"",""nda-17"",""nda-15"",""nda-2"",""nda-19"",""nda-18"",""nda-20"",""nda-4"",""nda-1"",""nda-7"",""nda-5"",""nda-11"",""nda-8""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,single,fraction,False,0.8823529411764706,0.8823529411764706,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_cf1c003769390b27e2b72210c01a5918fe3915a69d636ffb51966381f85fee7d,reference-0034-expgym-evidence_audit-191f081085,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,single,1,seed_2202,2,2202,"[""nda-19"",""nda-8"",""nda-11"",""nda-12"",""nda-1"",""nda-16"",""nda-10"",""nda-2"",""nda-15"",""nda-20"",""nda-18"",""nda-7"",""nda-13"",""nda-5"",""nda-17"",""nda-4"",""nda-3""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,single,fraction,True,0.8823529411764706,0.8823529411764706,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_cf1c003769390b27e2b72210c01a5918fe3915a69d636ffb51966381f85fee7d,reference-0034-expgym-evidence_audit-191f081085,gpt-5.6-sol,expgym,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,single,1,seed_2202,2,2202,"[""nda-19"",""nda-8"",""nda-11"",""nda-12"",""nda-1"",""nda-16"",""nda-10"",""nda-2"",""nda-15"",""nda-20"",""nda-18"",""nda-7"",""nda-13"",""nda-5"",""nda-17"",""nda-4"",""nda-3""]",responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,single,fraction,False,1.0,1.0,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_c0aac4fce5d95812bd8409cdb57044ddfba7ada7e5e2c20f649bf679517a69ec,reference-0035-poolact-restricted_search-680248d007,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:16,phantom_seed3,16,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MI,fraction,False,0.4285714285714286,0.4285714285714286,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_c0aac4fce5d95812bd8409cdb57044ddfba7ada7e5e2c20f649bf679517a69ec,reference-0035-poolact-restricted_search-680248d007,gpt-5.6-sol,poolact,restricted_search,whois,phantom_seed3:16,phantom_seed3,16,cost_moderate,cached,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,F1,MV,fraction,True,0.5714285714285715,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_018361aaec93a589667d97bd276ec239b4be29106265f49b42fb3d3c5c5197e9,reference-0036-poolact-evidence_audit-ed0ca531de,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,naive,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MI,fraction,False,0.75,0.75,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_018361aaec93a589667d97bd276ec239b4be29106265f49b42fb3d3c5c5197e9,reference-0036-poolact-evidence_audit-ed0ca531de,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,naive,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,EA,MV,fraction,True,0.7058823529411765,,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_018361aaec93a589667d97bd276ec239b4be29106265f49b42fb3d3c5c5197e9,reference-0036-poolact-evidence_audit-ed0ca531de,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,naive,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MI,fraction,False,0.8529411764705882,0.8529411764705882,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_018361aaec93a589667d97bd276ec239b4be29106265f49b42fb3d3c5c5197e9,reference-0036-poolact-evidence_audit-ed0ca531de,gpt-5.6-sol,poolact,evidence_audit,contract_nli,cc-large:7,cc-large,7,cost_moderate,naive,4,R1,0,2200,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,LA,MV,fraction,False,0.8235294117647058,,4,4,0,True
